areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00100660,97,0.4,2.6,0
E00100661,94.7,0.3,5,0
E00100662,92.7,0,7.3,0
E00100664,91.1,0,8.9,0
E00100667,93.1,0.3,5.6,1
E00100668,94,0,5.6,0.4
E00100669,92.7,0.9,6.3,0
E00100671,92.6,0.2,6,1.2
E00100672,90.5,0,8.5,1
E00100673,91.4,0.3,8.3,0
E00100718,86,0.8,13.2,0
E00100723,89.5,0.4,9.7,0.4
E00100724,92.9,0,7.1,0
E00100725,87.6,0,10.2,2.2
E00100726,93.4,0,6.6,0
E00100727,90.6,0,7.8,1.6
E00100728,93.9,0,5.8,0.3
E00100729,96.7,0,3.3,0
E00100730,82.4,2.1,15.4,0
E00100732,91.8,0,8,0.2
E00100733,93.3,0,6.7,0
E00100734,95,0.3,4.7,0
E00100850,87.5,0,12.5,0
E00100851,86.2,0.3,13.1,0.3
E00100852,91.9,0,7.1,1
E00100853,95.1,0,4.4,0.5
E00100854,95.8,0.3,3.7,0.3
E00100855,88.6,0.4,11,0
E00100856,88.7,0.6,10.7,0
E00100857,79,0,20.6,0.4
E00100858,88,0,12,0
E00100859,91.5,0,8.2,0.4
E00100860,87.7,0.4,11.9,0
E00100861,83.6,0,16.4,0
E00100862,95.5,0,4.5,0
E00100863,92.2,0,7.8,0
E00100864,85.5,0,14,0.5
E00100865,95.6,0,4.4,0
E00100866,93.2,0,5.3,1.5
E00100867,92.8,0,7.2,0
E00100868,86.4,0,12,1.6
E00100869,93.4,0,5.5,1.1
E00100870,94.6,0.6,4.8,0
E00100871,93.6,0.3,6.1,0
E00100872,88.2,0,11.4,0.4
E00100873,96.1,0,3.9,0
E00100874,93.1,0.3,6.6,0
E00100875,89.4,0.7,8.8,1.1
E00100876,90.7,1.2,8,0
E00100877,89,0.3,9.7,1
E00100878,94.3,0,5.7,0
E00100879,90,0,10,0
E00100880,89.7,0,9.9,0.4
E00100881,74.5,0,22.1,3.5
E00100882,92.3,0,7.2,0.4
E00100883,93.8,0,6.2,0
E00100884,90.6,0.3,8,1.2
E00100885,87,0,12.2,0.8
E00100886,93.8,0.4,5.8,0
E00100887,91,0,9,0
E00100888,96.8,0,2.6,0.6
E00100889,90.9,0,9.1,0
E00100890,92.1,0.6,7.3,0
E00100891,94.1,0,5.9,0
E00100892,93.3,0,6.3,0.4
E00100893,94.4,0,5.2,0.4
E00100894,90,0.3,9.7,0
E00100895,88.4,0.4,10.1,1.1
E00100896,78.6,0,20.5,0.9
E00100897,95.3,0,4.3,0.4
E00100914,85.9,0.2,11.7,2.2
E00100924,86.9,1.4,11.7,0
E00100925,94.4,0,5.1,0.5
E00100926,93.1,0.4,5.8,0.6
E00100927,87.1,1.5,11.2,0.3
E00100933,91.7,0.4,6.9,1
E00100935,81.6,0,18.4,0
E00100936,91.3,0,8.7,0
E00100937,92.1,0,7.9,0
E00100938,92.7,0.3,6.9,0
E00100939,91.7,0.8,7.5,0
E00100940,87,0.4,11.2,1.4
E00100941,87,0,9.8,3.2
E00100942,96.2,0,3.6,0.3
E00100943,89.8,0,9.8,0.4
E00100944,89.3,0,9.6,1.1
E00100945,93.8,0,6.2,0
E00100947,89,0,10.8,0.2
E00101030,92.9,1.3,5.4,0.4
E00101031,94.5,0,5.1,0.3
E00101032,90.4,0,9.1,0.5
E00101033,91.6,0,8.1,0.3
E00101034,93.8,0.5,5.7,0
E00101035,95.9,0,4.1,0
E00101036,91.2,0,8.8,0
E00101037,93.3,0,5.1,1.6
E00101046,91.2,0,8.5,0.3
E00101048,87.3,1,11.7,0
E00101050,90.3,0.7,8.5,0.5
E00101051,90.1,1.5,8.5,0
E00101052,90.5,0.6,8,0.9
E00101181,92.6,0.7,6.3,0.4
E00101182,94.2,0,5.8,0
E00101183,92.1,0,7.5,0.4
E00101184,90.4,0.7,8.9,0
E00101185,92.4,1.2,6.4,0
E00101186,96.5,0.3,2.6,0.6
E00101187,89.4,0,10,0.6
E00101188,89.5,0,10.5,0
E00101195,93,0.3,5.7,1
E00101196,94.1,0,5.9,0
E00101197,92.8,0.3,6.8,0
E00101198,97.1,0,2.2,0.7
E00101199,92,0.4,6.9,0.7
E00101221,84.4,2.2,12.6,0.7
E00101223,88.8,1.4,9.8,0
E00101225,83.8,6,8.3,1.9
E00101236,83.9,0.4,13.8,2
E00101238,92.7,0.7,6.3,0.3
E00101239,89.1,0.8,10.1,0
E00101240,92.3,0.3,7.3,0
E00101241,95.9,0.3,3.5,0.3
E00101243,88.3,0,10.9,0.8
E00101244,96.6,0,3.4,0
E00101245,95.2,0,4.8,0
E00101246,92.2,0.7,7,0.2
E00101247,94.1,0.7,5.2,0
E00101248,93.7,0.2,5.7,0.4
E00101249,91.5,0,8.5,0
E00101251,92.1,0,6.8,1.1
E00101252,90.6,0,7.1,2.3
E00101461,93.1,0,6.9,0
E00101462,92.5,0,7.5,0
E00101463,93.2,0,6.3,0.6
E00101464,90.3,0,9.7,0
E00101465,95.9,0,4.1,0
E00101466,85.5,0,14.1,0.4
E00101467,89.4,0.7,9.4,0.5
E00101468,92,0.3,6.5,1.2
E00101474,94.1,0,5.6,0.3
E00101475,92.3,0.4,7.4,0
E00101476,88.7,0,11.3,0
E00101480,93.2,0,5.6,1.1
E00101482,94.7,0.8,4.5,0
E00101483,91.7,0,7.6,0.7
E00101484,97.6,0,2.4,0
E00101485,87.9,0.4,11.3,0.4
E00101486,87.1,0,11.3,1.5
E00101487,84.4,0,13.1,2.5
E00101489,90.8,0,9.2,0
E00101491,94.1,0.2,5.4,0.2
E00101492,91.9,0.4,7.7,0
E00101493,92.5,0.3,7.2,0
E00101494,91,0,9,0
E00101495,88.7,0,10.4,0.8
E00101496,86.3,0,13,0.6
E00101497,80.6,0,17.8,1.6
E00101510,87.5,0,12.2,0.3
E00101511,90.1,0,9.3,0.6
E00101512,89.2,0,10.3,0.5
E00101513,93.8,0,5.2,1
E00101514,92.9,0,7.1,0
E00101515,95,0,5,0
E00101516,95.3,0.8,3.9,0
E00101517,91.1,0,6.9,2
E00101518,87.5,0.4,11.6,0.4
E00101519,90.9,0,8.7,0.3
E00101520,91.7,0,8.3,0
E00101521,90.1,0,9.9,0
E00101522,93.5,0,6.5,0
E00101523,95.6,0.3,4.1,0
E00101524,96.2,0,3.5,0.3
E00101525,95.5,0,4.5,0
E00101526,86.3,0,13.4,0.3
E00101527,83.1,0,14.3,2.6
E00101529,94,0,5.8,0.2
E00101530,94.4,0.4,4.9,0.4
E00101531,95.3,0,4.7,0
E00101532,97.3,0.4,2,0.4
E00101533,90.2,0,9.8,0
E00101534,88.1,0.2,11.7,0
E00101535,94.4,0,5.6,0
E00101536,91.4,0,8.6,0
E00101537,87.5,0.3,11.6,0.6
E00101538,85.4,0,14.6,0
E00101539,85.2,0,14.8,0
E00101540,94.2,0,3.8,1.9
E00101541,92.1,0,7.5,0.3
E00101543,89.5,0,9.2,1.3
E00101544,92.9,0,7.1,0
E00101545,91.6,0,8.1,0.3
E00101546,91.2,0.3,7.7,0.9
E00101547,91.2,0,8.8,0
E00101548,95.2,0,4.8,0
E00101549,90.7,0.2,7.8,1.3
E00101551,84.8,0.3,14.9,0
E00101552,91.2,0,8.5,0.3
E00101553,96,0,4,0
E00101554,94.2,0.4,5.4,0
E00101555,86.5,0,12.4,1.2
E00101556,91.6,0,8,0.4
E00101557,91.9,0.9,6.9,0.3
E00101558,93,0,6.7,0.3
E00101559,93,0.7,5.9,0.4
E00101560,75.9,0.7,22.9,0.5
E00101561,90,0,10,0
E00101562,89.9,1,9.1,0
E00101563,87.4,0.9,10.4,1.2
E00101564,88,0,11.8,0.3
E00101577,88.6,0,11,0.3
E00101578,95.4,0,4.3,0.4
E00101579,84.3,0,14.5,1.2
E00101580,94.4,0,5.6,0
E00101581,94.9,0,5.1,0
E00101582,97.5,0,2.5,0
E00101583,95.8,0,4.2,0
E00101584,91.7,0,8.3,0
E00101585,92.8,0,7,0.2
E00101586,95.7,0,4,0.3
E00101587,93.1,0,6.5,0.4
E00101588,91.3,0,7.7,1
E00101589,89.6,0,10.1,0.3
E00101590,91.9,0,7.8,0.3
E00101592,90.5,0,9.1,0.3
E00101593,93,0,6.7,0.3
E00101594,91,0,8,1
E00101595,90.8,0.8,8.4,0
E00101596,93.5,0.3,6.2,0
E00101597,89.4,0.7,9.9,0
E00101598,94.3,0,5.7,0
E00101599,92.3,0,7.7,0
E00101600,66.8,0,32.9,0.2
E00101601,91.6,0,8.1,0.3
E00101602,93.3,0,6.4,0.4
E00101604,92,0,8,0
E00101605,87.4,0.3,11.6,0.8
E00101606,75.6,0.2,23.7,0.5
E00101608,86.1,0,13.5,0.4
E00101627,89.7,0.3,10,0
E00101628,88.2,0,11.1,0.6
E00101629,93.6,0.2,5.9,0.2
E00101630,92.6,1.2,6.1,0
E00101631,86,0,13.2,0.8
E00101632,87.2,0,12.4,0.4
E00101644,90,0.2,9.4,0.4
E00101645,89.3,0,10,0.7
E00101646,89.9,0.3,9.4,0.3
E00101647,83.9,0.5,15,0.5
E00101648,88.5,0.4,9.8,1.3
E00101649,90.1,0,9.4,0.6
E00101650,93.1,0,6.9,0
E00101651,90.5,0.6,7.9,0.9
E00101652,94.2,0.7,5.1,0
E00101653,83.7,0.2,15.6,0.4
E00101654,86.9,0.8,12.4,0
E00101655,86.2,0,10.9,2.9
E00101667,93.7,0.6,5.7,0
E00101668,89.8,0,9.5,0.7
E00101670,90,0,9.2,0.8
E00101671,95.8,0.3,3.5,0.3
E00101672,82.6,1.2,16.2,0
E00101673,89.3,0.6,8.5,1.6
E00101674,88.1,0.4,11.1,0.4
E00101675,95.4,0,4.6,0
E00101676,86.6,0,13.4,0
E00101677,88.8,0,11.2,0
E00101678,95,0.3,4.7,0
E00101679,90.6,0.4,9,0
E00101680,96.6,1.3,1.7,0.4
E00101681,93.3,0,6.3,0.4
E00101682,92,0.4,7.3,0.2
E00101683,95.4,0,4.6,0
E00165907,84.3,1.2,14.6,0
E00165908,91.3,0.3,7,1.4
E00165909,89.6,0,10.4,0
E00165910,84.8,0,14.9,0.3
E00165911,92.8,0,7.2,0
E00165912,82.7,0.3,16,1
E00165913,81,0.6,17.1,1.4
E00165914,85.4,1,13.6,0
E00165915,86.5,0,12.7,0.8
E00165916,80.7,0,19.3,0
E00165917,75.9,2.7,17.7,3.7
E00165920,93.5,0,5.8,0.7
E00165921,92,0.9,7.1,0
E00180142,94.3,0.5,4.4,0.7
E00180146,92.2,0.3,7.4,0
E00180148,90.1,0,9.9,0
E00180149,90.9,0,7.6,1.5
E00180151,80.4,0.3,17.5,1.8
E00180157,91,0.9,8.1,0
E00180164,94.3,0,5.7,0
E00180165,90.7,0,9.3,0
E00180169,93,0,7,0
E00180171,72.2,0,26.7,1.1
E00180174,91.6,0.3,7.3,0.7
E00180175,88.1,0,11.9,0
E00180178,89.4,0,10.6,0
E00180182,88.2,0,10.9,0.9
E00180187,84.8,0.4,14.8,0
E00180188,94.7,0,5.3,0
E00180191,61.6,0,37,1.4
E00180194,92,0.2,7.5,0.4
E00180197,90.4,0,8.4,1.2
E00180201,90.8,0,9.2,0
E00180203,93,0,6.7,0.4
E00180205,81.2,0.2,18.4,0.2
E00180207,91.7,0,7.3,0.9
E00180208,88.3,0,11.7,0
E00180210,92.7,0.2,6.7,0.4
E00180211,91,0.2,8.6,0.2
E00180212,91.7,0.2,7.9,0.2
E00180213,64.1,0,35.7,0.3
E00180215,86.7,0,12.5,0.7
E00180227,78.5,0,21.5,0
E00180229,96.1,0,3.9,0
E00180239,86.3,0,13.7,0
E00180240,89.7,0.6,9,0.6
E00180244,85.8,0,13.5,0.6
E00180248,75.3,0,23.9,0.7
E00180249,93,0,7,0
E00180253,90.9,0,9.1,0
E00180256,93.2,0,6.5,0.2
E00180259,83.5,0,15.7,0.8
E00180260,83.2,0.5,15.8,0.5
E00180261,81.2,0.3,18.2,0.3
E00180262,88.1,0.6,11.3,0
E00180264,88.5,0.3,10,1.2
E00180265,93,0,7,0
E00180268,91.6,0,8,0.4
E00180274,87,0,10.9,2.2
E00180279,90,0.3,8.5,1.2
E00180289,51.6,0.2,46.9,1.2
E00180290,75.1,0,24.5,0.4
E00180292,85.8,0.3,13.9,0
