areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00100660,1.9,6.7,30.8,60.6
E00100661,31,27.4,25,16.7
E00100662,1.5,20.8,56.9,20.8
E00100664,3.1,11.3,35.8,49.7
E00100667,7,32,40.6,20.3
E00100668,13.3,32.7,34.5,19.5
E00100669,0.8,38,45,16.3
E00100671,1.2,9.3,42.2,47.2
E00100672,5.5,12.5,46.9,35.2
E00100673,5.9,14.7,50.7,28.7
E00100718,1.9,16.5,33,48.5
E00100723,2.2,25.8,34.4,37.6
E00100724,1.6,21.3,48.8,28.3
E00100725,7.8,19.4,34,38.8
E00100726,6.6,62.3,27.5,3.6
E00100727,11.2,70.6,11.9,6.3
E00100728,2.4,46.2,45,6.5
E00100729,16.4,52.3,26.6,4.7
E00100730,4.2,5.6,33.3,56.9
E00100732,1.8,11.2,46.2,40.8
E00100733,5.4,31.1,49.3,14.2
E00100734,1.2,32.1,37.6,29.1
E00100850,0.9,22.3,39.3,37.5
E00100851,2.1,49.3,35,13.6
E00100852,3.8,26.5,53,16.7
E00100853,1.6,36.4,46.2,15.8
E00100854,4.9,20.3,46.9,28
E00100855,2,16.8,31.7,49.5
E00100856,1.5,24.1,56.4,18
E00100857,9,34.4,37.7,18.9
E00100858,1,45.9,33,20.1
E00100859,0,14,36.4,49.6
E00100860,6.1,44.7,41.2,7.9
E00100861,0.8,30,51.7,17.5
E00100862,10.6,39.4,41.7,8.3
E00100863,10.8,38.8,43.2,7.2
E00100864,26.1,63,5.8,5.1
E00100865,10.5,25,55.6,8.9
E00100866,1.7,30.3,61.3,6.7
E00100867,3.1,15.6,70.3,10.9
E00100868,0,22.3,52.1,25.6
E00100869,7.4,15.7,67.6,9.3
E00100870,0,18.3,65.9,15.9
E00100871,8.1,52.4,34.7,4.8
E00100872,5.4,50.5,38.7,5.4
E00100873,1.6,8,80,10.4
E00100874,2.7,30.1,28.8,38.4
E00100875,0.8,24.8,40,34.4
E00100876,4.1,52.4,34.7,8.8
E00100877,2.9,25.4,58,13.8
E00100878,3.3,20.3,26.8,49.6
E00100879,3.3,43.9,32.5,20.3
E00100880,5.2,38.3,45.2,11.3
E00100881,32.2,55.3,8.6,3.9
E00100882,0.8,19.2,59.2,20.8
E00100883,31,50,12,7
E00100884,9.3,26,50.7,14
E00100885,29.6,26.1,31.7,12.7
E00100886,1.4,52.1,25.6,20.9
E00100887,0,19.9,50.7,29.4
E00100888,0,24.2,33.3,42.5
E00100889,0.7,13.9,57.6,27.8
E00100890,21.9,58.3,17.7,2.1
E00100891,0,48.5,42.3,9.2
E00100892,7.4,35.2,34.4,23
E00100893,5.8,59.2,29.2,5.8
E00100894,21.6,45,24,9.4
E00100895,18.8,33.3,29.9,18.1
E00100896,21.1,58.2,16,4.6
E00100897,5.7,25.2,49.6,19.5
E00100914,1.6,15.6,43.5,39.2
E00100924,6.2,3.5,32.7,57.5
E00100925,0,27.9,33.9,38.2
E00100926,4.3,12.9,34.9,47.8
E00100927,3,10.5,28.6,57.9
E00100933,4.2,18.1,35.3,42.3
E00100935,16.7,39.5,25.9,17.9
E00100936,10.7,30.5,43.5,15.3
E00100937,2.2,26.5,50,21.3
E00100938,0,20,45.6,34.4
E00100939,4.7,43.3,33.9,18.1
E00100940,13.9,33.6,40.9,11.7
E00100941,10.1,46.8,30.4,12.7
E00100942,0,15.3,60.3,24.4
E00100943,0,23.5,44.5,31.9
E00100944,19.4,34.9,32.6,13.2
E00100945,16.5,43.5,27,13
E00100947,0,17,43,40
E00101030,3.8,15.4,41.3,39.4
E00101031,0.9,10.3,48.3,40.5
E00101032,3.9,16.9,37.7,41.6
E00101033,5.9,17.1,38.8,38.2
E00101034,3.8,11.9,33.1,51.3
E00101035,3.4,15,48.3,33.3
E00101036,2.4,10.5,40.3,46.8
E00101037,4,12.8,38.4,44.8
E00101046,3.9,20.5,37,38.6
E00101048,3.7,41.9,23.5,30.9
E00101050,0,24.3,24.9,50.8
E00101051,5.5,37.8,42.7,14
E00101052,2.6,17.4,43.2,36.8
E00101181,0.8,11.8,60.5,26.9
E00101182,11.2,43.1,45.7,0
E00101183,15.7,36.4,47.1,0.8
E00101184,17,49.6,29.6,3.7
E00101185,12,55.6,30.1,2.3
E00101186,0,32.3,51.6,16.1
E00101187,4.2,28.2,64.1,3.5
E00101188,12.7,41.3,42.9,3.2
E00101195,16.7,13.6,35.6,34.1
E00101196,3.3,24,59.5,13.2
E00101197,17.6,15.2,63.2,4
E00101198,5,10.7,81,3.3
E00101199,0,20.3,66.7,13
E00101221,0.8,18.5,68.1,12.6
E00101223,13.3,60.2,23.9,2.7
E00101225,49.6,6.1,35.7,8.7
E00101236,10.5,29.8,47.4,12.3
E00101238,5.2,22.4,58.6,13.8
E00101239,0,11,40.4,48.6
E00101240,2.3,29,34.4,34.4
E00101241,8.3,24.1,54.1,13.5
E00101243,7.3,54.8,29.8,8.1
E00101244,2.8,20,53.1,24.1
E00101245,0.9,28.9,44.3,25.9
E00101246,10,35.8,36.8,17.4
E00101247,0.8,23.8,55.4,20
E00101248,2.7,27.6,42.2,27.6
E00101249,3.3,30.8,45.8,20
E00101251,0.8,37.5,30,31.7
E00101252,4.6,26.2,46.2,23.1
E00101461,7,36,39.5,17.5
E00101462,22.1,21.1,42.1,14.7
E00101463,4.8,27,31.7,36.5
E00101464,2.6,27.6,28.4,41.4
E00101465,4.8,38.3,34.7,22.2
E00101466,0,32.8,45.9,21.3
E00101467,3,12.6,61.7,22.8
E00101468,5.7,17.1,31.4,45.7
E00101474,4,20.7,34.7,40.7
E00101475,1.8,18.3,60.6,19.3
E00101476,4,12.1,41.1,42.7
E00101480,3.4,15.3,50.8,30.5
E00101482,1.3,10.5,43.1,45.1
E00101483,3,14.5,37.6,44.8
E00101484,3.9,31.3,55.5,9.4
E00101485,0,16.3,33.3,50.4
E00101486,12.5,34.9,29.6,23
E00101487,45.7,31.7,12.8,9.8
E00101489,4.2,18.8,44.5,32.5
E00101491,6.7,26.7,45.2,21.4
E00101492,2.2,36.8,46.3,14.7
E00101493,2.9,50.7,33.6,12.9
E00101494,2.2,43.9,41,12.9
E00101495,15.5,49.2,25.7,9.6
E00101496,13.2,48.2,29.8,8.8
E00101497,33.5,31.1,24.2,11.2
E00101510,30.3,17.8,26.5,25.4
E00101511,4.1,34.2,34.2,27.4
E00101512,11.1,37.8,40,11.1
E00101513,0.9,13.1,62.6,23.4
E00101514,0,33.9,51.7,14.4
E00101515,0,26.4,55.4,18.2
E00101516,3.1,43.8,43,10.2
E00101517,2.7,25.3,51.4,20.5
E00101518,31.1,43.7,16.3,8.9
E00101519,2.2,27.4,46.7,23.7
E00101520,7.7,27.7,24.6,40
E00101521,0.8,15.8,55,28.3
E00101522,13.6,30.5,52.5,3.4
E00101523,0.8,44.2,47.3,7.8
E00101524,2.6,28.7,60,8.7
E00101525,4.2,61.7,30.8,3.3
E00101526,15.8,24.8,51.1,8.3
E00101527,61.5,25.9,9.6,3
E00101529,1.8,30,36.8,31.4
E00101530,23.8,17.5,54.8,4
E00101531,1.6,54.8,34.7,8.9
E00101532,2.7,30.1,50.4,16.8
E00101533,15.3,45.1,25,14.6
E00101534,4.7,22.6,51.1,21.6
E00101535,5.6,29.6,43.6,21.2
E00101536,28.4,17.4,46.8,7.3
E00101537,35.6,28.2,24.9,11.3
E00101538,10.3,34.9,34.9,19.9
E00101539,7.6,12.1,28.8,51.5
E00101540,4.3,17,31.9,46.8
E00101541,4,12,42.4,41.6
E00101543,0,45.5,39.4,15.2
E00101544,6.1,12.1,35.6,46.2
E00101545,4.7,24.4,44.9,26
E00101546,3.5,14.2,36.2,46.1
E00101547,23.6,31.8,38.2,6.4
E00101548,9.1,34.1,26.5,30.3
E00101549,5,43.8,34.7,16.4
E00101551,16.4,44.7,27.6,11.2
E00101552,3.1,19.7,70.1,7.1
E00101553,1.8,28.1,53.5,16.7
E00101554,0,16.9,46.3,36.8
E00101555,41.2,32,20.9,5.9
E00101556,5.2,57,30.4,7.4
E00101557,0,21.8,19.5,58.6
E00101558,2.9,15.1,60.4,21.6
E00101559,4.8,28.8,49,17.3
E00101560,5.9,14,33.9,46.2
E00101561,2.8,8.4,35.2,53.6
E00101562,4.1,18.9,27,50
E00101563,5,24.3,33.6,37.1
E00101564,2.3,9.2,31.5,56.9
E00101577,6.7,38.3,30,25
E00101578,1.6,45.6,36,16.8
E00101579,29.6,22.6,27,20.9
E00101580,26.4,34.9,24.5,14.2
E00101581,3.6,17.8,32.5,46.2
E00101582,13.2,47.7,35.5,3.6
E00101583,2.9,22.9,33.3,41
E00101584,12.4,25.7,33.6,28.3
E00101585,7.7,27.5,35.7,29.1
E00101586,8.6,31.7,47.5,12.2
E00101587,0,49.2,33.6,17.2
E00101588,0,21.6,36.6,41.8
E00101589,27,28.4,32.4,12.2
E00101590,19.9,17.9,52.3,9.9
E00101592,0,13.3,25.8,60.9
E00101593,4.1,17.8,42.5,35.6
E00101594,13.7,19.4,24.5,42.4
E00101595,1.4,3.5,36.2,58.9
E00101596,4.9,31.7,45.5,17.9
E00101597,8.3,50.4,33.1,8.3
E00101598,0.8,14.4,75.2,9.6
E00101599,11.3,38.7,46,4
E00101600,0,10.8,32.3,56.9
E00101601,0,43.7,40,16.3
E00101602,28.9,22.7,42.2,6.3
E00101604,5.2,41.5,43.7,9.6
E00101605,24.7,40.5,28.4,6.3
E00101606,0.5,9.8,39.3,50.3
E00101608,6.5,45.5,32.5,15.4
E00101627,2,15.7,37.9,44.4
E00101628,3.1,38.8,36.9,21.3
E00101629,2.4,13.4,40.9,43.3
E00101630,5.4,36.2,49,9.4
E00101631,8.9,40,33.3,17.8
E00101632,11.8,26.1,42,20.2
E00101644,4,10.1,34.3,51.5
E00101645,7.9,13.5,39.7,38.9
E00101646,7.2,20.3,26.8,45.7
E00101647,3.3,26.8,45.8,24.2
E00101648,0.5,28.6,43.2,27.7
E00101649,1.3,19.7,46.5,32.5
E00101650,4.9,56.9,33.3,4.9
E00101651,7,14,33.3,45.7
E00101652,4.1,12.4,41.3,42.1
E00101653,5.9,22.1,33.8,38.2
E00101654,1,14.1,32.3,52.5
E00101655,6.3,10.7,37.5,45.5
E00101667,1.4,5.5,34.2,58.9
E00101668,3.1,16.9,36.2,43.8
E00101670,23.7,37.4,30.5,8.4
E00101671,0,13,57.3,29.8
E00101672,44.1,19.9,24.3,11.8
E00101673,2.2,21.6,67.2,9
E00101674,23.4,31.5,34.7,10.5
E00101675,0.8,40.2,46.7,12.3
E00101676,18.4,35.2,36,10.4
E00101677,30.5,33.6,22.9,13
E00101678,0.9,16.7,74.6,7.9
