areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00100660,8.7,26,47.1,18.3
E00100661,16,49.7,29,5.3
E00100662,6.9,36.2,43.1,13.8
E00100664,3.8,28.8,39.4,28.1
E00100667,5.5,41.7,29.9,22.8
E00100668,17.9,45.5,25,11.6
E00100669,6.9,38.9,41.2,13
E00100671,3.1,23,45.3,28.6
E00100672,4.8,24.8,35.2,35.2
E00100673,8.1,36.8,36.8,18.4
E00100718,0,28.4,47.1,24.5
E00100723,6.5,22.6,40.9,30.1
E00100724,8.7,31.7,39.7,19.8
E00100725,1,32,40.8,26.2
E00100726,13.8,37.7,35.3,13.2
E00100727,14.2,51.8,25.5,8.5
E00100728,9.5,44.4,33.7,12.4
E00100729,11.6,52.7,24,11.6
E00100730,4.2,25,38.9,31.9
E00100732,3.6,38.3,36,22.1
E00100733,15,40.8,33.3,10.9
E00100734,8,48.1,29.6,14.2
E00100850,1.8,41.6,37.2,19.5
E00100851,10.7,36.4,40.7,12.1
E00100852,9.1,40.2,33.3,17.4
E00100853,7.6,44,34.2,14.1
E00100854,3.5,39.2,42,15.4
E00100855,2.9,31.4,44.1,21.6
E00100856,6.6,38.2,42.6,12.5
E00100857,13.3,33.2,37.9,15.6
E00100858,10.7,57.9,23.9,7.6
E00100859,6.2,51.9,31.8,10.1
E00100860,8.1,57.7,26.1,8.1
E00100861,13.3,50.8,23.3,12.5
E00100862,28.8,53,14.4,3.8
E00100863,23,51.1,20.9,5
E00100864,43.5,42,13.8,0.7
E00100865,31.5,38.7,21,8.9
E00100866,8.4,48.7,32.8,10.1
E00100867,6.3,39.8,41.4,12.5
E00100868,9.8,35.2,39.3,15.6
E00100869,27.1,39.3,27.1,6.5
E00100870,5.5,33.9,48,12.6
E00100871,25.8,43.5,24.2,6.5
E00100872,9.9,48.6,32.4,9
E00100873,18.6,36.4,29.5,15.5
E00100874,5.4,45,37.6,12.1
E00100875,4.9,46.7,38.5,9.8
E00100876,9.5,49.7,32.7,8.2
E00100877,9.2,46.1,36.2,8.5
E00100878,9.8,42.3,32.5,15.4
E00100879,9,53.3,26.2,11.5
E00100880,7.8,51.3,37.4,3.5
E00100881,43.4,45.4,8.6,2.6
E00100882,10,49.2,27.5,13.3
E00100883,49,42.7,8.4,0
E00100884,25.8,43.7,18.5,11.9
E00100885,25.9,52.4,14,7.7
E00100886,13.8,48.4,25.3,12.4
E00100887,7.8,46.8,31.2,14.1
E00100888,13.8,46.1,27,13.2
E00100889,11,48.3,33.1,7.6
E00100890,12.6,63.2,22.1,2.1
E00100891,19.8,39.7,33.6,6.9
E00100892,27.5,36.7,26.7,9.2
E00100893,24,55.4,10.7,9.9
E00100894,17.2,50,23.6,9.2
E00100895,13.8,53.1,25.5,7.6
E00100896,31.8,54.4,11.8,2.1
E00100897,15.6,48.4,26.2,9.8
E00100914,7,30.1,36.6,26.3
E00100924,2.6,28.7,40.9,27.8
E00100925,4.8,27.1,40.4,27.7
E00100926,3.7,35.8,36.4,24.1
E00100927,5.3,28.8,44.7,21.2
E00100933,7.4,34.9,40.5,17.2
E00100935,18.5,51.2,25.3,4.9
E00100936,20.2,35.7,32.6,11.6
E00100937,13.9,37.2,35.8,13.1
E00100938,11.1,33.3,42.9,12.7
E00100939,13.2,44.2,31.8,10.9
E00100940,15.9,44.2,31.2,8.7
E00100941,20.1,50.9,22.6,6.3
E00100942,15.3,35.9,37.4,11.5
E00100943,6.7,36.1,44.5,12.6
E00100944,23.3,43.4,25.6,7.8
E00100945,24.3,45.2,21.7,8.7
E00100947,4.8,37.6,42.4,15.3
E00101030,0,38.5,41.3,20.2
E00101031,0.8,34.7,36.4,28
E00101032,2.6,26.3,42.3,28.8
E00101033,11.3,28.5,35.1,25.2
E00101034,2.5,22.5,46.9,28.1
E00101035,7.5,35.4,36.1,21.1
E00101036,6.5,24.2,42.7,26.6
E00101037,5.4,25.6,41.9,27.1
E00101046,5.4,27.9,43.4,23.3
E00101048,0.7,47.1,30.9,21.3
E00101050,4.4,30.9,49.7,14.9
E00101051,18.3,39.6,31.1,11
E00101052,7.1,37.8,42.9,12.2
E00101181,6.8,45.3,34.2,13.7
E00101182,29.1,47.9,18.8,4.3
E00101183,36.5,42.1,15.1,6.3
