areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00100660,89.3,1.5,9.2
E00100661,81.2,1.4,17.3
E00100662,86.4,0.9,12.8
E00100664,81.2,1.8,17
E00100667,75.2,2.9,21.8
E00100668,81,1.2,17.8
E00100669,83.8,0.3,15.9
E00100671,88.2,0.9,10.9
E00100672,83.2,0.6,16.2
E00100673,78.2,0.8,20.9
E00100718,85.3,2,12.7
E00100723,79.6,4.2,16.2
E00100724,77.8,1.3,20.9
E00100725,83.6,6.6,9.8
E00100726,77.4,0.6,22
E00100727,76.4,1.2,22.4
E00100728,73.4,0.5,26.1
E00100729,77.7,1.2,21.1
E00100730,87.3,2.6,10.1
E00100732,86.6,3.3,10.2
E00100733,78,0.3,21.7
E00100734,81.9,0.3,17.8
E00100850,83,1.9,15.1
E00100851,77.5,0.6,21.9
E00100852,77.6,1.6,20.8
E00100853,75.6,1.4,22.9
E00100854,82.4,1.6,15.9
E00100855,90.4,0.4,9.2
E00100856,81.1,2.1,16.8
E00100857,81.2,4.2,14.5
E00100858,75.6,0.3,24.1
E00100859,86.8,1.1,12.1
E00100860,77.5,3.8,18.6
E00100861,78.4,2.2,19.3
E00100862,68.6,1.7,29.8
E00100863,72.8,1.7,25.6
E00100864,68.4,5.3,26.3
E00100865,70.4,2.7,26.9
E00100866,81.5,1.9,16.7
E00100867,79.2,2,18.8
E00100868,76.2,3.1,20.7
E00100869,59.5,1.8,38.7
E00100870,82.2,0.3,17.5
E00100871,69.1,2.3,28.6
E00100872,80,2.6,17.4
E00100873,75.1,2.1,22.8
E00100874,79.8,1.7,18.5
E00100875,87,1.4,11.6
E00100876,78.8,2.8,18.5
E00100877,81.1,2.6,16.2
E00100878,75.4,0.4,24.3
E00100879,77.7,2.2,20.1
E00100880,80.7,6.3,13
E00100881,66.5,11.6,21.9
E00100882,84,2.1,13.9
E00100883,66.7,1.9,31.4
E00100884,72.5,4.7,22.8
E00100885,82.7,1.5,15.8
E00100886,70.7,2.9,26.4
E00100887,82.8,2.8,14.5
E00100888,90.1,0.6,9.2
E00100889,79.8,1.5,18.8
E00100890,78.2,1.8,20
