areacd,sex-001,sex-002
E00100660,52.2,47.8
E00100661,52.2,47.8
E00100662,50.1,49.9
E00100664,50.3,49.7
E00100667,51.6,48.4
E00100668,50.2,49.8
E00100669,54.4,45.6
E00100671,50.4,49.6
E00100672,48.5,51.5
E00100673,53.3,46.7
E00100718,50.2,49.8
E00100723,50.6,49.4
E00100724,51.9,48.1
E00100725,45.4,54.6
E00100726,47.3,52.7
E00100727,53.3,46.7
E00100728,52.5,47.5
E00100729,52.2,47.8
E00100730,49.2,50.8
E00100732,48.1,51.9
E00100733,53.8,46.2
E00100734,52.9,47.1
E00100850,58.5,41.5
E00100851,51,49
E00100852,49.7,50.3
E00100853,50.8,49.2
E00100854,50.8,49.2
E00100855,50,50
E00100856,52.4,47.6
E00100857,52.9,47.1
E00100858,54.2,45.8
E00100859,50,50
E00100860,49.4,50.6
E00100861,55,45
E00100862,56.6,43.4
E00100863,54.7,45.3
E00100864,56.7,43.3
E00100865,53.9,46.1
E00100866,52.6,47.4
E00100867,49,51
E00100868,53.6,46.4
E00100869,50.4,49.6
E00100870,51.6,48.4
E00100871,55,45
E00100872,49.1,50.9
E00100873,51.3,48.7
E00100874,48.5,51.5
E00100875,50,50
E00100876,52.1,47.9
E00100877,51.8,48.2
E00100878,55.4,44.6
E00100879,53.5,46.5
E00100880,52.8,47.2
E00100881,51.5,48.5
E00100882,52.7,47.3
E00100883,55.7,44.3
E00100884,48.4,51.6
E00100885,50.8,49.2
E00100886,52.9,47.1
E00100887,53,47
E00100888,54.1,45.9
E00100889,57.8,42.2
E00100890,53.7,46.3
E00100891,51.6,48.4
E00100892,55.9,44.1
E00100893,50.4,49.6
E00100894,51,49
E00100895,52.8,47.2
E00100896,54.5,45.5
E00100897,52.2,47.8
E00100914,48.4,51.6
E00100924,51.4,48.6
E00100925,50.3,49.7
E00100926,50.4,49.6
E00100927,52.5,47.5
E00100933,53.2,46.8
E00100935,49.7,50.3
E00100936,54.2,45.8
E00100937,51.8,48.2
E00100938,52.7,47.3
E00100939,55,45
E00100940,48.1,51.9
E00100941,50.9,49.1
E00100942,50.1,49.9
E00100943,54,46
E00100944,49.6,50.4
E00100945,56.8,43.2
E00100947,52.2,47.8
E00101030,51,49
E00101031,50.5,49.5
E00101032,51.2,48.8
E00101033,53.4,46.6
E00101034,48,52
E00101035,48.9,51.1
E00101036,49.2,50.8
E00101037,51.6,48.4
E00101046,48.1,51.9
E00101048,52.4,47.6
E00101050,50.5,49.5
E00101051,54.8,45.2
E00101052,51.6,48.4
E00101181,53.1,46.9
E00101182,52,48
E00101183,52.6,47.4
E00101184,54.9,45.1
E00101185,52.1,47.9
E00101186,51.3,48.7
E00101187,51.1,48.9
E00101188,51.7,48.3
E00101195,50,50
E00101196,49.3,50.7
E00101197,52.7,47.3
E00101198,56.7,43.3
E00101199,49.3,50.7
E00101221,49.1,50.9
E00101223,53.5,46.5
E00101225,49.3,50.7
E00101236,50.2,49.8
E00101238,49.3,50.7
E00101239,50.3,49.7
E00101240,51.2,48.8
E00101241,53.8,46.2
E00101243,51.3,48.7
E00101244,50.6,49.4
E00101245,50.3,49.7
E00101246,53,47
E00101247,52.2,47.8
E00101248,56.5,43.5
E00101249,51.6,48.4
E00101251,50.2,49.8
E00101252,50.2,49.8
E00101461,54,46
E00101462,47.7,52.3
E00101463,50.6,49.4
E00101464,52,48
E00101465,51.2,48.8
E00101466,50.9,49.1
E00101467,55.5,44.5
E00101468,48.7,51.3
E00101474,50.1,49.9
E00101475,50.2,49.8
E00101476,48.4,51.6
E00101480,51.9,48.1
E00101482,49.6,50.4
E00101483,50.2,49.8
E00101484,51.9,48.1
E00101485,49.3,50.7
E00101486,52,48
E00101487,42.7,57.3
E00101489,50.3,49.7
E00101491,53.8,46.2
E00101492,54,46
E00101493,55.5,44.5
E00101494,52.1,47.9
E00101495,52.3,47.7
E00101496,52.1,47.9
E00101497,45.5,54.5
E00101510,48.7,51.3
E00101511,52.2,47.8
E00101512,53.2,46.8
E00101513,54.9,45.1
E00101514,51,49
E00101515,52.3,47.7
E00101516,51.7,48.3
E00101517,53.3,46.7
E00101518,51.6,48.4
E00101519,47.9,52.1
E00101520,56.4,43.6
E00101521,51.8,48.2
E00101522,54.3,45.7
E00101523,51.6,48.4
E00101524,54.9,45.1
E00101525,55.9,44.1
E00101526,51.1,48.9
E00101527,51.3,48.7
E00101529,54.4,45.6
E00101530,49.6,50.4
E00101531,56.9,43.1
E00101532,53.1,46.9
E00101533,51.1,48.9
E00101534,50.2,49.8
E00101535,50.9,49.1
E00101536,50.4,49.6
E00101537,47.2,52.8
E00101538,52.8,47.2
E00101539,50.3,49.7
E00101540,51.4,48.6
E00101541,47.3,52.7
E00101543,51.3,48.7
E00101544,51.5,48.5
E00101545,53,47
E00101546,50.7,49.3
E00101547,55.3,44.7
E00101548,48.7,51.3
