areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00100660,54.3,39,1,5.7
E00100661,26.8,28,28.6,16.7
E00100662,31.1,33.3,22,13.6
E00100664,33.1,34.4,12.5,20
E00100667,27,19.8,17.5,35.7
E00100668,14.9,12.3,34.2,38.6
E00100669,42.6,38.8,10.1,8.5
E00100671,46.9,28.8,6.9,17.5
E00100672,35.4,34.6,12.6,17.3
E00100673,23.5,36,31.6,8.8
E00100718,57.5,22.6,4.7,15.1
E00100723,53.8,29,3.2,14
E00100724,42.1,37.3,11.1,9.5
E00100725,54.8,24,0,21.2
E00100726,43.1,31.7,9.6,15.6
E00100727,44.3,29.3,0.7,25.7
E00100728,50.3,25.4,16.6,7.7
E00100729,51.9,26.4,1.6,20.2
E00100730,62.5,29.2,1.4,6.9
E00100732,52.9,29.9,3.2,14
E00100733,46.6,25.3,11.6,16.4
E00100734,51.5,27.6,1.2,19.6
E00100850,54.5,27.3,0.9,17.3
E00100851,47.9,35,0,17.1
E00100852,37.6,36.8,10.5,15
E00100853,45.1,31,7.1,16.8
E00100854,39.2,44.8,1.4,14.7
E00100855,53.9,35.3,2,8.8
E00100856,39.8,46.6,3,10.5
E00100857,27.3,42.1,12.9,17.7
E00100858,74.9,19.5,0,5.6
E00100859,65.1,27,0.8,7.1
E00100860,38.6,37.7,0.9,22.8
E00100861,52.9,27.7,0.8,18.5
E00100862,58.6,18.8,9,13.5
E00100863,35.3,18.7,23.7,22.3
E00100864,44.2,6.5,3.6,45.7
E00100865,27.4,16.9,44.4,11.3
E00100866,49.6,36.1,0.8,13.4
E00100867,40.8,40.8,0,18.5
E00100868,46.7,28.3,15,10
E00100869,23.4,14,52.3,10.3
E00100870,38.1,42.1,11.9,7.9
E00100871,7.3,8.1,78.2,6.5
E00100872,28.8,32.4,2.7,36
E00100873,23.6,35.8,22,18.7
E00100874,41.3,36,0.7,22
E00100875,48,35.2,0.8,16
E00100876,31.1,34.5,4.7,29.7
E00100877,40.6,34.1,1.4,23.9
E00100878,80.3,16.4,0,3.3
E00100879,65.9,21.4,0.8,11.9
E00100880,27.1,34.7,3.4,34.7
E00100881,33.1,6,1.3,59.6
E00100882,66.7,23.3,0,10
E00100883,18.2,5.6,60.8,15.4
E00100884,23.5,20.9,34,21.6
E00100885,22.4,22.4,35,20.3
E00100886,70.2,15.8,4.2,9.8
E00100887,48.5,40.6,1.5,9.4
E00100888,73.9,22.2,0,3.9
E00100889,59,29.9,2.1,9
E00100890,61.5,20.8,1,16.7
E00100891,36.2,30.8,7.7,25.4
E00100892,26.7,29.2,35,9.2
E00100893,36.1,23.8,29.5,10.7
E00100894,42.1,19.9,7,31
E00100895,37,28.1,4.1,30.8
E00100896,19.2,16.6,8.8,55.4
E00100897,58.1,12.9,20.2,8.9
E00100914,53.7,22.3,8,16
E00100924,52.6,27.2,13.2,7
E00100925,49.7,30.9,0,19.4
E00100926,51.3,26.7,9.1,12.8
E00100927,65.9,26.5,0.8,6.8
E00100933,56.5,28,7.9,7.5
E00100935,34,19.8,2.5,43.8
E00100936,37.7,28.5,10.8,23.1
E00100937,45.9,32.3,7.5,14.3
E00100938,57.8,32,2.3,7.8
E00100939,41.7,37,3.1,18.1
E00100940,39.6,23.7,11.5,25.2
E00100941,27.8,24.1,5.1,43
E00100942,45,32.1,13.7,9.2
E00100943,52.1,39.5,0.8,7.6
E00100944,23.3,24.8,41.1,10.9
E00100945,26.1,16.5,43.5,13.9
E00100947,37.6,44.1,11.4,7
E00101030,51.9,24,2.9,21.2
E00101031,42.4,29.7,5.9,22
E00101032,50,31.4,2.6,16
E00101033,41.7,18.5,10.6,29.1
E00101034,55.6,40.6,0,3.8
E00101035,43.8,33.6,15.8,6.8
E00101036,53.2,22.6,1.6,22.6
E00101037,54.4,30.4,5.6,9.6
E00101046,32.6,27.9,13.2,26.4
E00101048,61.3,24.1,0,14.6
E00101050,47.5,37.7,3.3,11.5
E00101051,22.6,30.5,36,11
E00101052,62.6,29,0,8.4
E00101181,48.4,40.2,1.6,9.8
E00101182,16.1,27.1,46.6,10.2
E00101183,15.4,21.1,48,15.4
E00101184,17.2,26.9,46.3,9.7
E00101185,9.8,17.4,57.6,15.2
E00101186,31.2,44.8,0.8,23.2
