areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00100660,67.1,0.5,32.4
E00100661,45.9,2.7,51.4
E00100662,76.3,0,23.7
E00100664,59.4,1.7,38.9
E00100667,54.6,0,45.4
E00100668,60.4,1.4,38.2
E00100669,63.9,3,33.1
E00100671,62.9,1.7,35.3
E00100672,68.6,2.3,29.1
E00100673,63.5,1.7,34.7
E00100718,58.5,2.2,39.3
E00100723,46.8,0.5,52.8
E00100724,59.4,2.4,38.2
E00100725,63,2,35
E00100726,57.4,2.1,40.5
E00100727,53.5,1.4,45.2
E00100728,45.9,1.3,52.8
E00100729,50.7,0,49.3
E00100730,51.2,3.1,45.7
E00100732,59.4,1.7,38.9
E00100733,56,3.4,40.6
E00100734,51.5,3.3,45.2
E00100850,51.3,0.9,47.8
E00100851,60.3,2.3,37.4
E00100852,67.1,1.2,31.7
E00100853,54.5,2.8,42.7
E00100854,67.6,1.4,31
E00100855,55.7,1,43.3
E00100856,66,1.2,32.8
E00100857,65.7,2.9,31.4
E00100858,31.7,1.2,67.1
E00100859,48,1.6,50.4
E00100860,62.1,2.1,35.9
E00100861,45.7,2.4,51.8
E00100862,39.5,2.3,58.2
E00100863,55.6,4.7,39.7
E00100864,40.8,2.1,57.1
E00100865,55.8,2.2,42
E00100866,60.9,1.8,37.3
E00100867,69.3,1.2,29.5
E00100868,60.4,0.4,39.2
E00100869,53.3,3.8,42.9
E00100870,66.5,2.3,31.2
E00100871,64.6,3.5,31.9
E00100872,66.7,3.1,30.3
E00100873,68.6,3.4,28
E00100874,62.6,0.7,36.7
E00100875,61.6,1.6,36.8
E00100876,66.7,4.2,29.1
E00100877,57.1,2.8,40.1
E00100878,26.4,0.4,73.2
E00100879,40.1,1.4,58.5
E00100880,71.5,0,28.5
E00100881,53.6,2.9,43.5
E00100882,48.1,1.4,50.5
E00100883,28.1,0,71.9
E00100884,57.3,3.4,39.3
E00100885,55.3,4.3,40.4
E00100886,36.7,0.7,62.6
E00100887,54.8,1.3,43.9
E00100888,34.6,1.4,64
E00100889,50.2,1.1,48.7
E00100890,28.8,4.5,66.7
E00100891,62.4,2.1,35.5
E00100892,47.7,0.9,51.4
E00100893,52.1,0,47.9
E00100894,56.4,1.4,42.2
E00100895,61.4,3.3,35.4
E00100896,63.6,3.5,32.9
E00100897,42.9,0,57.1
E00100914,48.2,1.3,50.5
E00100924,45.8,0,54.2
E00100925,60.8,1.1,38.1
E00100926,58.9,1.3,39.8
E00100927,51.1,1.9,47
E00100933,53.8,2.9,43.3
E00100935,58.8,1.5,39.8
E00100936,66.5,0.4,33
E00100937,55.4,1.1,43.6
E00100938,57.2,1.2,41.6
E00100939,62.7,1.3,36
E00100940,57.4,1.2,41.3
E00100941,59.8,3.7,36.5
E00100942,55.5,2.6,41.9
E00100943,52.5,1.3,46.3
E00100944,53.3,3.3,43.5
E00100945,47,3.8,49.2
E00100947,62.2,1.8,36
E00101030,55,1.5,43.6
E00101031,61.8,3.6,34.5
E00101032,60.8,1.2,38
E00101033,54,1.3,44.6
E00101034,57.6,1.2,41.2
E00101035,59.1,1,39.9
E00101036,58.3,1.8,39.9
E00101037,60.7,1.6,37.7
E00101046,60.2,2.3,37.5
E00101048,48.9,2.2,48.9
E00101050,60.5,1.4,38.1
E00101051,56.3,3.5,40.3
E00101052,44.8,1.7,53.5
E00101181,61,0,39
E00101182,56.2,3.7,40.2
E00101183,63.3,3.5,33.2
E00101184,62.5,1.7,35.8
E00101185,59.8,4.8,35.3
E00101186,70.9,2.8,26.4
E00101187,61.9,3.3,34.8
E00101188,62.7,3,34.3
E00101195,62.8,3.4,33.8
E00101196,58.1,0.4,41.5
E00101197,62.4,4.4,33.2
E00101198,58.2,3.1,38.7
E00101199,63.8,2.2,34.1
E00101221,62.7,0.5,36.8
E00101223,52.6,5.3,42.1
E00101225,55.1,3.6,41.3
E00101236,67.3,3.4,29.3
E00101238,56.1,4.1,39.8
E00101239,57.8,1.3,40.9
E00101240,52.8,1.6,45.6
E00101241,54.4,3.1,42.5
E00101243,53.8,1.9,44.2
E00101244,47.2,1.1,51.7
E00101245,64.9,2.2,32.8
E00101246,69.5,1.7,28.8
E00101247,56.2,0.4,43.3
E00101248,59,2.7,38.3
E00101249,45.2,1,53.8
E00101251,64.6,2.2,33.2
E00101252,51.3,2.6,46.2
E00101461,61.3,5.2,33.5
E00101462,57.4,1.6,41.1
E00101463,63.4,0,36.6
E00101464,57.3,2.3,40.4
E00101465,46.9,2.6,50.5
E00101466,62.4,0.5,37.2
E00101467,62,3.6,34.3
E00101468,56.1,2.4,41.5
E00101474,60.8,2.4,36.7
E00101475,67.9,2.3,29.9
E00101476,64.8,0.4,34.9
E00101480,61.1,0.5,38.5
E00101482,54.4,1.3,44.3
E00101483,62.1,1.5,36.5
E00101484,53.3,4.1,42.6
E00101485,48.4,2.5,49.2
E00101486,67.8,0.4,31.8
E00101487,66,6.7,27.3
E00101489,64.5,1.8,33.7
E00101491,52.3,1.1,46.6
E00101492,44.9,2.1,53
E00101493,36.2,1.1,62.7
E00101494,46.4,0,53.6
E00101495,59.9,2.5,37.6
E00101496,62.1,3.7,34.2
E00101497,69,3.1,27.8
E00101510,55.2,2.1,42.7
E00101511,51.1,3.8,45.1
E00101512,61,5,34.1
E00101513,28.3,1.6,70.1
E00101514,57.6,3.5,39
E00101515,38.7,0.4,60.9
E00101516,47.4,1.7,50.9
E00101517,56.1,1.1,42.9
E00101518,51.5,0.5,48
E00101519,56.7,1.6,41.7
E00101520,50,3.6,46.4
E00101521,53.5,2.2,44.3
E00101522,47.6,2.8,49.5
E00101523,52.5,3.8,43.6
E00101524,60.2,4.4,35.4
E00101525,37.1,2.4,60.5
E00101526,65,1.6,33.3
E00101527,47.8,2.8,49.4
E00101529,69.2,1.4,29.3
E00101530,42.5,0,57.5
E00101531,58.3,2.1,39.6
E00101532,62.9,3.8,33.3
E00101533,56.1,2.7,41.2
E00101534,55.7,1.9,42.3
E00101535,66.5,1.5,32
E00101536,59.6,3.8,36.6
E00101537,60.7,1.7,37.6
E00101538,57.7,2,40.3
E00101539,67.9,0.7,31.3
E00101540,48.5,3.1,48.5
E00101541,61.2,1.4,37.4
E00101543,67.7,2.3,30
E00101544,65,0,35
E00101545,56.7,2.9,40.4
E00101546,62.7,1.4,35.9
E00101547,57.2,3.6,39.2
E00101548,63.2,0.8,36
E00101549,55.7,0.8,43.5
E00101551,64.1,0,35.9
E00101552,67.3,4.7,28
E00101553,56.3,2.8,40.9
E00101554,55.2,1.2,43.6
E00101555,64.8,3.5,31.7
E00101556,60.2,0.9,38.9
E00101557,68.6,1.4,30
E00101558,57.8,2.3,39.9
E00101559,55.3,3.7,41.1
E00101560,70.2,0.4,29.4
E00101561,63.2,1.8,35.1
E00101562,56.1,3.3,40.6
E00101563,59.6,1.9,38.6
E00101564,65.3,2.7,32
E00101577,50.2,2.6,47.2
E00101578,64.5,0.4,35.1
E00101579,50.5,3.3,46.3
E00101580,45.4,0,54.6
E00101581,53.3,0.3,46.4
E00101582,59.4,3.2,37.4
E00101583,57.9,2,40.1
E00101584,52.6,1.9,45.6
E00101585,60,0.3,39.7
E00101586,57.1,2.4,40.6
E00101587,70.8,1.3,27.9
E00101588,51.4,0.4,48.1
E00101589,48.2,2.8,48.9
E00101590,68.9,0.7,30.4
E00101592,67.4,1.5,31.1
E00101593,58.5,2,39.5
E00101594,66.7,2.4,30.9
E00101595,70.2,0,29.8
E00101596,66.1,1.6,32.2
E00101597,68.5,2.1,29.4
E00101598,54.4,5.6,40
E00101599,61.9,4.6,33.5
E00101600,61.5,1.4,37.1
E00101601,68.5,1.2,30.3
E00101602,47.3,2.9,49.8
E00101604,55.4,3.7,40.9
E00101605,65.1,3.6,31.3
E00101606,64.7,2.3,33
E00101608,72.6,1.9,25.6
E00101627,49.1,1.7,49.1
E00101628,50.9,0,49.1
E00101629,68.8,1.4,29.7
E00101630,57.3,3.5,39.2
E00101631,58.4,3.2,38.5
E00101632,50.2,2.8,46.9
E00101644,57.3,1.7,41
E00101645,58,1.2,40.8
E00101646,65.2,0.8,34.1
E00101647,66.7,1,32.3
E00101648,65.6,1,33.4
E00101649,62.7,0,37.3
E00101650,45.2,3.6,51.2
E00101651,66.1,0.7,33.2
E00101652,71.7,0.4,27.9
E00101653,63.1,1.8,35.1
E00101654,68.9,1.9,29.1
E00101655,61.2,2.1,36.7
E00101667,44.4,1.3,54.2
E00101668,57.5,2.2,40.3
E00101670,55.1,2,42.9
E00101671,44.1,1.2,54.7
E00101672,54.8,4.5,40.7
E00101673,66.9,3.1,30
E00101674,45,2,53
E00101675,47.5,2.8,49.8
E00101676,49.5,3,47.5
E00101677,50.9,5.9,43.2
E00101678,60.5,1.8,37.7
E00101679,58.4,2.3,39.3
E00101680,54.4,6.7,38.9
E00101681,58.8,1.8,39.5
E00101682,48.3,1.7,50
E00101683,53.8,0,46.2
E00165907,50.3,1.1,48.7
E00165908,47.6,3.1,49.3
E00165909,64,2.1,33.9
E00165910,80.7,1.8,17.5
E00165911,34.2,1.5,64.4
E00165912,79.7,1.2,19.1
E00165913,78.3,1.4,20.3
E00165914,78.6,3.1,18.3
E00165915,74.7,0,25.3
E00165916,77.1,3.1,19.8
E00165917,33.7,1,65.4
E00165920,69.2,3.1,27.8
E00165921,77,3.3,19.6
E00180142,59.6,1.8,38.6
E00180146,59.9,1.9,38.2
E00180148,86.7,0.5,12.8
E00180149,80.9,2.1,17
