areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00100660,9.9,83.1,7
E00100661,9.4,70.6,20
E00100662,10.6,72.7,16.7
E00100664,13.9,68.1,18.1
E00100667,6.3,72.2,21.4
E00100668,14,66.3,19.8
E00100669,12.5,66.7,20.8
E00100671,18.8,68.8,12.5
E00100672,10.7,70.2,19
E00100673,10.5,68.6,21
E00100718,11.6,72.6,15.8
E00100723,7.8,80,12.2
E00100724,7.9,81.2,10.9
E00100725,8.4,64.2,27.4
E00100726,9.7,75,15.3
E00100727,10.9,78.2,10.9
E00100728,11,72.3,16.8
E00100729,4.6,76.9,18.5
E00100730,14.1,75.6,10.3
E00100732,11.6,71.1,17.4
E00100733,14.5,76.1,9.4
E00100734,10.8,70.9,18.2
E00100850,10.1,74.3,15.6
E00100851,12.5,70.2,17.3
E00100852,4.9,76.8,18.3
E00100853,10.1,70.3,19.6
E00100854,11.8,73.1,15.1
E00100855,6.5,80.4,13
E00100856,14.9,69,16.1
E00100857,11.2,67.8,21
E00100858,4.1,88.6,7.3
E00100859,7.8,78.9,13.3
E00100860,14.7,80,5.3
E00100861,9.8,71.2,18.9
E00100862,5.3,82.7,12
E00100863,8.6,82.9,8.6
E00100864,7.1,78.8,14.2
E00100865,14,65,21
E00100866,9.1,69.3,21.6
E00100867,2.5,86.3,11.3
E00100868,8.7,80.6,10.7
E00100869,11.2,63.3,25.5
E00100870,16.3,70.9,12.8
E00100871,12.5,61.3,26.3
E00100872,16.7,62.1,21.2
E00100873,13.4,61,25.6
E00100874,12.8,71.6,15.6
E00100875,11.6,80,8.4
E00100876,18.4,75.9,5.7
E00100877,13.3,75.2,11.4
E00100878,2.1,90.1,7.8
E00100879,3.9,82.7,13.4
E00100880,11.5,73.8,14.8
E00100881,21.9,59.4,18.8
E00100882,6.1,82.5,11.4
E00100883,2.9,76.8,20.3
E00100884,9.6,71.1,19.3
E00100885,9.5,66.7,23.8
E00100886,4.7,82.8,12.5
E00100887,10.4,73.4,16.2
E00100888,6.5,85.9,7.6
E00100889,9.2,72.5,18.3
E00100890,8.1,82.9,9
E00100891,6.6,80.2,13.2
E00100892,6.1,71.9,21.9
E00100893,5.9,73.5,20.6
E00100894,7.4,79.5,13.1
E00100895,13.7,72.6,13.7
E00100896,19.8,64.4,15.8
E00100897,4.7,81.4,14
E00100914,11.3,75.3,13.4
E00100924,7,81.4,11.6
E00100925,12.6,74.1,13.3
E00100926,11.9,76.9,11.3
E00100927,3.8,81.8,14.4
E00100933,11.9,80.9,7.2
E00100935,11.5,73.5,15
E00100936,14.3,68.8,16.9
E00100937,19,71.4,9.5
E00100938,10.3,71,18.7
E00100939,13.8,71.3,14.9
E00100940,20,66.7,13.3
E00100941,16.5,73.4,10.1
E00100942,9.2,72.5,18.3
E00100943,12.5,80.4,7.1
E00100944,14.1,66.7,19.2
E00100945,9.3,78.4,12.4
E00100947,10.2,79,10.8
E00101030,12,71.7,16.3
E00101031,10.6,75.5,13.8
E00101032,9.1,72.7,18.2
E00101033,5.1,81.2,13.8
E00101034,10.4,70.1,19.4
E00101035,8.9,78.9,12.2
E00101036,11.5,70.8,17.7
E00101037,8,79,13
E00101046,11.8,76.5,11.8
E00101048,9.6,80.9,9.6
E00101050,12.9,77.1,10
E00101051,19,65.1,15.9
E00101052,13.2,78,8.8
E00101181,6.4,75.5,18.1
E00101182,9,63,28
E00101183,12,56.6,31.3
E00101184,12.2,58.9,28.9
E00101185,14.1,58.6,27.3
E00101186,17.8,65.8,16.4
E00101187,8.6,58.1,33.3
E00101188,10.5,47.7,41.9
E00101195,19.8,68.3,11.9
E00101196,7,72,21
E00101197,14,57,29.1
E00101198,16.3,60.9,22.8
E00101199,15.3,61.2,23.5
E00101221,18.3,72,9.8
E00101223,15.7,60.7,23.6
E00101225,11,60.4,28.6
E00101236,25.4,61.2,13.4
E00101238,19.6,51.4,29
E00101239,14,77.5,8.5
E00101240,9.2,78.2,12.6
E00101241,20.2,63,16.8
E00101243,14,61.3,24.7
E00101244,7.1,80,12.9
E00101245,7,68.2,24.8
E00101246,15.5,65.5,19.1
E00101247,3.1,84.7,12.2
E00101248,13.2,60.9,25.8
E00101249,5.8,79.3,14.9
E00101251,6.3,81.3,12.5
E00101252,7.8,75.9,16.4
E00101461,11.8,72.4,15.8
E00101462,11.9,69,19
E00101463,5.8,71.2,23.1
E00101464,10,77.8,12.2
E00101465,10.4,71.3,18.3
E00101466,11,78,11
E00101467,15.2,71.2,13.6
E00101468,7.9,83.3,8.7
E00101474,11.6,62.8,25.6
E00101475,11.6,66.7,21.7
E00101476,6.5,67.4,26.1
E00101480,5.7,78.2,16.1
E00101482,7.2,77,15.8
E00101483,13.3,71.1,15.6
E00101484,12.4,69,18.6
E00101485,16.9,70.2,12.9
E00101486,16.3,65.2,18.5
E00101487,20.3,62,17.7
E00101489,13.6,67.1,19.3
E00101491,8.9,72.1,19
E00101492,11.5,78.6,9.9
E00101493,4,86.2,9.8
E00101494,7.5,82.1,10.4
E00101495,10.2,56.3,33.6
E00101496,14.1,59.9,26.1
E00101497,17.5,63.8,18.8
E00101510,5.4,79.1,15.5
E00101511,11.7,62.5,25.8
E00101512,18.9,63,18.1
E00101513,5.9,83.1,11
E00101514,11.3,66,22.7
E00101515,7.1,80,12.9
E00101516,8.1,80.5,11.4
E00101517,8.1,79,12.9
E00101518,5.2,78.1,16.7
E00101519,12.7,67.3,20
E00101520,9,77.6,13.4
E00101521,9.3,77.6,13.1
E00101522,9.6,62.3,28.1
E00101523,14.3,72.3,13.4
E00101524,11.1,73.3,15.6
E00101525,10.9,80.5,8.6
E00101526,14.6,60.7,24.7
E00101527,7.4,64.9,27.7
E00101529,15.6,65.6,18.8
E00101530,4.5,80.3,15.2
E00101531,12.2,65.3,22.4
E00101532,15.6,62.3,22.1
E00101533,13.1,66.9,20
E00101534,9.5,67.7,22.8
E00101535,13.4,69.4,17.2
E00101536,10.7,53.6,35.7
E00101537,17.6,58.8,23.5
E00101538,10.2,57,32.8
E00101539,23.3,58.1,18.6
E00101540,8,90,2
E00101541,12.7,70.9,16.4
E00101543,16.7,71.4,11.9
E00101544,10.4,81.3,8.3
E00101545,21,65.7,13.3
E00101546,15,72.9,12.1
E00101547,9.6,62.8,27.7
E00101548,14.8,70.5,14.8
E00101549,10,75.3,14.7
E00101551,3.3,82.6,14.1
E00101552,10.7,65.5,23.8
E00101553,13.2,65.9,20.9
E00101554,9.6,73.7,16.7
E00101555,8.9,65.8,25.3
