areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00100660,95.6,4.4
E00100661,93.9,6.1
E00100662,96.8,3.2
E00100664,95.3,4.7
E00100667,97.1,2.9
E00100668,96.8,3.2
E00100669,99.1,0.9
E00100671,94.8,5.2
E00100672,98.1,1.9
E00100673,95.8,4.2
E00100718,94.8,5.2
E00100723,93.1,6.9
E00100724,96.3,3.7
E00100725,86.9,13.1
E00100726,94.3,5.7
E00100727,96.1,3.9
E00100728,97.3,2.7
E00100729,95.5,4.5
E00100730,91,9
E00100732,91.8,8.2
E00100733,99,1
E00100734,97.3,2.7
E00100850,95.4,4.6
E00100851,98.1,1.9
E00100852,97.4,2.6
E00100853,97.1,2.9
E00100854,95.3,4.7
E00100855,92.1,7.9
E00100856,97.3,2.7
E00100857,93.5,6.5
E00100858,97.7,2.3
E00100859,97.5,2.5
E00100860,92.4,7.6
E00100861,95.2,4.8
E00100862,95.5,4.5
E00100863,94.7,5.3
E00100864,91.9,8.1
E00100865,95.6,4.4
E00100866,94.8,5.2
E00100867,95.6,4.4
E00100868,94,6
E00100869,97.5,2.5
E00100870,97.5,2.5
E00100871,95.8,4.2
E00100872,91.9,8.1
E00100873,95,5
E00100874,94.7,5.3
E00100875,96.5,3.5
E00100876,96,4
E00100877,94.1,5.9
E00100878,95,5
E00100879,96.5,3.5
E00100880,92.9,7.1
E00100881,84.5,15.5
E00100882,95.8,4.2
E00100883,91.9,8.1
E00100884,93.5,6.5
E00100885,94,6
E00100886,95.9,4.1
E00100887,94.5,5.5
E00100888,96.8,3.2
E00100889,91.8,8.2
E00100890,95.1,4.9
E00100891,94.5,5.5
E00100892,89.3,10.7
E00100893,96,4
E00100894,88.7,11.3
E00100895,91.9,8.1
E00100896,92.2,7.8
E00100897,95.7,4.3
E00100914,87.7,12.3
E00100924,96.5,3.5
E00100925,92.9,7.1
E00100926,94,6
E00100927,92.9,7.1
E00100933,94.7,5.3
E00100935,90.5,9.5
E00100936,95.4,4.6
E00100937,96.4,3.6
E00100938,94.6,5.4
E00100939,90,10
E00100940,94.3,5.7
E00100941,87.7,12.3
E00100942,91.7,8.3
E00100943,98.2,1.8
E00100944,94.7,5.3
E00100945,94.7,5.3
E00100947,95.7,4.3
E00101030,94.9,5.1
E00101031,96.3,3.7
E00101032,94.8,5.2
E00101033,96.1,3.9
E00101034,95.5,4.5
E00101035,97.8,2.2
E00101036,94.2,5.8
E00101037,95,5
E00101046,93.7,6.3
E00101048,93.4,6.6
E00101050,94.3,5.7
E00101051,96.2,3.8
E00101052,94.4,5.6
E00101181,89.3,10.7
E00101182,84,16
E00101183,81.5,18.5
E00101184,84.6,15.4
E00101185,80.5,19.5
E00101186,81.4,18.6
E00101187,85.7,14.3
E00101188,78.9,21.1
E00101195,86.6,13.4
E00101196,86.8,13.2
E00101197,86.1,13.9
E00101198,87.3,12.7
E00101199,90.4,9.6
E00101221,80.7,19.3
E00101223,88.4,11.6
E00101225,79.7,20.3
E00101236,64.1,35.9
