areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00071239,94.1,4.1,0.9,0.9,0
E00071240,95,5,0,0,0
E00071241,92.5,4.6,1.1,1.4,0.4
E00071242,93.1,2.4,2.4,1,1
E00071243,84.5,8.1,3,1.8,2.6
E00071244,77.9,11.2,4.2,4.8,1.8
E00071245,82,5.3,2.2,5.3,5.1
E00071246,81,11.1,2.3,2.9,2.6
E00071247,75.5,7.2,6.5,4,6.9
E00071248,88,5.7,3.1,1.7,1.5
E00071249,87.2,4.5,3.3,3.6,1.4
E00071250,82,5.6,4,5,3.4
E00071251,86.1,8.7,1,2.6,1.6
E00071252,82.7,3.9,4.4,6.7,2.3
E00071253,83.7,4.9,1.9,4.9,4.6
E00071254,92.4,5.4,0.7,1.1,0.4
E00071255,97.7,2,0.3,0,0
E00071256,94.4,3.2,0.4,1.2,0.8
E00071257,91.5,4.6,2.3,1.5,0
E00071258,79.6,5.8,6.1,6.1,2.4
E00071259,84.3,7.7,3.7,3.4,0.9
E00071260,60.8,10.1,10.6,8.5,10.1
E00071281,76.9,7.9,6.7,6.1,2.3
E00071282,93.9,4.7,0.4,0.7,0.4
E00071283,87.5,3.2,4.4,2.7,2.2
E00071284,89.1,3.8,2.7,3,1.5
E00071285,92.6,3.5,1,1.6,1.3
E00071286,93.1,2.8,2.8,0.3,1
E00071287,87.2,7.5,2.1,2.8,0.4
E00071288,95.7,4.3,0,0,0
E00071289,88.7,2,2,3.5,3.8
E00071290,92.9,6.7,0.3,0,0
E00071292,76.5,7.5,5,6,5
E00071293,90.4,6.3,0.3,1.7,1.3
E00071294,90.6,4.5,3.5,0,1.4
E00071295,84.2,6.6,4.5,2.7,2.1
E00071296,81.1,5.8,5.5,5.5,2.1
E00071297,83,5.4,3.8,5,2.8
E00071298,93.5,1.5,3.6,0.6,0.9
E00071299,96.7,3.3,0,0,0
E00071300,89.2,3.4,3,3,1.5
E00071301,92.8,5.2,1.6,0.4,0
E00071305,94.4,3.4,0.6,1.2,0.3
E00071306,93.7,4,0,0.4,2
E00071307,87,6.9,1.4,2.5,2.2
E00071309,97,2,0,1,0
E00071310,84.9,5,6,0.9,3.2
E00071312,87.9,4.9,3.6,2.7,0.9
E00071315,96.1,3.4,0,0,0.5
E00071324,98.4,0.6,0,0.6,0.3
E00071329,93,6.1,0.3,0.3,0.3
E00071449,95.7,3.1,0.6,0.6,0
E00071467,95.4,3.2,0.7,0.7,0
E00071468,95.2,3,0.4,0,1.5
E00071469,98.2,1.4,0.4,0,0
E00071471,83.3,4.7,3.5,3.2,5.4
E00071472,92,5.8,1.8,0.4,0
E00071473,90.7,4.3,1.8,2.3,1
E00071474,89.5,5.5,1.8,3.3,0
E00071475,96.4,1.6,0.7,1,0.3
E00071476,95.6,2.2,1,1.3,0
E00071478,88.1,7.5,1.9,0.9,1.6
E00071479,89.9,6,2.3,1.7,0
E00071480,92.3,4.3,1.9,0,1.4
E00071486,93.5,4.7,0,0.4,1.4
E00071503,96.5,2,0,1.5,0
E00071504,91.9,4.8,1,2.1,0.2
E00071505,89.9,3.7,1.1,2.1,3.2
E00071506,89.1,6.6,0.8,2.3,1.2
E00071507,92.7,4,1.8,0.7,0.7
E00071508,96.6,2.6,0.9,0,0
E00071509,97.6,1.9,0.5,0,0
E00071510,93.1,4.4,0,1.5,1
E00071511,95.2,2.7,1.4,0.7,0
E00071513,92.8,2.4,1.2,2.4,1.2
E00071516,96.3,3.1,0,0.3,0.3
E00071517,98.2,0.6,1.2,0,0
E00071519,96,3.3,0,0,0.7
E00071521,89.8,6.8,1.5,1.5,0.3
E00071522,84.4,9.1,2.3,2.3,1.9
E00071524,85.2,6.4,3.3,3.8,1.3
E00071527,97.8,1.6,0.5,0,0
E00071528,90.1,4,2.5,1.6,1.9
E00071529,90.7,4.8,2.6,1.9,0
E00071532,77.4,4.3,7.2,8.5,2.6
E00071533,81.2,7.8,2.8,5,3.2
E00071534,79.1,11.1,4.5,4.2,1
E00071536,58.4,4.5,8.6,17.9,10.7
E00071537,82.1,6.6,2.6,6.8,2
E00071538,85.2,4.8,3.3,5.9,0.8
E00071604,97.6,2.4,0,0,0
E00071606,86.3,9.5,0,2.5,1.8
E00071607,89.4,6.9,1.3,1.9,0.4
E00071608,90,9.4,0,0,0.6
E00071609,90.2,7.4,0.9,0.9,0.6
E00071611,86,12.8,0.6,0.3,0.3
E00071612,87.3,8.8,0,2.1,1.8
E00071613,90,5.3,1.5,1.8,1.5
E00071614,79.9,13.9,1.8,2.5,2
E00071615,91.7,8,0.4,0,0
E00071616,90,8.4,0.2,1.1,0.2
E00071617,92.8,4,0.9,1.6,0.6
E00071618,83.3,13.8,1.3,0.6,1
E00071621,96.3,3.7,0,0,0
E00071622,92.1,2.9,3.6,0,1.4
E00071623,95.8,3.5,0,0.4,0.4
E00071624,85.6,7.2,3.4,1.5,2.3
E00071625,93.6,3.4,1.7,0,1.4
E00071626,96.7,2.9,0.4,0,0
E00071627,96.2,2.7,0.8,0.4,0
E00071628,95.8,3.3,0.7,0,0.3
E00071629,92.7,5.3,0,1.9,0
E00071630,92.3,4.8,1.1,1.5,0.4
E00071631,94.6,4.3,0.4,0.7,0
E00071650,86.5,12.5,1,0,0
E00071651,51.8,12.1,5.8,17.5,12.8
E00071652,78.8,8.1,4.5,4.7,3.9
E00071653,80.3,6.4,5,6,2.3
E00071654,86.1,8.3,3.6,0.9,1.2
E00071655,90.7,3.9,0.9,1.8,2.7
E00071656,85.6,8,1,3.3,2.1
E00071657,93.1,6,0,0.5,0.5
E00071658,70.8,8.7,8.3,7.2,4.9
E00071659,93.7,6.3,0,0,0
E00071660,93.5,4.7,0.7,0,1.1
E00071661,92.7,3.3,0.7,2,1.3
E00071662,45,10.8,15.8,18.7,9.7
E00071663,71.8,8.8,5.4,7.8,6.1
E00071664,71.6,8.8,6.6,7.8,5.3
E00071665,47.7,11.4,8.8,18.6,13.4
E00071666,77.6,7.1,6.1,3.1,6.1
E00071667,70.8,11.4,8.2,5,4.6
E00071668,73.4,9.2,5.3,9.8,2.2
E00071669,83.9,9.7,2.9,0.9,2.6
E00071670,80.5,7.1,4.2,7.1,1
E00071671,89.5,6.3,0.3,3,0.9
E00071672,88.1,7.2,1.8,1.5,1.5
E00071673,82.4,9.4,2,6.3,0
E00071674,90.4,5.6,3.3,0.7,0
E00071675,92.9,5,1.4,0.5,0.2
E00071676,85.5,5.2,6.5,1.8,1
E00071677,77.3,9.5,2.2,6.3,4.7
E00071678,82.7,4.9,4.3,4.9,3.2
E00071691,90.3,3.5,1.3,3.2,1.6
E00071695,92.5,2.7,3.2,0.3,1.3
E00146813,97.3,1.7,0.3,0,0.7
E00146816,96.6,3.1,0.3,0,0
E00146817,94.4,5.6,0,0,0
E00146818,94.4,5.6,0,0,0
E00146819,93.8,4.1,0.9,0.6,0.6
E00146906,93.7,5.1,0,0,1.2
E00146907,96.1,3,0.4,0.4,0
E00146911,96.1,2.7,0.8,0.4,0
E00146918,96.9,2.4,0.8,0,0
E00146919,99.2,0.8,0,0,0
E00146920,96.4,3.6,0,0,0
E00146921,92.7,6,1.3,0,0
E00146922,97.3,2.2,0.5,0,0
E00146923,96.1,3.1,0,0.4,0.4
E00146951,98.1,1.9,0,0,0
E00146952,96.4,2.8,0,0.6,0.3
E00146953,97.8,1.4,0.7,0,0
E00146954,99,1,0,0,0
E00146955,95.9,2.6,0.8,0.8,0
E00146956,96.5,3,0.5,0,0
E00146957,89.3,7.3,2.3,0,1.1
E00146958,97.1,2.6,0.4,0,0
E00146959,96.9,2.4,0,0,0.7
E00146960,97.4,1.9,0,0,0.6
E00146961,95.9,3.7,0,0,0.3
E00146962,93,4.2,0.7,1.1,1.1
E00146964,93.9,3.3,2,0,0.8
E00146966,97.6,2.4,0,0,0
E00146967,94.6,3.6,1.5,0.3,0
E00146968,92.9,3.4,2.1,0.9,0.6
E00146969,94.9,4.8,0.3,0,0
E00146972,92.9,6.4,0.8,0,0
E00146974,96.6,2.2,0,0,1.3
E00151089,97.8,1.1,0.5,0,0.5
E00173114,86.6,8.4,2.5,2.5,0
E00173117,89.5,5.5,3.4,0.4,1.3
E00173128,94.7,5.3,0,0,0
E00174579,81.8,4.2,1.2,1.5,11.3
E00174585,95,5,0,0,0
E00187167,96,3.4,0.6,0,0
E00187179,97.7,1.8,0,0,0.5
E00187183,92.2,3.9,1.2,1.2,1.6
E00187205,95.3,2.9,1.8,0,0
E00187207,95.5,3.9,0.3,0,0.3
E00187211,87.4,3.2,3.2,2.6,3.7
E00187213,93.6,6.4,0,0,0
E00187216,92.5,3.1,3.1,1.3,0
E00187240,96.1,2.5,0.7,0.8,0
E00187261,92.4,4.7,2.4,0.3,0.3
E00187266,87.3,7.3,0.9,4.5,0
E00187278,82.3,9,5.6,2.4,0.8
E00187280,86.4,7.4,4.3,1.2,0.6
E00187283,95.4,2.7,0.8,1.1,0
E00187288,92,5.3,1.7,1,0
E00187299,95.1,3.2,0.4,0.4,0.8
E00187304,86.5,12.3,0,0.7,0.5
E00187311,86.6,6.3,4.9,0.9,1.3
E00187319,95.5,3.7,0.4,0.4,0
