areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00071239,86.7,0,13.3,0
E00071240,94.4,0,5.6,0
E00071241,93.5,0.7,5.8,0
E00071242,95.9,0.3,3.8,0
E00071243,94.1,0.4,5.2,0.4
E00071244,91.1,0,8.9,0
E00071245,87.2,1.4,9.1,2.3
E00071246,95.3,0,4.7,0
E00071247,77.1,0,19.2,3.7
E00071248,92.6,0.6,6.3,0.6
E00071249,93,0,6.5,0.5
E00071250,90.3,0,8.4,1.3
E00071251,93.8,0,5.2,1
E00071252,87.8,1.9,9.4,0.9
E00071253,86.4,1.4,11.1,1.1
E00071254,95.6,0,4.4,0
E00071255,97,0,3,0
E00071256,93.5,0,6,0.4
E00071257,94.5,0,5.5,0
E00071258,89.2,0,10.8,0
E00071259,93.1,0,6.2,0.6
E00071260,78.1,0.5,18.2,3.1
E00071281,92.4,0.3,6.5,0.9
E00071282,93.1,0,6.9,0
E00071283,89.7,0,9.6,0.7
E00071284,92.8,0,7.2,0
E00071285,93.5,0,5.2,1.3
E00071286,88.1,0,11.9,0
E00071287,86.3,0,13.4,0.4
E00071288,98.1,0.4,1.2,0.4
E00071289,93,0,4.7,2.3
E00071290,95.2,0,4.8,0
E00071292,79.4,0,20.6,0
E00071293,87.9,1.3,10.1,0.7
E00071294,93.1,0.3,5.2,1.4
E00071295,93.7,0,5.7,0.6
E00071296,89.6,0,9,1.4
E00071297,93.6,0,5.8,0.6
E00071298,83.1,0,16.9,0
E00071299,97,0.3,2.3,0.3
E00071300,79.8,0,19.7,0.5
E00071301,92.3,0,7.3,0.4
E00071305,90.2,0,9.8,0
E00071306,92.3,0,7.3,0.4
E00071307,89.8,0,7.3,2.9
E00071309,91.9,0,8.1,0
E00071310,78.1,0,19.1,2.8
E00071312,84.4,0,15.1,0.5
E00071315,91.9,0.2,7.4,0.5
E00071324,90.9,0,9.1,0
E00071329,94.2,0,5.8,0
E00071449,91.7,0,8.3,0
E00071467,94.7,0.4,4.9,0
E00071468,89.2,1.1,8.6,1.1
E00071469,94.9,0,4.7,0.4
E00071471,79.5,0.3,17,3.2
E00071472,91.6,0,8.4,0
E00071473,88.8,0,10.7,0.5
E00071474,88.6,0,11.4,0
E00071475,92.7,0.3,7,0
E00071476,92.1,0.3,7,0.6
E00071478,93.7,0,6.3,0
E00071479,88.6,0,11.4,0
E00071480,90.9,0,8.7,0.5
E00071486,89.9,0,8.7,1.4
E00071503,92.3,0,7.3,0.4
E00071504,90.4,0.2,9.4,0
E00071505,84.9,0,14,1.1
E00071506,88.7,0,11.3,0
E00071507,89.4,0,9.9,0.7
E00071508,91,0,9,0
E00071509,95.1,0,4.9,0
E00071510,95.6,0,4.4,0
