areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00071239,24.2,75.8
E00071240,30.7,69.3
E00071241,28.9,71.1
E00071242,30.5,69.5
E00071243,26.7,73.3
E00071244,29.8,70.2
E00071245,37,63
E00071246,35,65
E00071247,21.6,78.4
E00071248,35.5,64.5
E00071249,28.6,71.4
E00071250,29.4,70.6
E00071251,23.4,76.6
E00071252,31.3,68.8
E00071253,32.6,67.4
E00071254,31.9,68.1
E00071255,23.1,76.9
E00071256,30.9,69.1
E00071257,28.5,71.5
E00071258,29.7,70.3
E00071259,22.6,77.4
E00071260,18.8,81.2
E00071281,20.5,79.5
E00071282,28.8,71.2
E00071283,32.3,67.7
E00071284,25.2,74.8
E00071285,31.1,68.9
E00071286,32.6,67.4
E00071287,20.5,79.5
E00071288,21.6,78.4
E00071289,28.6,71.4
E00071290,29.6,70.4
E00071292,21.1,78.9
E00071293,33,67
E00071294,24.4,75.6
E00071295,30.8,69.2
E00071296,35,65
E00071297,20.6,79.4
E00071298,34.7,65.3
E00071299,30.8,69.2
E00071300,22.5,77.5
E00071301,28,72
E00071305,25.4,74.6
E00071306,26.9,73.1
E00071307,27.3,72.7
E00071309,21.1,78.9
E00071310,20.6,79.4
E00071312,20.8,79.2
E00071315,26,74
E00071324,31.6,68.4
E00071329,26.5,73.5
E00071449,30.7,69.3
E00071467,26.4,73.6
E00071468,21.2,78.8
E00071469,30.6,69.4
E00071471,24.6,75.4
E00071472,24.4,75.6
E00071473,23.8,76.2
E00071474,23.7,76.3
E00071475,24.2,75.8
E00071476,26,74
E00071478,32,68
E00071479,25.8,74.2
E00071480,32.2,67.8
E00071486,27.4,72.6
E00071503,27.2,72.8
E00071504,28.7,71.3
E00071505,19.2,80.8
E00071506,19.6,80.4
E00071507,27.1,72.9
E00071508,23.1,76.9
E00071509,24.4,75.6
E00071510,32.1,67.9
E00071511,41.2,58.8
E00071513,27.3,72.7
E00071516,23.2,76.8
E00071517,28.5,71.5
E00071519,22.8,77.2
E00071521,27,73
E00071522,31.1,68.9
E00071524,34.3,65.7
E00071527,26.2,73.8
E00071528,23.2,76.8
E00071529,19.8,80.2
E00071532,26,74
E00071533,36.4,63.6
E00071534,23,77
E00071536,22.4,77.6
E00071537,31.4,68.6
E00071538,29.2,70.8
E00071604,25.6,74.4
E00071606,26.8,73.2
E00071607,18,82
E00071608,27.5,72.5
E00071609,23.3,76.7
E00071611,23,77
E00071612,27.9,72.1
E00071613,25.4,74.6
E00071614,26.6,73.4
E00071615,30.3,69.7
E00071616,30.1,69.9
E00071617,21.2,78.8
E00071618,23.5,76.5
E00071621,26.2,73.8
E00071622,25,75
E00071623,29.3,70.7
E00071624,16.5,83.5
E00071625,22.8,77.2
E00071626,25.2,74.8
E00071627,25.8,74.2
E00071628,29.5,70.5
E00071629,22.5,77.5
E00071630,21.8,78.2
E00071631,28.6,71.4
E00071650,28.2,71.8
E00071651,18.8,81.2
E00071652,22.5,77.5
E00071653,22.7,77.3
E00071654,20.5,79.5
E00071655,29.6,70.4
E00071656,28,72
E00071657,26.1,73.9
E00071658,20.7,79.3
E00071659,30.8,69.2
E00071660,25.9,74.1
E00071661,25.2,74.8
E00071662,19.2,80.8
E00071663,24.7,75.3
E00071664,28.1,71.9
E00071665,22.6,77.4
E00071666,20.6,79.4
E00071667,26.3,73.7
E00071668,31.8,68.2
E00071669,27,73
E00071670,31,69
E00071671,30.5,69.5
E00071672,24,76
E00071673,23.1,76.9
E00071674,21.3,78.7
E00071675,23.5,76.5
E00071676,26.1,73.9
E00071677,26.5,73.5
E00071678,28.7,71.3
E00071691,33.6,66.4
E00071695,27.8,72.2
E00146813,33.1,66.9
E00146816,33.3,66.7
E00146817,26.8,73.2
E00146818,32.9,67.1
E00146819,32.1,67.9
E00146906,23.5,76.5
E00146907,12.1,87.9
E00146911,27.3,72.7
E00146918,30,70
E00146919,27.7,72.3
E00146920,28,72
E00146921,26.3,73.7
E00146922,28.8,71.2
E00146923,31.2,68.8
E00146951,35,65
E00146952,20.5,79.5
E00146953,33.3,66.7
E00146954,33.9,66.1
E00146955,27.9,72.1
E00146956,29.3,70.7
E00146957,25.7,74.3
E00146958,17.9,82.1
E00146959,27.6,72.4
E00146960,28.2,71.8
E00146961,23.5,76.5
E00146962,28.6,71.4
E00146964,23.9,76.1
E00146966,30,70
E00146967,28.7,71.3
E00146968,19.5,80.5
E00146969,21.8,78.2
E00146972,29,71
E00146974,28.3,71.7
E00151089,32.6,67.4
E00173114,36.7,63.3
E00173117,34.8,65.2
E00173128,41.4,58.6
E00174579,8.9,91.1
E00174585,44.7,55.3
E00187167,29.7,70.3
E00187179,23,77
E00187183,28.1,71.9
E00187205,19,81
E00187207,19.9,80.1
E00187211,16.9,83.1
E00187213,20.6,79.4
E00187216,29.5,70.5
E00187240,19.4,80.6
E00187261,14.6,85.4
E00187266,22.2,77.8
E00187278,33.9,66.1
E00187280,24.3,75.7
E00187283,29.6,70.4
E00187288,20.9,79.1
E00187299,22.2,77.8
E00187304,26.4,73.6
E00187311,20.1,79.9
E00187319,28.8,71.2
