areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00132632,20.7,41,4.7,29.8,3.7
E00132633,12.3,28,3.1,54.3,2.3
E00132634,13.2,35.4,6.2,44.9,0.4
E00132636,14.2,45.3,6.1,32.8,1.6
E00132637,2.6,31.6,3.2,57.4,5.3
E00132638,26.8,44,7.4,20.2,1.6
E00132639,25.8,26.9,10.6,31.8,4.9
E00132641,32,30.1,8.9,24.7,4.2
E00132642,20.2,37.5,5.9,33.6,2.8
E00132643,14.8,44.5,4.9,33.7,2.2
E00132644,21.3,47.8,6.3,22.8,1.8
E00132645,20,34.8,5.8,33.2,6.1
E00132646,26.1,33.5,5.1,29.8,5.5
E00132647,22,43.7,4.1,26.5,3.7
E00132648,17.6,46.3,6.5,26.7,2.9
E00132649,14.8,46.6,5.7,31.1,1.9
E00132650,26.2,37,5.6,26.7,4.5
E00132651,20.8,44.9,8.4,22.3,3.6
E00132652,26.5,45.4,10.2,14.8,3.1
E00132653,34.7,36.2,10.6,12.1,6.4
E00132654,31.8,40.2,6.5,18.8,2.7
E00132655,28.3,43.5,6.1,17.8,4.3
E00132656,19.2,41.1,11.9,25.1,2.7
E00132657,22.2,51,5.1,16.8,4.8
E00132658,31.6,45.8,5.7,13.2,3.8
E00132660,26.6,48.9,7.5,13.4,3.6
E00132662,16.3,38,6.7,35.1,3.8
E00132663,16.9,54.5,5.6,19.9,3
E00132664,17.7,45.7,8.7,25.6,2.4
E00132665,17.2,56.7,4.4,17.8,3.9
E00132666,26.1,44.4,3.9,20.8,4.8
E00132667,20.2,60.3,5.5,12.5,1.5
E00132668,26.2,49.8,6.8,13.5,3.8
E00132669,21.1,54.5,7,13.1,4.2
E00132670,36,40.6,5.7,14.9,2.9
E00132671,33,52.1,1.5,13.4,0
E00132672,31.2,49.3,4.5,12.2,2.7
E00132673,13.9,46.2,2.3,33,4.6
E00132674,13.6,40.8,7,36.2,2.3
E00132675,19.4,48.6,6.9,21.9,3.2
E00132676,19.2,43.5,8.4,25.2,3.7
E00132677,13.5,45.4,6,33.1,2
E00132678,16.9,36.6,4.7,37.8,3.9
E00132679,10.4,40.3,5,41.6,2.7
E00132680,29.7,49.1,5.7,11.3,4.2
E00132681,18.6,42.5,3.9,31.4,3.6
E00132682,30.3,35.4,3.9,27,3.4
E00132685,23.8,44.1,3.1,27.6,1.4
E00132686,14.8,49.8,6.6,27.5,1.3
E00132687,13.4,55.7,1.4,26,3.4
E00132688,28.8,47,2.3,18.6,3.4
E00132689,17.9,35.3,14.4,29.4,3
E00132690,15,41.9,8.1,30.3,4.7
E00132691,19.8,40.9,7.6,29.4,2.3
E00132692,16.8,48.2,9.7,21.7,3.5
E00132693,21,46.7,3.7,24.8,3.7
E00132694,16.6,38.5,11.3,29.8,3.8
E00132696,14.1,41.9,8.1,33.8,2.1
E00132697,21.2,41.3,6.1,30,1.4
E00132698,12.4,46.5,9.3,27,4.9
E00132699,17.2,47.1,2.9,30.5,2.3
E00132700,10.3,45.2,9.6,32,2.8
