areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00132632,17.1,35.5,47.4
E00132633,7.4,32.9,59.7
E00132634,5,24.4,70.6
E00132636,9.9,33.1,57
E00132637,20.8,39.6,39.6
E00132638,8.7,27.6,63.8
E00132639,18,32.3,49.7
E00132641,6,37.6,56.4
E00132642,12.1,36.4,51.4
E00132643,22.7,29.8,47.5
E00132644,14.6,39.7,45.7
E00132645,14.1,28.2,57.7
E00132646,20,27.7,52.3
E00132647,18.6,42.9,38.6
E00132648,21.4,41.6,37
E00132649,14.1,33.8,52.1
E00132650,8.8,44.7,46.5
E00132651,12.7,39.5,47.8
E00132652,11.3,55.6,33.1
E00132653,9.8,58.5,31.7
E00132654,8.8,36.7,54.4
E00132655,1.6,32.5,65.9
E00132656,3.5,22.8,73.7
E00132657,5.4,30.7,63.9
E00132658,8.8,32,59.2
E00132660,8.1,36.3,55.6
E00132662,2.7,24.3,73
E00132663,5,28.8,66.2
E00132664,1.4,34.8,63.8
E00132665,4.3,47,48.7
E00132666,7.8,25.2,67
E00132667,4.4,13.9,81.8
E00132668,6.6,32.2,61.2
E00132669,6,29.9,64.1
E00132670,4.9,54.1,41
E00132671,4.3,25,70.7
E00132672,9.3,28.8,61.9
E00132673,7.5,31.3,61.3
E00132674,9.4,15.6,75
E00132675,1.4,33.1,65.5
E00132676,1.6,33.1,65.3
E00132677,4.7,18,77.3
E00132678,3.6,35,61.4
E00132679,3.5,24.8,71.7
E00132680,2.5,28.6,68.9
E00132681,17.1,39.8,43.1
E00132682,9.9,62,28.1
E00132685,20.3,31.6,48.1
E00132686,26.6,23.8,49.7
E00132687,22.1,36,41.9
E00132688,11.5,56.8,31.8
E00132689,1,28.8,70.2
E00132690,7.9,26.3,65.8
E00132691,3.9,35.8,60.3
E00132692,3.4,31.6,65
E00132693,11.7,36.7,51.6
E00132694,0.7,20.1,79.1
E00132696,3.3,22.3,74.4
E00132697,21.5,39.3,39.3
E00132698,5.3,17.5,77.2
E00132699,14.1,47.3,38.5
E00132700,3.3,28,68.7
E00132701,4.1,26.8,69.1
E00132702,5.3,34,60.7
E00132703,3.1,19.5,77.3
E00132704,6.3,33.3,60.4
E00132707,13.9,33.6,52.6
E00132708,11,61.8,27.2
E00132709,4.8,13.3,81.9
E00132710,2.7,28.1,69.2
E00132711,3.4,27.4,69.2
E00132712,5.2,28.7,66.1
E00132713,3.7,20.4,75.9
E00132714,5.5,22.5,72
E00132715,5.4,42.2,52.4
E00132716,1.1,14,84.9
E00132717,2.9,35.9,61.2
E00132718,3.7,17.6,78.7
E00132719,4.6,26.6,68.8
E00132720,2.3,21.8,75.9
E00132721,7.2,26.1,66.7
E00132722,5.5,24.5,70
E00132723,3.6,40.2,56.3
E00132724,3.9,31.5,64.6
E00132725,4.3,49.6,46.2
E00132726,1,20.6,78.4
E00132727,7.3,23.4,69.4
E00132728,7,24.8,68.2
E00132729,7.4,17.2,75.5
E00132730,0.8,15.7,83.5
E00132731,7.5,40.8,51.7
E00132732,6.1,25,68.9
E00132733,3.9,23.3,72.9
E00132734,4.7,15.9,79.4
E00132735,46.2,21,32.9
E00132736,10.3,40.2,49.6
E00132737,16,47.9,36.1
E00132739,3.9,45,51.2
E00132740,21.2,29.2,49.6
E00132741,13.2,38,48.8
E00132742,21,25.2,53.8
E00132743,45.1,24.1,30.8
E00132744,22.2,27,50.8
E00132745,26.6,45.5,28
E00132747,47.6,20,32.4
E00132748,31.5,42.7,25.8
E00132749,26.5,34,39.5
E00132750,43.4,24.8,31.8
E00132751,27.8,34.9,37.3
E00132753,34.5,35.1,30.5
E00132754,39,33.3,27.7
E00132755,2.9,63.8,33.3
E00132756,33,56.6,10.4
E00132757,47.5,28,24.6
E00132759,4.1,25.8,70.1
E00132760,7.2,27.2,65.6
E00132761,6.4,34.1,59.4
E00132762,6.3,35.4,58.3
E00132763,5.1,33.9,61
E00132764,1.6,66.7,31.8
E00132765,4.3,41.4,54.3
E00132766,1.8,50.9,47.3
E00132767,4.1,27.3,68.6
E00132768,0.8,64.8,34.4
E00132769,8.5,25.4,66.1
E00132770,2.5,28,69.5
E00132771,1.7,31.4,66.9
E00132772,9.6,49.6,40.8
E00132773,4.9,37.3,57.8
E00132774,6.6,18.5,74.8
E00132775,4.4,54.6,41
E00132776,6.5,26,67.5
E00132777,10.6,36.6,52.8
E00132778,9.7,33.6,56.7
E00132779,10.8,47.7,41.5
E00132780,22.7,39.1,38.2
E00132781,5.8,39.7,54.5
E00132782,22.6,29.2,48.2
E00132783,8.8,57.4,33.8
E00132784,5.5,40,54.5
E00132785,7,55,38
E00132786,20.8,45.5,33.7
E00132787,1.5,28.9,69.6
E00132788,3.8,28.5,67.7
E00132790,10.3,24,65.8
E00132791,8.6,31.5,59.9
E00132793,6.2,21.5,72.3
E00132794,3.1,16.3,80.6
E00132796,7.6,22.7,69.7
E00132797,10.4,20.8,68.8
E00132798,8.3,24.2,67.5
E00132799,7.1,15.9,77
E00132800,7.9,16.7,75.4
E00132801,6.5,24.5,69.1
E00132802,5.8,28.1,66.1
E00132803,1.9,41.9,56.2
E00132804,4.3,19.3,76.4
E00132805,5,42,52.9
E00132806,0.8,40.7,58.5
E00132807,0.8,37.2,62
E00132808,4.6,32,63.4
E00132809,4.3,15.8,79.9
E00132810,7.8,23.3,69
E00132811,2.9,39.1,58
E00132812,2.7,29.9,67.3
E00132813,5.1,28,66.9
E00132814,0.9,38.5,60.6
E00132815,3.5,31.9,64.6
E00132816,4.1,28.1,67.8
E00132817,3.3,22.5,74.2
E00132818,0.9,29.6,69.6
E00132819,3.8,26.1,70.1
E00132820,4.1,25.6,70.2
E00132821,3.5,54.4,42.1
E00132822,4.6,35.1,60.3
E00132823,3.9,30.5,65.6
E00132824,4.2,29.2,66.7
E00132825,3.5,28.7,67.8
E00132826,4.3,58,37.7
E00132827,4.2,42.3,53.5
E00132828,5,42.5,52.5
E00132829,6.4,33.3,60.3
E00132830,5.1,24.3,70.6
E00132831,3.9,34.1,62
E00132832,2.7,32.4,64.9
