areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00132632,5.4,1.1,1.7,89.6,2.3
E00132633,16.6,3.3,3.8,71.3,5
E00132634,12.4,1.8,0,82.9,2.9
E00132636,2.7,4,4.3,88,1
E00132637,16,2.8,4.2,71.7,5.2
E00132638,3.7,2,5.2,85.1,4
E00132639,3.9,2.2,2.2,91.4,0.2
E00132641,2.2,0,1.9,92.4,3.5
E00132642,4.1,2.5,5.3,84.7,3.4
E00132643,4.6,5.1,2.9,83.9,3.4
E00132644,2.8,1.6,1.3,92.8,1.6
E00132645,4.7,1.1,7.1,87.1,0
E00132646,5.1,3.3,2.7,83.9,5.1
E00132647,2.6,4.2,2.9,86.4,3.9
E00132648,3,2.1,2.7,90.7,1.5
E00132649,0.6,2.4,1.5,92.5,3
E00132650,5.7,3.5,2.4,87.2,1.2
E00132651,2.8,1.4,2,92.6,1.1
E00132652,5,0.8,1.3,86.1,6.7
E00132653,11.2,4.8,3.1,77.6,3.4
E00132654,3.5,2.1,1.2,92.3,0.9
E00132655,2.3,0.4,0.4,97,0
E00132656,0.4,0.4,0.8,98.3,0
E00132657,0.4,1.1,1.3,97.2,0
E00132658,2.6,0.4,2.2,93.1,1.8
E00132660,0,0,2.1,96.4,1.5
E00132662,2.9,2.9,0,94.2,0
E00132663,0.3,0,0.3,94.6,4.8
E00132664,0.3,0,0.7,95.5,3.5
E00132665,1.4,0.5,0,98.1,0
E00132666,2.4,1,2.4,92.4,1.7
E00132667,0,0.5,2.3,97.2,0
E00132668,2,0,0,97.3,0.7
E00132669,2.2,0,0,97.8,0
E00132670,0,0,2.3,97.3,0.5
E00132671,1.7,0,0,98.3,0
E00132672,0,0,1.6,98.4,0
E00132673,0,1.6,1.1,97.3,0
E00132674,3.4,0,0.8,92.7,3.1
E00132675,0,0.4,0.4,99.3,0
E00132676,2.8,0,2,95.1,0
E00132677,1.6,1.2,2.8,90.1,4.3
E00132678,4.9,0,0.7,93.1,1.4
E00132679,5,1.9,3.1,90.1,0
E00132680,0,0,1,96.9,2
E00132681,2.7,1.4,1.4,91.8,2.7
E00132682,0,1.6,0.5,91.5,6.3
E00132685,8.8,2.4,2.4,79.3,7
E00132686,3.5,2.1,5.3,88.5,0.5
E00132687,5,0.3,2.5,90.2,2
E00132688,1,2.3,1,95.3,0.3
E00132689,0,0,2.2,96,1.8
E00132690,8.9,1.1,3.6,85,1.4
E00132691,5.3,2.6,0.5,91.6,0
E00132692,1.6,0.4,0.4,97.6,0
E00132693,1.6,0.4,1.2,95.7,1.2
E00132694,0.3,0,0.6,99.1,0
E00132696,1.5,0,0.4,97.4,0.7
E00132697,2.4,1.5,2.1,93.6,0.3
E00132698,1.4,0,0.4,98.2,0
E00132699,3.8,4.3,2.8,86.8,2.3
E00132700,0.3,2.4,0,95.7,1.5
E00132701,4.5,0,0.8,92.9,1.9
E00132702,2.1,1.2,3,92.7,0.9
E00132703,0,0.3,0.6,97.5,1.7
E00132704,3.9,0,2.5,93.6,0
E00132707,4.5,1.6,1.3,91.3,1.3
E00132708,2.3,3.7,0,89.9,4.1
E00132709,2.6,0,0.2,97.2,0
E00132710,3.1,0,1.6,95,0.3
E00132711,0.4,0,0.4,99.2,0
E00132712,3.6,2.2,0,94.2,0
E00132713,0,0.4,0,99.2,0.4
E00132714,4.1,0.6,2.3,92.2,0.8
E00132715,1.8,1.2,0.6,96.3,0
E00132716,3.2,1.1,0,95.7,0
E00132717,0,1.3,0.4,98.3,0
E00132718,1.3,1.5,0.2,96.9,0.2
E00132719,4,0,0,95.5,0.4
E00132720,0,0,1.3,98.7,0
E00132721,3.9,0,1.9,93.8,0.4
E00132722,0,0,0,100,0
E00132723,0,1.3,0.4,96.2,2.1
E00132724,1.9,0.6,5.8,91.6,0
E00132725,0,0,0,100,0
E00132726,0.8,0.4,4.5,94.2,0
E00132727,2.7,0.9,0,94.8,1.5
E00132728,0.7,0.7,2.3,95.3,1
E00132729,0.7,0,0.2,98.8,0.2
E00132730,0,0.6,3.8,95.6,0
E00132731,0.7,1,2.4,95.5,0.3
E00132732,0.5,0,0.8,98.2,0.5
E00132733,2.9,0,0.6,96.4,0
E00132734,1.2,0,0.8,97.7,0.4
E00132735,3.3,4.6,2.9,88.2,1.1
E00132736,0.8,5.7,3.2,90.3,0
E00132737,1.5,1.1,0,97.4,0
E00132739,2.6,0,2.6,92.5,2.2
E00132740,1.7,0,3.3,95,0
E00132741,1.1,1.8,3.9,92.2,1.1
E00132742,2.2,0.9,1.2,95.3,0.3
E00132743,5.2,2,2.9,89.8,0
E00132744,1.7,0.3,5.3,92.2,0.6
E00132745,2.3,1.3,2.7,93.7,0
E00132747,4.1,2.2,4.3,89.2,0.2
E00132748,3.4,0,3.4,92.3,1
E00132749,0.6,0.9,2.5,93.4,2.5
E00132750,2.8,3.6,4.2,89.1,0.3
E00132751,2.4,2.4,6.1,88.7,0.4
E00132753,5,2.7,3.8,87.9,0.7
E00132754,1.5,0.3,2.8,94.3,1
E00132755,1.9,0.6,1.9,91.8,3.8
E00132756,6.9,6.1,4.1,81.3,1.5
E00132757,7,2.8,3.7,86.5,0
E00132759,1,1.3,1.8,95.3,0.5
E00132760,1.1,0,1.1,96.7,1.1
E00132761,0.3,0.9,1.4,95.5,1.9
E00132762,5,1.3,1.3,90.8,1.5
E00132763,0,2.4,1.2,96.5,0
E00132764,2,2,1,94.5,0.5
E00132765,0,0.4,0.8,97.1,1.7
E00132766,0,2.8,2.3,94.9,0
E00132767,0,0.7,2.7,96.6,0
E00132768,0,1,0,99,0
E00132769,0,0,0.3,99.7,0
E00132770,3.4,2.7,1.7,90.2,2
E00132771,3.2,0,1.1,95.4,0.4
E00132772,4.5,0.4,0.8,93.1,1.2
E00132773,0.8,0,1.3,97.8,0
E00132774,1.1,0,2.7,96.3,0
E00132775,2.3,1,1,94,1.6
E00132776,1.3,0,4.8,91.7,2.2
E00132777,0,0.3,2.1,97.2,0.3
E00132778,2.4,1.7,2.8,91.3,1.7
E00132779,1.3,0,3.9,90,4.8
E00132780,2.8,2.8,4.3,90.2,0
E00132781,0,0.4,3.1,96.4,0
E00132782,2.6,1.6,2.3,93.5,0
E00132783,3.8,1.7,3,91.6,0
E00132784,1,0.5,1,96.5,1
E00132785,3.6,1.4,3.2,91.8,0
E00132786,1.4,0,2.9,95.2,0.5
E00132787,3.5,0,2.4,92,2.1
E00132788,4.2,1.6,0,92.8,1.3
E00132790,0,0.5,1,97.6,1
E00132791,0,2.1,1.1,94.8,2.1
E00132793,1.2,0,1.2,96.8,0.9
E00132794,0,0.9,2.3,96.9,0
E00132796,1.5,0,1.8,95.5,1.2
E00132797,1,0,0.7,97.1,1.2
E00132798,4.4,0,1.2,91.6,2.8
E00132799,2.3,0.5,2.1,94,1
E00132800,3.1,1.2,1.2,93,1.5
E00132801,2.4,0,0.3,94.7,2.6
E00132802,1.5,0,3.3,95.2,0
E00132803,2.1,0,0.5,96.4,1
E00132804,1.6,1.9,2.2,92.7,1.6
E00132805,0.4,2.3,0,97.3,0
E00132806,1.4,0,0,98.6,0
E00132807,3.5,0,1.9,94.6,0
E00132808,1.6,0.8,0.8,96.7,0
E00132809,5.5,0.3,3.5,90.7,0
E00132810,0,0,1.4,98.6,0
E00132811,3.7,0,1.8,94.5,0
E00132812,2.7,0,1.7,95.7,0
E00132813,4.4,0.3,2.5,92.1,0.6
E00132814,0,0.5,2.7,96.4,0.5
E00132815,1.7,0,0.4,97.9,0
E00132816,1.5,0,0.4,98.1,0
E00132817,2.7,1.2,2.7,93,0.4
E00132818,0.8,0,0.8,98,0.4
E00132819,1.4,1.7,0.3,96.6,0
E00132820,3.8,0.3,0.3,95.5,0
E00132821,2.6,0,0.9,96.5,0
E00132822,0,0,0,100,0
E00132823,4,0,0,95.7,0.4
E00132824,0.4,0,0.4,99.2,0
E00132825,5.3,0.8,1.1,91.2,1.5
E00132826,0,1.1,1.8,96.7,0.4
E00132827,1.7,0.3,1.7,96.3,0
E00132828,0,0.8,4.2,94.2,0.8
E00132829,0,0,1.5,97.1,1.5
E00132830,0.7,0,1.4,98,0
E00132831,0,3.2,1.1,95.8,0
E00132832,0.4,0.4,0.9,98.2,0
E00132833,0,0,2.2,97.8,0
E00132834,0.8,0.3,0.5,98.5,0
E00132835,4.9,0,1.1,94,0
E00132836,0,1.7,0.3,96.2,1.7
E00132837,2.4,0.3,2.7,94.2,0.3
E00132838,1,0,1,96.6,1.4
E00132839,2.4,0.3,0.7,96.5,0
E00132840,0,0,4.2,95.8,0
E00132841,0,1.1,4.1,94,0.7
E00132842,0,0,2,98,0
E00132843,0.6,1.8,1.5,95.9,0.3
E00132844,3.3,0.6,0.6,95.3,0.3
E00132845,7.3,2.1,1.7,88.2,0.7
E00132846,0,0.4,0.7,98.9,0
E00132847,0.5,0.2,1.1,97.7,0.5
E00132848,2.7,1.6,1.4,92.9,1.4
E00132849,1.5,0,2.4,96.2,0
E00132850,0.4,2.2,0.9,96.1,0.4
E00132851,0.9,0.9,2.1,96,0
E00132852,5.4,3,2.4,89,0.3
E00132853,1.5,1.5,1.1,94.1,1.9
E00132854,7,0,1.9,89.8,1.3
E00132855,1.2,0.6,1.7,94.8,1.7
E00132856,0.4,3.7,1.5,94.4,0
E00132857,0,0.5,0,99.5,0
E00132858,2.3,2,2.3,93.4,0
E00132859,1.3,0,0.6,96.6,1.6
E00132861,2,0,2,90.9,5.1
E00132862,2.2,0,1.1,96.3,0.4
E00132863,2.7,0,1,95.6,0.7
E00132864,2.7,1.4,3.4,91.8,0.7
E00132865,6.4,0.4,1.1,90.6,1.5
E00132866,2.3,0.5,2.3,94.1,0.9
E00132867,3.9,7.6,2.1,82.5,3.9
E00132868,1.2,1.5,2.2,94.9,0.2
E00132869,2.5,0.3,3.5,92,1.6
E00132870,0.3,1,2,96.7,0
E00132871,1.1,0.6,0.6,97.8,0
E00132872,4,1.2,1.3,92,1.5
E00132873,1.7,0.4,3.7,93.4,0.8
E00132874,2.1,0.6,1.5,95.8,0
E00132875,2.4,0,3.6,94.1,0
E00132876,0.4,0,0.8,98.4,0.4
E00132877,1.4,0,0,98,0.7
E00132878,2.8,0,1.6,95.7,0
E00132879,0,0,1.1,98.6,0.4
E00132880,0.9,0.4,1.7,97,0
E00132881,2.6,0.3,1.3,95.7,0
E00132882,1.6,0,1.6,96.6,0.3
E00132883,0.4,1.3,0.9,94.4,3
E00132884,4.2,0.4,1.1,94.3,0
E00132885,2.5,0.4,1.3,95.8,0
E00132886,0.5,0,1.8,97.7,0
E00132887,5,0.4,1.3,90.1,3.3
E00132888,3.9,0,1.4,94.6,0
E00132889,0,0.8,1.9,97.3,0
E00132890,4.9,1.7,1.7,91.6,0
E00132891,2.2,0,2.2,92.9,2.6
E00132892,2.4,0.9,2.4,94.4,0
E00132893,0.3,2,2.7,95,0
E00132894,0,0.4,2.1,97.5,0
E00132895,0,4.1,1,93.2,1.7
E00132896,3.5,0.4,0,96,0
E00132897,3.4,3.6,1.7,91.4,0
E00132898,6.9,1.2,0.8,90.7,0.4
E00132899,2.2,2.2,3,92.6,0
E00132900,3,0,1.5,91.4,4.1
E00132901,0,0.3,1.3,95.8,2.6
E00132902,1.2,0,2.6,94.5,1.7
E00132903,4,2.2,1.8,87.7,4.3
E00132904,3.8,3.8,1.3,89.4,1.6
E00132905,9.5,3.9,2.2,79.7,4.7
E00132906,3.1,3.1,2.2,90.4,1.2
E00132907,8.6,1.6,8.2,76.5,4.9
E00132908,2.2,0.2,4.4,89.1,4
E00132909,4.5,1.4,0,89.3,4.8
E00132910,11.2,2.9,2.4,81.7,1.7
E00132911,4.3,2.2,1.3,87.4,4.8
E00132912,3.7,1.2,2.5,91.3,1.2
E00132913,4.6,3,1.3,89.7,1.3
E00132914,5.1,1.6,3.2,88.8,1.3
E00132915,6.5,3.9,2.4,83.3,3.9
E00132916,1.2,1.2,1.2,95,1.2
E00132917,12.7,0,2,83.9,1.4
E00132918,6.3,0,2.7,84.3,6.6
E00132919,2.9,2.3,4.6,87.9,2.3
E00132920,4.2,0.9,3.9,89.2,1.8
E00132921,1.6,3.1,5.1,87.2,3.1
E00132922,5.5,1.1,2.2,91.2,0
E00132923,2,0.6,1.4,96.1,0
E00132924,3.4,0,1.9,92.7,1.9
E00132934,1.6,1,1.4,95.4,0.6
E00132935,0,0.2,0,99.6,0.2
E00132936,0,0,0.4,98.9,0.7
E00132937,0,0,0,99.7,0.3
E00132938,0.2,0,0.7,98.8,0.4
E00132939,0.6,0.3,2,96.8,0.3
E00132950,0.9,1.8,0,97.3,0
E00132952,3.8,0.6,1.4,93.4,0.8
