areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00132632,74.3,6.6,2,17.1
E00132633,87.9,4,1.3,6.7
E00132634,87.4,2.5,3.4,6.7
E00132636,80.7,2.1,3.6,13.6
E00132637,72.3,6.9,1,19.8
E00132638,81.7,3.2,6.3,8.7
E00132639,68.8,5.9,2.4,22.9
E00132641,83.9,2,3.4,10.7
E00132642,79.7,1.4,4.3,14.5
E00132643,79.7,4.9,1.6,13.7
E00132644,79.5,2.6,5.3,12.6
E00132645,78.1,2.6,3.2,16.1
E00132646,65.6,7.6,3.1,23.7
E00132647,82,3.6,2.2,12.2
E00132648,82.2,5.3,0,12.5
E00132649,81,3.5,4.2,11.3
E00132650,77.3,3.5,2.3,16.9
E00132651,75.3,5.8,3.9,14.9
E00132652,76.2,1.6,2.4,19.8
E00132653,65.1,1.7,1.7,31.4
E00132654,85.1,4.1,3.4,7.4
E00132655,96.9,0.8,0,2.4
E00132656,98.2,0.9,0.9,0
E00132657,89.2,3.4,0.5,6.9
E00132658,93.4,0.8,0.8,4.9
E00132660,89.4,3.7,2.5,4.3
E00132662,92.7,1.8,0,5.5
E00132663,94.1,0,0,5.9
E00132664,93.4,2.2,0.7,3.6
E00132665,89.8,1.7,0.8,7.6
E00132666,94.7,0.9,0,4.4
E00132667,93.5,2.2,1.4,2.9
E00132668,91.1,3.3,0.8,4.9
E00132669,92.2,0.9,1.7,5.2
E00132670,94.4,0,0.8,4.8
E00132671,91.2,1.8,0.9,6.2
E00132672,95.9,0,0.8,3.3
E00132673,93.7,5.1,0,1.3
E00132674,86.6,8.2,0,5.2
E00132675,97.2,1.4,0,1.4
E00132676,97.6,2.4,0,0
E00132677,93,3.1,1.6,2.3
E00132678,94.3,2.8,0,2.8
E00132679,95.6,0.9,0.9,2.6
E00132680,94.3,0.8,0.8,4.1
E00132681,74.2,4.9,2.7,18.1
E00132682,86.9,2.5,2.5,8.2
E00132685,74.6,9,2.2,14.2
E00132686,84.1,7.2,2.9,5.8
E00132687,77.3,5.8,1.2,15.7
E00132688,86.5,2,1.4,10.1
E00132689,96.3,1.9,0,1.9
E00132690,91.2,4.4,2.6,1.8
E00132691,91.2,2.7,1.1,4.9
E00132692,97.5,0.8,0.8,0.8
E00132693,85.7,3.2,0.8,10.3
E00132694,97,2.2,0,0.7
E00132696,97.5,0.8,0,1.7
E00132697,84.9,2.2,1.4,11.5
E00132698,96.6,0.9,2.6,0
E00132699,84.2,2.5,2.5,10.9
E00132700,94,1.3,1.3,3.4
E00132701,93.4,5,0.8,0.8
E00132702,91.3,0,1.3,7.4
E00132703,96.2,1.5,0.8,1.5
E00132704,96.9,3.1,0,0
E00132707,82.4,7.4,1.5,8.8
E00132708,89.8,2.9,0,7.3
E00132709,96.8,1.6,1.1,0.5
E00132710,95.9,2,0,2
E00132711,98.3,0,1.7,0
E00132712,96.5,0,1.7,1.7
E00132713,95.4,0.9,0.9,2.8
E00132714,98,0.5,1,0.5
E00132715,96.4,1.2,0,2.4
E00132716,94.6,2.2,1.1,2.2
E00132717,99,1,0,0
E00132718,94.3,3.1,1,1.6
E00132719,92.7,1.8,1.8,3.7
E00132720,95.5,2.3,0,2.3
E00132721,98.2,0.9,0,0.9
E00132722,97.4,0.9,0.9,0.9
E00132723,96.5,0.9,0,2.6
E00132724,95.3,2.3,0.8,1.6
E00132725,94.8,0.9,0,4.3
E00132726,93.2,3.9,0,2.9
E00132727,91.2,1.6,2.4,4.8
E00132728,96.1,0.8,0.8,2.3
E00132729,93.8,1.2,2.5,2.5
E00132730,98.3,1.7,0,0
E00132731,96.7,0.8,0.8,1.7
E00132732,94.6,2,1.4,2
E00132733,96.1,3.1,0,0.8
E00132734,92.7,0.9,2.8,3.7
E00132735,95.8,2.1,0,2.1
E00132736,94.1,3.4,0,2.5
E00132737,94.5,3.4,0,2.1
E00132739,89.1,1.6,0.8,8.5
E00132740,95.7,2.2,1.4,0.7
E00132741,90.8,3.1,0.8,5.4
E00132742,95.8,2.5,0,1.7
E00132743,86.6,6.7,1.5,5.2
E00132744,89.8,2.3,3.1,4.7
E00132745,92.3,2.8,0.7,4.2
E00132747,91.7,5.6,0,2.8
E00132748,89.3,6.6,0.8,3.3
E00132749,87.8,5.4,0.7,6.1
E00132750,91.5,3.1,1.5,3.8
E00132751,87.7,7.6,1.2,3.5
E00132753,92,3.4,0,4.6
E00132754,95.7,1.4,0,2.9
E00132755,86.5,0,1,12.5
E00132756,95.3,2.8,0,1.9
E00132757,89.8,5.9,1.7,2.5
E00132759,97.2,2.4,0,0.4
E00132760,95.3,2.4,0.8,1.6
E00132761,89.3,2,1.6,7.1
E00132762,91.1,1.8,0.4,6.7
E00132763,91.7,0.8,1.7,5.8
E00132764,95.3,0.8,1.6,2.3
E00132765,95.7,2.6,0,1.7
E00132766,95.4,0,1.9,2.8
E00132767,95.8,0,2.5,1.7
E00132768,92,0.8,0,7.2
E00132769,95.9,0,0,4.1
E00132770,93.4,1.7,3.3,1.7
E00132771,94.1,3.4,0.8,1.7
E00132772,77.8,2.4,0,19.8
E00132773,97.3,1.1,0,1.6
E00132774,96.7,2,0,1.3
E00132775,96.6,2.4,0,1
E00132776,94.3,2.4,0,3.3
E00132777,96,3.2,0,0.8
E00132778,94,3.8,0.8,1.5
E00132779,91.5,2.3,0,6.2
E00132780,90.7,5.6,0,3.7
E00132781,95,2.5,1.7,0.8
E00132782,97,2.2,0,0.7
E00132783,94.9,2.9,0,2.2
E00132784,93.7,2.7,0,3.6
E00132785,93.8,5.4,0,0.8
E00132786,96.2,3.8,0,0
E00132787,94.9,1.5,2.2,1.5
E00132788,94.6,2.3,2.3,0.8
E00132790,84.4,2.7,4.1,8.8
E00132791,79.6,3.7,4.9,11.7
E00132793,93.9,1.5,1.5,3
E00132794,86.9,2.3,3.8,6.9
E00132796,91.6,3.1,3.8,1.5
E00132797,89.5,2.1,1.4,7
E00132798,81.4,5.1,4.2,9.3
E00132799,91.6,3.1,0.8,4.6
E00132800,88.7,2.6,3.5,5.2
E00132801,84.1,3.6,3.6,8.7
E00132802,92.6,1.7,2.5,3.3
E00132803,99,1,0,0
E00132804,82.3,2.8,1.4,13.5
E00132805,83.2,3.4,1.7,11.8
E00132806,99.2,0,0,0.8
E00132807,96.7,1.6,0,1.6
E00132808,88.2,2.6,2.6,6.5
E00132809,91.9,3.7,2.9,1.5
E00132810,89.1,2.3,2.3,6.2
E00132811,97.1,2.1,0.7,0
E00132812,97.2,0.7,0,2.1
E00132813,91.7,1.7,1.7,5
E00132814,92.9,1.8,0,5.4
E00132815,95.7,3.5,0.9,0
E00132816,97.5,0,0,2.5
E00132817,98.3,1.7,0,0
E00132818,94.8,1.7,0,3.4
E00132819,95.5,1.3,1.3,1.9
E00132820,92.6,2.5,0.8,4.1
E00132821,96.6,1.7,0.9,0.9
E00132822,96.9,0,0,3.1
E00132823,96.9,0.8,0,2.3
E00132824,97.5,0.8,0.8,0.8
