areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00132632,24.1,56.3,19.5
E00132633,13.1,50.6,36.3
E00132634,6.5,73.9,19.6
E00132636,24.6,53.6,21.7
E00132637,34,38,28
E00132638,17.9,45.5,36.6
E00132639,17.9,57.1,25
E00132641,10.7,61.8,27.5
E00132642,23.4,55.3,21.3
E00132643,31.8,45.7,22.5
E00132644,25.6,44.8,29.6
E00132645,23.9,54.9,21.1
E00132646,28.8,47.5,23.8
E00132647,23.7,58,18.3
E00132648,23.4,46.1,30.5
E00132649,25.3,51.7,23
E00132650,17.2,57.1,25.6
E00132651,24.8,44.4,30.8
E00132652,17.7,50,32.3
E00132653,8.3,66.7,25
E00132654,6.7,40.7,52.6
E00132655,11.8,60.9,27.3
E00132656,8.7,78.6,12.7
E00132657,13.8,47.6,38.6
E00132658,12.4,68.5,19.1
E00132660,7.7,53.8,38.5
E00132662,7.4,75,17.6
E00132663,11.2,60.2,28.6
E00132664,11.1,73.8,15.1
E00132665,11.1,68.1,20.8
E00132666,6.9,63.2,29.9
E00132667,8.6,56.9,34.5
E00132668,11.2,57.1,31.6
E00132669,9.9,54.5,35.6
E00132670,7.1,75.2,17.7
E00132671,8.2,53.1,38.8
E00132672,5.7,53.7,40.7
E00132673,20.5,63.6,15.9
E00132674,16.4,61.2,22.4
E00132675,8.9,78.6,12.5
E00132676,8.3,77.8,13.9
E00132677,13.3,63.3,23.3
E00132678,8.3,75.9,15.9
E00132679,2.8,86,11.2
E00132680,12,61,27
E00132681,29.1,50.5,20.4
E00132682,15.5,60.7,23.8
E00132685,22,44.9,33.1
E00132686,27.6,51.5,20.9
E00132687,22.1,54.8,23.1
E00132688,18.8,58.1,23.1
E00132689,12,71,17
E00132690,9.3,64,26.7
E00132691,14.8,61.7,23.5
E00132692,12.4,73.3,14.3
E00132693,23,59,18
E00132694,14.4,73,12.6
E00132696,21.9,61.6,16.4
E00132697,6.8,62.5,30.7
E00132698,13.5,71.9,14.6
E00132699,22.1,48.4,29.5
E00132700,12.4,75.2,12.4
E00132701,9.8,64.4,25.8
E00132702,23.2,58.6,18.2
E00132703,15.5,58.8,25.8
E00132704,9,72.9,18.1
E00132707,24.2,45.5,30.3
E00132708,7.3,67.9,24.8
E00132709,18,58.6,23.4
E00132710,13,67.2,19.8
E00132711,6,75,19
E00132712,11.1,62.5,26.4
E00132713,11.1,70.8,18.1
E00132714,9.6,73.1,17.3
E00132715,9.1,64.4,26.5
E00132716,10.3,66.7,23.1
E00132717,8.7,76.8,14.5
E00132718,14.4,64.9,20.7
E00132719,4.1,78.4,17.5
E00132720,8.1,72.4,19.5
E00132721,6.5,60.7,32.7
E00132722,9.5,82.9,7.6
E00132723,14.7,48,37.3
E00132724,12.7,56.3,31
E00132725,8.9,60,31.1
E00132726,15.3,62.7,22
E00132727,12,46.2,41.9
E00132728,8.3,67.8,24
E00132729,13.4,61.6,25
E00132730,13.4,58.5,28
E00132731,12,47.9,40.2
E00132732,10.4,51.2,38.4
E00132733,16.7,64.6,18.8
E00132734,11.2,69.7,19.1
E00132735,33.8,38.5,27.6
E00132736,26.3,60,13.7
E00132737,14.7,66.7,18.7
E00132739,13.5,72.9,13.5
E00132740,30.7,49.3,20
E00132741,34,49.1,17
E00132742,36,48.9,15.1
E00132743,47.6,33.8,18.6
E00132744,37.1,48.3,14.7
E00132745,31.5,44.8,23.6
E00132747,39.5,43.3,17.1
E00132748,32.3,41.6,26.1
E00132749,22.4,56.7,20.9
E00132750,35.7,44.3,20
E00132751,32.3,50,17.7
E00132753,43,32.2,24.8
E00132754,24.4,45.5,30.2
E00132755,7.1,71.7,21.2
E00132756,31.4,42.5,26.1
E00132757,41.2,35.8,23
E00132759,8.9,77.5,13.6
E00132760,12.5,73.9,13.6
E00132761,15.1,62.4,22.6
E00132762,15.7,62.2,22
E00132763,13.2,53.8,33
E00132764,10.6,59.6,29.8
E00132765,9,61,30
E00132766,11.1,52.8,36.1
E00132767,11.9,53.6,34.5
E00132768,8.1,61.6,30.2
