areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00132632,70.6,22.8,6.6
E00132633,80.8,17,2.2
E00132634,87.2,12.4,0.4
E00132636,79.7,14.8,5.5
E00132637,73.4,24.6,1.9
E00132638,85.1,12.8,2.1
E00132639,64.8,24.3,10.9
E00132641,80.9,14.9,4.2
E00132642,71.1,18.5,10.4
E00132643,79.6,14.8,5.7
E00132644,81.4,14,4.6
E00132645,75.5,14.7,9.8
E00132646,66,25.6,8.3
E00132647,82.1,12.5,5.4
E00132648,82.6,11.3,6.1
E00132649,79.9,14.8,5.2
E00132650,78,15.8,6.2
E00132651,73.8,19.6,6.5
E00132652,72.8,18.1,9.1
E00132653,60.1,26.9,13.1
E00132654,86.3,11.3,2.4
E00132655,96.5,3.5,0
E00132656,98.7,1.3,0
E00132657,88.3,9,2.7
E00132658,92,6.5,1.5
E00132660,90.7,6.4,2.9
E00132662,90.7,8.9,0.4
E00132663,91,7.1,1.9
E00132664,93.4,6.3,0.3
E00132665,89.4,8.7,1.9
E00132666,94.2,5.1,0.7
E00132667,95.2,2.5,2.2
E00132668,94.1,4.9,1
E00132669,92,6.8,1.1
E00132670,96.2,2.9,1
E00132671,91.4,7.6,1.1
E00132672,95.9,3.4,0.7
E00132673,92.3,6.3,1.4
E00132674,91,7.5,1.6
E00132675,97.4,2.6,0
E00132676,97.1,2.5,0.4
E00132677,94.2,4.2,1.6
E00132678,94.3,5,0.7
E00132679,96.5,3.1,0.4
E00132680,94.2,4.7,1.1
E00132681,71.3,23.9,4.8
E00132682,83.3,14.5,2.2
E00132685,74.7,18,7.3
E00132686,88.6,9.2,2.2
E00132687,78.1,17.5,4.4
E00132688,81.3,14.8,3.9
E00132689,96.8,2.7,0.5
E00132690,92.6,5.9,1.5
E00132691,90.4,7.6,2
E00132692,97.6,2.4,0
E00132693,83.7,12.2,4.1
E00132694,97.4,1.9,0.6
E00132696,96.6,3.4,0
E00132697,77.1,17.1,5.7
E00132698,98.5,1.5,0
E00132699,84.2,13.2,2.6
E00132700,93.2,5,1.9
E00132701,95,3.9,1.2
E00132702,92.9,7.1,0
E00132703,95.5,3.7,0.8
E00132704,98,1.4,0.6
E00132707,84.9,10.9,4.3
E00132708,88.9,7.2,3.8
E00132709,98.4,1,0.6
E00132710,96.6,3.4,0
E00132711,98.8,1.2,0
E00132712,96,4,0
E00132713,95.6,4.4,0
E00132714,97.7,2.3,0
E00132715,96.5,2.8,0.6
E00132716,95.5,3.8,0.8
E00132717,99.6,0.4,0
E00132718,96.5,2.8,0.6
E00132719,94.6,5,0.5
E00132720,97.7,1.7,0.7
E00132721,98.8,1.2,0
E00132722,98.1,1.2,0.8
E00132723,95.3,4.7,0
E00132724,97,2,1
E00132725,93.8,4.3,1.9
E00132726,94.2,5,0.8
E00132727,92.9,6.1,1
E00132728,97.2,1.4,1.4
E00132729,94.8,4.7,0.5
E00132730,99.4,0.6,0
E00132731,97.8,1.8,0.4
E00132732,95.8,3.4,0.8
E00132733,97.4,2.6,0
E00132734,93.4,6.2,0.4
E00132735,96.5,3.5,0
E00132736,95.8,3.4,0.8
E00132737,96.6,2.7,0.8
E00132739,88.2,10.4,1.4
E00132740,97.7,2.3,0
E00132741,92.1,7.2,0.7
E00132742,98.4,1.6,0
E00132743,93.9,5.9,0.2
E00132744,92.1,4.8,3.1
E00132745,92.7,6.3,1
E00132747,94.8,5,0.2
E00132748,90,9,1
E00132749,90.4,8.9,0.6
E00132750,95.7,4,0.3
E00132751,94.3,4.6,1.1
E00132753,95.5,3.8,0.7
E00132754,96.4,3.6,0
E00132755,84.2,9.5,6.3
E00132756,94.6,4.6,0.8
E00132757,95.3,4.1,0.6
E00132759,98.3,1.7,0
E00132760,97,3,0
E00132761,89.7,8,2.3
E00132762,90.4,8.5,1.1
E00132763,92.2,6.6,1.2
E00132764,95.8,2.6,1.6
E00132765,95.3,2.5,2.1
E00132766,94.3,2.9,2.9
E00132767,94.9,4,1.1
E00132768,90.2,7.3,2.6
E00132769,94.9,3.3,1.8
E00132770,93.7,5.2,1
E00132771,95.6,4.4,0
E00132772,78.2,18.4,3.4
E00132773,97.5,2.3,0.3
E00132774,96.5,3.5,0
E00132775,96.1,3.6,0.3
E00132776,93.3,4.7,2
E00132777,97.8,1.4,0.7
E00132778,95.3,4.7,0
E00132779,89.6,6.8,3.6
E00132780,93.1,6.5,0.4
E00132781,96.8,3.2,0
