areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00132632,62.9,8.7,12.4,7.3,8.7
E00132633,73.2,5.5,0.7,3.6,17.1
E00132634,77,11.7,6.2,2.6,2.6
E00132636,72,6.7,7,7.3,7
E00132637,61.4,7.6,4.3,7.1,19.5
E00132638,77.2,11.2,3.7,2.9,4.9
E00132639,53.9,10.5,10.3,15,10.3
E00132641,74.4,13.6,6,3.2,2.8
E00132642,65.4,8.2,10.1,10.4,6
E00132643,69.7,8.7,8.5,5.1,8
E00132644,76.8,8.6,3.8,4.4,6.3
E00132645,66.9,7.7,8.7,9,7.7
E00132646,60.4,14.4,9,7.5,8.7
E00132647,74.7,11,4.5,6.2,3.6
E00132648,76.8,10.5,4.2,4.2,4.2
E00132649,73.3,11.3,6.8,7.4,1.2
E00132650,71.8,9.2,7.6,7.3,4
E00132651,66.4,14.5,8.5,6.8,3.7
E00132652,62,17.3,9.7,5.5,5.5
E00132653,55,23,13.7,5.5,2.7
E00132654,81.4,13,2.7,2.4,0.6
E00132655,92.5,5.7,1.9,0,0
E00132656,95.1,3.3,1.6,0,0
E00132657,86.9,10.3,1.3,1.3,0.2
E00132658,90.9,6.2,1.8,0.4,0.7
E00132660,87.1,6.9,2.3,1.5,2.1
E00132662,86.4,10.3,2.9,0,0.4
E00132663,87.5,10.4,0.3,1.2,0.6
E00132664,87.5,9.1,1.4,0.7,1.4
E00132665,84.8,6.5,0,3.7,5.1
E00132666,92.4,5.6,1.7,0,0.3
E00132667,92.3,4.9,2.1,0.8,0
E00132668,92.2,5.4,2,0,0.3
E00132669,93.3,3.3,0.4,2.2,0.7
E00132670,94.5,4.6,0.9,0,0
E00132671,90.9,6,2,0,1
E00132672,93.5,4.6,1,1,0
E00132673,85.5,10.8,2.2,0.5,1.1
E00132674,82.5,10.6,1.9,1.9,3
E00132675,94,4.9,0,0.7,0.4
E00132676,92.3,7.7,0,0,0
E00132677,90.1,5.6,2.8,0.3,1.2
E00132678,87.1,8.7,2.8,1,0.3
E00132679,89.7,9.2,1.1,0,0
E00132680,89.7,7.9,2.1,0.3,0
E00132681,64.3,7.9,14.2,7.1,6.5
E00132682,76.6,10.6,5.9,4.8,2.1
E00132685,66.8,11.7,9,4.8,7.8
E00132686,80.7,9.6,4.5,2.4,2.7
E00132687,72.5,9.1,8.6,5.6,4.3
E00132688,74.7,7.7,9.4,2,6.1
E00132689,92,5.4,0.9,1.8,0
E00132690,87.9,7.9,2.5,0.4,1.4
E00132691,83.3,7.4,4.8,1.9,2.6
E00132692,92.5,7.1,0.4,0,0
E00132693,81,5.5,4.7,5.1,3.6
E00132694,96.6,2.5,0.9,0,0
E00132696,90.4,6.3,0.7,0,2.6
E00132697,74.2,4.6,11.7,4.9,4.6
E00132698,93.9,5,0.7,0,0.4
E00132699,73.7,9.4,6.6,5.4,4.8
E00132700,86.9,7.6,4.9,0.6,0
E00132701,90.2,6.8,2.3,0.8,0
E00132702,86.4,6.9,3.6,2.7,0.3
E00132703,92,5.5,0.3,2.2,0
E00132704,92.1,7.3,0.3,0.3,0
E00132707,76.1,10.7,3.8,3.8,5.7
E00132708,76.6,11.9,4.6,4.6,2.3
E00132709,95.9,4.1,0,0,0
E00132710,94.1,3.7,0.9,0.6,0.6
E00132711,96,4,0,0,0
E00132712,91.3,7.6,0.4,0,0.7
E00132713,91.8,5.1,2.3,0.8,0
E00132714,92.8,6.6,0.6,0,0
E00132715,92.4,6.1,0.9,0.6,0
E00132716,89.5,8.7,1.1,0,0.7
E00132717,93.2,5.1,0.4,0.4,0.8
E00132718,91.6,7.1,0.4,0.4,0.4
