areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00132632,43.7,41.1,11.9,3.3
E00132633,18.9,31.8,36.5,12.8
E00132634,13.6,44.1,31.4,11
E00132636,40.1,46.5,12.7,0.7
E00132637,30.7,53.5,11.9,4
E00132638,29.7,43.8,18,8.6
E00132639,38.4,41.3,17.4,2.9
E00132641,30.9,51,15.4,2.7
E00132642,37.7,52.9,9.4,0
E00132643,39.3,43.2,15.3,2.2
E00132644,57,36.4,4.6,2
E00132645,26.5,52.3,17.4,3.9
E00132646,35.6,46.7,11.1,6.7
E00132647,48.2,38.8,9.4,3.6
E00132648,53.2,35.7,9.1,1.9
E00132649,36.9,41.1,19.1,2.8
E00132650,57.6,37.2,4.7,0.6
E00132651,49.7,36.3,9.6,4.5
E00132652,52.8,37.8,5.5,3.9
E00132653,65.5,29.8,3.5,1.2
E00132654,48.3,32.7,15.6,3.4
E00132655,22,50.4,22.8,4.7
E00132656,6.1,48.2,38.6,7
E00132657,39.2,41.7,17.2,2
E00132658,26.8,49.6,19.5,4.1
E00132660,42.6,43.8,9.9,3.7
E00132662,9.3,47.7,35.5,7.5
E00132663,22.3,51.1,19.4,7.2
E00132664,18.4,50,25,6.6
E00132665,30.8,50.4,15.4,3.4
E00132666,31.3,38.3,22.6,7.8
E00132667,39.6,37.4,19.4,3.6
E00132668,26.4,41.3,17.4,14.9
E00132669,45.6,40.4,11.4,2.6
E00132670,58.7,29.8,10.7,0.8
E00132671,47.4,34.2,14,4.4
E00132672,49.6,37,12.6,0.8
E00132673,11.9,50,31.9,6.3
E00132674,8.4,37.9,37.9,15.8
E00132675,13.4,52.1,31,3.5
E00132676,12.4,46.5,33.3,7.8
E00132677,7.8,39.1,39.8,13.3
E00132678,17,38.3,32.6,12.1
E00132679,15.8,35.1,35.1,14
E00132680,40.5,39.7,14.9,5
E00132681,37.7,49.7,9.8,2.7
E00132682,62.3,27.9,9,0.8
E00132685,51.5,36.6,9,3
E00132686,34.5,46,16.5,2.9
E00132687,43.4,35.3,14.5,6.9
E00132688,58.5,33.3,7.5,0.7
E00132689,9.3,51.4,29.9,9.3
E00132690,10.5,46.5,28.1,14.9
E00132691,23.6,50.5,23.6,2.2
E00132692,15.8,53.3,21.7,9.2
E00132693,34.9,55.6,7.9,1.6
E00132694,6.7,48.1,31.1,14.1
E00132696,5.8,60.8,27.5,5.8
E00132697,41.3,44.2,10.9,3.6
E00132698,10.4,49.6,31.3,8.7
E00132699,41.6,37.1,16.8,4.5
E00132700,14.9,48,28.4,8.8
E00132701,23.8,48.4,23,4.9
E00132702,22.8,49,22.8,5.4
E00132703,7.6,40.2,39.4,12.9
E00132704,23.9,45.4,21.5,9.2
E00132707,33.6,45.5,17.9,3
E00132708,73.7,24.8,1.5,0
E00132709,4.2,34.7,41.6,19.5
E00132710,13.5,41.9,39.9,4.7
