areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00155903,48.6,35.8,6.1,9.5
E00155911,17.3,38,4.7,40
E00155912,26.7,45.8,17.5,10
E00155914,7.9,21.8,37.6,32.7
E00155915,20.6,21.4,47.6,10.3
E00155916,29.4,38.9,26.2,5.6
E00155917,18.8,51.9,2.3,27.1
E00155918,31.4,45.8,0.8,22
E00155919,23.5,22.7,41.7,12.1
E00155920,42.4,30.9,18,8.6
E00155921,41.8,49.2,3.3,5.7
E00155922,41.9,47,0,11.1
E00155923,34.4,60.7,0,4.9
E00155924,20.9,30.2,21.7,27.1
E00155925,18.9,54.1,1.6,25.4
E00155926,34.9,49.6,1.6,14
E00155927,27.1,53.4,2.5,16.9
E00155928,35.5,44.4,16.1,4
E00155929,17.9,39.1,8.6,34.4
E00155930,74.4,17.1,2.3,6.2
E00155931,32.5,42.1,11.9,13.5
E00155932,31.6,33.1,21.3,14
E00155933,21.6,36.5,30.4,11.5
E00155934,40.3,51.8,1.4,6.5
E00155935,29.4,42.5,0,28.1
E00155936,34.2,38.7,13.5,13.5
E00155937,45.8,39.8,2.5,11.9
E00155940,16.4,27,16.4,40.1
E00155952,47.9,46.9,2.1,3.1
E00155953,24.8,37.9,3.3,34
E00155954,34.9,44.3,0.7,20.1
E00155968,33.6,51.3,0.8,14.3
E00155976,45.9,45.9,0,8.1
E00155985,36.4,49.6,3.9,10.1
E00155986,65.3,33.9,0.8,0
E00155993,45.5,37.4,0.8,16.3
E00155994,52.1,32.8,0.8,14.3
E00155997,60.8,31.2,0,8
E00155999,40.5,31.7,16.7,11.1
E00156000,24.4,27.7,39.5,8.4
E00156029,21.6,36.7,0.7,41
E00156036,16,34.5,26.9,22.7
E00156051,33.1,40.8,0.8,25.4
E00156052,29.1,40,26.4,4.5
E00156053,25.6,51.1,12.8,10.5
E00156054,33.1,52.5,4.3,10.1
E00156055,41.7,47.2,4.2,6.9
E00156056,32.9,47.6,6.1,13.4
E00156057,11.9,29.4,51.9,6.9
E00156058,37.4,51.4,0,11.2
E00156059,18.4,40.4,25.4,15.8
E00156060,3.2,29.6,57.6,9.6
E00156061,13.2,34.7,50.4,1.7
E00156062,18.2,43,29.8,9.1
E00156063,23.6,33.8,2,40.5
E00156064,52.9,38.2,1.5,7.4
E00156065,44.6,47.5,1.4,6.5
E00156066,22.1,27.4,36.3,14.2
E00156067,38.8,36.7,2,22.4
E00156068,20,36,15.2,28.8
E00156069,11.1,26.1,28.1,34.6
E00156070,14.4,28,50.8,6.8
E00156071,22.1,49.2,25.4,3.3
E00156072,26.2,41.3,25.4,7.1
E00156073,11.4,35.5,50,3
E00156074,23.4,41.1,28.2,7.3
E00156075,29.3,48.6,17.9,4.3
E00156108,13.8,21.7,1.4,63
E00156110,36.3,31.9,1.8,30.1
E00156111,39.3,48.4,0,12.3
E00156112,45.4,38.8,0,15.8
E00156113,25.2,17.5,35.9,21.4
E00156114,37.7,15.7,9.4,37.1
E00156115,31.3,50,0,18.8
E00156116,18.3,25.6,3,53
E00156118,28.2,61.8,0.9,9.1
E00156119,19.1,34,0,46.8
E00156120,24.4,38.9,0.8,35.9
E00156121,15.7,41,2.2,41
E00156123,32.7,59.6,1,6.7
E00156124,16.8,49,19.6,14.7
E00156126,31.5,50.8,9.2,8.5
E00156127,38.7,38.7,6.7,16
E00156128,19.4,31,34.2,15.5
E00156129,43.4,39.6,0,17
E00156130,22,62.2,1.6,14.2
E00156131,46.1,31.3,1.7,20.9
E00156132,21.7,45.7,3.1,29.5
E00156133,17.9,28.6,2.7,50.9
E00156134,9.1,15.7,46.3,28.9
E00156135,24.4,45.1,6.7,23.8
E00156138,65.6,30.5,0,3.8
E00156140,32.2,26.8,0.5,40.4
E00156143,13.3,23.4,28.5,34.8
E00156144,39.3,43,2.2,15.6
E00156145,8.1,9.6,74.3,8.1
E00156146,23.4,21.8,27.4,27.4
E00156148,7.6,14.1,27,51.4
E00156149,23.1,38.8,26.4,11.6
E00156150,25.6,63.2,0.8,10.5
E00156152,28.5,26.8,16.2,28.5
E00156154,48.5,22.3,11.5,17.7
E00156155,26.9,33.9,31.6,7.6
E00156157,2.4,5.6,84,8
E00156176,22.8,37.8,14.2,25.2
E00156201,47.1,45.2,1.3,6.4
E00156203,69.6,24.3,0.9,5.2
E00156204,36.8,39.4,15.5,8.4
E00156206,50.4,36.4,2.5,10.7
E00156207,21.6,53.3,1.8,23.4
E00156208,46.3,42.5,3.8,7.5
E00157105,30.6,20.7,36.4,12.4
E00157106,48.8,28.1,5,18.2
E00157107,26,24.7,41.1,8.2
E00157108,43.2,45.9,0,10.8
E00157109,25.4,36,36,2.6
E00157110,24.2,28.9,40.6,6.3
E00157111,35.6,28.2,12.8,23.4
E00157112,42.1,35.4,1.8,20.7
E00157113,46.3,41.3,0,12.4
E00157114,21.6,38.7,34.2,5.4
E00157115,30.1,42.5,15,12.4
E00157116,26.9,35.3,29.9,8
E00157117,36,42.4,8.8,12.8
E00157118,52.5,26.2,3.3,18
E00157119,43.7,39.9,8.2,8.2
E00157120,37.3,41.4,0,21.3
E00157121,36.3,39.2,14.7,9.8
E00157122,41.5,52.3,0,6.2
E00157123,43.2,46.6,0,10.2
E00157140,42.6,34.8,6.4,16.3
E00157142,45.8,37.5,7.7,8.9
E00157143,29.5,34.1,20.5,15.9
E00157144,49.6,38.2,1.5,10.7
E00157145,60.6,36.2,1.6,1.6
E00157146,50,44.9,0,5.1
E00157147,48.8,46.4,0.8,4
E00157148,41.4,50.3,4.1,4.1
E00157167,35.3,37.8,1.7,25.2
E00157168,23.4,25,39.8,11.7
E00157169,17.7,36.3,41.1,4.8
E00157170,42.9,46.9,0.7,9.5
E00157171,61.9,28.3,2.7,7.1
E00157172,34.4,31.1,9.8,24.6
E00157173,29.7,30.6,33.3,6.3
E00157174,38.7,42.7,6.5,12.1
E00157175,67,31.2,0,1.8
E00157176,41.8,40.9,7.3,10
E00157177,28.7,41.8,23.8,5.7
E00157178,34.2,55,2.5,8.3
E00157179,56,35,3,6
E00157180,36,50.7,0.7,12.5
E00157181,28.1,33.9,30.6,7.4
E00157182,17.4,29.7,41.9,11
E00157183,48.2,30.4,1.8,19.6
E00157184,25.2,35.3,23.5,16
E00157185,10.9,25.9,56.5,6.8
E00157186,19.3,41.2,20.2,19.3
E00157187,49.2,36.9,0.8,13.1
E00157188,41.2,36.6,3.1,19.1
E00157189,27.4,61.5,1.5,9.6
E00157190,44.9,42,0,13
E00157191,30.3,28.7,0.8,40.2
E00157192,52.9,39.5,3.4,4.2
E00157193,23.2,28.6,5.4,42.7
E00157194,32.4,36,3.7,27.9
E00157195,38.7,43.5,3.2,14.5
E00157196,45.5,24.2,9.1,21.2
E00157197,16.4,34.3,13.4,35.8
E00157198,40,42,2,16
E00157199,37,38.6,2.2,22.3
E00157200,38.6,43.2,0.8,17.4
E00157213,46.7,38,2.9,12.4
E00157214,33.3,47.9,9.7,9.1
E00157218,56.3,27.9,12.2,3.6
E00157219,30.8,34,29.5,5.8
E00157220,21.4,30.2,39.7,8.7
E00157226,43.2,44.8,0,12
E00157227,56.3,37.5,0.9,5.4
E00157228,26.4,31.8,18.6,23.3
E00157229,12,21.3,58,8.7
E00157230,29.3,51.9,6.8,12
E00157232,55,36.7,1.8,6.4
E00157233,36.7,19.2,33.3,10.8
E00157234,18.9,21.7,0.9,58.5
E00157235,57.5,18.1,1.6,22.8
E00157236,45.8,39,9.3,5.9
E00157237,48.9,11.5,4.6,35.1
E00157238,41.8,49.1,0,9.1
E00157239,46.7,51.7,0.8,0.8
E00157240,44.4,39.8,5.3,10.5
E00157241,38.8,40.3,12.9,7.9
E00157242,48.3,33.3,1.7,16.7
E00157244,39.9,35.5,4.3,20.3
E00157245,38.2,45,2.3,14.5
E00157252,50,35,0,15
E00157254,43.6,43.6,7.5,5.3
E00157277,43.8,45.5,10.7,0
E00157278,37.3,46.6,3.4,12.7
E00157279,47.1,31.2,8.2,13.5
E00157280,47,36.3,12.5,4.2
E00157281,22.2,32.1,22.2,23.5
E00157282,34.4,54.2,0,11.5
E00157283,46,37.2,9.5,7.3
E00157284,37.1,43.3,4.1,15.5
E00157285,30.2,34,15.7,20.1
E00157286,27.8,27.2,1.8,43.2
E00157287,35.7,42.1,15.9,6.3
E00157295,17.2,25.9,35.3,21.6
E00157301,34,29.8,17,19.1
E00157302,38.5,25.9,22.4,13.2
E00157303,22.9,52.3,11.8,13.1
E00157304,23.1,40.2,0.9,35.9
E00157305,26.9,20,17.6,35.5
E00157306,35,34.2,5.1,25.7
E00157335,19.7,37.6,30.8,12
E00157336,38,43,4.1,14.9
E00157338,20.7,34.2,5.4,39.7
E00157339,44.9,37.7,10.1,7.2
E00157340,25.6,44,18.4,12
E00157358,55.3,37.4,1.6,5.7
E00157362,45.6,44,0,10.4
E00157363,38.6,40.9,7.6,12.9
E00170383,8,45.5,20.5,26.1
E00170384,18.8,26.6,7,47.7
E00170385,6.6,21.3,25.4,46.7
E00170386,10.1,65.7,10.1,14.1
E00170387,9.8,54.1,21.1,15
E00170388,14.5,50.8,14,20.7
E00170389,11.3,34.9,28.3,25.5
E00170390,8,53.6,8.9,29.5
E00170391,19.2,68.3,1,11.5
E00170392,27.9,39.3,0.8,32
E00170393,19.5,49.6,0.8,30.1
E00170394,5.9,32.8,43.7,17.6
E00170404,18.2,62.8,8.8,10.2
E00170405,21.2,45.9,20,12.9
E00170406,38.7,47.7,0.9,12.6
E00170407,21.3,28,0.7,50
E00170408,9.8,57.1,5.4,27.7
E00170409,21.8,36.5,2.9,38.8
E00170411,10.5,56.2,6.7,26.7
E00170417,42.3,49.1,2.5,6.1
E00190475,7.3,35.8,1.5,55.5
E00190480,50,43,0,7
E00190484,12.9,41,30.9,15.1
E00190486,39.6,28.3,0,32.1
E00190487,8.3,18.8,2.1,70.8
E00190491,10.2,80.3,6.1,3.4
E00190500,49.4,44.4,0,6.2
E00190507,1.5,2.3,14.5,81.7
E00190508,9.2,14.8,13.4,62.7
E00190517,46.9,16.3,4.1,32.7
E00190524,14.8,76.3,0,8.9
