areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00155903,98.4,1.6,0
E00155911,85.4,14.6,0
E00155912,92.9,4.9,2.3
E00155914,76.9,22.3,0.8
E00155915,83.1,16.2,0.6
E00155916,90.5,7.3,2.2
E00155917,93.4,4.7,1.9
E00155918,90.2,7.8,2
E00155919,92.1,6.1,1.8
E00155920,88.2,11.5,0.3
E00155921,94.2,5.8,0
E00155922,92.9,6.8,0.3
E00155923,94.5,5.5,0
E00155924,85.1,10.7,4.2
E00155925,91.1,6.3,2.6
E00155926,92.7,7.3,0
E00155927,94.4,5.3,0.4
E00155928,95,4.5,0.6
E00155929,81.7,16.5,1.8
E00155930,98,2,0
E00155931,93.8,5.9,0.3
E00155932,93.5,6.2,0.3
E00155933,92.8,6.6,0.6
E00155934,92.8,6.4,0.8
E00155935,88.4,11,0.6
E00155936,94.8,4.9,0.3
E00155937,91.2,7,1.8
E00155940,84.9,12.9,2.2
E00155952,100,0,0
E00155953,91.4,8,0.6
E00155954,90.5,7.3,2.2
E00155968,93.3,6,0.7
E00155976,97.4,2.6,0
E00155985,97.3,1.7,1
E00155986,98.9,1.1,0
E00155993,97.4,2.6,0
E00155994,98.2,1.5,0.4
E00155997,96.4,3.6,0
E00155999,96.1,3.9,0
E00156000,96.7,2.9,0.4
E00156029,82.8,14.2,3
E00156036,94.9,4.7,0.4
E00156051,93.8,4.8,1.4
E00156052,93.3,4.6,2.1
E00156053,94.9,4.3,0.9
E00156054,93.7,6,0.3
E00156055,98.8,1.2,0
E00156056,96.8,3,0.2
E00156057,93.4,6.3,0.3
E00156058,95.5,3.2,1.3
E00156059,91.1,7,1.9
E00156060,88.7,10.8,0.5
E00156061,94.4,5.6,0
E00156062,95,4,1
E00156063,96.6,3.1,0.3
E00156064,98.5,1.5,0
E00156065,97,2.8,0.3
E00156066,94,5.7,0.3
E00156067,97.4,2.3,0.3
E00156068,93.2,5.8,1
E00156069,94.7,5.3,0
E00156070,91.7,7,1.3
E00156071,89.9,9.4,0.7
E00156072,90.5,8.9,0.6
E00156073,92.3,6.2,1.4
E00156074,97.7,2.3,0
E00156075,94.3,4.3,1.4
E00156108,72.8,26.4,0.8
E00156110,85.3,14.3,0.4
E00156111,96.4,3.6,0
E00156112,91.1,7.1,1.8
E00156113,93.4,6.6,0
E00156114,81.6,16.7,1.7
E00156115,95.1,4.9,0
E00156116,76.9,20.6,2.5
E00156118,95.2,4.8,0
E00156119,77.3,20.6,2.1
E00156120,92.4,6.5,1.1
E00156121,79.8,19.4,0.8
E00156123,98.9,1.1,0
E00156124,94.3,5.4,0.3
E00156126,94.7,4.2,1.1
E00156127,89.2,9.9,0.9
E00156128,89.8,8,2.2
E00156129,89.8,7.8,2.3
E00156130,95.7,4.3,0
E00156131,88,11.6,0.4
E00156132,85,12.1,2.9
E00156133,84.1,15.9,0
E00156134,74.1,21.5,4.4
E00156135,95.2,4.3,0.5
E00156138,95.8,3.9,0.3
E00156140,83.1,16.6,0.3
E00156143,80.9,18.2,0.9
E00156144,86,12.5,1.6
E00156145,84,14.5,1.5
E00156146,79.6,19.2,1.2
E00156148,71.7,24.3,4
E00156149,91.4,6.1,2.6
E00156150,97.3,2.4,0.3
E00156152,89.6,9.3,1.1
E00156154,94,4.4,1.6
E00156155,89.9,8.2,1.8
E00156157,86,11.4,2.6
E00156176,86.4,12.5,1
E00156201,98.3,1.2,0.5
E00156203,97.7,1.9,0.5
E00156204,97.1,2.9,0
E00156206,99.1,0.9,0
E00156207,90.7,7.5,1.8
E00156208,95.7,2.8,1.5
E00157105,96.8,2.3,0.9
E00157106,94.5,1.8,3.6
E00157107,98.6,1.4,0
E00157108,97,1.8,1.1
E00157109,99.4,0.6,0
E00157110,97.4,2.6,0
E00157111,98.8,1.2,0
E00157112,96.8,3,0.2
E00157113,97.6,2,0.3
E00157114,99.3,0.7,0
E00157115,96.9,3.1,0
E00157116,97.1,2,0.8
E00157117,96.8,3.2,0
E00157118,97.1,2.1,0.7
E00157119,95.3,4.1,0.5
E00157120,95.8,4.2,0
E00157121,99.2,0.8,0
E00157122,99.2,0.8,0
E00157123,99.2,0.8,0
E00157140,98.3,1.7,0
E00157142,99.8,0.2,0
E00157143,100,0,0
E00157144,96.7,2.7,0.5
E00157145,97.4,2.6,0
E00157146,97.7,2.3,0
E00157147,100,0,0
E00157148,96.5,2.9,0.5
E00157167,96,2.5,1.5
E00157168,97,2.7,0.3
E00157169,96.8,2.9,0.3
E00157170,97.6,2.4,0
E00157171,99.2,0.8,0
E00157172,95,4.6,0.4
E00157173,98.2,1.3,0.4
E00157174,98.9,1.1,0
E00157175,99.2,0.8,0
E00157176,98.1,1.9,0
E00157177,97.1,2.9,0
E00157178,95.6,4.1,0.3
E00157179,97.3,2.4,0.4
E00157180,97.7,2.3,0
E00157181,99.3,0.7,0
E00157182,100,0,0
E00157183,97,3,0
E00157184,96.8,2.9,0.4
E00157185,95.9,3.6,0.5
E00157186,97.8,1.8,0.4
E00157187,98.6,1.4,0
E00157188,88.9,10.4,0.7
E00157189,98.7,1.3,0
E00157190,98.9,1.1,0
E00157191,89.3,10.7,0
E00157192,98.4,1.6,0
E00157193,88.2,11.8,0
E00157194,92.4,5.9,1.7
E00157195,96.1,3.3,0.7
E00157196,90.4,8.8,0.8
E00157197,93.7,6.3,0
E00157198,94.7,4,1.3
E00157199,94.4,5.4,0.2
E00157200,96.8,2.6,0.6
E00157213,95.5,3.7,0.9
E00157214,98.6,1.4,0
E00157218,99,0.7,0.2
E00157219,98.9,1.1,0
E00157220,98.3,1.7,0
E00157226,98.2,1.5,0.3
E00157227,96.3,3.7,0
E00157228,96,3.7,0.3
E00157229,96.5,2.9,0.6
E00157230,98.4,1.6,0
E00157232,97.8,2.2,0
E00157233,97.9,2.1,0
E00157234,81.2,14,4.8
E00157235,99.6,0.4,0
E00157236,98.9,1.1,0
E00157237,93.8,6.3,0
E00157238,98.3,1.4,0.3
E00157239,98.8,1.2,0
E00157240,99.3,0.7,0
E00157241,97.5,2.5,0
E00157242,97,2.2,0.7
E00157244,98.5,1.5,0
E00157245,100,0,0
E00157252,99.4,0.6,0
E00157254,99.2,0.8,0
E00157277,99.1,0.9,0
E00157278,98,2,0
E00157279,95.5,4,0.5
E00157280,95.8,3.4,0.8
E00157281,98.6,1.4,0
E00157282,96.9,2.8,0.3
E00157283,97.2,2.1,0.6
E00157284,99.6,0,0.4
E00157285,97.8,1.1,1.1
E00157286,87.3,11.4,1.3
E00157287,97.4,2.6,0
E00157295,95.7,3.9,0.4
E00157301,93.6,6.1,0.4
E00157302,97.8,2.2,0
E00157303,96.8,2.6,0.5
E00157304,95.5,3.3,1.1
E00157305,96.5,2.9,0.7
E00157306,89.1,9.7,1.2
E00157335,97.8,2.2,0
E00157336,95.9,3.3,0.7
E00157338,89,9.9,1.1
E00157339,96.7,3,0.3
E00157340,94.2,5.5,0.3
E00157358,98.4,1.3,0.3
E00157362,95.4,4.3,0.3
E00157363,98.2,1.5,0.3
E00170383,85.4,12.1,2.5
E00170384,75.7,21.3,2.9
E00170385,69.2,25.1,5.7
E00170386,88.9,11.1,0
E00170387,89,9,2
E00170388,90.6,8.8,0.7
E00170389,89.9,9.7,0.4
E00170390,77.5,21.6,0.9
E00170391,93.7,6.3,0
E00170392,82.1,15.7,2.2
E00170393,85.8,13.2,1
E00170394,95.1,4.9,0
E00170404,97.4,2.6,0
E00170405,94.9,4.7,0.4
E00170406,97,2.2,0.7
E00170407,87.6,11.5,0.9
E00170408,85.8,13.2,1
E00170409,85.8,12.8,1.4
E00170411,81.5,16.2,2.4
E00170417,98.6,1.1,0.2
E00190475,65.5,34.2,0.4
E00190480,97.7,2,0.3
E00190484,96.5,2.8,0.7
E00190486,82.4,17.5,0.1
E00190487,77.4,19.4,3.2
E00190491,94.7,4.8,0.5
E00190500,95.5,4.5,0
E00190507,56.6,32.8,10.6
E00190508,68.8,27.6,3.7
E00190517,94.2,5.8,0
E00190524,95.2,4.8,0
