areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00155903,89.3,10.7
E00155911,68.9,31.1
E00155912,86.1,13.9
E00155914,51.9,48.1
E00155915,73.8,26.2
E00155916,80.1,19.9
E00155917,78.2,21.8
E00155918,81.4,18.6
E00155919,79.2,20.8
E00155920,81.7,18.3
E00155921,82.9,17.1
E00155922,83.8,16.2
E00155923,88.6,11.4
E00155924,77.5,22.5
E00155925,79.6,20.4
E00155926,83.3,16.7
E00155927,82.8,17.2
E00155928,87.2,12.8
E00155929,68.3,31.7
E00155930,83,17
E00155931,82.5,17.5
E00155932,84.6,15.4
E00155933,79.4,20.6
E00155934,85.6,14.4
E00155935,69.1,30.9
E00155936,85,15
E00155937,83.3,16.7
E00155940,73.7,26.3
E00155952,95.3,4.7
E00155953,78.3,21.7
E00155954,77.9,22.1
E00155968,84.4,15.6
E00155976,84,16
E00155985,90.2,9.8
E00155986,94.2,5.8
E00155993,88,12
E00155994,89.8,10.2
E00155997,90.1,9.9
E00155999,91,9
E00156000,89.5,10.5
E00156029,67.9,32.1
E00156036,85,15
E00156051,85.1,14.9
E00156052,86.2,13.8
E00156053,88.4,11.6
E00156054,87.3,12.7
E00156055,90,10
E00156056,88.5,11.5
E00156057,81.9,18.1
E00156058,88.2,11.8
E00156059,84.2,15.8
E00156060,72.7,27.3
E00156061,83.8,16.2
E00156062,89.8,10.2
E00156063,85.5,14.5
E00156064,91,9
E00156065,85.3,14.7
E00156066,88.2,11.8
E00156067,86.9,13.1
E00156068,80.4,19.6
E00156069,80.9,19.1
E00156070,81.2,18.8
E00156071,83.8,16.2
E00156072,81.3,18.7
E00156073,83.9,16.1
E00156074,88.9,11.1
E00156075,85.3,14.7
E00156108,58.2,41.8
E00156110,67.8,32.2
E00156111,87.3,12.7
E00156112,79.9,20.1
E00156113,82.2,17.8
E00156114,66,34
E00156115,89.9,10.1
E00156116,57.5,42.5
E00156118,83.4,16.6
E00156119,62.3,37.7
E00156120,77.8,22.2
E00156121,58.2,41.8
E00156123,86.3,13.7
E00156124,84.6,15.4
E00156126,87,13
E00156127,78.8,21.2
E00156128,79.2,20.8
E00156129,69.8,30.2
E00156130,85.1,14.9
E00156131,69.6,30.4
E00156132,72.1,27.9
E00156133,64.8,35.2
E00156134,54.2,45.8
E00156135,81.5,18.5
E00156138,84.1,15.9
E00156140,65.8,34.2
E00156143,67.1,32.9
E00156144,68.7,31.3
E00156145,69.3,30.7
E00156146,59.9,40.1
E00156148,43.7,56.3
E00156149,83.1,16.9
E00156150,88.8,11.2
E00156152,79.8,20.2
E00156154,77.5,22.5
E00156155,81.1,18.9
E00156157,75.6,24.4
E00156176,72.2,27.8
E00156201,83.6,16.4
E00156203,86.9,13.1
E00156204,89.7,10.3
E00156206,93.8,6.3
E00156207,83.5,16.5
E00156208,85.7,14.3
E00157105,94.8,5.2
E00157106,82.8,17.2
E00157107,96.4,3.6
E00157108,89.6,10.4
E00157109,91.6,8.4
E00157110,93,7
E00157111,89.6,10.4
E00157112,86.5,13.5
E00157113,88.6,11.4
E00157114,93.9,6.1
E00157115,92.8,7.2
E00157116,89.3,10.7
E00157117,90.7,9.3
E00157118,88.5,11.5
E00157119,88.2,11.8
E00157120,87.3,12.7
E00157121,90.9,9.1
E00157122,87.6,12.4
E00157123,95.8,4.2
E00157140,92.9,7.1
E00157142,94.9,5.1
E00157143,97.5,2.5
E00157144,87.3,12.7
E00157145,91.8,8.2
E00157146,90.7,9.3
E00157147,94.9,5.1
E00157148,88.5,11.5
E00157167,86.1,13.9
E00157168,94.3,5.7
E00157169,90.1,9.9
E00157170,91.9,8.1
E00157171,92.4,7.6
E00157172,86.9,13.1
E00157173,92.7,7.3
E00157174,93.4,6.6
E00157175,89.3,10.7
E00157176,94.3,5.7
E00157177,90.9,9.1
E00157178,90.4,9.6
E00157179,86.4,13.6
E00157180,89.4,10.6
E00157181,91.7,8.3
E00157182,94.2,5.8
E00157183,86.1,13.9
E00157184,92.3,7.7
E00157185,92.8,7.2
E00157186,90.5,9.5
E00157187,95.7,4.3
E00157188,82.4,17.6
E00157189,91,9
E00157190,89.1,10.9
E00157191,68.5,31.5
E00157192,90.8,9.2
E00157193,74.2,25.8
E00157194,81.9,18.1
