areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00044242,75.4,0.7,23.9
E00044243,63.8,2.9,33.3
E00044244,48.4,12,39.6
E00044245,63.4,0.2,36.4
E00044246,51.4,0,48.6
E00044247,67.5,1.1,31.4
E00044248,57.3,4.4,38.2
E00044249,52,3.5,44.5
E00044250,45.1,4,50.9
E00044251,49,3.8,47.1
E00044252,54.2,3.2,42.6
E00044253,64.8,4.7,30.6
E00044254,40.7,7.5,51.9
E00044256,57.5,4.4,38.2
E00044257,49.2,4.2,46.6
E00044259,53.4,6.2,40.4
E00044260,44.2,4.4,51.3
E00044261,49,2.5,48.6
E00044262,46.8,6.9,46.3
E00044263,59.6,1.8,38.5
E00044264,50.7,6.8,42.5
E00044265,48,3.6,48.4
E00044266,51.1,5.4,43.5
E00044267,45.7,1.4,53
E00044268,62.7,1.7,35.6
E00044269,41.5,1.6,56.9
E00044270,47,3.3,49.8
E00044271,50.4,2.7,46.9
E00044272,45.4,4.2,50.4
E00044273,48.7,5,46.2
E00044275,36.9,2.9,60.2
E00044276,37.4,7.7,54.8
E00044278,71.7,3.3,24.9
E00044279,60.2,0.8,39.1
E00044281,51.2,0,48.8
E00044385,52.2,3.6,44.1
E00044386,48.4,1.6,50
E00044387,26.9,1.5,71.5
E00044388,50.5,2.5,47
E00044389,44.7,2.8,52.5
E00044390,45.1,8.7,46.2
E00044391,48.8,0.5,50.7
E00044392,49.8,2.6,47.6
E00044393,52.2,2.6,45.2
E00044394,51.7,5.6,42.7
E00044395,44.8,1.4,53.8
E00044396,54,2,44
E00044397,47.1,8,44.9
E00044398,46.4,2.8,50.8
E00044399,36.3,7.1,56.6
E00044401,30.9,6.1,63
E00044403,44.6,4.5,51
E00044404,50.3,6.2,43.5
E00044405,47,1.4,51.6
E00044406,48.5,4.5,47
E00044407,40.7,9.7,49.7
E00044408,44.7,5.7,49.6
E00044409,49.7,8.1,42.2
E00044410,46.7,0.5,52.8
E00044411,44.6,0.9,54.5
E00044412,39.5,3.5,57
E00044413,52,6.7,41.3
E00044414,29.3,6.3,64.4
E00044415,38,1.6,60.4
E00044416,54.2,1.9,43.9
E00044417,49.5,4.1,46.4
E00044419,38.1,7.4,54.5
E00044420,45.3,6.1,48.6
E00044421,46.5,3.8,49.7
E00044422,60.6,1.2,38.2
E00044423,62.3,0.5,37.2
E00044424,45.9,8.6,45.5
E00044425,54,2.7,43.3
