areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00044242,33.9,24.4,29.9,11.8
E00044243,26.8,23.6,34.6,15
E00044244,37.3,19.6,29.4,13.7
E00044245,32.1,23.4,29,15.5
E00044246,30,17.3,37.3,15.5
E00044247,40.3,20.4,33.3,5.9
E00044248,37.4,16.8,26.7,19.1
E00044249,43.2,15.3,21.2,20.3
E00044250,30.1,27.2,20.4,22.3
E00044251,49.5,13.9,24.8,11.9
E00044252,41.9,14,19.9,24.3
E00044253,47.2,13.6,22.4,16.8
E00044254,34.9,18.6,32.6,14
E00044256,42.7,15.3,28,14
E00044257,46.9,22.1,13.3,17.7
E00044259,45.4,21.6,23.7,9.3
E00044260,45.5,22.2,21.2,11.1
E00044261,37,20.2,28.6,14.3
E00044262,50,17.6,20.6,11.8
E00044263,48.5,20.8,24.6,6.2
E00044264,46.3,20.4,22.2,11.1
E00044265,53.3,15.2,21.9,9.5
E00044266,47.9,18.1,14.9,19.1
E00044267,35.6,17.8,33.7,12.9
E00044268,34.4,17.2,34.4,14.1
E00044269,29,14,33,24
E00044270,30.7,22.8,28.7,17.8
E00044271,44.5,16.1,23.4,16.1
E00044272,57.1,13.4,15.2,14.3
E00044273,38.1,29.9,14.4,17.5
E00044275,39.7,26.5,14.7,19.1
E00044276,44.6,28.6,8.9,17.9
E00044278,32.5,34.6,23,9.9
E00044279,37.6,23.6,23.6,15.3
E00044281,38.3,25.8,22.7,13.3
E00044385,37.2,25.6,21.7,15.5
E00044386,33.6,29.7,25,11.7
E00044387,48.5,20.6,13.2,17.6
E00044388,32.4,34.3,15.7,17.6
E00044389,28.1,18.8,36.5,16.7
E00044390,40.7,27.2,8.6,23.5
E00044391,26,33,32,9
E00044392,18.4,28.9,36.8,15.8
E00044393,31.6,33.3,26.5,8.5
E00044394,38.9,24.4,21.1,15.6
E00044395,27.3,29.3,23.2,20.2
E00044396,38.6,28.8,20.5,12.1
E00044397,31,20.9,15.5,32.6
E00044398,41.9,29.1,15.1,14
E00044399,46.1,31.6,11.8,10.5
E00044401,44.6,26.8,16.1,12.5
E00044403,44.2,32.6,9.3,14
E00044404,43.6,34,14.9,7.4
E00044405,37.2,25.6,20.9,16.3
E00044406,28,35,19,18
E00044407,39,25.4,16.9,18.6
E00044408,48.6,31.5,11.7,8.1
E00044409,41.2,29.4,9.4,20
E00044410,26.7,27.7,27.7,17.8
E00044411,33.3,25.7,20,21
E00044412,36.4,28.8,15.2,19.7
E00044413,32.2,27,16.5,24.3
E00044414,29.4,31.4,15.7,23.5
E00044415,38,32.4,16.9,12.7
E00044416,23.7,28.8,28.8,18.6
E00044417,34.5,22.7,16.4,26.4
E00044419,27.4,31.5,23.3,17.8
E00044420,28.6,41.7,15.5,14.3
E00044421,36.9,30.6,22.3,10.2
E00044422,29.8,29.8,33.5,6.9
E00044423,39.8,24.4,21.1,14.6
E00044424,36.5,26,22.9,14.6
E00044425,42.5,17.5,20.8,19.2
E00044426,46.7,14.8,20.7,17.8
E00044427,41.6,18.1,26.2,14
E00044428,44.1,17.9,22.1,15.9
E00044429,51.3,10.1,17.6,21
E00044430,50.6,23.6,15.7,10.1
E00044431,43.3,20,15.8,20.8
E00044432,47.4,21.1,12.3,19.3
E00044433,52.5,22.5,8.3,16.7
E00044434,42.4,20.3,21.2,16.1
E00044435,54.8,17.8,12.3,15.1
E00044437,47.6,13.6,26.2,12.6
E00044438,44.3,21.7,14.2,19.8
E00044439,40.8,17.3,25.5,16.3
E00044440,28.2,26.9,23.1,21.8
E00044441,50.7,13.7,26,9.6
E00044442,46.5,19.3,19.3,14.9
E00044443,40.7,22.1,21.2,15.9
E00044444,38.6,16.9,31.3,13.3
E00044445,28.3,24.8,29.7,17.2
E00044446,31.3,19.4,25.4,23.9
E00044447,38.2,23.5,20.6,17.6
E00044448,36.9,24.3,21.6,17.1
E00044449,32.5,20.9,34,12.6
E00044451,48.1,15.4,21,15.4
E00044452,42.5,17.5,23.3,16.7
E00044454,40,20,20,20
E00044455,34.8,22.4,29.3,13.4
E00044457,55,14,23,8
E00044458,43.9,21.7,22.8,11.7
E00044460,44,19.5,22.6,13.8
E00044461,49.2,24.6,16.4,9.8
E00044497,35.7,20.9,31.1,12.2
E00044505,39.7,19.1,27.9,13.2
E00044508,30.9,24.8,34.9,9.4
E00044509,57.4,8.5,23.4,10.6
E00044510,41.9,13.7,25,19.4
E00044512,50.4,15.9,15,18.6
E00044513,43.5,16.1,24.2,16.1
E00044514,39.6,19.5,24.8,16.1
E00044515,43.5,21,24.2,11.3
E00044542,36.7,12.9,33.1,17.3
E00044543,52.3,7.5,20.6,19.6
E00044544,41.1,14,31.8,13.2
E00044545,62.5,4.2,20.8,12.5
E00044546,52.9,11.6,20.7,14.9
E00044547,38.1,27,23,11.9
E00044548,28.2,19.7,36.8,15.4
E00044549,54,17.7,18.6,9.7
E00044550,53.8,23.6,17.9,4.7
E00044551,43.1,15.4,29.3,12.2
E00044552,34.5,22.1,31.7,11.7
E00044553,37.8,18.6,29.5,14.1
E00044554,32.6,17.4,30.4,19.6
E00044555,45.6,17.5,23.7,13.2
E00044556,36.4,27.3,25.5,10.9
E00044557,41,20.5,29.5,9
E00044558,23.5,20.4,48,8.2
E00044563,55.1,16.3,12.2,16.3
E00044565,31.2,16.2,35.7,16.9
E00044568,34.9,19,29.4,16.7
