areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00044242,39.7,52.7,0,7.6
E00044243,33.1,33.9,6.5,26.6
E00044244,13.7,13.7,62.9,9.7
E00044245,45.1,43.2,2.8,8.9
E00044246,60.3,33.6,0.9,5.2
E00044247,39.5,56.6,0.8,3.1
E00044248,35.9,35,12,17.1
E00044249,40.5,23.8,19,16.7
E00044250,40.3,26.1,29.4,4.2
E00044251,35.7,32.1,17,15.2
E00044252,37,34.6,4.7,23.6
E00044253,29.1,31.6,5.1,34.2
E00044254,34.4,18.3,23.7,23.7
E00044256,33.1,46,12.9,7.9
E00044257,14,15.5,55.8,14.7
E00044259,21.6,29.4,36.3,12.7
E00044260,21.3,27.6,43.3,7.9
E00044261,36.4,12.1,43.6,7.9
E00044262,29.7,19.5,31.4,19.5
E00044263,50,39.1,7.3,3.6
E00044264,28.1,14.9,50,7
E00044265,31,21.4,34.1,13.5
E00044266,20,15.5,55.5,9.1
E00044267,71.2,24.6,0,4.2
E00044268,45.5,50.6,0.6,3.4
E00044269,69.8,19.8,0.8,9.5
E00044270,66.7,22.2,1.7,9.4
E00044271,42.5,30.8,13.3,13.3
E00044272,19,16.1,48.2,16.8
E00044273,30.8,25.6,24.8,18.8
E00044275,36.1,19.4,9,35.4
E00044276,11.6,8,39.3,41.1
E00044278,15.5,64.9,15.5,4.1
E00044279,40.4,43.3,0,16.3
E00044281,58.6,27.1,3,11.3
E00044385,26.6,18.2,34.3,21
E00044386,43.1,28.5,20.4,8
E00044387,23.2,6.3,62.7,7.7
E00044388,30,20,20,30
E00044389,51.9,33,4.7,10.4
E00044390,14.1,20.2,56.6,9.1
E00044391,34.5,26.1,33.6,5.9
E00044392,62,29.8,0,8.3
E00044393,57.8,32.8,1.7,7.8
E00044394,40.2,17,17.9,25
E00044395,60.9,22.6,9.6,7
E00044396,50.4,25.6,0,24.1
E00044397,49.6,28,0,22.4
E00044398,23.1,21.5,39.7,15.7
E00044399,12.4,5,75.2,7.4
E00044401,10.4,8.5,69.8,11.3
E00044403,17.1,15.4,47,20.5
E00044404,26.4,17.9,48.1,7.5
E00044405,58.6,30.7,0.7,10
E00044406,44.2,33.6,0.9,21.2
E00044407,11.9,8.9,73.3,5.9
E00044408,10.7,12.1,66.4,10.7
E00044409,18.4,17.3,54.1,10.2
E00044410,66.1,29.6,0.9,3.5
E00044411,71.4,16.7,0,11.9
E00044412,22.4,14.7,36.2,26.7
E00044413,24.6,18,19.7,37.7
E00044414,17.3,6.7,60.6,15.4
E00044415,19.8,13.9,57.4,8.9
E00044416,36.5,28.8,19.2,15.4
E00044417,22.8,16.5,46.5,14.2
E00044419,13.1,9.8,61.5,15.6
E00044420,12.6,18.4,55.3,13.6
E00044421,28.1,29.6,39.3,3.1
E00044422,36.6,48.1,8.3,6.9
E00044423,34.5,46.4,1.8,17.3
E00044424,13.3,22.5,52.5,11.7
E00044425,30.6,25,35.5,8.9
E00044426,31.9,24.4,28.9,14.8
E00044427,17.3,40.8,27.7,14.1
E00044428,41,27.3,7.9,23.7
E00044429,19.1,20.9,42.6,17.4
E00044430,33,26.8,30.9,9.3
E00044431,19.3,21.5,53.3,5.9
E00044432,21,7.6,59.7,11.8
E00044433,23.9,17.9,48.7,9.4
E00044434,38.5,32.5,0.9,28.2
E00044435,11.1,13.9,65.7,9.3
E00044437,34.7,22,8.5,34.7
E00044438,56.6,30.1,0.9,12.4
E00044439,50.9,27.7,4.5,17
E00044440,29.9,23.7,11.3,35.1
E00044441,13.8,14.9,56.4,14.9
E00044442,70.1,23.4,0.7,5.8
E00044443,62.4,32.5,0,5.1
E00044444,36.8,20.6,34.6,8.1
E00044445,31.3,37.5,18.8,12.5
E00044446,18.8,23.1,45.3,12.8
E00044447,64.7,31,0.9,3.4
E00044448,69,23.8,0,7.1
E00044449,43,52.3,4,0.7
E00044451,20.9,28.3,41.7,9.1
E00044452,25.2,28.5,38.2,8.1
E00044454,19.2,17.7,30.8,32.3
E00044455,16.2,51.4,26.6,5.9
E00044457,27.3,26.3,35.4,11.1
E00044458,30.5,25.1,9.6,34.7
E00044460,21.1,36,37.3,5.6
E00044461,10.1,14.1,69.7,6.1
E00044497,51.2,43.3,0.8,4.7
E00044505,52.6,39.7,0,7.8
E00044508,56.2,37.7,0.8,5.4
E00044509,3.9,6.9,74.5,14.7
E00044510,34.5,31.9,26.9,6.7
