areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00044242,24.4,75.6
E00044243,21.5,78.5
E00044244,25.5,74.5
E00044245,26.1,73.9
E00044246,32.7,67.3
E00044247,24.9,75.1
E00044248,22.5,77.5
E00044249,25.9,74.1
E00044250,29,71
E00044251,34.7,65.3
E00044252,30.1,69.9
E00044253,31,69
E00044254,22.1,77.9
E00044256,20.9,79.1
E00044257,25.2,74.8
E00044259,26.8,73.2
E00044260,31.3,68.7
E00044261,35.9,64.1
E00044262,33.3,66.7
E00044263,23.8,76.2
E00044264,40.6,59.4
E00044265,39.3,60.7
E00044266,33,67
E00044267,31,69
E00044268,22.8,77.2
E00044269,37.3,62.7
E00044270,28.2,71.8
E00044271,28.6,71.4
E00044272,36,64
E00044273,41.2,58.8
E00044275,31.2,68.8
E00044276,32.1,67.9
E00044278,25.1,74.9
E00044279,25.3,74.7
E00044281,27.9,72.1
E00044385,32.5,67.5
E00044386,28.8,71.2
E00044387,36.2,63.8
E00044388,25.7,74.3
E00044389,34,66
E00044390,33.3,66.7
E00044391,28.7,71.3
E00044392,26.1,73.9
E00044393,18.6,81.4
E00044394,25,75
E00044395,34.3,65.7
E00044396,28.5,71.5
E00044397,22.9,77.1
E00044398,27.9,72.1
E00044399,31.6,68.4
E00044401,46.6,53.4
E00044403,41.1,58.9
E00044404,33.7,66.3
E00044405,29,71
E00044406,29.6,70.4
E00044407,30.5,69.5
E00044408,33.3,66.7
E00044409,29.9,70.1
E00044410,36.4,63.6
E00044411,34.3,65.7
E00044412,23.9,76.1
E00044413,38.8,61.2
E00044414,37.3,62.7
E00044415,45.2,54.8
E00044416,27.6,72.4
E00044417,33.6,66.4
E00044419,23.3,76.7
E00044420,32.5,67.5
E00044421,22.8,77.2
E00044422,19,81
E00044423,22.6,77.4
E00044424,27.3,72.7
E00044425,30.8,69.2
E00044426,26.5,73.5
E00044427,23.6,76.4
E00044428,31.9,68.1
E00044429,33.6,66.4
E00044430,28.6,71.4
E00044431,30.8,69.2
E00044432,31.6,68.4
E00044433,36.4,63.6
E00044434,27.4,72.6
E00044435,43.7,56.3
E00044437,19.6,80.4
E00044438,32.1,67.9
E00044439,28.3,71.7
E00044440,25.3,74.7
E00044441,33.8,66.2
E00044442,31.9,68.1
E00044443,24.5,75.5
E00044444,23.8,76.2
E00044445,29.9,70.1
E00044446,35.4,64.6
E00044447,25,75
E00044448,24.8,75.2
E00044449,21.6,78.4
E00044451,30.5,69.5
E00044452,27.1,72.9
E00044454,32.8,67.2
E00044455,21.8,78.2
E00044457,31,69
E00044458,26.9,73.1
E00044460,23.9,76.1
E00044461,26.2,73.8
E00044497,25.3,74.7
E00044505,28.8,71.2
E00044508,33.1,66.9
E00044509,24.5,75.5
E00044510,26,74
E00044512,35.3,64.7
E00044513,41.3,58.7
E00044514,28.7,71.3
E00044515,35.2,64.8
E00044542,34.3,65.7
E00044543,26.4,73.6
E00044544,26.2,73.8
E00044545,25,75
E00044546,28.3,71.7
E00044547,25.8,74.2
E00044548,28.4,71.6
E00044549,32.7,67.3
E00044550,33.6,66.4
E00044551,26,74
E00044552,24.3,75.7
E00044553,25.8,74.2
E00044554,32.6,67.4
E00044555,32.1,67.9
E00044556,31.8,68.2
E00044557,30.9,69.1
E00044558,30.7,69.3
E00044563,28.6,71.4
E00044565,31.6,68.4
E00044568,21.4,78.6
E00044569,29.2,70.8
E00044570,34,66
E00044571,24.4,75.6
E00044572,14.7,85.3
E00044573,36.5,63.5
E00044574,28,72
E00044575,40.7,59.3
E00044576,30.3,69.7
E00044577,35.8,64.2
E00044649,38.7,61.3
E00044650,25.2,74.8
E00044651,20.3,79.7
E00044652,23.8,76.2
E00044653,25.4,74.6
E00044655,31.2,68.8
E00044656,30.1,69.9
E00044657,25.6,74.4
E00044658,32.4,67.6
E00044659,35.9,64.1
E00044660,23,77
E00044661,33.8,66.2
E00044662,32.5,67.5
E00044663,25.7,74.3
E00044664,38.9,61.1
E00044665,28.5,71.5
E00044666,26.7,73.3
E00044668,20.5,79.5
E00044669,24.6,75.4
E00044670,46.8,53.2
E00044671,36.7,63.3
E00044672,31,69
E00044673,26.3,73.7
E00044674,37,63
E00044675,23.1,76.9
E00044676,28,72
E00044677,27.3,72.7
E00044688,21.8,78.2
E00044689,35.9,64.1
E00044690,33.6,66.4
E00044691,22.9,77.1
E00044692,26.9,73.1
E00044693,25.2,74.8
E00044700,26.1,73.9
E00044703,38.3,61.7
E00044704,31.1,68.9
E00044707,31.3,68.8
E00044708,32,68
E00044709,28.8,71.2
E00044711,28.6,71.4
E00044713,27.6,72.4
E00044718,28,72
E00044724,34.1,65.9
E00044725,27.6,72.4
E00044726,25.2,74.8
E00044730,19.8,80.2
E00044731,18.6,81.4
E00044732,21.7,78.3
E00104453,32.9,67.1
E00104454,32.8,67.2
E00104455,27.9,72.1
E00104456,36.4,63.6
E00104457,18.1,81.9
E00104458,33.7,66.3
E00104459,31.3,68.8
E00104460,34.9,65.1
E00104461,33.6,66.4
E00104462,20.6,79.4
E00104466,30.4,69.6
E00104469,23.9,76.1
E00104470,33.7,66.3
E00104471,31.5,68.5
E00104472,25.3,74.7
E00104473,33.3,66.7
E00104474,30.6,69.4
E00104475,23.6,76.4
E00104476,23.7,76.3
E00104477,37.3,62.7
E00104478,30.8,69.2
E00104479,22.9,77.1
E00104480,26.7,73.3
E00104481,27.7,72.3
E00104482,34.2,65.8
E00104483,29.5,70.5
E00104485,28.9,71.1
E00104487,27.8,72.2
E00104488,31.5,68.5
E00104491,33.6,66.4
E00104492,39.8,60.2
E00104493,29.2,70.8
E00104494,22.2,77.8
E00104496,25.8,74.2
E00104497,20.5,79.5
E00104499,28.8,71.2
E00104501,31.3,68.8
E00104502,23.4,76.6
E00104505,37.8,62.2
E00104506,24.1,75.9
E00104508,34.8,65.2
E00104521,17.6,82.4
E00104552,27.5,72.5
E00104553,25.6,74.4
E00104554,27.2,72.8
E00104555,25.4,74.6
E00104556,25.6,74.4
E00104557,32.7,67.3
E00104558,27.4,72.6
E00104559,28,72
E00104560,27.6,72.4
E00104561,29.9,70.1
E00104562,27.6,72.4
E00104563,50.7,49.3
E00104564,41.4,58.6
E00104566,33.8,66.2
E00104567,20.6,79.4
E00104568,25.9,74.1
E00104569,30.6,69.4
E00104570,30.2,69.8
E00104573,22.5,77.5
E00104574,27,73
E00104575,21.5,78.5
E00104946,24,76
E00104947,22.1,77.9
E00104948,27.8,72.2
E00104949,22.3,77.7
E00104950,26.2,73.8
E00104951,29.6,70.4
E00104952,24.8,75.2
E00104953,30.1,69.9
E00104954,27,73
E00104955,24.5,75.5
E00104956,30.8,69.2
E00104957,24.7,75.3
E00104991,31.7,68.3
E00104992,31,69
E00104993,33.3,66.7
E00104994,31.9,68.1
E00104995,36.9,63.1
E00104996,30.6,69.4
E00104997,24.4,75.6
E00104998,25.4,74.6
E00104999,27.7,72.3
E00105000,29.1,70.9
E00105001,32.1,67.9
E00105002,32,68
E00105003,21.6,78.4
E00105004,25.4,74.6
E00105005,25,75
E00105006,22.6,77.4
E00105007,29.6,70.4
E00105008,24.8,75.2
E00105009,35.4,64.6
E00105054,41.6,58.4
E00105082,32.3,67.7
E00105086,30.7,69.3
E00105094,28.7,71.3
E00105129,35.9,64.1
E00105130,26.2,73.8
E00105131,27.9,72.1
E00105132,26.7,73.3
E00105133,27.5,72.5
E00105134,24.8,75.2
E00105135,32.2,67.8
E00105136,34.8,65.2
E00105137,18.1,81.9
E00105138,38.5,61.5
E00105139,29.7,70.3
E00105140,21.3,78.7
E00105141,19.7,80.3
E00105142,37.2,62.8
E00105143,22.3,77.7
E00105144,33.3,66.7
E00105145,27.9,72.1
E00105146,21.4,78.6
E00105147,27.4,72.6
E00105148,28.3,71.7
E00105149,36.2,63.8
E00105150,35.8,64.2
E00105151,26.7,73.3
E00105152,28.8,71.2
E00105153,41.9,58.1
E00105154,38.8,61.3
E00105155,47.6,52.4
E00105156,57.6,42.4
E00105157,46.8,53.2
E00105162,27.7,72.3
E00105163,35,65
E00105164,29.3,70.7
E00105165,39.8,60.2
E00105166,39.4,60.6
E00105167,27.8,72.2
E00105168,33.3,66.7
E00105169,36.1,63.9
E00105170,25.7,74.3
E00105171,24.8,75.2
E00105172,28.5,71.5
E00105173,35.2,64.8
E00105174,32.9,67.1
E00105175,35,65
E00105176,34.1,65.9
E00105177,28,72
E00105178,23.1,76.9
E00105179,28.6,71.4
E00105180,26.1,73.9
E00105181,35.7,64.3
E00105182,39.8,60.2
E00105183,43.6,56.4
E00105184,37.1,62.9
E00105186,47.4,52.6
E00105195,25.4,74.6
E00105196,37.1,62.9
E00105197,25.4,74.6
E00105199,27.6,72.4
E00105202,31.1,68.9
E00105203,26.5,73.5
E00105204,31.3,68.8
E00105205,27.9,72.1
E00105319,35.5,64.5
E00105320,25.6,74.4
E00105321,24.1,75.9
E00105324,24.5,75.5
E00105325,24.3,75.7
E00105328,21.4,78.6
E00105342,22.8,77.2
E00105343,34.8,65.2
E00105344,45,55
E00105422,26.3,73.7
E00165666,29.1,70.9
E00170207,21.7,78.3
E00170208,27,73
E00170209,18.6,81.4
E00170215,32.9,67.1
E00170216,21.4,78.6
E00170217,21.9,78.1
E00170221,23.3,76.7
E00170228,22.2,77.8
E00170239,28.5,71.5
E00170240,21.1,78.9
E00170241,24.5,75.5
E00170245,26.6,73.4
E00170248,24.8,75.2
E00171797,43.6,56.4
E00171799,87.7,12.3
E00171834,60.9,39.1
E00171848,26.6,73.4
E00171850,23.9,76.1
E00182865,22.9,77.1
E00182867,16,84
E00182869,19.3,80.7
E00182870,28.8,71.2
E00182874,29,71
E00182875,16.4,83.6
E00182878,34,66
E00182880,26.8,73.2
E00182881,22.7,77.3
E00182884,13.2,86.8
E00182890,20.2,79.8
E00182904,25.4,74.6
E00182905,20.4,79.6
E00182906,31.1,68.9
E00182908,15.7,84.3
E00182910,24.2,75.8
E00182920,22.3,77.7
E00182923,32.1,67.9
