geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00123490,93.9,6.1
E00123491,93.4,6.6
E00123492,95.1,4.9
E00123493,92.9,7.1
E00123494,91.6,8.4
E00123495,94.7,5.3
E00123496,93.1,6.9
E00123497,95.3,4.7
E00123498,93.4,6.6
E00123499,92.8,7.2
E00123500,93.5,6.5
E00123501,94.8,5.2
E00123502,88.7,11.3
E00123503,92.2,7.8
E00123504,93.7,6.3
E00123505,96.9,3.1
E00123506,88.7,11.3
E00123507,87.8,12.2
E00123508,96.1,3.9
E00123509,93.5,6.5
E00123510,93.2,6.8
E00123511,90.8,9.2
E00123512,88.2,11.8
E00123513,95.8,4.2
E00123514,94.9,5.1
E00123515,92.4,7.6
E00123516,95.3,4.7
E00123517,90.9,9.1
E00123518,89.1,10.9
E00123519,92.9,7.1
E00123520,96,4
E00123521,94.2,5.8
E00123522,80.7,19.3
E00123523,94.1,5.9
E00123524,88.8,11.2
E00123525,90.2,9.8
E00123526,94.4,5.6
E00123528,91.4,8.6
E00123529,91.1,8.9
E00123544,90.9,9.1
E00123545,87.9,12.1
E00123546,86.6,13.4
E00123547,86.6,13.4
E00123589,86.5,13.5
E00123590,93.7,6.3
E00123591,92.2,7.8
E00123596,92.6,7.4
E00123597,94,6
E00123598,92.6,7.4
E00123599,85.8,14.2
E00123600,81.6,18.4
E00123601,91.2,8.8
E00123602,89.1,10.9
E00123603,95,5
E00123604,93.3,6.7
E00123605,94.1,5.9
E00123606,86.1,13.9
E00123608,87,13
E00123609,68.1,31.9
E00123611,82.7,17.3
E00123612,71.2,28.8
E00123613,75.6,24.4
E00123614,73.6,26.4
E00123617,83.5,16.5
E00123618,92.6,7.4
E00123619,73.4,26.6
E00123620,83.6,16.4
E00123621,82.1,17.9
E00123622,86.1,13.9
E00123623,85,15
E00123624,87.4,12.6
E00123625,73.6,26.4
E00123626,86.5,13.5
E00123627,74.4,25.6
E00123628,76.4,23.6
E00123630,76.9,23.1
E00123632,79,21
E00123633,76.5,23.5
E00123634,78.5,21.5
E00123635,93.1,6.9
E00123663,96.9,3.1
E00123664,92,8
E00123665,95.1,4.9
E00123667,97.1,2.9
E00123678,94.5,5.5
E00123679,96.4,3.6
E00123681,93.6,6.4
E00123682,89.6,10.4
E00123694,96,4
E00123695,94.5,5.5
E00123696,94.1,5.9
E00123715,72.7,27.3
E00123716,76,24
E00123721,75.5,24.5
E00123722,69.4,30.6
E00123723,77.4,22.6
E00123724,59.6,40.4
E00123726,64.9,35.1
E00123727,89.3,10.7
E00123730,86.9,13.1
E00123731,79.4,20.6
E00123733,58.2,41.8
E00123735,85.5,14.5
E00123737,95.3,4.7
E00123738,95.2,4.8
E00123739,94,6
E00123740,97.4,2.6
E00123741,94.4,5.6
E00123742,87.3,12.7
E00123743,95.7,4.3
E00123779,91.6,8.4
E00123781,92.3,7.7
E00123784,86.9,13.1
E00123794,88.7,11.3
E00123797,87.9,12.1
E00123798,90.5,9.5
E00123801,93.9,6.1
E00123802,93.5,6.5
E00123803,94.3,5.7
E00123809,97.4,2.6
E00123810,83.8,16.2
E00123812,89.6,10.4
E00123813,90.8,9.2
E00123814,87.7,12.3
E00123815,79.6,20.4
E00123816,89.7,10.3
E00123817,96.7,3.3
E00123819,86.8,13.2
E00123821,85.4,14.6
E00123822,89.5,10.5
E00123824,80.8,19.2
E00123825,92.4,7.6
E00123826,85.3,14.7
E00123827,78.8,21.2
E00123828,90.7,9.3
E00123829,88.7,11.3
E00123830,87.3,12.7
E00123831,75.3,24.7
E00123832,88.5,11.5
E00123833,92,8
E00123834,90.2,9.8
E00123835,81.5,18.5
E00123836,92.1,7.9
E00123837,93.1,6.9
E00123838,89.2,10.8
E00123839,86.2,13.8
E00123840,86.5,13.5
E00123841,91.5,8.5
E00123842,83.3,16.7
E00123843,90.5,9.5
E00123844,87.6,12.4
E00123845,82.5,17.5
E00123846,90.5,9.5
E00123847,84.5,15.5
E00123848,76.2,23.8
E00123849,94.2,5.8
E00123850,87.5,12.5
E00123851,88.6,11.4
E00123852,91,9
E00123853,92,8
E00123854,91.8,8.2
E00123855,89.1,10.9
E00123856,92.2,7.8
E00123857,93.4,6.6
E00123858,88.1,11.9
E00123859,89,11
E00123860,97,3
E00123861,92.1,7.9
E00123862,88.2,11.8
E00123863,86.4,13.6
E00123864,91,9
E00123865,89.3,10.7
E00123866,89.1,10.9
E00123867,81.4,18.6
E00123868,86.6,13.4
E00123875,93.7,6.3
E00123876,96.6,3.4
E00123882,88.6,11.4
E00123912,88.8,11.2
E00123913,93.3,6.7
E00123914,91.9,8.1
E00123915,96.5,3.5
E00123916,90.2,9.8
E00123917,87.9,12.1
E00123918,89.5,10.5
E00170351,81,19
E00170352,82.5,17.5
E00170353,90.9,9.1
E00170354,85.8,14.2
E00170365,95.8,4.2
E00170367,85.3,14.7
E00170372,96.4,3.6
E00170373,92.8,7.3
E00170374,86.6,13.4
E00170375,86.7,13.3
E00186670,90.6,9.4
E00186674,88.1,11.9
E00186676,90,10
E00186679,89.3,10.7
E00186697,85.8,14.2
E00186702,84.1,15.9
E00186706,72.3,27.7
E00186709,91.7,8.3
E00186714,75.1,24.9
E00186722,91,9
E00186727,60.6,39.4
E00186731,85.9,14.1
E00186753,83.3,16.7
E00186762,78.8,21.2
E00186770,95.8,4.2
E00186772,89,11
E00186778,89.4,10.6
E00186780,84,16
E00186783,93.4,6.6
E00186795,83,17
E00186797,83.2,16.8
E00186811,96.4,3.6
E00186813,88.1,11.9
E00186818,80.3,19.7
