geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00123490,12.1,18.8,57.6,11.5
E00123491,7.7,24.6,59.9,7.7
E00123492,18,15,51.1,15.8
E00123493,10.5,18.5,57.4,13.6
E00123494,10.9,16,58.3,14.7
E00123495,9.6,23.7,48.2,18.4
E00123496,10.4,15.6,61.8,12.1
E00123497,10.3,23.7,50.6,15.4
E00123498,12.6,21.4,53.4,12.6
E00123499,12,24.7,48.2,15.1
E00123500,11.8,19.1,52.2,16.9
E00123501,13.7,16.1,53.6,16.7
E00123502,19,18.2,48.2,14.6
E00123503,7.8,24.3,59.2,8.7
E00123504,11.7,21,55.6,11.7
E00123505,14.3,20.8,50.6,14.3
E00123506,14.3,19.2,56,10.4
E00123507,11.4,17.4,61.1,10.1
E00123508,17.6,15.7,58.3,8.3
E00123509,8.3,25,50,16.7
E00123510,14.7,17.3,53.3,14.7
E00123511,6.4,23.9,60.6,9.2
E00123512,8.2,18.7,63.4,9.7
E00123513,11.9,18.8,59.7,9.7
E00123514,15,17.1,56.1,11.8
E00123515,12.3,17.9,54.7,15.1
E00123516,11.8,22.3,48.6,17.3
E00123517,14.1,16.8,52.9,16.2
E00123518,9.6,16,56.4,18.1
E00123519,12.3,19.4,51.6,16.8
E00123520,8.2,25.5,53.7,12.6
E00123521,7.5,20.4,55.1,17
E00123522,9.8,12.2,43.1,35
E00123523,4.9,19.5,58.5,17.1
E00123524,2.9,22.5,60.9,13.8
E00123525,14,20.2,54.4,11.4
E00123526,12.9,22.6,46.8,17.7
E00123528,13.4,23.2,46.3,17.1
E00123529,7.5,23.9,56.6,11.9
E00123544,12.3,20.4,59.2,8.1
E00123545,10.2,20.9,51.9,17.1
E00123546,12.3,13.2,65.1,9.4
E00123547,10.8,14.4,63.1,11.7
E00123589,10.6,14.9,61.7,12.8
E00123590,8.7,21.9,54.1,15.3
E00123591,12.3,19.4,59.9,8.4
E00123596,12.7,22,53.2,12.2
E00123597,15.1,17.5,49.2,18.3
E00123598,11,19.2,47.6,22.1
E00123599,10.6,15.6,65.2,8.5
E00123600,7.7,16.9,64.6,10.8
E00123601,17.9,17.9,53.1,11.2
E00123602,6.4,18.6,62.2,12.8
E00123603,10.3,21.2,56.8,11.6
E00123604,6.5,15.3,63.5,14.7
E00123605,12.8,20.3,54.7,12.2
E00123606,3.2,16,72,8.8
E00123608,18.4,20.8,44,16.8
E00123609,8.7,18,62.7,10.6
E00123611,9.9,14.6,59.9,15.6
E00123612,13.5,13.5,64.1,9
E00123613,9.3,21.5,57,12.2
E00123614,14.3,17.6,54.9,13.2
E00123617,7.9,22.2,62.7,7.1
E00123618,12.2,15,56.1,16.7
E00123619,5.4,19,64.7,10.9
E00123620,14.5,22.4,53.9,9.2
E00123621,11,18.5,58.2,12.3
E00123622,10,20.7,60.7,8.6
E00123623,7.1,22.5,59.8,10.7
E00123624,11.1,15.2,62.6,11.1
E00123625,11,17.3,58.4,13.3
E00123626,15.6,24.3,49.1,11
E00123627,8.4,14.2,69.8,7.6
E00123628,8.9,22.9,59.9,8.3
E00123630,4.5,19.9,62.2,13.5
E00123632,10.1,31.3,55.6,3
E00123633,6.4,17.5,68.4,7.6
E00123634,12.3,20,57.4,10.3
E00123635,16.7,20.5,46.8,16
E00123663,9.8,23.7,54.7,11.8
E00123664,12.3,22.8,52,12.9
E00123665,9.8,17.9,62.5,9.8
E00123667,9.2,26.1,50,14.7
E00123678,13,21.7,47.8,17.4
E00123679,11.3,20.1,50.3,18.2
E00123681,12.7,18.1,53.5,15.8
E00123682,10.9,17.3,50.6,21.2
E00123694,17.6,15.5,41.5,25.4
E00123695,19.6,16.7,43.5,20.3
E00123696,12.7,19.1,52.6,15.6
E00123715,5.9,17.5,64.7,11.9
E00123716,10.6,21.3,51.3,16.9
E00123721,7.5,14.2,67.9,10.4
E00123722,7.6,19.5,61.6,11.4
E00123723,14.5,21.1,53.9,10.5
E00123724,5,10.9,73.2,10.9
E00123726,12.4,28.6,47.2,11.8
E00123727,12.2,17.3,57.9,12.7
E00123730,6.2,20.2,62.9,10.7
E00123731,9.2,20.3,59.9,10.6
E00123733,7.6,13.5,65.9,12.9
E00123735,9.4,25.9,59.7,5
E00123737,12.8,19.1,51.1,17
E00123738,20.8,8.8,43.2,27.2
E00123739,8.7,15.7,56.7,18.9
E00123740,16.5,19.4,48.1,16
E00123741,7.3,25,46,21.8
E00123742,12.3,15.1,47.6,25
E00123743,10.3,14.3,64,11.3
E00123779,9.4,23.3,54.1,13.2
E00123781,9.8,17.4,57.2,15.6
E00123784,11.1,24.3,54.9,9.7
E00123794,13.2,18,55,13.8
E00123797,14.2,20.3,57.4,8.1
E00123798,10.1,20.8,53.5,15.7
E00123801,7.9,18,56.8,17.3
E00123802,13,15.7,51.9,19.4
E00123803,18,16,52.7,13.3
E00123809,10.4,19.8,51.9,17.9
E00123810,7,32.8,46.9,13.3
E00123812,14.1,29.3,44.6,12
E00123813,10.8,27.7,49.4,12
E00123814,6.3,24.1,56.3,13.4
E00123815,7,21,64.3,7.7
E00123816,5.5,24.1,60.7,9.7
E00123817,8.7,26.1,54.3,10.9
E00123819,10.2,26.3,49.1,14.4
E00123821,8.5,20.7,58.5,12.2
E00123822,6,22,60,12
E00123824,9.5,23.4,59.1,8
E00123825,7.2,22.9,58.8,11.1
E00123826,13.4,17.4,56.4,12.8
E00123827,8.8,23.9,56,11.3
E00123828,13.3,17.2,56.1,13.3
E00123829,10.3,21.4,57.2,11
E00123830,12.7,19.6,60.8,7
E00123831,8.3,17.3,62.2,12.2
E00123832,8.4,19.9,59,12.7
E00123833,11.2,20.9,59.9,8
E00123834,9,19.7,59,12.4
E00123835,8.3,17.2,64.8,9.7
E00123836,13,17.4,62.1,7.5
E00123837,11.8,21.5,53.3,13.3
E00123838,9.5,25,57.4,8.1
E00123839,10,20.5,56.3,13.2
E00123840,8.9,17.2,60.1,13.8
E00123841,10.6,21.8,59.8,7.8
E00123842,9.7,20.7,55.9,13.8
E00123843,8.3,22.4,55.7,13.5
E00123844,15,28,47,10
E00123845,8.2,18.2,62.9,10.6
E00123846,12.8,19.5,59.4,8.3
E00123847,8.5,22.6,54.3,14.6
E00123848,9.7,20.1,56.3,13.9
E00123849,8.3,21.9,53.8,16
E00123850,7.8,15.7,68.6,7.8
E00123851,9.6,14.6,61.8,14
E00123852,7.1,22.4,59.2,11.2
E00123853,7.7,17.3,66.1,8.9
E00123854,6.3,17.2,63.3,13.3
E00123855,3.5,22.9,65.3,8.3
E00123856,6.4,27,53.9,12.8
E00123857,8.8,19.3,63.2,8.8
E00123858,8.4,27.1,57,7.5
E00123859,5.3,23.7,59.2,11.8
E00123860,6.2,21,61.7,11.1
E00123861,10.8,17.2,58.6,13.4
E00123862,9,22.1,60.7,8.2
E00123863,3.6,24.8,59.1,12.4
E00123864,13.5,17.3,51.9,17.3
E00123865,10.9,19.7,59.6,9.8
E00123866,8.8,20.7,57.5,13
E00123867,8.1,10.1,70.3,11.5
E00123868,7.9,29.9,53.5,8.7
E00123875,10.7,15.7,62.9,10.7
E00123876,12.1,14.5,60.5,12.9
E00123882,6.1,22.9,59.2,11.7
E00123912,7.6,17.6,55,19.8
E00123913,11.8,18.8,54.2,15.3
E00123914,8.8,20.4,54,16.8
E00123915,11.3,16.7,59.5,12.5
E00123916,20.3,12.5,50.5,16.7
E00123917,10.4,12.5,56.9,20.1
E00123918,10.3,16.7,49.4,23.6
E00170351,6.7,17.9,63.7,11.7
E00170352,8.4,14.7,62.2,14.7
E00170353,7.4,24.1,54.3,14.2
E00170354,12.5,19.5,55.5,12.5
E00170365,13.5,23.1,57.7,5.8
E00170367,9.3,18.6,66.3,5.8
E00170372,8.3,17.1,59.1,15.5
E00170373,15.5,17.7,46.5,20.4
E00170374,4.9,15.4,63,16.7
E00170375,10.6,14.6,60.6,14.1
E00186670,6.3,15,66.3,12.5
E00186674,0,22.8,64.6,12.7
E00186676,8.8,17.5,61.8,12
E00186679,4.9,21.3,61,12.8
E00186697,6.1,13.3,67.3,13.3
E00186702,11.6,12.6,52.6,23.2
E00186706,5.7,18.1,65.7,10.5
E00186709,14.1,25.4,47.9,12.7
E00186714,6.4,11,69.9,12.8
E00186722,13.7,18.6,50,17.6
E00186727,5.2,16.3,67.4,11.1
E00186731,7.4,25.5,59.1,8.1
E00186753,16,25,52,7
E00186762,5.3,16.6,64.1,14
E00186770,19.8,18.6,46.5,15.1
