geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00123490,2.9,42.4,38.1,16.5
E00123491,3.5,41.2,40.4,14.9
E00123492,9.7,42.4,38.9,9
E00123493,11,43.2,34.9,11
E00123494,7.5,38.1,39.6,14.9
E00123495,10.3,34.1,38.1,17.5
E00123496,6.2,35.7,45,13.2
E00123497,4.1,28.1,38.8,28.9
E00123498,18.7,40.7,26,14.6
E00123499,4.5,37.7,39,18.8
E00123500,7.9,39.4,37,15.7
E00123501,6.1,32.7,40.1,21.1
E00123502,6.3,26,45.7,22
E00123503,10.7,33.1,41.3,14.9
E00123504,6.8,28.6,46.6,18
E00123505,6.6,32,37.7,23.8
E00123506,13.7,39.7,31.5,15.1
E00123507,10.9,45.7,37.2,6.2
E00123508,23.5,34.6,33.1,8.8
E00123509,18.5,51.6,20.2,9.7
E00123510,4.7,29.9,48,17.3
E00123511,14.9,54.5,22.4,8.2
E00123512,9,54.5,30.6,6
E00123513,2.6,27,47.8,22.6
E00123514,6,29.3,42.1,22.6
E00123515,0.7,41.2,44.9,13.2
E00123516,6,33.5,37.4,23.1
E00123517,3.6,29,38.4,29
E00123518,4.2,25.9,42.7,27.3
E00123519,8.4,38.3,37,16.2
E00123520,6.9,27.7,46.8,18.5
E00123521,5,27.7,43.7,23.5
E00123522,4.4,32.7,35.2,27.7
E00123523,9.7,46.2,31.2,12.9
E00123524,4.1,20.7,58.7,16.5
E00123525,10.3,42.1,34.6,13.1
E00123526,8.5,29.9,49.6,12
E00123528,3.5,34,39.6,22.9
E00123529,8.1,47.6,34.7,9.7
E00123544,2,34,44.2,19.7
E00123545,0.8,34.6,47.2,17.3
E00123546,12.7,49.3,29.1,9
E00123547,7.8,51.5,31.1,9.7
E00123589,5.8,38.8,42.1,13.2
E00123590,0,36.1,47.6,16.3
E00123591,2.6,32.7,43.1,21.6
E00123596,3.6,29.3,49.3,17.9
E00123597,5.4,40.5,36.9,17.1
E00123598,3.6,31.7,36.7,28.1
E00123599,6.9,50,34.5,8.6
E00123600,5.1,49.6,37.6,7.7
E00123601,6.7,33.3,44.2,15.8
E00123602,9.8,36.6,43.9,9.8
E00123603,5.1,36.4,40.7,17.8
E00123604,6.9,33.1,46.9,13.1
E00123605,6.5,37.1,36.3,20.2
E00123606,6.2,52.2,38.9,2.7
E00123608,6.5,25,48.1,20.4
E00123609,14.2,49.3,31.3,5.2
E00123611,23.2,37.9,28.8,10.2
E00123612,20.5,33.6,36.1,9.8
E00123613,14.4,55,22.8,7.9
E00123614,39.1,44.9,14.5,1.4
E00123617,3.8,43.8,40,12.4
E00123618,3.6,29.9,50,16.5
E00123619,9.4,39.4,39.4,11.8
E00123620,6.5,42,38.4,13
E00123621,7.3,33.9,46,12.9
E00123622,19.5,44.1,26.3,10.2
E00123623,14.3,43.7,31,11.1
E00123624,14,46.5,34.9,4.7
E00123625,12.4,43,29.8,14.9
E00123626,9.1,36.9,39.8,14.2
E00123627,22.8,51.9,17.9,7.4
E00123628,13.6,48.8,28,9.6
E00123630,14.2,46.5,30.7,8.7
E00123632,41.8,48.4,8.2,1.6
E00123633,19.1,51.1,24.4,5.3
E00123634,11.1,39.3,34.2,15.4
E00123635,6,26.5,47.7,19.9
E00123663,4.9,27.7,51.1,16.3
E00123664,12,39.2,37.6,11.2
E00123665,9.1,33.2,41.2,16.6
E00123667,10.3,43.9,28.7,17
E00123678,3.3,26.7,42.5,27.5
E00123679,1.7,20.7,49.1,28.4
E00123681,5.3,29.2,37.3,28.2
E00123682,9.6,20,40,30.4
E00123694,3.2,25,43.5,28.2
E00123695,5.2,31,35.3,28.4
E00123696,8.7,26,44.1,21.3
E00123715,16.3,44.9,29.6,9.2
E00123716,26.2,27.9,31.1,14.8
E00123721,44.1,42.8,11,2.1
E00123722,48.3,39.6,10,2.2
E00123723,48.3,37.9,10.3,3.4
E00123724,35.2,46.9,15.1,2.8
E00123726,41.6,42.9,11.2,4.3
E00123727,6.9,39.6,38.2,15.3
E00123730,8.1,40,40,11.9
E00123731,13.1,42.5,33.3,11.1
E00123733,25.6,52.8,19.2,2.4
E00123735,17.1,47.9,23.9,11.1
E00123737,5.6,36.8,38.9,18.8
E00123738,1.2,16.7,41.7,40.5
E00123739,7.7,33.1,40.8,18.3
E00123740,4,22.7,42,31.3
E00123741,11,31.5,40.9,16.5
E00123742,4,22.9,46.9,26.3
E00123743,10.4,38,38.7,12.9
E00123779,8,31.2,40,20.8
E00123781,6.1,30.3,48.5,15.2
E00123784,10.4,42.4,38.4,8.8
E00123794,4.9,33.3,39.8,22
E00123797,10.2,51.6,28.9,9.4
E00123798,7,34.1,40.3,18.6
E00123801,14.7,37.1,37.1,11.2
E00123802,11,28,40.1,20.9
E00123803,2.2,19.4,38.7,39.8
E00123809,12.5,15.9,40.9,30.7
E00123810,40.8,46.2,10.9,2.2
E00123812,32.4,41.7,22.2,3.7
E00123813,39.2,41.7,15.8,3.3
E00123814,23.8,39.2,26.2,10.8
E00123815,22,51.7,20.3,5.9
E00123816,17.1,55.8,23.3,3.9
E00123817,43.8,40.6,10.9,4.7
E00123819,24.7,35.6,27.4,12.3
E00123821,22,45.4,24.8,7.8
E00123822,44.4,33.3,19,3.2
E00123824,26.4,46.5,22.5,4.7
E00123825,21.8,44.4,22.6,11.3
E00123826,24,34.7,33.9,7.4
E00123827,18,48.4,23.8,9.8
E00123828,5.1,34.1,38.4,22.5
E00123829,8.3,40,33.3,18.3
E00123830,20,40,29.6,10.4
E00123831,18.9,41.7,31.5,7.9
E00123832,8.8,28.8,47.2,15.2
E00123833,6.2,34.9,39.7,19.2
E00123834,3.6,35,36.4,25
E00123835,30.8,44.5,16.4,8.2
E00123836,9.9,35.9,34.4,19.8
E00123837,17.6,41.6,21.9,18.9
E00123838,14.5,34.2,40.2,11.1
