geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00123490,88.9,7.7,3.4
E00123491,89.2,8.4,2.4
E00123492,85,11.6,3.4
E00123493,83.7,13.5,2.9
E00123494,89.5,8.7,1.7
E00123495,85.3,10.6,4.1
E00123496,87.7,9.6,2.7
E00123497,78.9,17.2,3.9
E00123498,76.1,15.1,8.8
E00123499,84.6,11.8,3.6
E00123500,86.5,10,3.5
E00123501,89,9.1,1.9
E00123502,87.7,11,1.3
E00123503,83.6,12.8,3.6
E00123504,86.2,9.7,4
E00123505,88,8.5,3.5
E00123506,87.5,8.7,3.8
E00123507,88,9.4,2.6
E00123508,76.1,19,4.9
E00123509,69.1,23,7.8
E00123510,87.7,10.4,1.9
E00123511,74,20.8,5.2
E00123512,86.6,8.2,5.1
E00123513,91,7.7,1.3
E00123514,90.8,6.2,3
E00123515,90.3,8.3,1.4
E00123516,82.1,14.9,3
E00123517,85.6,10.9,3.5
E00123518,88.3,10.1,1.6
E00123519,80.6,13.8,5.6
E00123520,87.9,9.6,2.6
E00123521,78.3,17.3,4.3
E00123522,90,6.8,3.2
E00123523,75.6,15.1,9.3
E00123524,87.9,9.4,2.7
E00123525,84.4,10.3,5.3
E00123526,92,5.9,2.1
E00123528,88,8.9,3.2
E00123529,92.1,6.4,1.4
E00123544,83.5,11.4,5.1
E00123545,89,9.3,1.8
E00123546,79.9,17.9,2.2
E00123547,85.2,11,3.8
E00123589,87.5,8.9,3.6
E00123590,94.5,4.2,1.3
E00123591,90.3,8.5,1.2
E00123596,90.7,7.1,2.1
E00123597,90.1,7.7,2.1
E00123598,90,7.9,2.1
E00123599,86.7,10,3.2
E00123600,87.8,9.9,2.3
E00123601,91.7,6.4,1.8
E00123602,87.7,9.4,2.9
E00123603,86.4,11.3,2.3
E00123604,90.3,8.7,1
E00123605,82.6,13.8,3.6
E00123606,83.3,15.3,1.4
E00123608,83.8,12,4.1
E00123609,84.3,11.5,4.2
E00123611,81.4,14.3,4.3
E00123612,85.4,11.5,3.2
E00123613,86.8,10.1,3.1
E00123614,73.1,21.9,5
E00123617,85,13.8,1.2
E00123618,89.8,8.2,2
E00123619,85.6,11,3.4
E00123620,84.5,11.4,4.1
E00123621,76.8,18.8,4.4
E00123622,84.3,11.2,4.5
E00123623,88.2,6.8,5
E00123624,89.5,5.1,5.4
E00123625,87.6,9.4,2.9
E00123626,87.8,9.7,2.5
E00123627,84,11.8,4.2
E00123628,84.5,11.4,4
E00123630,82.2,13.4,4.4
E00123632,78.5,15.4,6.1
E00123633,82.3,14,3.8
E00123634,85.5,11.2,3.3
E00123635,84.4,12.4,3.2
E00123663,80.1,17.2,2.7
E00123664,79.2,16,4.8
E00123665,83.3,11,5.7
E00123667,84.6,9.3,6.2
E00123678,85.3,9.8,4.9
E00123679,83.2,13.9,3
E00123681,87.8,9.3,2.9
E00123682,82.5,12,5.5
E00123694,88.9,8.4,2.7
E00123695,82.2,13.3,4.5
E00123696,87.3,10.2,2.5
E00123715,81.5,12.4,6.1
