geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00123490,94.7,0.3,5,0
E00123491,90.6,0.7,8.7,0
E00123492,92.6,0,7.4,0
E00123493,85.1,0.6,13.9,0.3
E00123494,95.3,0,4.4,0.3
E00123495,92.5,0.6,6.9,0
E00123496,87.9,0,11.5,0.6
E00123497,89.8,0.5,9.3,0.3
E00123498,93.9,0,5.7,0.3
E00123499,90.1,0.3,8,1.6
E00123500,96.1,0,3.9,0
E00123501,95.3,0.6,4.2,0
E00123502,90.9,0.3,7.8,1
E00123503,91.5,0.4,7.1,1.1
E00123504,93.9,0,5.8,0.3
E00123505,92.7,0.3,6.9,0
E00123506,92.1,0,7.6,0.3
E00123507,90.9,0,8.5,0.7
E00123508,93.6,0,6.4,0
E00123509,89.6,0.4,8.7,1.3
E00123510,95.8,0.6,3.6,0
E00123511,93.7,0.4,5.9,0
E00123512,94.2,0.7,5.1,0
E00123513,93.5,0,6.5,0
E00123514,91.8,0.3,6.3,1.6
E00123515,91.1,0.3,6.9,1.7
E00123516,82.9,0.6,16.2,0.2
E00123517,89.3,0.3,9.5,0.9
E00123518,82.4,0,17.3,0.3
E00123519,93.8,0.6,5,0.6
E00123520,84,0,16,0
E00123521,90.5,0,8.8,0.7
E00123522,91.9,0.5,7.4,0.2
E00123523,88.2,0,11.8,0
E00123524,88.8,0.9,9.7,0.6
E00123525,92,0,8,0
E00123526,95.5,0.3,3.8,0.3
E00123528,92.4,0.3,6.4,0.9
E00123529,94.6,0,5.4,0
E00123544,81,0.4,18.6,0
E00123545,91.1,0.9,8,0
E00123546,85,0,15,0
E00123547,91.5,0.4,8.1,0
E00123589,90.4,0,8.6,1
E00123590,91.9,0,7.9,0.3
E00123591,86.4,0.2,13.2,0.2
E00123596,91.7,0,8.3,0
E00123597,93,0,7,0
E00123598,86.1,0,13.4,0.5
E00123599,89.9,0,10.1,0
E00123600,76.8,0,21.9,1.3
E00123601,93.8,0,6.2,0
E00123602,94.9,0,4.4,0.7
E00123603,90.4,0.7,8.6,0.3
E00123604,90.2,0,9.8,0
E00123605,91.4,0.7,7.9,0
E00123606,90.2,0,8.8,0.9
E00123608,82.6,0.4,17,0
E00123609,84.8,0,12.4,2.7
E00123611,91.5,0,7.8,0.8
E00123612,93,0,7,0
E00123613,85.7,0,12.6,1.7
E00123614,87.7,0.4,11.9,0
E00123617,93.4,0.4,6.2,0
E00123618,85.3,0.2,13.8,0.7
E00123619,86.3,0,13.7,0
E00123620,88.4,0,9.2,2.4
E00123621,89.2,0,10.6,0.3
E00123622,91.3,0.4,7.2,1.1
E00123623,90.3,0.3,8.6,0.9
E00123624,89.3,0.6,9.1,0.9
E00123625,87.4,0.3,10,2.3
E00123626,92.7,0,6.2,1.1
E00123627,84.4,0.9,13.4,1.4
E00123628,91.1,0,8.9,0
E00123630,90.2,0,8.5,1.3
E00123632,87.3,0.4,11.4,0.8
E00123633,87.2,0,12.1,0.7
E00123634,92.7,0.3,6.6,0.3
E00123635,96.3,0.3,3.5,0
E00123663,77.5,0.4,21.5,0.6
E00123664,90.7,0.3,9,0
E00123665,94.4,0,5.6,0
E00123667,93.1,0.2,6.7,0
E00123678,96.7,0,3.3,0
E00123679,94.3,0.3,5.3,0
E00123681,84.8,0,14.3,0.8
E00123682,83.6,0.3,15.7,0.5
E00123694,93.8,0,4.8,1.4
E00123695,97.4,0,2.6,0
E00123696,93,0.3,6.7,0
E00123715,85.8,0,13,1.2
E00123716,92.9,0,5.8,1.3
E00123721,82,0,16.9,1.1
E00123722,81,0.2,17,1.7
E00123723,91.6,0,8.4,0
E00123724,75.8,0.6,21.1,2.5
E00123726,89.5,1.2,7.9,1.5
E00123727,91,0,8.8,0.2
E00123730,88.9,0,11.1,0
E00123731,89.9,0.5,9.2,0.5
E00123733,82.3,0,11.7,6
E00123735,91.9,0,8.1,0
E00123737,94,0.3,5.7,0
E00123738,87.7,0,12.3,0
E00123739,95.5,0,4.2,0.3
E00123740,95.1,0.2,4.2,0.4
E00123741,93.2,0.4,5,1.4
E00123742,88.5,0,10.8,0.7
E00123743,89,0.3,10.8,0
E00123779,90.9,0.3,8.8,0
E00123781,92,0.2,7.8,0
E00123784,95.3,0.3,3.4,1
E00123794,93.1,0.3,5.7,0.9
E00123797,94.9,0,4.7,0.4
E00123798,95.7,0,3.7,0.6
E00123801,88.4,0.3,10.6,0.6
E00123802,88.7,0.2,9.7,1.3
E00123803,91.4,0.4,7,1.2
E00123809,90.8,0.5,8.7,0
E00123810,88.4,0,11.6,0
E00123812,92.6,0,7.4,0
E00123813,95.4,0,4.6,0
E00123814,90,0,8.6,1.3
E00123815,96.7,0.6,2.7,0
E00123816,92.2,0,7.8,0
E00123817,91,0,9,0
E00123819,91.5,0.2,7.8,0.5
E00123821,89.5,0,10.5,0
E00123822,94.2,0.4,5.4,0
E00123824,89.5,0.3,8.4,1.8
E00123825,90.9,0,9.1,0
E00123826,95.4,0,4.3,0.3
E00123827,92.4,0,6.1,1.5
E00123828,93.8,0,6,0.3
E00123829,94.5,0,4.8,0.7
E00123830,93,0.9,5.5,0.6
E00123831,92.1,0,7.1,0.8
E00123832,89.4,0.6,10,0
E00123833,91.3,0,8.2,0.5
E00123834,92.1,0.3,7.6,0
E00123835,90.9,0.6,7.2,1.4
E00123836,90.5,0.9,8.6,0
E00123837,93.9,0,5.5,0.6
E00123838,94.9,0,4.8,0.3
E00123839,98.7,0,1.3,0
E00123840,94.5,0,5.5,0
E00123841,92,0,8,0
E00123842,94.3,0,5.4,0.3
E00123843,91.4,0,8.6,0
E00123844,88.6,1.2,10.2,0
E00123845,87.3,0,12.2,0.5
E00123846,93.4,0.4,6.2,0
E00123847,94.9,0.3,4.8,0
E00123848,90.4,0,9,0.6
E00123849,90.5,0,9.3,0.3
E00123850,91.2,0,7.7,1.1
E00123851,93,0,7,0
E00123852,91.6,0,8.4,0
E00123853,94.9,0,4.5,0.6
E00123854,91.4,0,8.3,0.3
E00123855,92.2,0,7.2,0.7
E00123856,88.4,0,11.3,0.3
E00123857,91.9,0,8.1,0
E00123858,90.9,0,8.3,0.8
E00123859,92.1,0,7.9,0
E00123860,92,0,8,0
E00123861,93.8,0,6.3,0
E00123862,95.7,0,4.3,0
E00123863,95.9,0,4.1,0
E00123864,87.3,0,12.7,0
E00123865,91.3,0,8.5,0.2
E00123866,94.2,0,5.8,0
E00123867,92.1,0.3,7.6,0
E00123868,89.4,0,10,0.7
E00123875,88.9,0.3,10.4,0.3
E00123876,93.5,0,6.5,0
E00123882,87.5,0.5,10.4,1.6
E00123912,91,0.4,8.2,0.4
E00123913,92,0,8,0
E00123914,92.5,0,7.5,0
E00123915,94.4,0,5.1,0.5
E00123916,89.8,0.2,8.8,1.2
E00123917,85.1,1.1,13.5,0.4
E00123918,82,1.9,15.8,0.3
E00170351,87.5,0.3,11.2,0.9
E00170352,88.7,0.3,11,0
E00170353,89.2,0.3,10.5,0
E00170354,92.6,0.3,6.5,0.6
E00170365,93,0.7,6.3,0
E00170367,97.7,0,2.3,0
E00170372,91.6,0,7.9,0.5
E00170373,92.4,0,7.6,0
E00170374,94.9,0.3,4.8,0
E00170375,93.2,0.6,5.9,0.3
E00186670,89.4,0,10.6,0
E00186674,89.9,0,10.1,0
E00186676,91.6,0,7.5,0.8
E00186679,89.8,0,9.9,0.3
E00186697,85.9,0.2,13.9,0
E00186702,89.4,0.6,10,0
E00186706,87.4,0,12.2,0.3
E00186709,86.9,0,13.1,0
E00186714,72.8,0,27.2,0
E00186722,92.2,0,7.8,0
E00186727,73.5,0.9,23,2.7
E00186731,89.1,0,10.9,0
E00186753,91.2,0,8.4,0.3
E00186762,92.8,0.2,5.9,1.1
E00186770,87.4,0,12.6,0
E00186772,82.2,0,17.6,0.2
E00186778,64.2,0,35.8,0
E00186780,87,0,12.3,0.7
E00186783,89.2,0.9,9.9,0
E00186795,60.9,0.2,38.9,0
E00186797,90.7,0,7.6,1.7
E00186811,99.2,0,0.8,0
E00186813,90.3,0,9.5,0.2
E00186818,84.7,0,15.3,0
