geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00094916,28,23.2,36.6,12.2
E00094917,20.7,17.1,53.6,8.6
E00094918,29.8,15.3,45,9.9
E00094919,13.2,34,39.6,13.2
E00094920,23.6,24.5,36.4,15.5
E00094921,17.2,23.4,46.9,12.5
E00094922,22.6,16.9,49.2,11.3
E00094923,35.4,20.1,33.3,11.1
E00094924,34.3,10.9,38,16.8
E00094925,41.3,22.6,27.1,9
E00094926,24.6,21.7,44.9,8.7
E00094927,36.2,28.4,26.7,8.6
E00094928,22.7,16.4,46.4,14.5
E00094929,29.5,21.5,38.9,10.1
E00094930,37,28.3,26.8,8
E00094932,32.9,25,29.9,12.2
E00094933,25.2,25.2,36.4,13.1
E00094934,25,25,41.4,8.6
E00094935,30,24.2,28.9,16.8
E00094936,17.8,26.7,43,12.6
E00094937,23.9,22.2,33.3,20.5
E00094938,45.6,21.1,24.5,8.8
E00094939,38.5,17.1,31.6,12.8
E00094940,44.7,18.8,21.8,14.7
E00094941,34.6,21.8,32.3,11.3
E00094942,43.3,19.6,32,5.2
E00094943,39.2,20.3,27,13.5
E00094944,35.8,21.8,30.2,12.3
E00094945,36.4,20.9,34.5,8.2
E00094946,25.2,26.1,33.9,14.8
E00094947,28.9,24.2,40.3,6.7
E00094948,28.2,21.8,40.9,9.1
E00094950,36,20,37.6,6.4
E00094951,40,22.8,29,8.3
E00094952,44.6,19.6,23.8,11.9
E00094953,41.5,13.8,27.7,17
E00094954,65.7,14.9,13.4,6
E00094955,41.1,17.1,24.7,17.1
E00094956,33.1,15.2,42.1,9.7
E00094958,41.6,18.6,27.3,12.4
E00094959,37.3,22.9,32.2,7.6
E00094960,39.9,25.6,21.4,13.2
E00094961,35.2,19.8,30.2,14.8
E00094962,35,25,26.4,13.6
E00094963,28.7,25.3,32.7,13.3
E00094964,39.1,18.3,24.3,18.3
E00094966,43.4,22.9,16,17.7
E00094967,41.4,26.2,19.3,13.1
E00094968,32.2,20.6,23.9,23.3
E00094969,40.4,24.8,20.2,14.7
E00094970,30.7,24,34,11.3
E00094971,33.8,30.8,18.5,16.9
E00094972,39.9,25.6,17.9,16.7
E00094973,40.2,23.5,17.4,18.9
E00094974,39,14.9,24.8,21.3
E00094975,38.4,26,18.5,17.1
E00094977,40.7,26.5,11.5,21.2
E00094984,22.2,22.2,38.9,16.7
E00094985,24,29.2,32.3,14.6
E00094986,30.2,22.9,32.3,14.6
E00094987,31.3,22.7,32.8,13.3
E00094988,19.7,22.7,51.5,6.1
E00094989,37.7,19.1,28.4,14.8
E00094990,42,13,31,14
E00094991,26.4,21.6,36.8,15.2
E00094992,32.9,15.2,32.9,19
E00094993,26.4,15.7,47.1,10.7
E00094994,21,27.2,42,9.9
E00094995,21.9,19.2,46.4,12.6
E00094996,34,18.8,39.6,7.6
E00094997,30,16.7,42.2,11.1
E00094998,37,13.3,31.5,18.2
E00094999,23.3,21.2,43,12.4
E00095000,33.3,15.2,39,12.4
E00095001,24.5,27.7,34,13.8
E00095002,39.2,13.6,28.8,18.4
E00095003,37.3,18.7,29.9,14.2
E00095004,37.1,15.7,24.3,22.9
E00095005,38.7,15.3,24.8,21.2
E00095006,36.7,20.1,27.2,16
E00095007,39.5,15.1,27.9,17.4
E00095008,35.9,25.6,20.5,17.9
E00095009,38.3,18.1,27.1,16.5
E00095010,49,26.5,4.6,19.9
E00095011,35.4,22.1,30.9,11.6
E00095013,41.6,22.7,18.8,16.9
E00095014,32.9,20.1,33.6,13.4
E00095015,40.6,17.5,25.2,16.8
E00095016,45.1,17.6,21.8,15.5
E00095017,47.7,14.5,22.1,15.7
E00095018,47.9,16.5,22.3,13.3
E00095019,39.3,13.9,21.3,25.4
E00095020,42.9,20.3,22,14.8
E00095021,46,19.4,19.4,15.1
E00095022,30.1,33.3,28.5,8.1
E00095024,39,27.4,22.9,10.8
E00095025,36.5,23.4,21.2,19
E00095026,29,21.7,26.8,22.5
E00095027,37.6,25.5,26.1,10.8
E00095028,32.6,25,27.2,15.2
E00095029,25.6,18.3,46.1,10
E00095030,42.7,24.4,20.7,12.2
E00095031,31.5,32.3,30,6.2
E00095032,28.9,33.3,21.1,16.7
E00095033,51.2,30.2,8.1,10.5
E00095034,31.9,23.8,18.7,25.5
E00095035,38.2,15.2,30.9,15.7
E00095036,26.2,23,37.2,13.7
E00095037,33.7,16.9,26.7,22.7
E00095038,37.6,16,27.1,19.3
E00095039,17,47.2,26.4,9.4
E00095040,26.6,31.6,25.3,16.5
E00095041,29.3,28.8,27.2,14.7
E00095042,22.6,38.3,23.5,15.7
E00095043,29.5,22.7,26.7,21
E00095044,23.6,30.6,32.6,13.2
E00095045,31.9,27.7,26.2,14.2
E00095046,34.3,24.2,18.2,23.2
E00095047,31.8,22.7,19.1,26.4
E00095048,29.3,22,28.5,20.3
E00095049,36.1,14.8,30.2,18.9
E00095050,34,17.3,35.2,13.6
E00095051,34.5,25.3,28.7,11.5
E00095052,35.2,14.1,29.6,21.1
E00095053,29.9,10.4,37.7,22.1
E00095054,38.7,11.7,25.2,24.3
E00095055,25.3,36,25.3,13.3
E00095056,25.8,15.5,50.5,8.2
E00095057,40,18.3,21.7,20
E00095058,24.1,23,35.6,17.2
E00095059,38.6,18.1,30.1,13.3
E00095060,20.2,38.5,26.9,14.4
E00095061,26.4,30,35.5,8.2
E00095062,15.2,21,42.9,21
E00095063,33.3,14.6,35,17.1
E00095064,37.7,18.9,35.8,7.5
E00095065,31.2,13.6,38.4,16.8
E00095066,25.4,15.9,45.7,13
E00095067,32.9,15.4,39.9,11.9
E00095080,43.4,28.7,10.9,17.1
E00095081,31.4,22.4,32.1,14.1
E00095082,32,23.8,25.9,18.4
E00095084,43.4,26.4,17,13.2
E00095085,30.8,23.7,23.7,21.8
E00095086,42.6,21.3,17.2,18.9
E00095087,37.3,22.5,25,15.2
E00095088,31.3,17,33,18.7
E00095089,29.7,30.4,21.5,18.4
E00095090,35.8,17.1,28.5,18.7
E00095091,38.4,27.5,18.1,15.9
E00095092,39.1,26.3,22.6,12
E00095093,28.5,21.5,36.1,13.9
E00095094,34.3,15.7,36.3,13.7
E00095095,39.6,19.8,26.4,14.2
E00095096,30.2,27.1,29.5,13.2
E00095097,34.2,23.4,23,19.3
E00095098,29.1,30.3,24.6,16
E00095099,35.7,24.8,24.8,14.7
E00095100,33.2,21.2,34.7,10.9
E00095101,41.5,24.9,22.1,11.5
E00095102,32.7,23.9,33.6,9.7
E00095103,28,21,40,11
E00095104,29.3,12.1,32.9,25.7
E00095105,30.9,22.1,38.2,8.8
E00095106,34.8,21.3,24.8,19.1
E00095107,33.6,19,19,28.4
E00095108,40.2,23.5,27.5,8.8
E00095109,31.3,24,38,6.7
E00095110,35.9,28.2,27.5,8.5
E00095111,40.7,14.5,27.1,17.6
E00095112,26.1,24.8,32.3,16.8
E00095113,25.4,26.9,35.8,11.9
E00095114,44.9,21.3,23.5,10.3
E00095115,48.7,15,14.2,22.1
E00095116,32.2,22.4,31.5,14
E00095117,46.4,16.8,20,16.8
E00095118,44.7,20.3,22,13
E00095119,41.1,22.6,20.5,15.8
E00095120,19.8,18,45.9,16.2
E00095121,31,24.8,24.8,19.5
E00095145,24.7,33,31.7,10.7
E00095149,26.7,17.2,48.3,7.8
E00095150,32.9,23.8,23.8,19.6
E00095151,33.1,18,33.8,15.1
E00095152,21.6,17.5,42.3,18.6
E00095158,26.8,41.1,16.1,16.1
E00095159,16.7,21.4,42.9,19
E00095160,24.2,24.2,25,26.6
E00095161,14.6,17.1,52,16.3
E00095162,5.3,23.7,55.3,15.8
E00095163,13.2,26.3,43.9,16.7
E00095164,27.7,16.2,37.6,18.5
E00095165,24.2,8.1,24.2,43.5
E00095166,2.1,33.3,50,14.6
E00095167,13.7,21.6,51,13.7
E00095168,33.9,25.4,20.3,20.3
E00095170,21.4,28.3,24.8,25.5
E00095186,40.4,24.2,27.3,8.1
E00095187,40.9,24.4,16.5,18.1
E00095188,28.2,20,35.5,16.4
E00095189,32.7,26.1,21.8,19.4
E00095190,29.4,18.2,33.5,18.8
E00095192,34.7,25.7,27.1,12.5
E00095193,40,31,11,18
E00095194,40.8,20.8,26.7,11.7
E00095195,38.5,33.7,14.4,13.5
E00095196,48.6,19.8,14.4,17.1
E00095197,42.6,22.1,16.2,19.1
E00095198,54.7,14.8,18.3,12.2
E00095200,46.7,25.8,20,7.5
E00095201,37.1,23.4,20.2,19.4
E00095202,43.4,18.6,29.2,8.8
E00095203,30.6,17.7,35.5,16.1
E00095204,34.3,22.7,27.1,16
E00095205,59.4,22.8,10.9,6.9
E00095206,36.7,30.6,19.4,13.3
E00095207,20.9,45.1,25.3,8.8
E00095208,45.5,29.5,12.5,12.5
E00095209,33.6,32.1,24.1,10.2
E00095210,43.1,24.1,19,13.8
E00095211,38.2,24.5,13.7,23.5
E00095212,35.8,36.5,9.4,18.2
E00095213,45.9,16.2,15.3,22.5
E00095214,35.5,23,21.1,20.4
