geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00094916,94.1,5.9,0
E00094917,98,2,0
E00094918,98.6,1.4,0
E00094919,100,0,0
E00094920,98.7,1.3,0
E00094921,99.1,0.9,0
E00094922,98.7,1.3,0
E00094923,95.2,4.8,0
E00094924,95.8,4.2,0
E00094925,89.2,10.5,0.3
E00094926,95.9,4.1,0
E00094927,97.4,2.6,0
E00094928,99.6,0.4,0
E00094929,98.7,1.3,0
E00094930,94.9,5.1,0
E00094932,96.9,2.8,0.3
E00094933,98.9,1.1,0
E00094934,95.9,3.1,1
E00094935,97.3,2.4,0.3
E00094936,98.1,1.5,0.4
E00094937,96.8,2.5,0.7
E00094938,96.8,2.5,0.6
E00094939,99.2,0.8,0
E00094940,94.4,3.1,2.6
E00094941,98.1,1.9,0
E00094942,96.2,2.3,1.5
E00094943,97,3,0
E00094944,96.8,3.2,0
E00094945,93.8,6.2,0
E00094946,99.2,0.8,0
E00094947,96.8,3.2,0
E00094948,91.7,6.6,1.8
E00094950,97.4,2.2,0.4
E00094951,96.8,3.2,0
E00094952,96,3.5,0.5
E00094953,94.4,5.6,0
E00094954,98.2,1.2,0.6
E00094955,91.1,6.1,2.8
E00094956,99.3,0.7,0
E00094958,96.3,3.1,0.6
E00094959,99.5,0.5,0
E00094960,99.4,0.6,0
E00094961,97.2,2.2,0.6
E00094962,100,0,0
E00094963,97.2,2.8,0
E00094964,99.2,0.8,0
E00094966,99.1,0.9,0
E00094967,99.6,0.4,0
E00094968,99.1,0.9,0
E00094969,99.2,0.8,0
E00094970,99.3,0.7,0
E00094971,98.4,1.6,0
E00094972,97.8,2.2,0
E00094973,96.8,3.2,0
E00094974,99.3,0.7,0
E00094975,97,2.2,0.7
E00094977,98,2,0
E00094984,100,0,0
E00094985,98.8,1.2,0
E00094986,99.6,0.4,0
E00094987,99.7,0.3,0
E00094988,99.2,0.8,0
E00094989,98.1,1.1,0.8
E00094990,100,0,0
E00094991,98.5,1.5,0
E00094992,98.8,1.2,0
E00094993,99.7,0,0.3
E00094994,99.6,0,0.4
E00094995,100,0,0
E00094996,98.9,1.1,0
E00094997,98.9,0.7,0.4
E00094998,99.7,0.3,0
E00094999,99.7,0.3,0
E00095000,98.3,1.7,0
E00095001,99.6,0.4,0
E00095002,100,0,0
E00095003,98.6,1.4,0
E00095004,99,1,0
E00095005,100,0,0
E00095006,96.8,2.8,0.4
E00095007,100,0,0
E00095008,97.2,2.8,0
E00095009,99,0.8,0.3
E00095010,99.4,0.6,0
E00095011,98.8,1.2,0
E00095013,100,0,0
E00095014,98.7,0.6,0.6
E00095015,99.6,0.4,0
E00095016,96.5,3.2,0.3
E00095017,98.7,1.3,0
E00095018,98.7,1.3,0
E00095019,97.9,1.8,0.4
E00095020,98.6,1.1,0.3
E00095021,91.1,8.4,0.4
E00095022,99.3,0.7,0
E00095024,97.3,2.5,0.2
E00095025,98.4,1.6,0
E00095026,97.7,1.5,0.8
E00095027,99.3,0.7,0
E00095028,99.6,0.4,0
E00095029,99.7,0.3,0
E00095030,96.2,3.2,0.5
E00095031,95.9,3.1,1
E00095032,98.8,1.2,0
E00095033,99.5,0.5,0
E00095034,96.3,3.5,0.2
E00095035,98,1.3,0.7
E00095036,99.8,0.2,0
E00095037,99,1,0
E00095038,99.5,0.5,0
E00095039,98.4,1.6,0
E00095040,98.5,1.5,0
E00095041,98.5,1.5,0
E00095042,100,0,0
E00095043,100,0,0
E00095044,98.4,1.6,0
E00095045,100,0,0
E00095046,99.6,0.4,0
E00095047,98.1,1.9,0
E00095048,98.1,0.7,1.1
E00095049,99.1,0.9,0
E00095050,99.7,0.3,0
E00095051,99.6,0.4,0
E00095052,97,1.5,1.5
E00095053,99.6,0.4,0
E00095054,98.5,1.1,0.4
E00095055,100,0,0
E00095056,99.2,0.8,0
E00095057,99.7,0.3,0
E00095058,98.6,1.4,0
E00095059,99.6,0.4,0
E00095060,100,0,0
E00095061,99.6,0.4,0
E00095062,97,1.7,1.3
E00095063,99,1,0
E00095064,98.1,1.9,0
E00095065,99.7,0.3,0
E00095066,99.1,0.9,0
E00095067,100,0,0
E00095080,97.2,2.3,0.6
E00095081,96.7,3.3,0
E00095082,97,3,0
E00095084,97.1,2.9,0
E00095085,99,1,0
E00095086,98.8,0.9,0.3
E00095087,94,6,0
E00095088,95.1,4.9,0
E00095089,94.7,5.3,0
E00095090,100,0,0
E00095091,98.2,1.8,0
E00095092,99.3,0.7,0
E00095093,97.2,2.7,0.2
E00095094,99,0.5,0.5
E00095095,95,4.6,0.4
E00095096,95.4,4.3,0.3
E00095097,98.2,1.8,0
E00095098,97.9,2.1,0
E00095099,100,0,0
E00095100,96.5,3.5,0
E00095101,95.2,4.3,0.5
E00095102,99.2,0.8,0
E00095103,94.4,4.9,0.7
E00095104,91.1,7.5,1.4
E00095105,97.4,2.6,0
E00095106,96.7,3.3,0
E00095107,94.5,4.9,0.7
E00095108,95,3.5,1.5
E00095109,95.9,3.8,0.3
E00095110,96.7,2.7,0.6
E00095111,93.5,6.1,0.4
E00095112,95.7,4.1,0.2
E00095113,93.7,6.3,0
E00095114,97.6,2.4,0
E00095115,97.7,2.3,0
E00095116,96.1,3.5,0.4
E00095117,97.8,1.6,0.6
E00095118,96.1,3.1,0.7
E00095119,96.2,3.8,0
E00095120,98.1,1.9,0
E00095121,98.7,1.3,0
E00095145,99,1,0
E00095149,99.5,0,0.5
E00095150,98.6,1.4,0
E00095151,99.4,0.6,0
E00095152,99.2,0.8,0
E00095158,99.3,0.7,0
E00095159,100,0,0
E00095160,98.5,1.5,0
E00095161,95.5,4.5,0
E00095162,97.4,2.6,0
E00095163,99.2,0.8,0
E00095164,97.1,2.9,0
E00095165,96,4,0
E00095166,99.2,0.8,0
E00095167,95.6,4.4,0
E00095168,90.9,9.1,0
E00095170,98,2,0
E00095186,99.1,0.9,0
E00095187,94.3,3.6,2.1
E00095188,98,2,0
