geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00094916,33.8,45.1,17.6,2.8,0.7
E00094917,55,29.8,10.7,4.6,0
E00094918,52.4,36.7,9.5,1.4,0
E00094919,37.9,46.8,13.7,0.8,0.8
E00094920,47.5,35.6,13.1,3.1,0.6
E00094921,56.9,34.3,7.8,1,0
E00094922,62.3,31.8,6,0,0
E00094923,43.8,40,16.3,0,0
E00094924,52.1,39.7,5.8,2.5,0
E00094925,48.5,34.8,12.9,3.8,0
E00094926,54.2,36.4,8.4,0.9,0
E00094927,42.2,37.6,17.4,2.8,0
E00094928,52.8,30.3,13.4,3.5,0
E00094929,51.2,33.9,10.7,3.3,0.8
E00094930,46.4,32.8,17.6,3.2,0
E00094932,49.2,36.5,14.3,0,0
E00094933,40.8,40.8,13.6,4,0.8
E00094934,50.4,33.3,10.9,4.7,0.8
E00094935,62.6,28.6,8.8,0,0
E00094936,51.3,38.9,9.7,0,0
E00094937,48.6,38.7,9.9,1.8,0.9
E00094938,53.2,29.5,14.7,2.6,0
E00094939,58.6,32.8,7.8,0.9,0
E00094940,47.6,28,20.2,4.2,0
E00094941,60.9,25.4,10.9,2.2,0.7
E00094942,43.8,37.3,16.3,2,0.7
E00094943,59.3,31,5.3,4.4,0
E00094944,60,35.7,2.9,1.4,0
E00094945,38.5,37,21.5,3,0
E00094946,46.4,47.3,5.5,0.9,0
E00094947,64.4,22,10.2,3.4,0
E00094948,61.7,24.3,11.3,1.7,0.9
E00094950,58.4,33.6,8,0,0
E00094951,63.2,27.1,9,0.8,0
E00094952,36,36.4,24.2,2.5,0.8
E00094953,37.3,32.4,28.9,1.4,0
E00094954,24.6,31.5,34.6,6.9,2.3
E00094955,45.5,34.1,12.1,8.3,0
E00094956,60.7,28.7,9.8,0.8,0
E00094958,32.5,41.2,18,7.7,0.5
E00094959,60.6,27.3,9.1,3,0
E00094960,64,28,7.1,0,0.9
E00094961,62.5,23.4,11.7,2.3,0
E00094962,46.1,40.9,9.7,1.9,1.3
E00094963,63.3,29.5,6.5,0.7,0
E00094964,51.4,36.7,9.2,2.8,0
E00094966,53.2,32.3,12.7,1.9,0
E00094967,49.6,33.9,15,1.6,0
E00094968,61.8,25,11.1,1.4,0.7
E00094969,60.3,25.9,11.2,2.6,0
E00094970,48.2,38.4,13.4,0,0
E00094971,47.7,35.8,11.9,2.8,1.8
E00094972,50.7,29.4,11.8,8.1,0
E00094973,49.1,39.5,7.9,3.5,0
E00094974,57,33.9,6.6,2.5,0
E00094975,50.4,37.2,12.4,0,0
E00094977,30.9,35.3,25,8.1,0.7
E00094984,50.9,38.6,10.5,0,0
E00094985,55.9,33.9,6.8,3.4,0
E00094986,42.4,43.2,11.5,2.9,0
E00094987,41.4,44.1,13.8,0.7,0
E00094988,52,40,6.4,1.6,0
E00094989,51.1,37.4,10.3,1.1,0
E00094990,45.7,37.8,15,1.6,0
E00094991,59.6,33.3,7,0,0
E00094992,47.7,36.2,13.8,2.3,0
E00094993,63.4,30.1,5.7,0.8,0
E00094994,63.9,32.4,3.7,0,0
E00094995,64.7,28,7.3,0,0
E00094996,67.7,23.1,8.5,0.8,0
E00094997,69.6,24,6.4,0,0
E00094998,46.1,36.9,15.6,1.4,0
E00094999,63.3,29.5,6.6,0.6,0
E00095000,54,36.5,7.9,1.6,0
E00095001,47.6,37.9,12.6,1.9,0
E00095002,53,30.2,14.8,2,0
E00095003,46.2,42,7.7,2.8,1.4
E00095004,38,40.3,15.5,6.2,0
E00095005,38.8,40.5,19,1.7,0
E00095006,47,42.4,10.6,0,0
E00095007,50.4,34.3,11.7,3.6,0
E00095008,45.5,36.4,14.9,3.3,0
E00095009,48.1,35.9,14.1,1.9,0
E00095010,61.7,26.2,8.5,2.8,0.7
E00095011,62.8,27.6,8.3,1.4,0
E00095013,56.4,29.9,10.3,3.4,0
E00095014,56.1,36.4,7.6,0,0
E00095015,51.9,35.1,12.2,0.8,0
E00095016,53.4,37.4,8.6,0.6,0
E00095017,45.3,36,16.5,2.2,0
E00095018,49.7,36.3,14,0,0
E00095019,38.8,48.8,10.7,1.7,0
E00095020,49.6,39.4,9.5,1.5,0
E00095021,44.2,37.7,13.8,2.9,1.4
E00095022,46.8,41.7,7.9,2.9,0.7
E00095024,58,26.9,11.4,3.7,0
E00095025,61.7,31.3,6.3,0.8,0
E00095026,55.5,35.9,7.8,0.8,0
E00095027,57,30.5,11.7,0.8,0
E00095028,49.3,37.3,13.4,0,0
E00095029,67.4,26.4,3.9,2.3,0
E00095030,33.3,39.3,17.1,7.7,2.6
E00095031,56,32.8,9,2.2,0
E00095032,57.4,31.5,9.3,1.9,0
E00095033,30.4,41.7,13.9,11.3,2.6
E00095034,55.4,29.6,13.6,1.4,0
E00095035,43.9,34.4,16.1,5.6,0
E00095036,43.1,30.5,13.8,12.6,0
E00095037,43.6,41.8,11.5,3,0
E00095038,47.1,33.5,15.9,3.5,0
E00095039,45.5,32.7,21.8,0,0
E00095040,53.4,34.5,10.3,1.7,0
E00095041,46.5,39.6,11.8,2.1,0
E00095042,54.2,33.6,11.2,0.9,0
E00095043,43.9,41,10.8,4.3,0
E00095044,43.7,37.7,17.2,1.3,0
E00095045,46.2,39.3,9.4,5.1,0
E00095046,42.9,28.6,22.9,5.7,0
E00095047,39.3,41.1,13.1,2.8,3.7
E00095048,50.8,32.8,13.9,1.6,0.8
E00095049,63.3,20.3,14.8,1.6,0
E00095050,59,32.4,7.2,1.4,0
E00095051,36.7,33.8,20.1,9.4,0
E00095052,49,31.4,15.7,3.9,0
E00095053,57.4,31.3,8.7,2.6,0
E00095054,44.5,41.4,11.7,2.3,0
E00095055,52.3,38.6,9.1,0,0
E00095056,63.6,30.3,6.1,0,0
E00095057,52.7,36.5,10.8,0,0
E00095058,50,42.7,5.5,1.8,0
E00095059,49.2,33.6,16.4,0.8,0
E00095060,51,24,20.2,2.9,1.9
E00095061,54.7,35,9.4,0.9,0
E00095062,54.5,39.1,5.5,0.9,0
E00095063,40.3,36.4,10.4,13,0
E00095064,49.3,41.3,8,1.4,0
E00095065,64.3,28.7,6.4,0.6,0
E00095066,60.3,29.1,9.3,1.3,0
E00095067,53.6,34.3,10.7,1.4,0
E00095080,26.3,34.2,30.3,7.2,2
E00095081,45.3,37.4,13.4,3.9,0
E00095082,48.4,33.3,15.9,2.4,0
E00095084,31.4,45.1,20.9,2,0.7
E00095085,55.6,34,9,1.4,0
E00095086,31.7,40,24.2,4.2,0
E00095087,44.3,35.9,17.4,2.4,0
E00095088,51.2,33.5,12.1,2.8,0.5
E00095089,56.9,29.2,13.1,0.8,0
E00095090,40.4,36.7,20.2,2.8,0
E00095091,38.1,36.1,16.3,7.5,2
E00095092,40.5,42.9,13.5,3.2,0
E00095093,49.3,37.7,8.7,4.3,0
E00095094,46.9,36.3,14.2,2.7,0
E00095095,35.2,40.2,13.1,8.2,3.3
E00095096,33.3,39.9,21.6,4.6,0.7
E00095097,50.9,35.4,11.3,2.4,0
E00095098,46.6,39.1,11.2,3.1,0
E00095099,44.4,27,26.2,2.4,0
E00095100,53.7,32.1,8.9,5.3,0
E00095101,50.8,33.9,12.6,2.7,0
E00095102,57.4,32,9.8,0.8,0
E00095103,40.2,35.4,20.5,3.9,0
E00095104,46.1,36.2,14.2,3.5,0
E00095105,58.8,28.2,10.6,2.4,0
E00095106,26.2,42.8,22.8,8.3,0
E00095107,37.6,31.2,18.4,12.8,0
E00095108,41.2,33.3,21.9,3.5,0
E00095109,40.1,43.1,14.6,2.2,0
E00095110,50.3,37.2,9.7,2.8,0
E00095111,40.8,39.8,15.7,2.6,1
E00095112,49.7,37.1,9.1,2.1,2.1
E00095113,47.3,31.8,18.2,2.7,0
E00095114,40.3,39.5,14.7,5.4,0
E00095115,31.6,33.1,26.3,9,0
E00095116,52,31.2,12.8,4,0
E00095117,35.9,32.8,18.8,12.5,0
E00095118,32,36,24.8,6.4,0.8
E00095119,36.2,27.6,27.6,8.7,0
E00095120,56.9,35.8,5.5,1.8,0
E00095121,34.1,35.8,17.9,12.2,0
E00095145,57.3,32.6,9.2,0.9,0
E00095149,57.6,30.6,7.1,4.7,0
E00095150,50.6,32.5,12.5,4.4,0
E00095151,34.7,36,23.3,6,0
E00095152,58.3,30.8,10,0.8,0
E00095158,45.8,45.8,7.2,1.2,0
E00095159,49.3,42.7,6.7,1.3,0
E00095160,41.5,45.2,8.1,5.2,0
E00095161,64.9,21.6,12.4,1,0
E00095162,48.6,36.1,13.9,1.4,0
E00095163,58.4,38.1,3.5,0,0
E00095164,52,36.3,9.9,1.8,0
E00095165,41.5,35.8,17.9,4.9,0
E00095166,54.7,32.8,10.9,1.6,0
E00095167,62.3,29.5,6.6,1.6,0
E00095168,36.4,45.5,15.6,2.6,0
E00095170,43.9,37.9,13.6,3.8,0.8
E00095186,46,37.2,12.4,3.5,0.9
E00095187,39.8,35.4,16.8,8,0
E00095188,45.9,27.9,21.3,4.1,0.8
E00095189,54.3,31.9,8,4.3,1.4
E00095190,53.5,33.8,11.5,1.3,0
E00095192,49.6,43.9,4.1,2.4,0
E00095193,37.4,40.2,19.6,2.8,0
E00095194,41.2,37.8,16.8,4.2,0
