geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00011984,66.8,26.6,6.6
E00011989,74.8,18.9,6.3
E00011990,69,21.4,9.6
E00011992,75.8,13.8,10.4
E00012000,78.7,7.9,13.4
E00012011,58.6,29.6,11.8
E00012012,63.9,30.1,6
E00012013,73.8,17.3,8.8
E00012015,66.3,27.5,6.1
E00012016,75.5,13.5,11
E00012017,76,18.7,5.3
E00012018,67.2,24.9,8
E00012019,74.4,19.9,5.7
E00012020,75,19.4,5.6
E00012021,68.8,22.3,8.8
E00012023,74.3,19.2,6.4
E00012024,70.4,14.5,15.2
E00012025,73.8,14.4,11.8
E00012026,83.9,11,5.1
E00012027,81.3,9.3,9.3
E00012028,64,26,9.9
E00012029,69.8,15.6,14.6
E00012030,74.6,12.9,12.6
E00012031,72.2,16.7,11.1
E00012032,70.2,24.6,5.2
E00012033,69.6,20.9,9.4
E00012034,77.7,13.8,8.5
E00012035,76.6,14.7,8.7
E00012036,68.8,19.3,11.8
E00012037,66.1,20.1,13.9
E00012038,73.4,12.6,14
E00012039,65.9,23,11.1
E00012040,67.6,20.9,11.5
E00012041,73.4,13.5,13.2
E00012042,65.9,22.3,11.7
E00012043,57.8,36.5,5.7
E00012090,71.9,21.6,6.5
E00012209,80.9,12.3,6.8
E00012212,75.9,15.2,8.9
E00012213,77.7,15.6,6.7
E00012214,80.4,11.6,8.1
E00012215,80.2,15.5,4.3
E00012216,81.2,9.4,9.4
E00012217,77.5,17.7,4.8
E00012218,76.7,17.2,6.1
E00012219,72.5,22.6,4.9
E00012220,74.9,15.2,9.9
E00012221,79.9,13.3,6.8
E00012222,84.2,9.1,6.7
E00012223,78,10.8,11.2
E00012224,79,14,7
E00012225,84.4,8.4,7.2
E00012226,74.1,12.3,13.7
E00012227,79.8,15.1,5
E00012228,62.5,28.7,8.8
E00012229,72.1,17.7,10.2
E00012230,73.1,17.7,9.2
E00012231,68.7,27.8,3.5
E00012232,63.3,31.2,5.5
E00012233,67.2,23.2,9.7
E00012234,84.2,12.5,3.3
E00012235,77.8,19.9,2.4
E00012236,86.8,8.5,4.7
E00012239,80.4,14.9,4.6
E00012240,83.7,11.3,5
E00012241,79.7,14.8,5.5
E00012242,83.6,10.7,5.7
E00012243,82,12.7,5.2
E00012244,81.7,13.2,5.1
E00012252,83.3,12.8,3.9
E00012256,86.3,7.9,5.8
E00012258,91,6.8,2.2
E00012259,93.8,3.3,3
E00012260,82.7,12.2,5.2
E00012262,85.5,11.2,3.3
E00012263,85.4,9.2,5.5
E00012266,87.9,8.5,3.6
E00012267,91.2,7.1,1.7
E00012268,88.5,7.5,4.1
E00012270,87,8.4,4.6
E00012273,91,5.9,3.1
E00012274,90.6,6.7,2.7
E00012275,89.9,6.8,3.4
E00012491,83.8,11.5,4.7
E00012492,78,18.6,3.5
E00012494,86.7,6.9,6.4
E00012495,74.7,18.9,6.4
E00012496,87.8,9.3,2.9
E00012497,81.5,14.5,4
E00012498,87.1,10.8,2.1
E00012499,80.4,8.4,11.1
E00012501,82.2,13.8,4
E00012502,76.9,12.5,10.6
E00012503,72.5,20.4,7.1
E00012504,85.4,11.3,3.3
E00012505,79.7,17.3,3
E00012506,71.2,25.5,3.3
E00012507,75.9,17.5,6.5
E00012508,80.3,16.4,3.3
E00012509,77.9,13.9,8.2
E00012511,90.7,4.6,4.6
E00012513,69.6,15.6,14.8
E00012514,71.4,20.9,7.6
E00012515,81,13.4,5.7
E00012516,58.9,35.8,5.3
E00012517,89.3,8.1,2.6
E00012518,79,13.8,7.2
E00012519,87.1,11.4,1.4
E00012520,79.4,9.8,10.8
E00012521,61.8,29.6,8.6
E00012524,87,11.9,1.1
E00012525,82,12.7,5.3
E00012526,75.8,15.5,8.7
E00012527,70.2,19.6,10.2
E00012528,63.8,31.3,4.9
E00012529,57,35.7,7.3
E00012530,57.9,29.6,12.5
E00012531,53.5,38.6,7.9
E00012532,65.7,28.5,5.8
E00012533,68.3,21.5,10.1
E00012534,74.8,15.5,9.7
E00012535,74.7,15.8,9.5
E00012537,77.9,13.4,8.7
E00012538,76.1,13.9,10
E00012539,63.3,24.2,12.6
E00012540,71,11,18
E00012542,55.5,37.4,7.1
E00012543,60.8,31.6,7.6
E00012544,56.3,27.8,15.9
E00012545,69.9,19.9,10.3
E00012546,75,13,12
E00012547,82.8,13.9,3.3
E00012548,62,22.3,15.7
E00012549,69.1,25.3,5.6
E00012550,67.5,26.3,6.2
E00012551,49.4,40.3,10.3
E00012552,65.1,27.6,7.3
E00012553,74.1,21.8,4.1
E00012554,68.7,21.8,9.5
E00012555,62.5,28.2,9.2
E00012556,65.8,20.6,13.6
E00012557,64.6,26,9.4
E00012558,72.2,20.4,7.5
E00012559,69.8,22.3,7.9
E00012560,74,19.2,6.8
E00012561,61.6,29.7,8.7
E00012562,81.4,13.4,5.3
E00012563,76.2,14.5,9.3
E00012564,65.4,31.5,3.1
E00012565,56.4,38.4,5.1
E00012582,79.1,13.8,7.1
E00012583,62.3,18.4,19.3
E00012676,58.1,32.2,9.7
E00012677,61.5,35.1,3.3
E00012678,76,14.7,9.3
E00012679,65.5,28.2,6.4
E00012680,78.2,14.9,7
E00012681,70.4,22.2,7.5
E00012682,71.8,19.5,8.7
E00012683,71.7,12.3,16
E00012684,66.4,28.5,5.1
E00012685,55.9,26,18.1
E00012686,64.9,22.1,13
E00012687,69.6,18.1,12.4
E00012688,57.4,37,5.6
E00012689,69.9,15.5,14.6
E00012690,72.1,13.8,14.1
E00012691,73.9,22.9,3.2
E00012692,44.9,42,13.1
E00012693,58.5,24.5,17
E00012694,74.9,15.9,9.2
E00012695,45.6,44.2,10.3
E00012696,69.6,20,10.4
E00012697,66.9,20.6,12.5
E00012698,60.8,34.6,4.6
E00012700,68.2,16,15.8
E00012703,64.9,13.5,21.6
E00012704,72.5,17.5,9.9
E00012705,71,20.4,8.6
E00012706,68.1,16,16
E00012707,56.9,23.5,19.6
E00012708,77.2,17.6,5.2
