geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00011984,43.4,29.4,22.1,5.1,0
E00011989,47.3,35.1,16.8,0.8,0
E00011990,25.9,50,19,5.2,0
E00011992,43.1,33.3,18.1,4.2,1.4
E00012000,24.8,39.8,26.5,8,0.9
E00012011,43.9,31.7,20.7,2.4,1.2
E00012012,47.6,34.7,16.3,1.4,0
E00012013,46.4,34.8,15.2,3.6,0
E00012015,58.6,31.5,8.1,1.8,0
E00012016,49.1,26.1,17,7.3,0.6
E00012017,49.3,36.8,11.8,2.1,0
E00012018,35.9,38.8,20.6,4.1,0.6
E00012019,38.2,40.3,19.4,2.1,0
E00012020,45.6,36.8,11.8,5.9,0
E00012021,49.2,33.8,13.8,2.3,0.8
E00012023,50.6,38.7,8.3,2.4,0
E00012024,42.7,27.3,20.3,9.1,0.7
E00012025,24.1,47.3,20.5,7.1,0.9
E00012026,42.7,37.4,17.6,2.3,0
E00012027,45.4,40.8,12.3,1.5,0
E00012028,37.6,38.5,20.5,3.4,0
E00012029,35.4,38.5,19.2,6.9,0
E00012030,42,37.5,16.1,3.6,0.9
E00012031,26.4,41.7,22.9,8.3,0.7
E00012032,21,41.9,25,9.7,2.4
E00012033,29.1,41.7,22,6.3,0.8
E00012034,38.6,35.8,22.7,2.3,0.6
E00012035,39.3,39.3,18.8,2.7,0
E00012036,34.8,35.5,15.9,13,0.7
E00012037,37.3,40.7,17.8,4.2,0
E00012038,29.4,35.7,26.2,6.3,2.4
E00012039,32.8,35.8,23.1,8.2,0
E00012040,39.6,32.4,20.7,6.3,0.9
E00012041,34.3,40.7,20.4,4.6,0
E00012042,37,31.5,20.5,11,0
E00012043,29.5,46.5,20.9,3.1,0
E00012090,43.5,38.3,15.7,2.6,0
E00012209,52.9,26.1,17.6,3.4,0
E00012212,31.4,45.7,17.1,5.7,0
E00012213,40.6,33.1,19.5,6,0.8
E00012214,52.5,33.9,8.5,5.1,0
E00012215,65.2,25.9,8.9,0,0
E00012216,48,33.9,12.6,5.5,0
E00012217,52.3,32.3,14.6,0.8,0
E00012218,50.7,34.9,12.3,2.1,0
E00012219,40.4,38.6,15.8,4.4,0.9
E00012220,46.1,42.6,11.3,0,0
E00012221,35.6,33.6,19.9,11,0
E00012222,48.8,32.8,15.2,3.2,0
E00012223,45.4,29.1,15.6,9.2,0.7
E00012224,46.7,31.7,19.2,2.5,0
E00012225,47.7,33.3,16.7,2.3,0
E00012226,27.7,28.6,31.9,11.8,0
E00012227,53.9,27.3,16.4,2.3,0
E00012228,44.1,29.4,19.9,5.1,1.5
E00012229,38.8,34.7,18.2,6.6,1.7
E00012230,40,33,20.9,5.2,0.9
E00012231,42,36.4,16.1,5.6,0
E00012232,39.6,34.8,20.7,4.9,0
E00012233,41,39.1,16,3.2,0.6
E00012234,59.4,28.1,9.4,3.1,0
E00012235,42.6,33.3,14.9,6.4,2.8
E00012236,56.8,32,8,3.2,0
E00012239,51.9,31.8,13.2,3.1,0
E00012240,57.1,29.4,10.1,3.4,0
E00012241,56.7,38.5,1.9,2.9,0
E00012242,60.9,27.1,9.8,2.3,0
E00012243,56.1,31.7,12.2,0,0
E00012244,50.8,37.9,9.8,1.5,0
E00012252,50.7,35.3,8.8,5.1,0
E00012256,57.9,29.4,11.9,0.8,0
E00012258,65.6,28.2,5.3,0.8,0
E00012259,58.8,35.9,4.6,0.8,0
E00012260,55.9,32.2,11,0.8,0
E00012262,65.8,26.3,7.9,0,0
E00012263,66.4,27,6.6,0,0
E00012266,69.4,23.1,6.6,0.8,0
E00012267,52.5,37.4,7.9,2.2,0
E00012268,61.7,29.9,6.5,1.9,0
E00012270,64,27.9,5.1,2.9,0
E00012273,58,30.5,11.5,0,0
E00012274,68,24.8,6.4,0.8,0
E00012275,53.8,28.8,14.4,3,0
E00012491,56,26.4,12.8,4.8,0
E00012492,78.2,15,5.4,1.4,0
E00012494,47.5,40.7,11,0.8,0
E00012495,62.2,23.5,11.8,2.5,0
E00012496,58.1,31.8,8.5,1.6,0
E00012497,52,35.2,11.2,1.6,0
E00012498,50,38.1,11.9,0,0
E00012499,26.3,36.5,26.3,10.9,0
E00012501,60,33,7,0,0
E00012502,31.1,39.2,22.3,7.4,0
E00012503,32.2,43.2,16.9,6.8,0.8
E00012504,71.5,20.1,6.3,2.1,0
E00012505,61.7,30.2,6.8,1.2,0
E00012506,65.1,26.2,8.7,0,0
E00012507,53,33.3,12.9,0,0.8
E00012508,65.2,30.3,3.8,0.8,0
