geography_code,disability_3a-001,disability_3a-002
E00011984,23.8,76.2
E00011989,12.1,87.9
E00011990,13.8,86.2
E00011992,13.1,86.9
E00012000,16,84
E00012011,12.7,87.3
E00012012,11.6,88.4
E00012013,13.9,86.1
E00012015,10.6,89.4
E00012016,16.3,83.7
E00012017,11.8,88.2
E00012018,13.6,86.4
E00012019,14.1,85.9
E00012020,11.3,88.7
E00012021,12.4,87.6
E00012023,8.7,91.3
E00012024,15.5,84.5
E00012025,21.4,78.6
E00012026,14.1,85.9
E00012027,14.9,85.1
E00012028,13.3,86.7
E00012029,16.4,83.6
E00012030,12.5,87.5
E00012031,21.1,78.9
E00012032,17.2,82.8
E00012033,19.4,80.6
E00012034,14.7,85.3
E00012035,13.2,86.8
E00012036,12,88
E00012037,17.9,82.1
E00012038,16.9,83.1
E00012039,15.5,84.5
E00012040,12.9,87.1
E00012041,12.6,87.4
E00012042,18.2,81.8
E00012043,16.4,83.6
E00012090,15.8,84.2
E00012209,13.4,86.6
E00012212,16.5,83.5
E00012213,16.3,83.8
E00012214,10.5,89.5
E00012215,8.6,91.4
E00012216,12.5,87.5
E00012217,11.2,88.8
E00012218,13.1,86.9
E00012219,13.5,86.5
E00012220,11.7,88.3
E00012221,16.1,83.9
E00012222,11.7,88.3
E00012223,16.9,83.1
E00012224,15.8,84.2
E00012225,21.9,78.1
E00012226,25.9,74.1
E00012227,13.7,86.3
E00012228,11.2,88.8
E00012229,16.3,83.7
E00012230,15.4,84.6
E00012231,11.2,88.8
E00012232,15.3,84.7
E00012233,10.7,89.3
E00012234,9.6,90.4
E00012235,14.5,85.5
E00012236,9.4,90.6
E00012239,12.7,87.3
E00012240,9.9,90.1
E00012241,11.3,88.7
E00012242,10.2,89.8
E00012243,9.7,90.3
E00012244,9.2,90.8
E00012252,13,87
E00012256,13,87
E00012258,8.9,91.1
E00012259,10.9,89.1
E00012260,14.9,85.1
E00012262,8.8,91.2
E00012263,10,90
E00012266,9.1,90.9
E00012267,13.8,86.2
E00012268,14.9,85.1
E00012270,17.3,82.7
E00012273,16,84
E00012274,9.3,90.7
E00012275,13.7,86.3
E00012491,13.2,86.8
E00012492,7.2,92.8
E00012494,17.6,82.4
E00012495,10.5,89.5
E00012496,8,92
E00012497,10.5,89.5
E00012498,12.8,87.2
E00012499,23.9,76.1
E00012501,10.4,89.6
E00012502,16.9,83.1
E00012503,18.8,81.2
E00012504,8.8,91.2
E00012505,8.1,91.9
E00012506,9.6,90.4
E00012507,11.7,88.3
E00012508,10.5,89.5
E00012509,18,82
E00012511,12.4,87.6
E00012513,26.9,73.1
E00012514,12.3,87.7
E00012515,16.5,83.5
E00012516,11,89
E00012517,13.7,86.3
E00012518,17.6,82.4
E00012519,9.8,90.2
E00012520,18.4,81.6
E00012521,17.2,82.8
E00012524,7.1,92.9
E00012525,10.8,89.2
E00012526,18,82
E00012527,10.6,89.4
E00012528,10.2,89.8
E00012529,15.1,84.9
E00012530,13.4,86.6
E00012531,13.4,86.6
E00012532,13.5,86.5
E00012533,15.3,84.7
E00012534,14.8,85.2
E00012535,15.5,84.5
E00012537,18.4,81.6
E00012538,17.4,82.6
E00012539,14.4,85.6
E00012540,22.3,77.7
E00012542,10.5,89.5
E00012543,14.3,85.7
E00012544,21.9,78.1
E00012545,13.9,86.1
E00012546,29.8,70.2
E00012547,12.5,87.5
E00012548,17.3,82.7
E00012549,14.1,85.9
E00012550,11.7,88.3
E00012551,14.1,85.9
E00012552,9.9,90.1
E00012553,11.5,88.5
E00012554,14.2,85.8
E00012555,11.1,88.9
E00012556,15.6,84.4
E00012557,17.4,82.6
E00012558,16.1,83.9
E00012559,10.3,89.7
E00012560,12.6,87.4
E00012561,17.1,82.9
E00012562,17,83
E00012563,13.9,86.1
E00012564,12.2,87.8
E00012565,11.3,88.7
E00012582,7.7,92.3
E00012583,27.5,72.5
E00012676,18.2,81.8
E00012677,13.4,86.6
E00012678,14.7,85.3
E00012679,11.7,88.3
E00012680,13.5,86.5
E00012681,13.9,86.1
E00012682,13.7,86.3
