geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00011984,73.9,14.6,11.6
E00011989,81.1,12.1,6.8
E00011990,84.9,10.2,4.9
E00011992,84.9,10.7,4.4
E00012000,78.8,13.1,8.2
E00012011,85.3,10.9,3.8
E00012012,87.5,9,3.6
E00012013,82.7,9.2,8.1
E00012015,89,7.1,3.9
E00012016,83.8,12.4,3.8
E00012017,84.9,11,4.2
E00012018,84,11.5,4.5
E00012019,83.1,12.8,4.1
E00012020,84.3,11.9,3.8
E00012021,88.1,8.4,3.4
E00012023,89.9,9,1.1
E00012024,81.9,12,6
E00012025,76.6,16.2,7.2
E00012026,87.4,8,4.5
E00012027,82,14,4.1
E00012028,77.6,18.5,3.8
E00012029,81,12.2,6.8
E00012030,86.2,10.2,3.6
E00012031,74.7,15.6,9.7
E00012032,83.3,12.1,4.6
E00012033,81.2,11.7,7
E00012034,80.4,14.3,5.3
E00012035,82.8,14.2,3
E00012036,87.5,10,2.5
E00012037,82.8,12,5.2
E00012038,77.8,14,8.3
E00012039,81,12,7
E00012040,81.9,13.4,4.7
E00012041,84.1,12.3,3.6
E00012042,80.1,15,4.9
E00012043,82.8,13.7,3.5
E00012090,79.5,13.9,6.6
E00012209,87.2,8.6,4.2
E00012212,83.2,10.5,6.3
E00012213,82,12.8,5.3
E00012214,87.6,8.9,3.5
E00012215,87.2,10.1,2.7
E00012216,84.3,11.3,4.5
E00012217,87.1,10.7,2.2
E00012218,87.1,10.2,2.7
E00012219,84.1,12.1,3.8
E00012220,89.6,7.9,2.5
E00012221,78.3,14.4,7.3
E00012222,85.3,10.9,3.8
E00012223,81.9,12.8,5.3
E00012224,83.3,11.9,4.9
E00012225,76.9,16.2,6.8
E00012226,73.1,17.7,9.1
E00012227,86.5,12.1,1.4
E00012228,83.7,11.4,4.9
E00012229,79.4,14.2,6.4
E00012230,80.7,13,6.3
E00012231,83.6,11.4,4.9
E00012232,84,12.2,3.8
E00012233,86.7,11.5,1.8
E00012234,88.1,9.1,2.8
E00012235,83.1,11.7,5.3
E00012236,89.8,8,2.2
E00012239,87.8,9.2,3.1
E00012240,87.4,11,1.6
E00012241,85.3,9.9,4.8
E00012242,88.8,9,2.2
E00012243,88.1,9.4,2.5
E00012244,87.6,9.2,3.2
E00012252,84.4,13,2.6
E00012256,85.9,10.5,3.6
E00012258,90.5,6.7,2.8
E00012259,88,9.8,2.2
E00012260,87.8,8.9,3.3
E00012262,92.9,6.2,0.9
E00012263,89.1,7.7,3.2
E00012266,90,7.3,2.7
E00012267,87,10,2.9
E00012268,86.8,10.8,2.4
E00012270,83,12.1,4.9
E00012273,81.7,14.6,3.7
E00012274,86.7,11.5,1.9
E00012275,83.2,10.6,6.2
E00012491,86.8,8.1,5.1
E00012492,91.6,5.9,2.5
E00012494,82.6,11.9,5.5
E00012495,90,7.4,2.6
E00012496,86.9,10.1,2.9
E00012497,87.8,8.9,3.2
E00012498,86.9,9.9,3.1
E00012499,75.2,14.2,10.6
E00012501,86.5,11.9,1.5
E00012502,81.6,10.6,7.9
E00012503,75.7,15.7,8.6
E00012504,86,12,2
E00012505,88.7,8.9,2.4
E00012506,91,7.4,1.7
E00012507,85.2,12.4,2.4
E00012508,85.8,11.1,3.1
E00012509,81.3,12.7,6
E00012511,85.8,10.3,3.9
E00012513,72.6,19,8.5
E00012514,82.7,15,2.3
E00012515,80.7,12.2,7.1
E00012516,88.3,9.6,2.1
E00012517,88,10.2,1.7
E00012518,81.8,15.3,2.9
E00012519,85.7,11.9,2.4
E00012520,83,13.4,3.6
E00012521,82.9,11.1,6
E00012524,87.6,9.3,3.2
E00012525,89.5,7.9,2.6
E00012526,78.5,14.6,6.9
E00012527,86.6,9.5,3.9
E00012528,89.8,8.6,1.7
E00012529,88.5,9.4,2.1
E00012530,81.2,12.6,6.3
E00012531,88.4,8.8,2.9
E00012532,87,9.7,3.2
E00012533,84.6,9.9,5.5
E00012534,84.9,11.2,3.9
E00012535,82.1,13.9,4
E00012537,79.5,13.4,7.1
E00012538,78.4,17.4,4.2
E00012539,81.9,15.8,2.3
E00012540,69.6,21.2,9.2
E00012542,87.5,8.5,4
E00012543,84.4,10.5,5.1
E00012544,78.5,11.6,10
E00012545,81.3,12.1,6.6
E00012546,68.3,22.9,8.7
E00012547,85.4,10.4,4.2
E00012548,81.8,11.6,6.5
E00012549,87.1,10.1,2.8
E00012550,83.7,12.9,3.4
E00012551,81.8,12.1,6.1
E00012552,87.8,8.4,3.8
E00012553,85.9,11.2,2.9
E00012554,83.3,11.4,5.3
E00012555,87.7,9.2,3.1
E00012556,83.6,10.4,6
E00012557,84.4,11.8,3.7
E00012558,83.5,11.8,4.7
E00012559,88.5,9.1,2.4
E00012560,83.7,12.8,3.5
E00012561,85.9,8.3,5.8
E00012562,81.8,12.3,5.9
E00012563,82.1,13,4.8
E00012564,90.7,7.6,1.6
E00012565,89.1,10.1,0.8
E00012582,89.1,8.3,2.6
E00012583,70.1,21.3,8.5
E00012676,79,15.2,5.8
E00012677,83.3,10.9,5.9
E00012678,83.7,11.3,5
E00012679,84.3,13.9,1.8
E00012680,84.2,12.7,3.2
E00012681,84.5,8.9,6.5
E00012682,85.4,11.1,3.5
E00012683,77.7,15.5,6.8
E00012684,85.9,10.5,3.5
E00012685,82.4,10.4,7.2
E00012686,81.6,14.1,4.3
E00012687,84.2,11.1,4.7
E00012688,89.2,8.7,2.2
E00012689,80,16.2,3.8
E00012690,81.6,13.5,4.8
E00012691,86.2,10.4,3.3
E00012692,87,8.3,4.7
E00012693,83.1,11.9,5.1
E00012694,84.5,9.9,5.6
E00012695,83.1,13.4,3.5
E00012696,86.1,10.3,3.6
E00012697,88.5,7.7,3.8
E00012698,87.5,9.7,2.8
E00012700,80.2,13.3,6.5
E00012703,70.4,23,6.6
E00012704,78.5,15.7,5.7
E00012705,87.5,9.6,2.9
E00012706,79.8,12.8,7.4
E00012707,86.9,10.7,2.5
E00012708,86.3,9.8,4
E00012709,87.4,7.1,5.5
E00012710,84.1,11.4,4.5
E00012711,84.2,12.7,3
E00012712,81.4,14,4.6
E00089873,85.8,9.9,4.3
E00089874,82.4,13.9,3.6
E00089880,83.4,13.5,3.2
E00089881,89.4,8.2,2.5
E00089933,88.3,8.9,2.8
E00089934,79,16.5,4.5
E00089935,86.7,10.7,2.6
E00089936,89.9,8.4,1.7
E00089937,87.1,10,2.8
E00089938,87.1,9,3.9
E00089939,85.6,9,5.4
E00089941,89.2,7,3.8
E00089942,75.1,14.7,10.2
E00089943,86.5,10.8,2.7
E00089944,81.3,13.8,4.8
E00089945,85.2,10.4,4.5
