areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00132009,96.5,0,2.7,0.9
E00132010,95.7,0,0,4.3
E00132014,96,1.6,0,2.4
E00132015,91.4,3.8,1,3.8
E00132016,93.8,2.5,0.8,2.9
E00132017,98,1.5,0.5,0
E00132018,96.8,0.9,0,2.3
E00132019,95.7,0,3.2,1.1
E00132020,97.4,2.6,0,0
E00133256,95.6,1.5,0,2.9
E00133258,94.3,2.4,0.8,2.4
E00133259,95.2,3.4,0.7,0.7
E00133260,98.3,1.1,0.6,0
E00133261,94.8,2.6,1,1.6
E00133262,96.2,1,0,2.9
E00133264,96.7,0,2,1.3
E00133265,95.2,2.7,0.5,1.6
E00133266,98.7,1.3,0,0
E00133267,96.4,0.7,0,2.9
E00133268,100,0,0,0
E00133269,96.3,1.2,0,2.5
E00133270,100,0,0,0
E00133271,93.5,5.6,0,0.9
E00133272,92.5,4.5,0.8,2.3
E00133273,100,0,0,0
E00133288,95.9,1.4,0.7,2.1
E00133289,96.8,1.6,0,1.6
E00133290,98.3,1.7,0,0
E00133291,96.9,2.3,0.8,0
E00133292,91.2,1.8,0,7.1
E00133293,92.8,2.9,0.7,3.6
E00133294,93.9,1.5,1.5,3
E00133305,98,2,0,0
E00133307,98.3,1.7,0,0
E00133316,93.2,2.5,1.9,2.5
E00133326,93.4,1.2,0,5.4
E00133329,97.3,1.4,1.4,0
E00133358,90.7,2.3,2.3,4.7
E00133359,86.9,3.6,0.7,8.8
E00133360,97.4,0,0,2.6
E00133361,94.7,2.3,1.5,1.5
E00133362,95.4,0.8,0,3.8
E00133363,92.3,2.4,3,2.4
E00133364,94.7,0.9,1.8,2.6
E00133365,83.3,3.5,4.4,8.8
E00133366,95.7,1.4,1.4,1.4
E00133367,90.7,4.2,2.5,2.5
E00133368,97.2,1.8,0,0.9
E00133369,86.2,2.1,3.2,8.5
E00133370,93.4,1.6,0.8,4.1
E00133371,94.7,0,2.6,2.6
E00133372,89.4,1.7,2.8,6.1
E00133373,96.7,2,0,1.3
E00133374,93.9,3.1,0.8,2.3
E00133376,98.6,0,0,1.4
E00133377,48,4.5,2.5,45
E00133378,52.1,6.8,6,35
E00133379,92,0.8,2.4,4.8
E00133380,90.5,4.5,0,5
E00133381,87.8,6.1,2.7,3.4
E00133382,82.4,2.6,1.3,13.7
E00133383,81,4.3,4.3,10.3
E00133384,64.7,2.2,3.8,29.3
E00133385,92,1.4,2.9,3.6
