areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00133463,6.3,35,40,18.8
E00133487,7.1,36.2,39.4,17.3
E00133488,7,33.6,38.5,21
E00133489,12.5,28.6,35.7,23.2
E00133490,5.7,31.4,42.1,20.8
E00133491,4.4,31.6,49.1,14.9
E00133492,10.6,33.1,37.1,19.2
E00133493,6.1,41.1,38.6,14.2
E00133494,8.5,38.6,36.9,15.9
E00133495,14.2,35.8,37.8,12.2
E00133496,5.9,35.3,38.8,20
E00133497,3.9,29.8,38.2,28.1
E00133498,3.2,33.6,37.6,25.6
E00133499,0,40.2,44.1,15.7
E00133500,9.2,33.3,37.3,20.3
E00133501,23.2,37.6,29.6,9.6
E00133502,9.2,32.3,39.2,19.2
E00133503,9.2,39.9,35,16
E00133504,5,27.9,39.3,27.9
E00133505,8.9,29.8,38.7,22.6
E00133506,7.7,34.8,34.4,23.1
E00133507,12.3,38.7,37.7,11.3
E00133508,6.4,40,35,18.6
E00133509,4.5,30.6,40.8,24.2
E00133510,16.6,40.4,25.8,17.2
E00133511,13.3,42.5,34.2,10
E00133512,5.1,35.6,44.1,15.3
E00133513,2.9,30.1,38.2,28.7
E00133531,5.3,37.3,38.7,18.7
E00133534,4.7,30.7,37.8,26.8
E00133535,10.3,32.7,39.3,17.8
E00133907,11.2,39.2,28.8,20.8
E00133908,7.5,39.3,38.8,14.4
E00133909,10.1,46.6,32.6,10.7
E00133910,15.7,37,33.1,14.2
E00133913,10.7,30.1,39.3,19.9
E00133914,5.8,37.4,37.9,18.9
E00133915,3.5,29.2,45.8,21.5
E00133918,6.5,29.7,41.3,22.5
E00133921,7.4,39.9,42.6,10.1
E00133922,4.9,36.1,45.9,13.1
E00133923,6.3,43,35.9,14.8
E00169383,17.6,51.2,24,7.2
E00169384,6.9,33.3,44.8,14.9
E00169385,7.7,46.4,35.1,10.8
E00169386,10,45.5,27.3,17.3
E00169387,9.9,41.4,36,12.6
E00169388,13,43.1,33.3,10.6
E00169390,18.3,53.3,25,3.3
E00169391,18.3,44.7,28.4,8.6
E00169392,0,25.6,58.9,15.5
E00169393,1.6,31.7,50.8,15.9
E00169394,5.3,23.4,40.4,30.9
E00185277,0,55,40.4,4.6
E00185295,5.3,38.1,46,10.6
E00185297,0,60.4,29.2,10.4
E00185318,4.3,45.2,42,8.5
E00185320,5.2,30.3,47.7,16.8
E00185329,13.3,48.1,34.8,3.7
E00185345,17.4,47.8,32.6,2.2
E00185353,5.4,42.9,37.5,14.1
E00185392,9.3,36,39.1,15.6
E00185402,6.1,32.9,47,14
E00185438,4.2,33.8,46.5,15.5
E00185449,0,41.2,41.2,17.6
E00185456,7,42.1,45.6,5.3
