areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00132009,29.5,31.7,25.2,13.7
E00132010,30.6,49,12.2,8.2
E00132014,20.7,44.3,17.1,17.9
E00132015,30.4,39.1,13,17.4
E00132016,30.8,35.9,19.6,13.8
E00132017,26.8,25.9,24.4,22.9
E00132018,25.7,40.3,15.7,18.3
E00132019,18.1,35.2,24.8,21.9
E00132020,25.4,27.1,30,17.5
E00133256,15.1,36.6,26.2,22.1
E00133258,20.7,42,22.7,14.7
E00133259,22.7,36.6,26.8,13.9
E00133260,16.3,38,28.9,16.9
E00133261,26.6,48.6,10.4,14.4
E00133262,21.2,49,7.7,22.1
E00133264,21.6,39.9,20.3,18.2
E00133265,21.8,48.6,10.1,19.6
E00133266,23.5,42.6,15.4,18.5
E00133267,19.7,32.4,24.6,23.2
E00133268,22.2,47.6,12.7,17.5
E00133269,23.4,36.1,29.8,10.7
E00133270,13.3,35.7,30.6,20.4
E00133271,34.4,34.4,14.4,16.7
E00133272,24.7,37.7,22.7,14.9
E00133273,14.5,49.1,25.5,10.9
E00133288,35.4,22.2,20.1,22.2
E00133289,43.5,16.7,23.1,16.7
E00133290,20.5,39.7,26,13.7
E00133291,38.2,16.2,25.7,19.9
E00133292,38.8,25.9,23.5,11.8
E00133293,34.1,27.4,18.5,20
E00133294,33.1,26.5,22.3,18.1
E00133305,12.4,40.7,23.9,23
E00133307,9.9,47.7,27.9,14.4
E00133316,39,33.9,12.8,14.2
E00133326,42.3,30.2,10.6,16.9
E00133329,33.8,34.6,14.7,16.9
E00133358,38.4,22,18.3,21.3
E00133359,41.8,29.1,10.1,19
E00133360,37.1,28.2,13.7,21
E00133361,30.9,32.4,24.3,12.5
E00133362,40.5,23,24.3,12.2
E00133363,47.2,25.4,13.5,14
E00133364,54.3,20,5.7,20
E00133365,45.8,20.8,15,18.3
E00133366,32.9,31.1,16.1,19.9
E00133367,45.5,17.2,11.1,26.3
E00133368,39.5,20.2,21.8,18.5
E00133369,49,22.1,11.5,17.3
E00133370,41.9,26.7,18.1,13.3
E00133371,52.5,23.3,10.8,13.3
E00133372,44.8,24,17.6,13.6
E00133373,38.8,33.6,15.8,11.8
E00133374,34.8,22.1,26,17.1
E00133376,34.7,22.7,26.7,16
E00133377,66.9,17.3,4.3,11.4
E00133378,60.4,19.8,7.3,12.5
