areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00132009,93.7,3,3.3,0,0
E00132010,87.5,8,0,0.9,3.6
E00132014,93.5,3.8,1.2,1.2,0.4
E00132015,91.2,7.6,0,1.2,0
E00132016,91.7,5.1,2.7,0.5,0
E00132017,95.5,3.2,0.6,0.2,0.4
E00132018,93.5,4.5,1.8,0.2,0
E00132019,95.6,3.1,1.3,0,0
E00132020,96.5,2.9,0.6,0,0
E00133256,94.2,4.4,0.3,1.1,0
E00133258,93.6,4.5,1.9,0,0
E00133259,93.2,5.5,1.1,0,0.3
E00133260,95.9,3.3,0.8,0,0
E00133261,92.7,5.1,1.1,1.1,0
E00133262,95.2,3.4,1.4,0,0
E00133264,90.8,4.1,3.2,0.3,1.6
E00133265,94.6,2.7,2.2,0.2,0.2
E00133266,97.5,1.9,0.3,0.3,0
E00133267,94.1,3.4,1.5,0.3,0.6
E00133268,96.7,1.5,0,1.8,0
E00133269,93.6,5.2,0.2,0.5,0.5
E00133270,96.3,2.4,0,1.2,0
E00133271,93.4,5.2,0.4,0,0.9
E00133272,89.7,6.5,0,0.9,2.9
E00133273,95.5,2.7,1.8,0,0
E00133288,96.4,2.4,1.2,0,0
E00133289,91.2,6.4,1.6,0.4,0.4
E00133290,97.6,1.2,1.2,0,0
E00133291,94.4,5.6,0,0,0
E00133292,91.3,4.9,2.4,0.5,1
E00133293,90.1,5.6,3.2,0.9,0.3
E00133294,90.5,4.9,3.7,0.3,0.6
E00133305,96.5,2.6,0.4,0,0.4
E00133307,95.1,3.7,0.7,0,0.4
E00133316,91.3,4.5,3.1,0.5,0.7
E00133326,92.9,4.8,0.8,1.5,0
E00133329,93.6,5.1,0.3,1,0
E00133358,89.1,8.4,0.9,1.6,0
E00133359,84.6,9.4,3.7,2,0.3
E00133360,93.8,3.6,2.2,0.4,0
E00133361,90.1,8,0.3,1,0.6
E00133362,93,4,2,1,0
E00133363,88.6,6.8,4,0.3,0.3
E00133364,91.9,7.2,0.8,0,0
E00133365,80.3,9,6.1,1.8,2.9
E00133366,93,4.4,2.3,0.3,0
E00133367,87.7,7.7,3.4,0.4,0.8
E00133368,94.4,3.5,1.7,0.3,0
E00133369,84.2,5.6,6.1,2,2
E00133370,92.2,5.6,1.9,0,0.4
E00133371,91.5,7,1.1,0.4,0
E00133372,89.3,6,3.2,0.5,0.9
E00133373,92,6,1.7,0.3,0
E00133374,91.2,5.3,2.5,0.9,0
E00133376,94.2,3.2,1.9,0,0.6
E00133377,43.2,18.4,14.3,14.6,9.5
E00133378,41.2,20.4,22.2,11.3,4.9
E00133379,89.7,7.4,1.6,1.3,0
E00133380,88,4.9,3.5,2.6,0.9
E00133381,82.9,11.7,4.3,1.1,0
E00133382,71.4,10.1,6.7,4.9,6.9
E00133383,74.9,11.7,7.4,3.9,2.1
E00133384,56.3,14.8,9.3,12.6,7.1
E00133385,86.4,9.5,3.3,0.6,0.3
E00133386,83.6,7.9,7.1,0.7,0.7
E00133388,75.8,6.6,9,5.4,3.3
E00133389,68.8,12.2,12.5,6.1,0.3
E00133390,62.1,10.3,13.5,8,6
E00133391,68,17.8,8.1,3.9,2.2
E00133392,86.9,5.2,5.6,2.2,0
E00133393,88.4,5.6,3.4,0.9,1.7
E00133394,72,13.2,8.8,4.4,1.6
E00133395,75.3,12.3,7.9,3.1,1.4
E00133396,74.8,15.5,5.5,2.8,1.4
E00133397,66.6,21.3,5.2,4.9,2.1
E00133398,67.8,16.5,7,2.1,6.7
E00133399,88.7,4.1,4.1,1.9,1.1
E00133400,81.6,9.8,5.8,2.6,0.3
E00133401,57.8,11.9,9.6,12.5,8.1
E00133402,58.4,15.6,10.9,12.2,2.8
E00133403,36.7,20,18.8,16.2,8.2
E00133404,55.4,12.2,13,7.4,12
E00133405,56.4,12.5,12.8,13.4,4.9
E00133406,72.4,10.6,10.3,4.7,2
E00133407,48.5,22.3,16.3,11.5,1.4
E00133409,77.1,9.6,4.4,5.2,3.6
E00133410,74.7,8.5,12.4,2.3,2.1
E00133411,74.8,13.7,5.7,4.5,1.4
E00133412,77.1,7.5,7.5,5.4,2.5
E00133413,89.8,6.7,3.2,0,0.3
E00133414,82.1,9.1,5.2,1,2.6
E00133415,78.7,12.3,6.8,1.6,0.6
E00133416,67.5,12.9,14,3.8,1.8
E00133417,85.3,5.6,5.3,2.5,1.3
E00133418,75.8,12.6,5.2,4.5,1.9
E00133419,87.8,8.3,2,1.3,0.7
E00133420,88.9,6,3,1.8,0.3
E00133421,62.4,16.7,7.8,8,5.2
E00133422,76.3,16.8,1.6,2.6,2.6
E00133423,92.7,4.1,1.8,1.4,0
E00133424,75.9,15.5,5.4,1.4,1.8
E00133425,71.2,15.9,9.7,1.7,1.5
E00133426,73,10.7,5.3,4.7,6.3
E00133427,84,9.9,3.4,2.4,0.3
E00133428,50.7,23.2,15,7.6,3.5
E00133429,71.1,14.7,7.2,4.4,2.6
E00133430,65.7,14.7,8.6,9.8,1.2
E00133431,68.6,19.6,7.5,3.3,1
E00133432,61.7,18.8,11.1,7.9,0.5
E00133433,70.5,16.8,7.8,4.5,0.4
E00133434,60,15.5,13.2,7,4.2
