areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00132009,65.2,6.6,28.1
E00132010,60.4,8.1,31.5
E00132014,75.5,4.2,20.3
E00132015,57,8.4,34.5
E00132016,73.8,5.8,20.4
E00132017,80.6,2.6,16.9
E00132018,68.2,3.3,28.6
E00132019,66.8,4,29.1
E00132020,65.7,3.1,31.2
E00133256,72.5,4.7,22.8
E00133258,65.9,4.8,29.3
E00133259,64.1,4.2,31.7
E00133260,77.2,1.1,21.7
E00133261,72.7,3.6,23.8
E00133262,59.6,2.7,37.7
E00133264,72.3,5.4,22.3
E00133265,58.8,5.6,35.6
E00133266,75.3,1.4,23.3
E00133267,80.2,3.1,16.7
E00133268,71.2,2.2,26.6
E00133269,78.1,4.9,17
E00133270,74.2,1.6,24.2
E00133271,64.9,4.8,30.3
E00133272,64.7,9,26.2
E00133273,81.3,1.8,17
E00133288,70.6,3.9,25.5
E00133289,71.9,6,22.1
E00133290,67.5,1.8,30.8
E00133291,76.8,3.4,19.7
E00133292,61.5,10.7,27.8
E00133293,67.2,7,25.8
E00133294,78.2,7.7,14.2
E00133305,68,2.2,29.8
E00133307,73.6,2.2,24.2
E00133316,72,7.5,20.5
E00133326,74.4,5.3,20.3
E00133329,79.3,4.1,16.6
E00133358,65.8,8.2,26
E00133359,52.1,12.7,35.1
E00133360,74.1,4.4,21.5
E00133361,65.9,7.4,26.7
E00133362,79.6,5,15.4
E00133363,64.7,10.4,24.9
E00133364,50,7.6,42.4
E00133365,64.4,17.3,18.3
E00133366,67.8,6.7,25.4
E00133367,62.3,10.8,26.9
E00133368,68.5,3.8,27.6
E00133369,64.1,16.9,19
E00133370,53.9,7.4,38.7
E00133371,63,8.9,28.1
E00133372,73.3,9.3,17.4
E00133373,69.3,6.5,24.1
E00133374,76.3,7.2,16.6
E00133376,79,0.6,20.4
E00133377,33,52.4,14.6
E00133378,32.1,51.2,16.7
E00133379,73.6,6.7,19.7
E00133380,81.4,9.4,9.2
E00133381,76,12.6,11.4
E00133382,54.7,25.9,19.4
E00133383,55.2,22.1,22.8
E00133384,36.1,41.6,22.3
E00133385,73.4,13.6,13
E00133386,59.1,14.1,26.8
E00133388,58.5,23,18.5
E00133389,57.6,28.1,14.2
E00133390,44,37.1,18.9
E00133391,56.5,32.7,10.8
E00133392,72.9,14.3,12.8
E00133393,68.8,10.3,20.9
E00133394,55.8,28.6,15.6
E00133395,54.1,23.6,22.3
E00133396,46.6,22.8,30.7
E00133397,41.2,35.4,23.5
E00133398,49.4,31.2,19.5
E00133399,50.3,9.7,40.1
E00133400,70.3,14.7,15
E00133401,42.5,39.9,17.6
E00133402,45.7,41.4,12.9
E00133403,32.3,54.1,13.6
E00133404,46.1,38.4,15.5
E00133405,35.9,42.6,21.5
E00133406,52.4,28.5,19.1
E00133407,34.6,50.4,15
E00133409,57.3,23,19.8
E00133410,54.8,26,19.3
E00133411,58,23.3,18.7
E00133412,62.2,21.6,16.2
E00133413,77.2,7.8,15
E00133414,53.4,15.7,30.9
E00133415,62.6,20.6,16.8
E00133416,47.8,33.5,18.7
E00133417,72.5,12.7,14.9
E00133418,63.5,20.7,15.8
E00133419,73.6,9.6,16.8
E00133420,68.7,8.7,22.7
E00133421,35.1,40.5,24.4
E00133422,43.1,21.8,35.1
E00133423,66.8,6.9,26.3
E00133424,48,27.1,24.9
E00133425,57.7,26.5,15.9
E00133426,61.3,24.5,14.2
E00133427,71.1,14.6,14.3
E00133428,36.8,48.4,14.9
E00133429,36.1,29.9,34
E00133430,39.8,34.4,25.8
E00133431,43.8,30.5,25.7
E00133432,38.6,38,23.4
E00133433,34.8,32.4,32.8
E00133434,35.5,40,24.5
E00133435,45.1,32.4,22.5
E00133436,54.9,28,17.1
E00133437,36.3,44.6,19.1
E00133438,87.3,5.3,7.4
E00133439,63.2,20.9,15.8
E00133440,56.8,31.4,11.8
E00133441,33.6,34.6,31.9
E00133442,67.4,12,20.7
E00133443,72.2,14.2,13.6
E00133444,66.7,21.8,11.5
E00133446,62.8,21.3,16
E00133448,72.6,7.6,19.8
E00133449,56.5,14.6,28.9
E00133450,56.2,29.8,14
E00133451,38.6,31.5,29.9
E00133452,71.5,18.2,10.3
E00133454,47.6,40.4,12.1
E00133455,52.9,29.9,17.3
E00133456,68.3,8.9,22.8
E00133457,78.3,2.4,19.4
E00133458,76,0,24
E00133459,69.7,3.1,27.2
E00133460,71.7,6.1,22.2
E00133461,78.4,3.1,18.5
E00133462,81.4,4.4,14.2
E00133463,75.3,6.8,17.9
E00133487,71.4,3,25.6
E00133488,81,3.5,15.5
E00133489,81.1,2.7,16.2
E00133490,77.4,1.8,20.7
E00133491,71.1,0,28.9
E00133492,76.4,3.8,19.8
E00133493,78.1,6.6,15.3
E00133494,78.1,1.5,20.4
E00133495,63.3,3,33.7
E00133496,71.9,5.7,22.5
E00133497,76.6,3.1,20.3
E00133498,71.1,5,23.9
E00133499,76.7,3.8,19.5
E00133500,75.2,4,20.9
E00133501,49.5,7.6,42.9
E00133502,79.7,3.9,16.3
E00133503,78.2,5.9,15.9
E00133504,76.3,5.6,18
E00133505,68.2,4.4,27.3
E00133506,71,3.5,25.5
E00133507,74.7,5.7,19.7
E00133508,67.6,3.5,28.9
E00133509,73.9,2.7,23.4
E00133510,71,5.3,23.7
E00133511,69.2,5.4,25.4
E00133512,71.5,2.3,26.2
E00133513,76,2.9,21.1
E00133531,66.2,0,33.8
