geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00091014,54.3,28.6,13.3,3.8,0
E00091123,36.4,40.4,19.9,3.3,0
E00091124,30.5,30.5,24,11.7,3.2
E00091125,37.1,43.6,15.3,4,0
E00091126,32.2,38.3,21.5,7.4,0.7
E00091127,42.6,34.7,15.3,5.7,1.7
E00091128,51.7,34.7,10.2,3.4,0
E00091129,46.5,37.6,13.4,2.5,0
E00091136,46.7,39.4,12.1,1.8,0
E00091137,49.3,39.1,10.1,1.4,0
E00091138,43.9,38.5,13.5,4.1,0
E00091139,53.2,34.7,11.3,0.8,0
E00091140,54.2,32.4,10.6,2.8,0
E00091141,41.7,45.6,12.6,0,0
E00091142,29.5,44,21.1,5.4,0
E00091143,47.6,34.1,13.5,4.8,0
E00091144,43.3,39.8,12.3,4.1,0.6
E00091145,47.7,32.7,18.1,1.5,0
E00091146,41.4,37.6,18.3,2.7,0
E00091147,47.1,36.1,12.6,4.2,0
E00091148,48,36.8,13.6,1.6,0
E00091149,38.3,37.6,20.1,4,0
E00091150,33.7,29.6,23.1,13.6,0
E00091151,49.1,38.7,8.7,3.5,0
E00091152,43.9,29.5,20.1,5.8,0.7
E00091153,51.7,35.4,9.6,3.4,0
E00091154,41.9,35.3,21.3,1.5,0
E00091155,49.2,38.5,11.3,1,0
E00091156,43.2,35.5,19.7,1.6,0
E00091157,42.9,38,18,0.5,0.5
E00091158,53.4,32,11.7,2.9,0
E00091159,44.1,43.3,12.6,0,0
E00091160,32.9,44.5,18.5,4.1,0
E00091161,31.3,39.1,22.6,7,0
E00091162,31.5,40.2,21.3,7.1,0
E00091163,23.5,44.9,20.6,10.3,0.7
E00091164,33.5,42.4,22.9,0.6,0.6
E00091165,26.1,36.6,23.1,14.2,0
E00091166,22.2,40.5,25.4,11.9,0
E00091167,37.5,33.8,22.9,4.6,1.3
E00091168,43.9,37.8,15.9,2.4,0
E00091169,45.8,35.4,15.3,3.5,0
E00091170,33.1,44.9,21.3,0.7,0
E00091171,35.3,42.4,15.1,7.2,0
E00091172,39,41.5,15.3,4.2,0
E00091178,51.3,34.2,14.6,0,0
E00091179,41.7,41.7,12.2,4.3,0
E00091180,47,38.4,8.7,5.9,0
E00091181,28.7,39.7,22.8,8.8,0
E00091182,38.4,38.4,20.3,2.9,0
E00091183,32.4,43,20.4,3.5,0.7
E00091184,33.6,39.2,23.8,3.5,0
E00091193,48.9,36.5,12.3,2.3,0
E00091194,33.7,41,19.9,5.4,0
E00091199,45,38.5,14.7,1.8,0
E00091200,27.4,37,28.1,6.7,0.7
E00091201,40.6,34.8,21.7,2.9,0
E00091202,28.4,42.6,24.4,4,0.6
E00091203,41.9,35.5,20.2,1.6,0.8
E00091204,45.4,35.7,16.4,2.1,0.4
E00091205,42.1,36.6,18.6,2.8,0
E00091206,44.2,41.1,13.2,1.6,0
E00091207,43.8,39.1,16.4,0.8,0
E00091208,32.6,37.6,24.1,5.7,0
E00091209,49.6,34.6,12,3.8,0
E00091210,40,40,18.4,1.6,0
E00091211,43.6,36.4,17.9,2.1,0
E00091212,37.7,40.1,21.6,0.6,0
E00091213,41.6,46,8.8,3.6,0
E00091214,43.4,35.4,20.4,0.9,0
E00091215,42.5,41.1,14.4,2.1,0
E00091216,44.9,29.7,22.9,2.5,0
E00091217,34.4,37.6,20,8,0
E00091218,36.9,32.3,27.7,3.1,0
E00091219,32.7,26.5,29.2,9.7,1.8
E00091220,41.5,27.9,25.1,4.4,1.1
E00091221,18.5,38.4,30.8,11.6,0.7
E00091223,45,36.3,12.9,5.8,0
E00091224,40.7,35.6,22.2,1.5,0
E00091225,47.9,35.6,13.7,2.7,0
E00091226,37.7,42.6,14.8,4.9,0
E00091228,40.9,38.9,14.8,5.4,0
E00091229,23.7,45.8,26.3,4.2,0
E00091230,46.6,33.1,16.9,3.4,0
E00091231,28,44.1,22.4,5.6,0
E00091232,55.7,32.1,11.4,0.7,0
E00091233,37.1,43,15.9,3.3,0.7
E00091234,40.2,39.3,18.9,1.6,0
E00091235,49.2,29.2,16.7,5,0
E00091236,47.1,40.6,10.9,1.4,0
E00091237,50.3,33.5,12.9,1.9,1.3
E00091238,62.1,27.3,8.3,2.3,0
E00091239,35.1,34,22.7,7.2,1
E00091240,55.4,39.2,5.4,0,0
E00091241,53.1,30.7,13.2,3.1,0
E00091242,38.9,38.9,20.6,1.5,0
E00091243,50.3,34.7,10.9,4.1,0
E00091244,33.3,38,22.7,6,0
E00091245,39,41.6,16.2,3.2,0
E00091246,40.6,35.8,20.3,3.2,0
E00091247,34.8,44.5,16.1,4.5,0
E00091249,47.3,32.5,16.6,3,0.6
E00091250,34,42,17.9,6.2,0
E00091251,39.7,40.4,19.1,0.7,0
E00091252,40.7,41.5,17,0.7,0
E00091253,45.5,38.8,14.2,1.5,0
E00091254,49.6,38.9,11.5,0,0
E00091255,36.8,38.2,22.1,2.9,0
E00091256,17.6,34.3,38.9,9.3,0
E00091257,40.4,41,16.3,2.4,0
E00091258,40.8,43.1,13.1,3.1,0
E00091259,52.4,27.4,19.4,0.8,0
E00091260,46,33.6,20.4,0,0
E00091261,50,37,9.4,2.6,1
E00091262,41.4,38.9,13.4,5.1,1.3
E00091263,41.7,34.1,21.2,2.3,0.8
E00091265,36,47.4,16.7,0,0
E00091266,44.2,38,17.8,0,0
E00091267,27.2,44.7,25.2,2.9,0
E00091270,26.2,33.3,27.8,12.7,0
E00091271,30,33.3,27.5,9.2,0
E00091272,27.7,26.9,31.9,13.4,0
E00091273,35.8,43,17.9,3.3,0
E00091275,39.4,34.9,21.7,3.4,0.6
E00091276,42.8,38.8,13.4,5,0
E00091277,38.3,29.6,21.4,8.7,2
E00091278,32.9,39.1,22.4,5.6,0
E00091279,45.5,37.8,13.3,3.4,0
E00091280,46.4,34.6,17,2,0
E00091281,39.5,34.7,21.1,4.8,0
E00091282,41.7,37.2,15.6,5.6,0
E00091283,42.6,30.9,18.5,8,0
E00091284,47.4,36.4,14.9,1.3,0
E00091285,44.1,42.7,10.5,2.8,0
E00091286,36.4,33.9,24.2,5.5,0
E00091287,25.6,44.8,24.8,4,0.8
E00091288,52.4,28.6,17.5,1.6,0
E00091289,43.9,43.9,9.8,2.4,0
E00091290,31.1,37.8,26.7,4.4,0
E00091291,30.9,47.5,16,5.5,0
E00091292,31.8,40.9,23.4,3.9,0
E00091293,63.6,27.1,9.3,0,0
E00091294,47.8,33.3,17.6,1.3,0
E00091295,45.6,37.8,15.7,0.9,0
E00091296,37.8,44.9,14.2,3.1,0
E00091297,35.4,39.2,17.7,7.7,0
E00091298,41.7,43.2,15.1,0,0
E00091299,45.4,32.9,20.4,1.3,0
E00091300,30.1,38.2,22.8,7.3,1.6
E00091301,50,35.1,10.8,4.1,0
E00091302,44.2,34.2,18.3,2.5,0.8
E00091303,43.5,36.5,19.4,0.6,0
E00091304,45.5,35.6,18.2,0.8,0
E00091305,34.5,36.4,22.4,5.5,1.2
E00091306,39.5,30.5,22.8,6.6,0.6
E00091307,49.1,35.8,13.9,1.2,0
E00091308,38.1,36.7,17.3,7.9,0
E00091309,42.4,34.8,16.7,6.1,0
E00091310,41.3,38.1,18.3,2.4,0
E00091311,40.4,41.5,16.4,1.1,0.5
E00091312,41.7,39.7,14.1,4.5,0
E00091313,42.5,44.5,10.3,2.7,0
E00091314,40.6,39.9,16.8,2.8,0
E00091315,33.3,38.5,21.9,5.2,1
E00091340,44,37.3,16.4,2.2,0
E00091341,24.2,41.7,25.8,8.3,0
E00091342,29.7,34.4,26.6,8.6,0.8
E00091343,20,36.5,32.2,11.3,0
E00091344,27.1,37.2,20.2,15.5,0
E00091345,44.8,35.2,15.2,4.8,0
E00091346,26.4,32.9,30.7,10,0
E00091347,45.2,37.1,16.9,0.8,0
E00091357,26.1,38,26.1,9.9,0
E00091358,28.9,33.8,30.3,6.3,0.7
E00091359,39.7,41.7,14.7,3.8,0
E00091360,29.1,44,19.1,6.4,1.4
E00091361,38.5,47.5,10.7,3.3,0
E00091362,33.3,46.1,15,5.6,0
E00091363,42.9,41.3,12.7,3.2,0
E00091364,37.5,43.3,16.7,2.5,0
E00091366,22.3,49.2,21.5,6.2,0.8
E00091367,35.9,35.2,19.5,9.4,0
E00091368,28.5,33.8,33.1,3.8,0.8
E00091369,29.5,36.4,25,8.3,0.8
E00091370,24.8,36.5,29.9,7.3,1.5
E00091371,29.9,38.1,23.1,9,0
E00091372,25.6,35.2,31.2,8,0
E00091380,38.6,42.1,16.4,2.1,0.7
E00091381,49.8,39.5,8.6,2.1,0
E00091382,50.3,37.6,12.2,0,0
E00091383,48.7,35.5,13.7,1.3,0.9
E00091384,40.7,34.7,19,5.6,0
E00133274,52.4,33.2,13.5,1,0
E00133275,30.8,45.9,18.5,4.8,0
E00133276,41.2,39.2,16.2,3.4,0
