geography_code,disability_3a-001,disability_3a-002
E00091014,15.9,84.1
E00091123,16.8,83.2
E00091124,24.2,75.8
E00091125,11.6,88.4
E00091126,13.6,86.4
E00091127,23.6,76.4
E00091128,14.3,85.7
E00091129,22.6,77.4
E00091136,22.6,77.4
E00091137,21.3,78.7
E00091138,19.9,80.1
E00091139,17.3,82.7
E00091140,17,83
E00091141,16.4,83.6
E00091142,33.6,66.4
E00091143,21,79
E00091144,22.4,77.6
E00091145,19.2,80.8
E00091146,20.7,79.3
E00091147,19.9,80.1
E00091148,18.9,81.1
E00091149,21,79
E00091150,29.6,70.4
E00091151,17.7,82.3
E00091152,22.4,77.6
E00091153,13.1,86.9
E00091154,19.5,80.5
E00091155,19.6,80.4
E00091156,20.8,79.2
E00091157,15.8,84.2
E00091158,15.4,84.6
E00091159,14.7,85.3
E00091160,21.2,78.8
E00091161,25.3,74.7
E00091162,14.7,85.3
E00091163,14.6,85.4
E00091164,29.6,70.4
E00091165,17.4,82.6
E00091166,28.3,71.7
E00091167,16.8,83.2
E00091168,18.1,81.9
E00091169,15.9,84.1
E00091170,21.9,78.1
E00091171,21.7,78.3
E00091172,13.4,86.6
E00091178,15.9,84.1
E00091179,14.7,85.3
E00091180,12.7,87.3
E00091181,22.8,77.2
E00091182,22.7,77.3
E00091183,25.6,74.4
E00091184,27.5,72.5
E00091193,18.9,81.1
E00091194,26.9,73.1
E00091199,26.4,73.6
E00091200,32.9,67.1
E00091201,23.4,76.6
E00091202,28.1,71.9
E00091203,22.7,77.3
E00091204,19.8,80.2
E00091205,21.6,78.4
E00091206,21.8,78.2
E00091207,28.5,71.5
E00091208,23.9,76.1
E00091209,15.6,84.4
E00091210,25,75
E00091211,20.4,79.6
E00091212,20.6,79.4
E00091213,15,85
E00091214,21.2,78.8
E00091215,24.5,75.5
E00091216,18.2,81.8
E00091217,22.6,77.4
E00091218,26,74
E00091219,25.9,74.1
E00091220,22.5,77.5
E00091221,40.6,59.4
E00091223,18.5,81.5
E00091224,20.9,79.1
E00091225,13.6,86.4
E00091226,19.8,80.2
E00091228,18.7,81.3
E00091229,27,73
E00091230,16.3,83.7
E00091231,28.4,71.6
E00091232,13.2,86.8
E00091233,20.4,79.6
E00091234,21.4,78.6
E00091235,19.3,80.7
E00091236,18.9,81.1
E00091237,14.4,85.6
E00091238,13.7,86.3
E00091239,31.7,68.3
E00091240,11.5,88.5
E00091241,20.7,79.3
E00091242,20.4,79.6
E00091243,16.2,83.8
E00091244,22.2,77.8
E00091245,23.9,76.1
E00091246,19.7,80.3
E00091247,31.4,68.6
E00091249,18.5,81.5
E00091250,26.2,73.8
E00091251,22.4,77.6
E00091252,20.7,79.3
E00091253,20.1,79.9
E00091254,20.4,79.6
E00091255,31.9,68.1
E00091256,42.6,57.4
E00091257,21.8,78.2
E00091258,20.3,79.7
E00091259,18,82
E00091260,21.3,78.7
E00091261,25.9,74.1
E00091262,17.4,82.6
E00091263,22.8,77.2
E00091265,14.6,85.4
E00091266,18.5,81.5
E00091267,35,65
E00091270,29.7,70.3
E00091271,15.8,84.2
E00091272,34.3,65.7
E00091273,18.4,81.6
E00091275,22.3,77.7
E00091276,20.3,79.7
E00091277,21.4,78.6
E00091278,25.5,74.5
E00091279,20.7,79.3
E00091280,18.7,81.3
E00091281,22.7,77.3
E00091282,20.5,79.5
E00091283,19.9,80.1
E00091284,20.4,79.6
E00091285,17.9,82.1
E00091286,26.2,73.8
E00091287,29.2,70.8
E00091288,15.1,84.9
E00091289,15.2,84.8
E00091290,16,84
E00091291,18.9,81.1
E00091292,27.2,72.8
E00091293,12.5,87.5
E00091294,18.5,81.5
E00091295,20.3,79.7
E00091296,19.5,80.5
E00091297,25.2,74.8
E00091298,17.7,82.3
E00091299,20,80
E00091300,27.3,72.7
E00091301,19,81
E00091302,21.2,78.8
E00091303,20.4,79.6
E00091304,17.3,82.7
E00091305,20.6,79.4
E00091306,23.4,76.6
E00091307,20.5,79.5
E00091308,24.8,75.2
E00091309,22.4,77.6
E00091310,22.1,77.9
E00091311,25.2,74.8
E00091312,22.1,77.9
E00091313,19.4,80.6
E00091314,25.9,74.1
E00091315,23.8,76.2
E00091340,18.2,81.8
E00091341,22.5,77.5
E00091342,19,81
E00091343,25.1,74.9
E00091344,23.7,76.3
E00091345,18.9,81.1
E00091346,27,73
E00091347,21.5,78.5
E00091357,34.5,65.5
E00091358,25.8,74.2
E00091359,14.7,85.3
E00091360,28.7,71.3
E00091361,10.5,89.5
E00091362,13.1,86.9
E00091363,16.7,83.3
E00091364,16.8,83.2
E00091366,18.9,81.1
E00091367,15.9,84.1
E00091368,19.4,80.6
E00091369,20.9,79.1
E00091370,18.1,81.9
E00091371,17.4,82.6
E00091372,21.8,78.2
E00091380,25.1,74.9
E00091381,15.5,84.5
E00091382,16.9,83.1
E00091383,16.8,83.2
E00091384,23.5,76.5
E00133274,15.2,84.8
E00133275,30.9,69.1
E00133276,23,77
E00133277,24.5,75.5
E00133278,20.5,79.5
E00133279,23.9,76.1
E00133280,23.3,76.8
E00133281,20.5,79.5
E00133282,28.7,71.3
E00133283,23.7,76.3
E00133284,23.9,76.1
E00133285,24,76
E00133286,15.2,84.8
E00133287,22.3,77.7
E00133295,17.9,82.1
E00133296,17.3,82.7
E00133297,14.6,85.4
E00133298,22.1,77.9
E00133299,35.4,64.6
E00133300,21.7,78.3
E00133301,16,84
E00133302,13,87
E00133303,30.7,69.3
E00133306,16.9,83.1
E00133310,17.3,82.7
E00133311,23.8,76.2
E00133312,18.3,81.7
E00133313,22.5,77.5
E00133314,24.9,75.1
E00133315,19,81
E00133317,15.5,84.5
E00133318,32.4,67.6
E00133319,25.8,74.2
E00133320,15.8,84.2
E00133321,27.2,72.8
E00133322,24.2,75.8
E00133323,23.8,76.3
E00133324,17.3,82.7
E00133325,20.7,79.3
E00133327,17.8,82.2
E00133328,18,82
E00133330,17.4,82.6
E00133331,19,81
E00133332,21.4,78.6
E00133333,31.3,68.7
E00133334,24.4,75.6
E00133335,15.6,84.4
E00133336,18.7,81.3
E00133337,22.8,77.2
E00133338,14.9,85.1
E00133339,23.6,76.4
E00133341,26.6,73.4
E00133342,29.5,70.5
E00133343,28.3,71.7
E00133344,27.1,72.9
E00133345,25.2,74.8
E00133346,23.6,76.4
E00133347,30.5,69.5
E00133348,51.9,48.1
E00133349,18.5,81.5
E00133350,19.9,80.1
E00133351,25.3,74.7
E00133352,27.1,72.9
E00133353,22.7,77.3
E00133354,18,82
E00133355,23.5,76.5
E00133356,19.9,80.1
E00133357,24.2,75.8
E00133464,17.5,82.5
E00133465,23.5,76.5
E00133466,28.3,71.7
E00133467,27.6,72.4
E00133469,25.9,74.1
E00133470,21,79
E00133471,23.7,76.3
E00133472,25.9,74.1
E00133473,21.7,78.3
E00133474,19.7,80.3
E00133475,17.1,82.9
E00133476,25.7,74.3
E00133477,27.2,72.8
E00133478,34.4,65.6
E00133481,21.2,78.8
E00133482,17.6,82.4
E00133483,20.2,79.8
E00133484,20,80
E00133485,14.5,85.5
E00134251,15,85
E00134253,15.3,84.7
E00134254,22.2,77.8
E00134255,16.3,83.7
E00134256,24,76
E00134257,16.7,83.3
E00134370,21.6,78.4
E00134372,21.4,78.6
E00134373,17.8,82.2
E00134376,18.3,81.7
E00134378,27.9,72.1
E00134379,18,82
E00134380,19.6,80.4
E00134381,21.9,78.1
E00134382,20.9,79.1
E00134443,25.6,74.4
E00134444,26.9,73.1
E00134446,33.2,66.8
E00134447,18.6,81.4
E00134448,32.4,67.6
E00134449,17.7,82.3
E00134450,21.1,78.9
E00134451,35.6,64.4
E00134453,30.6,69.4
E00134454,31.4,68.6
E00134455,21.1,78.9
E00134456,20.6,79.4
E00134457,35.6,64.4
E00134458,29.7,70.3
E00134459,17.6,82.4
E00134460,20.2,79.8
E00134462,22.6,77.4
E00134463,19.9,80.1
E00134464,16,84
E00134465,23.4,76.6
E00134466,28.2,71.8
E00134467,27.2,72.8
E00134625,19.4,80.6
E00135385,22.7,77.3
E00135386,20.7,79.3
E00135390,10.7,89.3
E00135391,25.3,74.7
E00135392,20.3,79.7
E00135393,20,80
E00135394,27.4,72.6
E00135395,16.8,83.2
E00135396,25,75
E00135397,14.5,85.5
E00135413,19.8,80.2
E00135414,18.6,81.4
E00135415,19.3,80.7
E00135416,35.2,64.8
E00135417,23.3,76.7
E00135418,18.1,81.9
E00135419,17,83
E00135420,26.3,73.7
E00135421,24.8,75.2
E00135422,17.9,82.1
E00135423,3.5,96.5
E00135424,14.8,85.2
E00135425,14.7,85.3
E00135426,15.3,84.7
E00135427,16.7,83.3
E00135428,16.5,83.5
E00135429,20.5,79.5
E00135434,12.6,87.4
E00135435,20.2,79.8
E00135436,18.4,81.6
E00135437,13.2,86.8
E00135438,16.1,83.9
E00135439,18.9,81.1
E00135440,23.9,76.1
E00135441,20.6,79.4
E00135442,22.7,77.3
E00135443,18,82
E00135444,17.4,82.6
E00135445,19.3,80.7
E00135446,20.7,79.3
E00135447,20.3,79.7
E00135448,26.7,73.3
E00135449,32.7,67.3
E00135450,16.4,83.6
E00135451,21.2,78.8
E00135452,18.9,81.1
E00135453,22.5,77.5
E00135454,22.1,77.9
E00135455,18.6,81.4
E00135456,29.5,70.5
E00135457,30.3,69.7
E00135458,25,75
E00135459,26.1,73.9
E00135460,19.7,80.3
E00135461,20.5,79.5
E00135462,19.7,80.3
E00135463,17.2,82.8
E00135464,24.7,75.3
E00135465,17.3,82.7
E00135466,20.3,79.7
E00135467,24,76
E00135468,19.7,80.3
E00135469,27.6,72.4
E00135470,20.3,79.7
E00135471,21.6,78.4
E00135472,30.2,69.8
E00135475,22.2,77.8
E00135476,24.6,75.4
E00135479,16.7,83.3
E00135481,24.3,75.7
E00135483,23.6,76.4
E00135484,21,79
E00135485,23.6,76.4
E00135486,17.5,82.5
E00135487,16.6,83.4
E00135488,22.3,77.7
E00135489,17.7,82.3
E00135490,19.6,80.4
E00135492,25.1,74.9
E00135493,33.7,66.3
E00135494,18,82
E00135495,23.1,76.9
E00135496,19.7,80.3
E00135497,26.7,73.3
E00135498,12.2,87.8
E00135500,9.7,90.3
E00135501,14.5,85.5
E00135502,34.3,65.7
E00135503,18.3,81.7
E00135504,32.3,67.7
