geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00091014,5.8,32.7,42.3,19.2
E00091123,32.2,45.4,19.1,3.3
E00091124,59.7,29.9,8.4,1.9
E00091125,27.4,46.8,22.4,3.5
E00091126,35.8,47.3,14.2,2.7
E00091127,19.4,50.3,21.1,9.1
E00091128,15.4,37.6,32.9,14.1
E00091129,15.9,43.3,30.6,10.2
E00091136,10.2,32.3,40.1,17.4
E00091137,3,29.9,40.3,26.9
E00091138,10.1,38.5,35.8,15.5
E00091139,0,31.7,44.4,23.8
E00091140,7.7,36.6,43,12.7
E00091141,10.7,38.8,37.9,12.6
E00091142,19.3,25.9,33.7,21.1
E00091143,10.3,38.1,33.3,18.3
E00091144,12.9,42.7,32.2,12.3
E00091145,8,43.5,33.5,15
E00091146,13.3,41,29.3,16.5
E00091147,5.9,32.8,31.1,30.3
E00091148,13.7,33.9,28.2,24.2
E00091149,8.1,35.8,32.4,23.6
E00091150,18.6,46.7,20.4,14.4
E00091151,9.3,36,38.4,16.3
E00091152,14,47.8,25,13.2
E00091153,5.6,39,39,16.4
E00091154,6,47,26.9,20.1
E00091155,4.6,26,43.4,26
E00091156,7.7,35.9,40.3,16
E00091157,10.9,46.3,27.9,14.9
E00091158,4.9,28.2,47.6,19.4
E00091159,12.6,37,33.1,17.3
E00091160,17.2,49,27.6,6.2
E00091161,25.7,48.7,20.4,5.3
E00091162,50.4,28.3,17.3,3.9
E00091163,52.9,36,7.4,3.7
E00091164,27.9,43.6,18.6,9.9
E00091165,37.5,44.9,14,3.7
E00091166,53.2,35.7,10.3,0.8
E00091167,32.1,44.7,17.3,5.9
E00091168,12.8,49.4,31.7,6.1
E00091169,11.7,46.9,28.3,13.1
E00091170,9.6,50.7,30.9,8.8
E00091171,16.2,50.7,26.1,7
E00091172,26.3,53,17.4,3.4
E00091178,13.3,34.8,30.4,21.5
E00091179,22.4,37.9,27.6,12.1
E00091180,15.5,44.7,30.6,9.1
E00091181,30.7,38,19.7,11.7
E00091182,14.5,39.1,35.5,10.9
E00091183,15.5,50.7,23.2,10.6
E00091184,18.2,47.6,23.1,11.2
E00091193,6.8,31.5,36.1,25.6
E00091194,11.9,33.1,31.9,23.1
E00091199,23.9,53.2,15.6,7.3
E00091200,27.6,49.3,18.7,4.5
E00091201,19.4,51.8,24.5,4.3
E00091202,25.7,36.9,22.3,15.1
E00091203,17.9,39,29.3,13.8
E00091204,24.8,47.9,18.9,8.4
E00091205,30.3,41.4,20.7,7.6
E00091206,11.7,43,37.5,7.8
E00091207,8.6,51.6,30.5,9.4
E00091208,21.3,48.2,22,8.5
