geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00091014,79.6,12.7,7.8
E00091123,81.2,12.8,6
E00091124,73.4,15.6,11.1
E00091125,83,12.8,4.3
E00091126,84.5,12.5,3
E00091127,77.8,15.3,6.9
E00091128,82.5,11.6,5.8
E00091129,78.6,15.8,5.6
E00091136,78.3,15.7,6
E00091137,80.9,15,4
E00091138,78.6,17.3,4.2
E00091139,86.5,11,2.6
E00091140,78.2,17.1,4.7
E00091141,80,16.4,3.6
E00091142,68.4,21.6,9.9
E00091143,80.1,16.2,3.7
E00091144,77.2,17.5,5.2
E00091145,76,20,3.9
E00091146,78.6,13.3,8
E00091147,81.6,12.1,6.3
E00091148,79.1,14.4,6.5
E00091149,74.6,17,8.4
E00091150,66.8,19.2,13.9
E00091151,82.3,13.5,4.2
E00091152,78,12.2,9.8
E00091153,83.6,12.4,4
E00091154,78.2,14.4,7.4
E00091155,76.5,18.8,4.7
E00091156,76.5,16.5,7.1
E00091157,85,11.5,3.6
E00091158,84.3,11,4.7
E00091159,85.1,12.2,2.7
E00091160,73.1,18.9,8.1
E00091161,72,18.7,9.3
E00091162,78.9,13.6,7.5
E00091163,86.7,9.4,3.8
E00091164,67.8,17.1,15
E00091165,80.1,13.4,6.5
E00091166,68.2,18.8,13
E00091167,81.1,13.5,5.4
E00091168,79.7,15.6,4.7
E00091169,80.6,14.7,4.7
E00091170,73.6,19.2,7.2
E00091171,72.6,19.9,7.4
E00091172,83.7,13.2,3.1
E00091178,79.7,15.7,4.6
E00091179,77.6,15.2,7.2
E00091180,85.2,9.3,5.5
E00091181,73.1,16.7,10.2
E00091182,74.1,19.7,6.1
E00091183,72.3,22.2,5.4
E00091184,68.9,24.4,6.7
E00091193,77.8,16.7,5.6
E00091194,71.9,19.4,8.8
E00091199,73.6,19.1,7.2
E00091200,64.7,23.4,11.9
E00091201,75.5,17,7.4
E00091202,68.8,21.6,9.6
E00091203,72.6,18.2,9.1
E00091204,78.6,15.2,6.2
E00091205,73.5,20.5,6
E00091206,72.5,21.2,6.3
