geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00087758,80.2,5.1,14.7
E00087759,82.6,4.1,13.4
E00087760,83.1,4.6,12.3
E00087761,84.2,3.2,12.6
E00087762,82.4,6,11.7
E00087763,85.6,1.5,13
E00087764,78.8,4.7,16.5
E00087765,82.2,4,13.8
E00087767,87.3,1.6,11.1
E00087768,82.6,4.5,12.9
E00087769,79,4.7,16.3
E00087770,79.1,3.3,17.6
E00087771,75,6,19
E00087772,81.2,6,12.8
E00087773,81.7,8.1,10.1
E00087833,79.3,4.3,16.5
E00087834,91.3,2.9,5.8
E00087835,89,0.3,10.7
E00087836,89.3,1.2,9.5
E00087837,89.9,2.8,7.3
E00087838,84.6,4.5,11
E00087839,69.6,4.6,25.8
E00087840,92.9,0.8,6.3
E00087841,81.5,2,16.5
E00087842,86.5,3.1,10.4
E00087843,85,2.3,12.6
E00087844,90.1,2.6,7.3
E00087845,89.3,0.7,10
E00087846,86.3,2.7,11
E00087934,90.9,1.5,7.6
E00087935,86.3,3.9,9.8
E00087936,81.4,5.9,12.8
E00087937,84.8,2.5,12.7
E00087938,81,2.8,16.3
E00087939,86.7,2.9,10.5
E00087940,82.3,4.2,13.5
E00087942,87.5,4.3,8.2
E00087948,88.5,1.3,10.3
E00088059,88.3,2.8,8.9
E00088060,73.9,2.6,23.5
E00088063,90.7,3.3,6
E00088065,78.3,2.4,19.2
E00088066,90.1,2.7,7.2
E00088067,79.8,5.3,14.8
E00088068,81.1,3.9,15
E00088069,94.2,1.8,4
E00088070,83.4,2.3,14.3
E00088071,67.7,1.5,30.8
E00088072,87.5,5.3,7.2
E00088074,88.9,4.5,6.6
E00088076,86.2,3.7,10.1
E00088077,86.1,5.5,8.4
E00088084,88.6,3.7,7.7
E00088086,82,6.4,11.5
E00088087,75.8,4.2,20
E00088088,83.4,3.7,12.9
E00088089,75.4,1.4,23.2
E00088095,74,6.4,19.6
E00088096,80.2,1.7,18.2
E00088097,86.3,3.7,10
E00088099,82.1,5,12.9
E00088100,87.2,2.7,10.1
E00088101,77.7,2.9,19.3
E00088102,86.5,1.6,11.9
E00088103,91,0.7,8.2
E00088104,87.9,3.5,8.6
E00088105,87.2,3.4,9.4
E00088107,91.5,1.3,7.2
E00088108,73.3,2.6,24.2
E00088109,84.3,2.9,12.8
E00088110,88.1,2.9,9
E00088111,88.9,3.2,8
E00088115,86.5,0,13.5
E00088116,84.7,4.7,10.6
E00119175,82.4,4,13.6
E00119176,80.5,3.4,16
E00119177,93.2,0.6,6.2
E00119178,89.3,3.6,7
E00119180,87.9,2.4,9.7
E00119181,87.9,2.1,10
E00119182,87.1,3.5,9.4
E00119183,84.8,2.1,13.1
E00119185,87.9,3.9,8.2
E00119186,83,3,14
E00119187,82.7,4.5,12.8
E00119188,89.8,2.3,7.9
E00119189,85.1,5,9.9
E00119190,84.7,3.4,12
E00119191,91.2,4.1,4.7
E00119192,89.6,3,7.5
E00119193,91.2,3.9,4.9
E00119194,94.7,1.5,3.8
E00119195,89,5.3,5.7
E00119196,89.2,1.5,9.3
E00119197,95.6,2.7,1.7
E00119198,82,0.7,17.3
E00119282,88.4,2.5,9.1
E00119285,84.3,2.8,12.9
E00119286,87.8,2.4,9.8
E00119334,91.5,0.8,7.6
E00119335,86.6,3.3,10
E00119336,71.1,1.3,27.7
E00119338,79.8,3.6,16.5
E00119339,93.6,0.6,5.8
E00119340,78.4,3.5,18.1
E00119341,92.6,1.9,5.4
E00119342,91.4,3.1,5.5
E00119394,82.3,10.2,7.5
E00119399,89.5,1.9,8.6
E00119401,91.2,0.3,8.5
E00119402,93.1,2.1,4.8
E00119403,92.4,1.5,6.1
E00119404,81.5,4.9,13.5
E00119405,87.7,3.3,9
E00119406,93.5,2.9,3.6
E00119407,90.6,1.6,7.9
E00119409,73.8,2.1,24.1
E00119410,90.3,3.8,5.9
E00119411,87.7,3.7,8.6
E00119469,78.7,2.3,19
E00119471,93.7,1.3,5
E00119472,91.4,2.4,6.3
E00119473,87.5,1.7,10.8
E00119474,88.4,2.4,9.2
E00119475,87.4,4.4,8.2
E00119782,86.3,6.2,7.6
E00119783,87.3,2.9,9.8
E00119784,91.7,2.9,5.4
E00119785,80.3,5.5,14.3
E00119786,87.4,3.1,9.5
E00119787,90.1,4.6,5.3
E00119788,93.8,3.1,3.1
E00119789,85.8,4,10.2
E00119790,91,1.7,7.3
E00119791,83.5,9,7.5
E00119792,92.5,1.9,5.6
E00119793,90,4,6
E00119794,86.5,7.3,6.2
E00119795,90.5,4.7,4.7
E00119796,92.2,4.2,3.6
E00119797,87.4,5.4,7.3
E00119798,80.9,8.6,10.5
E00119799,80.3,3.9,15.8
E00119800,76.1,9.3,14.6
E00119801,83.4,1.9,14.7
E00119802,93.1,3.1,3.8
E00119803,88.2,3.2,8.6
E00119804,86.8,3.8,9.4
