geography_code,disability_3a-001,disability_3a-002
E00087758,16.6,83.4
E00087759,12.6,87.4
E00087760,11.1,88.9
E00087761,14.6,85.4
E00087762,10.3,89.7
E00087763,17,83
E00087764,29.6,70.4
E00087765,19.1,80.9
E00087767,12.9,87.1
E00087768,15,85
E00087769,16.7,83.3
E00087770,15.2,84.8
E00087771,23.5,76.5
E00087772,14.8,85.2
E00087773,13,87
E00087833,34.8,65.2
E00087834,12.8,87.2
E00087835,15.2,84.8
E00087836,7.4,92.6
E00087837,13.4,86.6
E00087838,16.1,83.9
E00087839,24.8,75.2
E00087840,11.4,88.6
E00087841,18.7,81.3
E00087842,12.9,87.1
E00087843,27.5,72.5
E00087844,13.4,86.6
E00087845,16.8,83.2
E00087846,16.1,83.9
E00087934,16.5,83.5
E00087935,15.8,84.2
E00087936,16.6,83.4
E00087937,11.7,88.3
E00087938,16.6,83.4
E00087939,11.8,88.2
E00087940,10.8,89.2
E00087942,13.8,86.2
E00087948,13.8,86.2
E00088059,17.2,82.8
E00088060,26.9,73.1
E00088063,8.9,91.1
E00088065,17.9,82.1
E00088066,12.5,87.5
E00088067,17.6,82.4
E00088068,21,79
E00088069,6.2,93.8
E00088070,17,83
E00088071,37.4,62.6
E00088072,9.2,90.8
E00088074,11.9,88.1
E00088076,14.6,85.4
E00088077,9.2,90.8
E00088084,14.8,85.2
E00088086,13.3,86.7
E00088087,16.1,83.9
E00088088,13.2,86.8
E00088089,26,74
E00088095,20.2,79.8
E00088096,17.2,82.8
E00088097,12.7,87.3
E00088099,16.4,83.6
E00088100,16.5,83.5
E00088101,17.7,82.3
E00088102,12.5,87.5
E00088103,14.6,85.4
E00088104,16.9,83.1
E00088105,12.8,87.2
E00088107,17.9,82.1
E00088108,18.7,81.3
E00088109,13.6,86.4
E00088110,12.6,87.4
E00088111,18.2,81.8
E00088115,18.9,81.1
E00088116,17.1,82.9
E00119175,21.1,78.9
E00119176,16.3,83.7
E00119177,10.6,89.4
E00119178,12.6,87.4
E00119180,13.6,86.4
E00119181,17.4,82.6
E00119182,14,86
E00119183,16,84
E00119185,12.7,87.3
E00119186,18.6,81.4
E00119187,25.6,74.4
E00119188,18.6,81.4
E00119189,19.8,80.2
E00119190,12,88
E00119191,10.7,89.3
E00119192,16,84
E00119193,9.7,90.3
E00119194,14.1,85.9
E00119195,14.3,85.7
E00119196,15.5,84.5
E00119197,11.9,88.1
E00119198,24.7,75.3
E00119282,15.8,84.2
E00119285,11.8,88.2
E00119286,15.4,84.6
E00119334,12.2,87.8
E00119335,15.4,84.6
E00119336,23.3,76.7
E00119338,25.6,74.4
E00119339,12.4,87.6
E00119340,21.4,78.6
E00119341,12.2,87.8
E00119342,13.4,86.6
E00119394,11.5,88.5
E00119399,15.3,84.7
E00119401,13.1,86.9
E00119402,13.5,86.5
E00119403,10,90
E00119404,9.8,90.2
E00119405,12.3,87.7
E00119406,12.2,87.8
E00119407,9.8,90.2
E00119409,17.3,82.7
E00119410,10.8,89.2
E00119411,13.1,86.9
E00119469,17,83
E00119471,12.1,87.9
E00119472,11.7,88.3
E00119473,17.7,82.3
E00119474,16.7,83.3
E00119475,15.3,84.7
E00119782,12.8,87.2
E00119783,8.7,91.3
E00119784,13.7,86.3
E00119785,15.1,84.9
E00119786,12,88
E00119787,10.8,89.2
E00119788,11,89
E00119789,15.4,84.6
E00119790,12.8,87.2
E00119791,15.9,84.1
E00119792,14.6,85.4
E00119793,12.4,87.6
E00119794,9.2,90.8
E00119795,12.8,87.2
E00119796,8.6,91.4
E00119797,15.3,84.7
E00119798,9.4,90.6
E00119799,22.8,77.2
E00119800,26,74
E00119801,18.2,81.8
E00119802,11.6,88.4
E00119803,22.9,77.1
E00119804,14.6,85.4
E00119805,15.6,84.4
E00119806,15.6,84.4
E00119807,30.5,69.5
E00119808,12.5,87.5
E00119809,27.2,72.8
E00119810,12.7,87.3
E00119811,18.2,81.8
E00119812,27.1,72.9
E00119813,15.6,84.4
E00119814,20.1,79.9
E00119815,14.5,85.5
E00119816,16.1,83.9
E00119817,13.7,86.3
E00119818,15.8,84.2
E00119819,13.2,86.8
E00119820,15.9,84.1
E00119821,18,82
E00119822,28.9,71.1
E00119823,23.1,76.9
E00119824,15,85
E00119825,18.2,81.8
E00119826,35.7,64.3
E00119827,9.3,90.7
E00119828,18.7,81.3
E00119829,17.1,82.9
E00119830,11.2,88.8
E00119831,14.3,85.7
E00119832,12.3,87.7
E00119833,18.1,81.9
E00119834,15.4,84.6
E00119835,24.6,75.4
E00119836,11.8,88.2
E00119837,11.6,88.4
E00119838,26.4,73.6
E00119839,17.8,82.2
E00119840,14.4,85.6
E00119845,13.2,86.8
E00119847,16.3,83.7
E00119848,14.8,85.2
E00119849,18.1,81.9
E00119850,13,87
E00119853,10.5,89.5
E00119854,33.2,66.8
E00119855,18.3,81.7
E00119857,27.3,72.7
E00119858,21.8,78.2
E00119859,17.6,82.4
E00119860,10.2,89.8
E00119861,17.2,82.8
E00119862,17.8,82.2
E00119864,17.7,82.3
E00119865,11.4,88.6
E00119866,10.5,89.5
E00119867,23.4,76.6
E00119868,15.6,84.4
E00119869,15.7,84.3
E00119870,15.4,84.6
E00119871,13.2,86.8
E00119872,13.9,86.1
E00119873,15.8,84.2
E00119874,11.6,88.4
E00119875,11.4,88.6
E00119876,7.7,92.3
E00119877,10.5,89.5
E00119878,15.5,84.5
E00119879,9.1,90.9
E00119880,11.1,88.9
E00119881,11,89
E00119882,24.1,75.9
E00119883,11.6,88.4
E00119884,14.1,85.9
E00119885,12.8,87.2
E00119886,11.9,88.1
E00119887,12.9,87.1
E00119888,20.4,79.6
E00119889,14,86
E00119890,17.8,82.2
E00119891,13.2,86.8
E00119892,12.4,87.6
E00119893,16.7,83.3
E00119894,13.7,86.3
E00119895,19.8,80.2
E00119896,12.7,87.3
E00119897,7.5,92.5
E00119898,19.9,80.1
E00119899,17.6,82.4
E00119900,16.5,83.5
E00119901,8.5,91.5
E00119902,10.2,89.8
E00119903,13,87
E00119904,6.6,93.4
E00119905,12.1,87.9
E00119906,12.7,87.3
E00119907,16.5,83.5
E00119908,8.7,91.3
E00119909,15.2,84.8
E00119910,16.4,83.6
E00119911,12.5,87.5
E00119912,14.5,85.5
E00119913,18.1,81.9
E00119914,20.4,79.6
E00119915,18.5,81.5
E00119916,15.6,84.4
E00119917,17.9,82.1
E00119918,20.9,79.1
E00119919,21.8,78.2
E00119920,29.9,70.1
E00119921,17.8,82.2
E00119922,20.1,79.9
E00119923,31,69
E00119924,23.4,76.6
E00119925,25.5,74.5
E00119926,18.6,81.4
E00119927,13.6,86.4
E00119928,11.7,88.3
E00119930,25.4,74.6
E00119931,17.6,82.4
E00119933,9.1,90.9
E00119934,29.1,70.9
E00119935,9.3,90.7
E00119936,10.9,89.1
E00119937,10.3,89.7
E00119938,27.4,72.6
E00119939,10.7,89.3
E00119940,23.2,76.8
E00119941,9.1,90.9
E00119942,11,89
E00119943,15.6,84.4
E00119944,15.2,84.8
E00119945,9.6,90.4
E00119946,21.5,78.5
E00119947,16.6,83.4
E00119948,11.6,88.4
E00119949,13.5,86.5
E00119950,15,85
E00119951,16.6,83.4
E00119952,15.1,84.9
E00119953,13.2,86.8
E00119954,11.1,88.9
E00119955,17.1,82.9
E00119956,10,90
E00119957,17.2,82.8
E00119958,10,90
E00119959,14.5,85.5
E00119961,14.4,85.6
E00119962,13.4,86.6
E00119963,22.3,77.7
E00119964,26.4,73.6
E00119965,20.1,79.9
E00119966,10.2,89.8
E00119967,16.7,83.3
E00119968,14.8,85.2
