geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00087758,55.5,28.8,13,2.7,0
E00087759,60.5,28.1,9.6,1.8,0
E00087760,54.1,34.4,9.6,1.9,0
E00087761,58.4,33.5,7.2,0.9,0
E00087762,58.7,27.7,12.3,1.3,0
E00087763,54.3,33.3,10.9,1.4,0
E00087764,29.5,41,23,6.5,0
E00087765,46.2,41.8,11,1.1,0
E00087767,52.4,39.7,7.9,0,0
E00087768,55.9,33.8,9.7,0.7,0
E00087769,51.1,30.7,12.5,5.7,0
E00087770,57.1,28.6,11.3,2.3,0.8
E00087771,37.3,33.3,24.6,4.8,0
E00087772,56.5,31.4,9.4,2.7,0
E00087773,60.5,27.8,9.3,2.5,0
E00087833,31.2,46.2,22.6,0,0
E00087834,68.6,26.6,4.7,0,0
E00087835,51.3,36.2,9.2,3.3,0
E00087836,71.4,24,4.6,0,0
E00087837,58.3,33.9,7.8,0,0
E00087838,57.6,25.9,11.2,4.1,1.2
E00087839,29.7,43,20.3,7,0
E00087840,70.3,27.1,2.5,0,0
E00087841,50.3,36.2,10.3,3.2,0
E00087842,62.4,30.2,6.2,1.2,0
E00087843,58.7,32.4,7.8,1.1,0
E00087844,61.2,30.3,7.9,0.7,0
E00087845,52.5,36.4,11,0,0
E00087846,60.7,35,4.3,0,0
E00087934,62.9,29.4,6.7,1,0
E00087935,53.1,32.4,13.1,1.4,0
E00087936,51.8,35.1,12.5,0.6,0
E00087937,60.9,27.6,11.5,0,0
E00087938,51.9,29.7,16.8,1.6,0
E00087939,60.2,32.9,6.8,0,0
E00087940,64.9,32.1,3.1,0,0
E00087942,51.1,40.6,7.5,0.8,0
E00087948,62.9,27.8,8.8,0.5,0
E00088059,52.3,37.1,9.9,0.7,0
E00088060,32.3,37.6,19.5,10.5,0
E00088063,70.8,26.5,1.8,0.9,0
E00088065,41.4,36.4,19.3,2.9,0
E00088066,65.1,26,6.8,2.1,0
E00088067,50.7,34.7,9.7,4.9,0
E00088068,47.3,35.7,17.1,0,0
E00088069,71.1,25,3.9,0,0
E00088070,57,24.2,16.4,2.4,0
E00088071,23.8,35.2,24.6,13.9,2.5
E00088072,63.2,34.4,2.4,0,0
E00088074,58.2,32.8,9,0,0
E00088076,57.8,32.7,7.5,1.4,0.7
E00088077,73.4,20.2,5.5,0.9,0
E00088084,54.8,37.8,6.7,0.7,0
E00088086,59.5,32.2,5,3.3,0
E00088087,47.3,42.6,8.5,1.6,0
E00088088,56.1,32.7,10.2,1,0
E00088089,30.3,49.7,18.9,1.1,0
E00088095,46.7,35.2,14.3,3.8,0
E00088096,37.8,39.5,19.3,3.4,0
E00088097,63.7,29.4,5,2,0
E00088099,56.4,27,15.3,1.2,0
E00088100,48.8,37.8,11,2.4,0
E00088101,44.4,34.7,15.3,4.9,0.7
E00088102,52.6,28.9,17,1.5,0
E00088103,58.9,34.8,5.4,0.9,0
E00088104,55.7,36.9,7.4,0,0
E00088105,48.8,39.5,10.1,1.6,0
E00088107,51.5,36.9,11.5,0,0
E00088108,43,33.9,19,4.1,0
E00088109,58.2,32.2,8.5,1.1,0
E00088110,54.3,40.3,5.4,0,0
E00088111,49.6,37.2,12.4,0.8,0
E00088115,48.9,38.3,12.8,0,0
E00088116,46.8,39.2,11.4,2.5,0
E00119175,45.9,32.4,18,3.6,0
E00119176,52.6,34.1,11.9,1.5,0
E00119177,61,25.7,12.5,0.7,0
E00119178,56.8,35.2,6.8,1.2,0
E00119180,53.1,38.3,7.8,0.8,0
E00119181,47.4,42.1,8.3,2.3,0
E00119182,54.9,34.4,9.4,1.2,0
E00119183,51.2,32.6,14,2.3,0
E00119185,56.6,27.7,15.1,0.6,0
E00119186,45.4,34.1,18,2.4,0
E00119187,31.1,45.1,20.5,3.3,0
E00119188,58.3,25.8,11.7,4.3,0
E00119189,48.5,35.4,13.1,2.3,0.8
E00119190,57.7,34.6,6.9,0,0.8
E00119191,73.7,22.8,1.8,1.8,0
E00119192,56.1,34.2,8.8,0.9,0
E00119193,64.5,26.6,7.3,1.6,0
E00119194,57.6,32.2,7.6,2.5,0
E00119195,59.2,32.5,7.5,0.8,0
E00119196,53.7,35,10.6,0.8,0
E00119197,67.5,24.6,7.9,0,0
E00119198,37.2,34.9,20.2,7,0.8
E00119282,45.7,35.7,17.1,1.4,0
E00119285,61.8,32.4,4.4,1.5,0
E00119286,49.6,39,9.8,1.6,0
E00119334,53.7,31.6,11.6,3.2,0
E00119335,54.5,36.6,6.9,2,0
E00119336,32.9,41.1,16.4,9.6,0
E00119338,53.3,31.7,11.7,3.3,0
E00119339,65,30.1,4.1,0.8,0
E00119340,42.6,37.7,15.6,4.1,0
E00119341,60.1,31.9,8,0,0
E00119342,58.1,31.5,8.9,1.6,0
E00119394,60.7,32.6,5.2,1.5,0
E00119399,50.3,33.8,14.5,1.4,0
E00119401,52,40.8,6.6,0.7,0
E00119402,57.1,34.2,5.4,3.3,0
E00119403,64.8,27,7.5,0.6,0
E00119404,59,29.5,9.8,1.6,0
E00119405,63.6,26.5,9.8,0,0
E00119406,60.3,32.5,6.3,0.8,0
E00119407,62.3,29.8,7.3,0.7,0
E00119409,49.1,30.6,15.7,4.6,0
E00119410,63.4,32,4.7,0,0
E00119411,53.4,34.4,11.5,0.8,0
E00119469,49.2,37.5,10.2,3.1,0
E00119471,55.6,37.5,5.6,1.4,0
E00119472,58.2,34,5.9,2,0
E00119473,53.4,35.1,9.9,1.5,0
E00119474,52.7,35.3,10.7,1.3,0
E00119475,52.1,37.3,10.6,0,0
E00119782,59.2,34.4,6.4,0,0
E00119783,64,26.5,8.1,1.5,0
E00119784,61.3,30.6,7.3,0.8,0
E00119785,46.6,39.2,13.8,0.5,0
E00119786,65.7,24.5,9.1,0.7,0
E00119787,66.7,24.4,7.4,1.5,0
E00119788,65.7,28.3,6.1,0,0
E00119789,54,37.3,7.9,0.8,0
E00119790,64.6,30.2,5.2,0,0
E00119791,62.7,26.6,9.5,1.2,0
E00119792,54.6,36.9,8.5,0,0
E00119793,59.6,36.7,3.7,0,0
E00119794,62.4,32.5,5.1,0,0
E00119795,60.9,26.6,10.2,2.3,0
E00119796,69.9,25.2,4.9,0,0
E00119797,58,30.5,9.9,1.5,0
E00119798,63.7,33.1,3.2,0,0
E00119799,52,35.3,10.7,2,0
E00119800,54.5,28.6,14.3,2.7,0
E00119801,65.5,28.6,6,0,0
E00119802,70.9,18.1,8.7,2.4,0
E00119803,44.4,48.9,5.9,0.7,0
E00119804,56.2,33.1,8.3,2.5,0
E00119805,57.7,31.4,10.3,0.6,0
E00119806,55.2,28.4,12.1,4.3,0
E00119807,32.9,44.7,22.4,0,0
E00119808,62.6,23.1,13.2,1.1,0
E00119809,45.1,33.6,16.8,4.4,0
E00119810,51.3,33,12.2,3.5,0
E00119811,48.6,33,14.7,3.7,0
