geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00122064,93.1,3.8,3.2
E00122065,94.4,2.7,3
E00122066,94.6,3.5,1.9
E00122067,94.2,2,3.7
E00122068,95.6,1.1,3.3
E00122069,93.7,3,3.3
E00122070,89.9,4.1,6
E00122071,95.6,1.2,3.2
E00122072,99.6,0.4,0
E00122073,95.6,1.5,2.9
E00122074,70.8,5.7,23.5
E00122075,95.3,0.5,4.2
E00122077,78.5,3.2,18.4
E00122078,84.2,4.9,10.9
E00122080,84,2.9,13
E00122083,85.6,1.6,12.8
E00122084,79.3,2.5,18.2
E00122085,82.6,3.5,13.9
E00122086,94.3,0.9,4.8
E00122087,78.8,4.6,16.6
E00122088,76.6,4.6,18.8
E00122089,75.7,5.4,18.8
E00122090,89.8,2.1,8.1
E00122091,78.5,6.2,15.4
E00122092,88.7,3.3,8
E00122093,88.4,4,7.6
E00122094,84.2,5.4,10.4
E00122095,74.2,2.7,23.1
E00122096,89.7,5,5.3
E00122097,78.7,1.7,19.6
E00122098,77.7,4,18.4
E00122099,97.5,0.3,2.2
E00122100,75.4,6.5,18
E00122101,82.3,3.7,14
E00122102,89.5,3.7,6.7
E00122103,90.9,2.8,6.3
E00122123,92.5,2.9,4.6
E00122124,91.7,1.7,6.6
E00122127,95.5,1.8,2.6
E00122137,97.6,1.4,1
E00122138,99.6,0,0.4
E00122139,96.3,0,3.7
E00122140,89,2.6,8.4
E00122141,96,2.2,1.9
E00122142,96.8,0.5,2.7
E00122143,99.2,0.8,0
E00122144,93.1,1.7,5.2
E00122145,94.4,3.1,2.4
E00122147,96.3,1.4,2.3
E00122148,96.4,1.8,1.8
E00122149,98.5,0.7,0.7
E00122150,97.8,0,2.2
E00122151,94.3,0,5.7
E00122152,97.6,0,2.4
E00122153,96.6,1.1,2.2
E00122154,95.8,0.3,3.8
E00122155,97.1,0.3,2.6
E00122156,94.9,1,4.1
E00122176,96.5,0.3,3.1
E00122177,97.7,0.3,2
E00122178,98.7,0.3,1
E00122179,97.5,1.2,1.2
E00122180,95.3,0.8,4
E00122181,95.1,1.5,3.4
E00122182,99.7,0,0.3
