geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00122064,91.6,4.9,1.3,2.3
E00122065,87.2,8.7,2.2,1.9
E00122066,91.3,5.3,1.7,1.7
E00122067,92.6,6,0.4,1.1
E00122068,87.4,5.2,1.7,5.7
E00122069,90,5.4,1.5,3.1
E00122070,89.5,10.2,0,0.4
E00122071,92.1,4.6,0.8,2.5
E00122072,87.2,6,3.2,3.7
E00122073,88.5,5.8,1.8,3.9
E00122074,91.9,4,1.2,3
E00122075,88.5,3.3,3.3,4.9
E00122077,93.6,4.2,1,1.3
E00122078,87.6,6.2,3.8,2.4
E00122080,93.1,3.4,0.3,3.1
E00122083,92.2,3.2,2.6,2
E00122084,87.9,4.8,3.5,3.8
E00122085,96.6,2,0.8,0.5
E00122086,87.3,4.6,2.5,5.6
E00122087,94,2.8,1.9,1.3
E00122088,95.9,1.4,1,1.7
E00122089,93.1,5.3,0.8,0.8
E00122090,90.3,6.1,1.4,2.2
E00122091,93.6,2.9,1.3,2.3
E00122092,94.6,3.1,0.7,1.6
E00122093,91.4,5.8,0.7,2.1
E00122094,93.8,3.7,1.5,1.1
E00122095,92.3,5.3,0.3,2.3
E00122096,88.2,6.9,1.4,3.5
E00122097,92.4,3.5,1.3,2.8
E00122098,93.2,2.7,1.5,2.7
E00122099,88.1,3.1,3.1,5.6
E00122100,93.1,3.9,2.5,0.6
E00122101,95.6,3.1,0.7,0.7
E00122102,88.3,8.3,1.7,1.7
E00122103,86.3,8,2.2,3.5
E00122123,90,6,0.7,3.3
E00122124,93.2,4.3,1.1,1.4
E00122127,91.3,4.3,1.6,2.7
E00122137,91.6,2.4,1.7,4.2
E00122138,91.7,3.4,1.1,3.8
E00122139,91.7,4.1,0.8,3.3
E00122140,84,8.7,0.7,6.7
E00122141,88.3,5.9,3.3,2.6
E00122142,91.8,2.7,3.8,1.6
E00122143,84.6,6.1,3.2,6.1
E00122144,90.5,5.3,1.8,2.5
E00122145,86.1,3.6,2.9,7.3
E00122147,91,5.5,1.2,2.3
E00122148,87.5,7.9,2.1,2.4
E00122149,90.8,5.4,1.9,1.9
E00122150,90,5.9,0.9,3.2
E00122151,87.7,5.1,3.3,4
E00122152,90.6,6.9,1.1,1.4
E00122153,91.6,4.6,0.3,3.5
E00122154,93.3,3.5,1.1,2.1
E00122155,89.9,5.9,1.3,2.9
E00122156,89.7,6.4,2.2,1.7
E00122176,88,4.9,1.8,5.3
E00122177,87.4,3.8,1.4,7.5
E00122178,84.1,6.2,2.6,7.1
E00122179,85.6,4.9,2.8,6.7
E00122180,90.8,5.8,0.8,2.6
E00122181,92.7,3.2,2.5,1.6
E00122182,90.6,3.2,0.6,5.5
E00122183,86,5.8,2.2,6.1
E00122184,89.3,4.1,1.4,5.2
E00122185,87.8,3,3,6.3
E00122186,86.5,6.1,3.5,3.9
E00122188,90.2,6,1.6,2.2
E00122189,91.4,2.4,2,4.1
E00122191,90.4,4.1,1.8,3.7
E00122200,89.2,6.9,0.8,3.1
E00122222,88.8,6.2,1.8,3.3
E00122224,88.4,7.2,0.9,3.5
E00122225,91.6,3.6,1.6,3.2
E00122227,90.4,4.5,1.4,3.7
E00122228,90.3,5.6,1.5,2.6
E00122229,88.4,7.4,2.4,1.8
E00122230,91.1,4.3,1.3,3.3
E00122231,91.4,2.6,2.1,3.9
E00122232,93.3,2.6,1.6,2.6
E00122233,92.2,5.7,0.2,1.9
E00122234,87.4,5.8,2.6,4.2
E00122235,91.1,5.3,1.4,2.2
E00122236,92.4,4.2,0.7,2.8
E00122237,86.2,7.1,1.8,4.9
E00122238,90.3,6,1.6,2.2
E00122239,91.1,4.3,1.3,3.3
E00122240,91.4,3.3,2.8,2.5
E00122241,89.2,4.9,1.5,4.3
E00122242,88.7,5,2,4.3
E00122243,89.6,7.3,0.9,2.2
E00122244,94.9,3.3,1.5,0.3
E00122245,94,3,1,2
E00122246,92.5,1.4,1.7,4.4
E00122247,88,5.7,2,4.3
E00122248,90.5,2.6,3,3.9
E00122249,89,2.4,2,6.7
E00122250,92.8,3.3,0,3.8
E00122251,86.6,6.1,2.7,4.6
E00122252,85.6,11.9,0.7,1.8
E00122253,92.8,3.2,2.2,1.8
E00122254,91.7,4.5,1.5,2.3
E00122255,89.3,5.3,2.7,2.7
E00122256,87.4,4.2,3.2,5.3
E00122257,91.2,5.2,2.5,1.1
E00122258,92.5,3.1,2,2.4
E00122259,91.6,4.9,1.8,1.8
E00122260,94.3,1.2,2.4,2
E00122261,89.3,4.3,3.6,2.9
E00122262,94.6,3.3,1.3,0.7
E00122263,95.2,2.1,1.4,1.2
E00122264,92.6,3,2,2.5
E00122265,93.7,2.8,0.7,2.8
E00122266,84.6,6.8,1.9,6.8
E00122267,89.2,3.9,1.1,5.7
E00122268,90.1,5.9,2.5,1.5
E00122269,88.4,5,3.1,3.5
E00122270,87.2,5.3,4.6,2.8
E00122271,87.1,5.6,2.1,5.2
E00122272,92.5,2.7,3.1,1.6
E00122273,91.5,2.4,2.4,3.7
E00122274,85.8,6.1,3.1,5
E00122275,88.3,5.3,4.5,2
E00122276,90.5,5.4,0.3,3.7
E00122277,92,3.8,3.2,0.9
E00122278,90,5.8,1.9,2.3
E00122279,88.5,6.5,1.2,3.7
E00122280,84.5,8.8,2.4,4.3
