geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00122064,55.2,44.8
E00122065,47.2,52.8
E00122066,56.9,43.1
E00122067,58,42
E00122068,36.2,63.8
E00122069,37.4,62.6
E00122070,62.2,37.8
E00122071,57.6,42.4
E00122072,49.5,50.5
E00122073,53.7,46.3
E00122074,39,61
E00122075,26.3,73.7
E00122077,16.1,83.9
E00122078,45.8,54.2
E00122080,17,83
E00122083,32.7,67.3
E00122084,28.7,71.3
E00122085,17.7,82.3
E00122086,32.8,67.2
E00122087,49.3,50.7
E00122088,28.5,71.5
E00122089,34,66
E00122090,58.1,41.9
E00122091,52.4,47.6
E00122092,48.7,51.3
E00122093,57,43
E00122094,58.4,41.6
E00122095,55.4,44.6
E00122096,57.1,42.9
E00122097,37.7,62.3
E00122098,38.5,61.5
E00122099,26.5,73.5
E00122100,43.7,56.3
E00122101,15.8,84.2
E00122102,50.5,49.5
E00122103,55.7,44.3
E00122123,64.1,35.9
E00122124,59.6,40.4
E00122127,61.7,38.3
E00122137,50.6,49.4
E00122138,50.4,49.6
E00122139,48.4,51.6
E00122140,23,77
E00122141,33.8,66.2
E00122142,45.1,54.9
E00122143,35.7,64.3
E00122144,49.6,50.4
E00122145,44.3,55.7
E00122147,68,32
E00122148,61.9,38.1
E00122149,65.4,34.6
E00122150,70.2,29.8
E00122151,68.3,31.7
E00122152,44.5,55.5
E00122153,68.4,31.6
E00122154,62.2,37.8
E00122155,67.7,32.3
E00122156,69.7,30.3
E00122176,47,53
E00122177,51,49
E00122178,50.3,49.7
E00122179,48.1,51.9
E00122180,44.7,55.3
E00122181,58.4,41.6
E00122182,32,68
E00122183,53.8,46.2
E00122184,49.6,50.4
E00122185,42.3,57.7
E00122186,26.7,73.3
E00122188,47.9,52.1
E00122189,51.6,48.4
E00122191,51.5,48.5
E00122200,48.1,51.9
E00122222,52.7,47.3
E00122224,59.2,40.8
E00122225,46.5,53.5
E00122227,51.6,48.4
E00122228,56.6,43.4
E00122229,58.1,41.9
E00122230,52.2,47.8
E00122231,29.6,70.4
E00122232,51.9,48.1
E00122233,59.3,40.7
E00122234,54.9,45.1
E00122235,56.6,43.4
E00122236,54.3,45.7
E00122237,59.7,40.3
E00122238,62.6,37.4
E00122239,42.6,57.4
