geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00122064,6,22.4,71.6
E00122065,10,22.3,67.7
E00122066,0.8,26.7,72.5
E00122067,4.1,27.3,68.6
E00122068,10.2,39.8,50
E00122069,13.6,24.7,61.7
E00122070,6.8,24.8,68.4
E00122071,6,27,67
E00122072,7.7,26.9,65.4
E00122073,4.8,21.2,74
E00122074,7.4,37.4,55.3
E00122075,4.7,14.8,80.5
E00122077,24.5,42.6,32.9
E00122078,12,28.8,59.2
E00122080,21.8,31.7,46.5
E00122083,12.3,36.4,51.2
E00122084,20.3,36.8,42.9
E00122085,16.5,44.3,39.2
E00122086,5.1,32.4,62.5
E00122087,8.3,28,63.6
E00122088,11.3,31.6,57.1
E00122089,10.2,35.9,53.9
E00122090,5.6,23.8,70.6
E00122091,4.3,36.4,59.3
E00122092,3,45.1,51.9
E00122093,3.4,24.8,71.8
E00122094,4.6,38.2,57.3
E00122095,4.8,28,67.3
E00122096,7.1,29.4,63.5
E00122097,24.6,16.4,59
E00122098,15.5,12.1,72.4
E00122099,7.6,19.3,73.1
E00122100,2.8,6.5,90.7
E00122101,51.4,14.4,34.2
E00122102,6.8,28.8,64.4
E00122103,6.9,21.5,71.5
E00122123,8.4,21,70.6
E00122124,5.8,20.8,73.3
E00122127,3.8,19.5,76.7
E00122137,5.9,39.9,54.2
E00122138,4.2,39.2,56.6
E00122139,3,42.9,54.1
E00122140,1.7,77.4,20.9
E00122141,5.5,35.9,58.6
E00122142,5.8,50.5,43.7
E00122143,5.5,35.5,59.1
E00122144,4.1,40.4,55.5
E00122145,5,29.5,65.5
E00122147,3.5,14.2,82.3
E00122148,8.5,22,69.5
E00122149,4.9,20.3,74.8
E00122150,11.5,11.5,77
E00122151,6.9,16.4,76.7
E00122152,3,31.1,65.9
E00122153,7.1,17.5,75.3
E00122154,6.8,21.8,71.4
E00122155,3.1,26,71
E00122156,4.7,15.2,80.1
E00122176,4.4,34.6,61
E00122177,5.9,29.4,64.7
E00122178,5,28.8,66.2
E00122179,6,18.1,75.9
E00122180,2.5,24.8,72.6
E00122181,6.9,20.6,72.5
E00122182,10.1,29.5,60.4
E00122183,5.9,25.2,68.9
E00122184,3.6,33.8,62.6
E00122185,7,24,69
E00122186,4.3,49.6,46.2
E00122188,6.6,16.1,77.4
E00122189,3.3,38.3,58.3
E00122191,5.1,23.4,71.4
E00122200,5.4,39.5,55
E00122222,0.8,29.9,69.3
E00122224,7.9,12.9,79.1
E00122225,3.9,21.6,74.6
E00122227,8.7,19.9,71.4
E00122228,3.4,14.4,82.2
E00122229,4.9,28.8,66.3
E00122230,5.4,27.1,67.4
E00122231,3.2,48,48.8
E00122232,6.3,22.2,71.4
E00122233,7.8,16.8,75.4
E00122234,7.1,29.8,63.1
E00122235,4.6,10.7,84.7
E00122236,6.7,27.4,65.9
E00122237,5.6,31.2,63.2
E00122238,4.1,23.1,72.8
E00122239,3.4,32.8,63.9
E00122240,8.5,30.7,60.8
E00122241,8.2,34,57.9
E00122242,4.5,27.6,67.9
E00122243,5.7,18.7,75.6
E00122244,2.8,23.9,73.2
E00122245,9.6,32,58.4
E00122246,7.6,25.4,66.9
E00122247,7.4,23.7,68.9
E00122248,8,28,64
E00122249,2.9,35.5,61.6
E00122250,4.2,41.4,54.5
E00122251,6.6,30.6,62.8
E00122252,4.7,30.5,64.8
E00122253,5.6,25.6,68.8
E00122254,2.3,38.3,59.4
E00122255,0.6,69.5,29.9
E00122256,0.7,71.1,28.1
E00122257,8.9,37.4,53.7
E00122258,4.7,53.3,42
E00122259,5.5,45.3,49.2
E00122260,3.6,54,42.3
E00122261,3.8,50.9,45.3
E00122262,5.2,58.7,36.1
E00122263,3.3,51,45.7
E00122264,3.9,58.3,37.8
E00122265,0,81.7,18.3
E00122266,6.8,43.8,49.4
E00122267,4,38.9,57
E00122268,7.6,48.6,43.8
E00122269,7.9,27.2,64.9
E00122270,6.2,37.2,56.6
E00122271,5.9,37,57.1
E00122272,6.1,49,44.9
E00122273,3.6,76.6,19.8
E00122274,4.1,29.3,66.7
E00122275,4.5,51.1,44.4
E00122276,7.3,24.4,68.3
E00122277,10.2,12.7,77.1
E00122278,3.9,21.2,74.9
E00122279,5.2,28.9,65.9
E00122280,4.8,34.9,60.3
E00122281,6.8,23.3,69.9
E00122282,3.9,20.3,75.8
E00122283,4.3,30.4,65.2
E00122284,14.7,18.3,67
E00122285,1,25,74
E00122286,6.8,24.2,68.9
E00122287,11.7,13.3,75
E00122288,6,22.2,71.8
E00122289,7.1,27.3,65.6
E00122290,7.9,18.4,73.7
E00122291,10.3,25.7,64
E00122293,9.4,27.3,63.3
E00122294,8.9,19.6,71.5
E00122295,5.4,13.5,81.1
E00122296,6.8,22.2,70.9
E00122297,3.1,23.8,73.1
E00122298,3.5,24.8,71.7
E00122299,4,21.4,74.6
E00122300,4.5,39.6,56
E00122301,3.1,33.9,63
E00122302,2.1,40,57.9
E00122303,4.5,22.6,72.9
E00122305,51.7,17.5,30.8
E00122306,19.4,21.7,58.9
E00122307,14.9,32.2,52.9
E00122308,20.9,28.4,50.7
E00122310,14.4,55.2,30.4
E00122311,25.9,44.9,29.1
E00122312,28.2,33,38.8
E00122313,20.9,38.8,40.3
E00122314,14.1,61.6,24.2
E00122315,2.2,78.9,18.9
E00122316,8.1,47.4,44.4
E00122317,24.1,40.1,35.8
E00122318,6.1,26.7,67.2
E00122319,10.6,15,74.3
E00122320,19.5,23.4,57
E00122321,14.8,34.9,50.3
E00122322,9.3,48,42.7
E00122323,4.5,24.6,70.9
E00122324,10.2,26.3,63.6
E00122325,7.6,23.5,68.9
E00122326,6.2,49.6,44.2
E00122327,6.4,24.8,68.8
E00122328,3.4,34.2,62.3
E00122329,2.8,22.4,74.8
E00122330,6.7,25.9,67.4
E00122331,13.4,22.5,64.1
E00122332,2.8,44.2,53
E00122333,5.8,25.3,68.9
E00122334,1.5,66.2,32.3
E00122335,7.3,24.1,68.6
E00122336,3.7,26.9,69.4
E00122337,4.1,32,63.9
E00122338,4.6,32.1,63.4
E00122339,3,40.7,56.3
E00122340,5.6,31,63.4
E00122341,7.5,22.6,69.9
E00122342,0,52.9,47.1
E00122343,8.5,33.3,58.2
E00122344,8.2,23,68.9
E00122345,3.8,25.6,70.7
E00122346,12.2,19.1,68.7
E00122347,7.8,28.4,63.8
E00122348,3.3,25.2,71.5
E00122350,8.8,25.7,65.5
E00122351,19.3,29.3,51.4
E00122352,19.5,35.3,45.1
E00122353,34.6,16,49.4
E00122354,24.4,29.1,46.5
E00122355,13.8,50,36.3
E00122356,19.9,27.9,52.2
E00122357,16.3,41.9,41.9
E00122358,7.8,33.3,58.9
E00122359,21.7,31.8,46.5
E00122360,13.8,48.3,37.9
E00122361,40,24.5,35.5
E00122362,23.6,22.9,53.6
E00122363,45.3,15.8,38.9
E00122364,32.6,18.8,48.6
E00122365,64.7,9.5,25.9
E00122366,30.6,28.2,41.1
E00122367,22.9,26.3,50.8
E00122368,17.9,21.4,60.7
E00122369,39.3,30.8,29.9
E00122370,16.9,26.1,57
E00122371,51,9,40
E00122372,10.4,18.7,70.9
E00122373,17.5,29.9,52.6
E00122374,33.3,11.7,55
E00122375,48.1,10.7,41.2
E00122376,38.7,18,43.2
E00122377,42.5,20.9,36.6
E00122378,10.6,40.4,49
E00122403,9.4,15.6,75
E00122404,3.3,21.1,75.6
E00122406,7.3,28.5,64.2
E00122407,10.3,19.7,70.1
E00122409,3.5,30.4,66.1
E00122410,6.7,19.3,73.9
E00122411,8.6,39.8,51.6
E00122412,5,19.4,75.5
E00122413,4.8,23,72.1
E00122414,8.3,21.8,69.9
E00122415,9.7,22.9,67.4
E00122416,2.1,52.1,45.8
E00122417,4.5,18.2,77.3
E00122418,6,30.8,63.2
E00122419,6.1,28,65.9
E00122420,5.6,26.2,68.3
E00122421,5.7,30.5,63.8
E00122422,5.4,24.6,70
E00122425,2.5,19.2,78.3
E00122433,3.5,26.4,70.1
E00122434,3,35.6,61.4
E00122438,8.3,33.8,57.9
E00122439,4.7,39.4,55.9
E00122440,5.2,37.3,57.5
E00122441,6.4,15.2,78.4
E00122442,6.4,20,73.6
E00122443,5,37,58
E00122444,5.9,39.5,54.6
E00122445,4,29.6,66.4
E00122446,4.5,27.9,67.5
E00122447,4.4,29.2,66.4
E00122448,5.3,24.1,70.7
E00122449,7.3,37.6,55
E00122450,4.4,33.6,62
E00122451,6.3,27,66.7
E00122452,5,25.2,69.7
E00122453,9,22.1,68.9
E00122454,3.1,44.2,52.7
E00122455,6.8,25.4,67.8
E00122456,5.6,38.8,55.6
E00122457,7,34.5,58.5
E00122458,8.4,28.6,63
E00122459,6.8,29.5,63.6
E00122460,16.4,22.7,60.9
E00122461,21.3,38.6,40.2
E00122462,14.2,42,43.8
E00122463,12.8,16,71.2
E00122464,20,26.3,53.7
E00122465,13.4,21.3,65.4
E00122466,16.2,21.4,62.4
E00122467,14.6,23.1,62.3
E00122468,34.1,22.8,43.1
E00122469,20.4,43.1,36.5
E00122470,19,31.4,49.6
E00122471,6.1,62.2,31.7
E00122472,10.8,32.4,56.8
E00122474,15,41.2,43.8
E00122476,15.7,30.7,53.6
E00122477,9.8,43.9,46.3
E00122478,13.5,41.7,44.9
E00122479,15,23.3,61.7
E00122482,17,21,62
E00122483,15.9,45.1,39
E00122484,21.6,23,55.4
E00122485,14.3,22.4,63.3
E00122486,13,24.6,62.3
E00122487,10.9,43.1,46
E00122488,8.1,33.3,58.5
E00122489,8.3,30.3,61.4
E00122490,17.6,28.7,53.7
E00122491,16.6,37.2,46.2
E00122493,18,32.2,49.7
E00122494,10.3,19.8,69.8
E00122495,5.4,48.8,45.7
E00122496,10.7,34.9,54.4
E00122497,11.9,19.5,68.6
E00122499,31.5,30.8,37.7
E00122500,18.6,23,58.4
E00122502,34.1,15.9,50
E00122503,22,32.2,45.8
E00122504,24.5,33.6,42
E00122505,16,26.7,57.3
E00122506,26.1,24.3,49.5
E00122509,11,34.6,54.3
E00122510,3.6,45.7,50.7
E00122512,12,8.8,79.2
E00122513,9.4,18.8,71.9
E00122514,9.7,17.9,72.4
E00122799,7.2,23.9,68.8
E00122801,9,20.9,70.1
E00122802,4.2,38.2,57.6
E00122803,8.6,23,68.4
E00122804,2.7,34.8,62.6
E00122805,8.7,20.6,70.6
E00122806,4.4,24.4,71.1
E00122807,8.1,18.2,73.7
E00122808,3.7,23.5,72.8
E00122809,6.6,25.7,67.6
E00122810,8.4,23.7,67.9
E00122811,2.9,31.4,65.7
E00122812,5.9,30.3,63.8
E00122853,5.7,27.9,66.4
E00122854,9.5,30.6,59.9
E00122855,5.7,33.6,60.7
E00122856,7.3,23.8,68.9
E00122857,13.4,17.1,69.5
E00122858,7.4,25,67.6
E00122859,6.3,43.8,50
E00122860,4.5,30.6,64.9
E00122861,3.9,23.9,72.3
E00122862,4.5,17.9,77.6
E00122863,6.1,21.9,71.9
E00122864,4.9,27.2,68
E00122865,9.3,23.4,67.3
E00122866,6.5,24.7,68.8
E00122867,4.5,23.4,72.1
E00122868,9.9,23.2,66.9
E00122870,5.1,28.7,66.2
E00122871,9.4,20.1,70.5
E00122872,8.9,30.9,60.2
E00122873,8.3,20.8,70.8
E00122874,4.1,22.8,73.2
E00122875,5,20.8,74.2
E00122876,5.3,19.3,75.4
E00122877,7.5,22.6,69.9
E00122878,8.8,25.7,65.5
E00122880,7,26.1,67
E00122881,2.1,22.7,75.2
E00122882,7.4,22.1,70.6
E00122883,3.7,27.4,68.9
E00122884,6,20.7,73.3
E00122885,7.6,17.6,74.7
E00122886,3.5,19,77.5
E00122887,7.3,19.5,73.2
E00122888,8.1,26.7,65.2
E00122889,3.9,33.6,62.5
E00122890,2.6,32.8,64.7
E00122891,4.3,20.5,75.2
E00122892,6.1,27.4,66.5
E00122893,1.7,28,70.3
E00122894,5,19.8,75.2
E00122895,4,24.5,71.5
E00122896,6,23.1,70.9
E00122897,9.4,17.7,72.9
E00122898,5,16,79
E00122899,6.3,21.9,71.9
E00122900,6.1,30.5,63.4
E00122901,3.6,37.1,59.3
E00122902,7.9,23.2,68.9
E00122903,7.7,21.5,70.7
E00122934,5,33.1,62
E00122936,5.1,29.5,65.4
E00122937,4.9,31.7,63.4
E00122938,2.4,26.4,71.2
E00122939,4.8,36.3,58.9
E00122940,4.9,22.1,73
E00122941,5.7,32.6,61.7
E00122942,3.3,26.4,70.2
E00122943,3.5,32.6,63.9
E00122944,1.4,32.6,65.9
E00122945,7.1,24.7,68.2
E00122946,2.7,59.5,37.8
E00122947,2.8,28,69.2
E00122948,5.6,19.2,75.2
E00122949,6.6,33.7,59.6
E00122950,4.3,24.3,71.4
E00122951,4.4,33.8,61.8
E00122952,5.3,22.1,72.5
E00122953,3.6,26.8,69.6
E00122954,3,28.9,68.1
E00122955,3.4,27.7,68.9
E00122956,5,31.9,63.1
E00122957,1.5,22.8,75.7
E00122958,6.2,24.6,69.2
E00122959,5.8,23.3,70.8
E00122960,9.1,30.6,60.3
E00122961,1.7,35.7,62.6
E00122962,7.2,22.4,70.4
E00122963,6,26.3,67.7
E00122964,5.3,21.1,73.7
E00122965,6,29.7,64.3
E00122966,4.8,25.4,69.8
E00122967,8.3,28.5,63.2
E00122968,6.2,21.7,72.1
E00122969,11.2,30.6,58.2
E00122970,3.5,34,62.5
E00122971,2.1,35.7,62.1
E00122972,4.2,41.7,54.2
E00122973,3.9,31,65.2
E00122974,6.2,15.4,78.5
E00122975,3.6,27.3,69.1
E00122976,6,41.3,52.7
E00122977,7.5,41.3,51.3
E00122978,1.7,31.4,66.9
E00122979,1.6,27.6,70.9
E00122980,12,15.4,72.6
E00122981,1.9,24.5,73.6
E00122982,5.4,39.3,55.4
E00122983,4.1,45,50.9
E00122984,8.6,30.9,60.4
E00122985,0,36.5,63.5
E00122986,1.1,55.8,43.2
E00122987,1,54,45
E00122988,3.1,50.4,46.5
E00122989,2.9,32.9,64.2
E00122990,3.2,66.7,30.2
E00122991,1.1,56.3,42.5
E00122992,2.5,48.1,49.4
E00122993,4.1,49.5,46.4
E00122994,0.8,44.7,54.5
E00122995,3.6,48.6,47.7
E00122996,6.3,49.7,44.1
E00122997,6.3,41.3,52.4
E00122998,4.7,52.3,43
E00122999,6.1,57,36.8
E00123000,4.9,41.2,53.9
E00123001,5,54,41
E00123002,9.4,40.6,50
E00123003,5.4,40.3,54.3
E00123004,8.8,25.7,65.5
E00123005,4,33.9,62.1
E00123006,2.1,31.3,66.7
E00123007,5.6,62.1,32.3
E00123008,4.3,44.8,50.9
E00123009,0,55.1,44.9
E00123010,2.7,41.6,55.8
E00123011,7.7,33.1,59.2
E00123012,3.1,21.7,75.2
E00123013,4.9,22,73.2
E00123014,1.5,33.8,64.6
E00123015,3.1,28.9,68
E00123016,0.8,35.3,63.9
E00123017,4,24,72
E00123037,6,23.3,70.7
E00123064,4.5,48.9,46.6
E00123065,1.6,38.9,59.5
E00123066,1.5,54.5,43.9
E00123067,4.1,34.2,61.6
E00123068,0.9,53,46.2
E00123069,1.8,43.4,54.9
E00123070,2.2,40,57.8
E00123071,4.1,21.6,74.2
E00123072,2.5,20.5,77
E00123073,5.6,38.9,55.6
E00123074,2.7,32.4,64.9
E00123075,6.7,32.8,60.5
E00123076,3.3,33.3,63.3
E00123077,4.3,29.3,66.4
E00123078,6.9,31.3,61.8
E00123079,5.2,19.1,75.7
E00123080,6.3,23.2,70.5
E00123081,15,15,70
E00123082,4,31.7,64.3
E00123083,3.5,15.5,81
E00123084,5.3,18.6,76.1
E00123085,3.8,24.2,72
E00123086,6,18.1,75.8
E00123087,5.5,26.8,67.7
E00123088,7.2,26.4,66.4
E00123114,4.4,30.7,65
E00123115,1.6,43.9,54.5
E00123116,3.1,31.5,65.4
E00123117,9.6,22.8,67.5
E00123118,1.8,35.4,62.8
E00123119,2.5,54.2,43.3
E00123120,4.1,31.4,64.5
E00123121,4,34.4,61.6
E00123122,3.1,70.1,26.8
E00123123,2.3,40,57.7
E00123124,3.2,31.7,65.1
E00123125,6.3,34.3,59.4
E00123126,5.8,34.2,60
E00123127,0,48.2,51.8
E00123128,3.2,40.8,56
E00123129,7.6,29.3,63.1
E00123130,4.1,28.3,67.6
E00123131,7.5,16.7,75.8
E00123132,5,42,53
E00123133,6.7,52.9,40.4
E00123135,5.7,28.2,66.1
E00123136,4.3,26.6,69.1
E00123137,3.8,51.5,44.7
E00123138,5.9,20.7,73.3
E00124308,5.8,30.8,63.3
E00124309,8,23,69
E00125031,4.7,37.6,57.7
E00125032,4.3,23.6,72.1
E00125033,3.3,37.7,59
E00125034,6.9,36.2,56.9
E00125035,0,61.1,38.9
E00125036,7.5,27.8,64.7
E00125037,5.1,26.3,68.6
E00125038,0.7,22.1,77.2
E00125039,5.7,31.7,62.6
E00125040,7.9,25.4,66.7
E00125041,0,42.3,57.7
E00125042,3.7,29.1,67.2
E00125043,3.9,32.6,63.6
E00125044,4.5,38.1,57.5
E00125045,2.9,39.1,58
E00125046,6.1,37.7,56.1
E00125047,5.4,33.3,61.3
E00125048,0.8,53.2,46
E00125049,7.3,26,66.7
E00125050,3.9,35.4,60.6
E00125051,8.9,37.3,53.8
E00125052,2.1,37.9,60
E00125053,5.1,30.8,64.1
E00125054,3.3,31.7,65
E00125055,6.3,40.9,52.8
E00125056,1.7,42,56.3
E00125057,2.9,49.3,47.8
E00125058,1.4,31.4,67.1
E00125059,1.5,39.1,59.4
E00125060,6.7,26.9,66.4
E00125061,4.9,24.6,70.5
E00125062,6.6,21.5,71.9
E00125063,3,32.1,64.9
E00125064,3.5,27.2,69.3
E00125065,0,37.4,62.6
E00125066,8.3,37.1,54.5
E00125067,6.4,38.5,55.1
E00125068,5.9,48.5,45.6
E00125090,5,40,55
E00125113,5.9,18.4,75.7
E00125115,5.9,22.2,71.9
E00125116,3.1,30,66.9
E00125117,2.8,31.9,65.3
E00125118,3.9,23.4,72.7
E00125119,5.2,31.6,63.2
E00125120,7.3,24.2,68.5
E00125121,5.2,25.9,68.9
E00125122,0,26,74
E00125123,4.9,41,54.1
E00125124,6.4,25.6,68
E00125125,7.4,19.3,73.3
E00125126,4.7,32.6,62.8
E00125127,1.5,69.6,28.9
E00125128,10.6,26.8,62.6
E00125131,4.7,45.3,50
E00125143,3.8,31.8,64.3
E00125152,11.2,30.6,58.2
E00125153,7.1,31,61.9
E00125154,11.7,31.9,56.4
E00125155,11.7,38.5,49.8
E00125156,6.5,46.2,47.3
E00125157,8.2,35.9,55.9
E00125158,3.6,48.2,48.2
E00125159,14.8,29.6,55.6
E00125160,7.5,50,42.5
E00125161,8.3,37.6,54.1
E00125162,0,80,20
E00125164,8.1,45.9,45.9
E00125166,7.3,44.4,48.3
E00125167,7.6,45.2,47.1
E00125169,5.6,52.4,42
E00125170,14.1,35.6,50.3
E00125171,11.2,41.6,47.2
E00125172,8.7,35.6,55.7
E00125173,10.5,31.1,58.4
E00125174,6.3,39.9,53.8
E00125175,3.4,29.5,67.1
E00125176,8.2,24.6,67.2
E00125177,6.6,31.1,62.3
E00125179,6,57.3,36.8
E00125180,11.8,22,66.1
E00125181,5.3,27.2,67.5
E00125182,5.7,31.7,62.6
E00125184,7.7,23.1,69.2
E00125186,5.6,32.7,61.7
E00125188,6.1,41.7,52.2
E00125191,8,18.6,73.5
E00125196,7.3,21,71.8
E00125197,9.8,19.7,70.5
E00125198,5.9,24.4,69.7
E00125199,10.9,23.5,65.5
E00125200,5.4,36,58.6
E00125201,8.7,26.8,64.5
E00125229,9.1,28,62.9
E00125230,4.4,31.6,64
E00125231,7.6,22.7,69.7
E00125232,5.7,29.5,64.8
E00125233,5.6,46,48.4
E00125234,5.1,23.9,71
E00125235,4.6,45,50.4
E00125236,3.5,28.5,68.1
E00125237,6,25.6,68.4
E00125238,2.2,44,53.7
E00125239,12.3,17.7,70
E00125240,9.3,20.6,70.1
E00125241,6.8,18,75.2
E00125242,13.9,11.3,74.8
E00125243,9.6,20.2,70.2
E00125244,4.2,33.6,62.2
E00125251,8.8,39.6,51.6
E00125252,10.8,30.4,58.8
E00125253,1.6,68.2,30.2
E00125254,5.9,47.6,46.5
E00125255,7.7,50.2,42.1
E00125256,9.9,29.7,60.4
E00125257,4,23.4,72.6
E00125258,9.4,15,75.6
E00125259,5.1,25.6,69.2
E00125260,3.4,39.4,57.1
E00125261,7.1,30.8,62.2
E00125262,9.8,27.1,63.2
E00125263,5.8,45.9,48.3
E00125264,9.2,51.5,39.2
E00125266,0,72.7,27.3
E00125267,12.5,45.4,42.1
E00125268,5.4,62.6,32
E00125269,2.4,50.9,46.7
E00125270,5.3,23.7,71.1
E00125271,9.7,29,61.3
E00125272,1.4,27.1,71.5
E00125273,0.8,40,59.2
E00125274,5.5,30.4,64.1
E00125275,6.3,22.7,71.1
E00125276,10.1,23.2,66.7
E00125277,10.2,22.9,66.9
E00125278,6.7,23,70.4
E00125279,6.7,26.7,66.7
E00125280,3.2,37.9,58.9
E00125281,3.4,28.3,68.3
E00125282,6,22.4,71.6
E00125283,6.5,27.3,66.2
E00125284,5,35,60
E00125285,9.6,28.9,61.5
E00125286,4.9,23,72.1
E00125287,10.3,24.6,65.1
E00125288,6.9,37.1,56
E00125289,9.7,23.9,66.4
E00125290,15.4,17.9,66.7
E00125291,3.9,42.8,53.3
E00125292,5.7,23.6,70.7
E00125293,7.3,19.2,73.5
E00125294,3.5,22.7,73.8
E00125295,2.5,38.4,59.1
E00125296,7.8,22.7,69.5
E00125298,9.4,19.5,71.1
E00125299,6.8,39,54.2
E00125301,3.6,33,63.4
E00125303,9.6,30.7,59.6
E00125304,10.2,23.7,66.1
E00125305,6.3,20.6,73
E00125306,6.7,27.7,65.5
E00125307,10.3,17.2,72.4
E00125308,9.2,38.5,52.3
E00125309,10.4,18.8,70.8
E00125312,6.8,20.5,72.6
E00125313,11,21.2,67.8
E00125315,4.9,39.3,55.7
E00125316,9.6,20,70.4
E00125318,10.7,19,70.2
E00125319,3.3,30.1,66.7
E00125320,5.9,47.9,46.2
E00125321,3.6,38.7,57.7
E00125322,7.5,33.3,59.1
E00125327,6,20.7,73.3
E00125331,6.3,22.8,70.9
E00125347,6.5,31.5,62
E00125349,7.1,27.8,65.1
E00125350,4.1,26.8,69.1
E00125351,5.3,20.3,74.4
E00125352,8.6,27.2,64.2
E00125353,12.2,20.3,67.5
E00125354,6.7,20.1,73.1
E00125355,4.3,50.4,45.3
E00125356,8.7,31.7,59.5
E00125357,13.4,20.5,66.1
E00125358,14.8,11.5,73.8
E00125359,8.7,33.9,57.4
E00125360,3.1,54.6,42.3
E00125361,7.4,24.3,68.4
E00125362,5.3,31.9,62.8
E00125363,7.9,22.8,69.3
E00125381,5.3,18.3,76.3
E00125383,2.3,30,67.7
E00125384,7.1,31.7,61.1
E00125385,5.6,21,73.3
E00125386,3.3,22.3,74.4
E00125387,5.1,21,73.9
E00125388,4.3,37.9,57.8
E00125389,9.4,23.1,67.5
E00125390,4.7,14,81.4
E00125391,5.3,37.4,57.3
E00125392,0.7,28.2,71.1
E00125393,5,30,65
E00125394,6.7,46.7,46.7
E00125395,4.9,21.7,73.4
E00125396,4.3,29.9,65.9
E00125397,2.5,29.2,68.3
E00125398,6.3,17.2,76.6
E00125399,4.4,25.2,70.4
E00125400,1.3,55.3,43.4
E00125401,11.5,31.3,57.3
E00125427,11.1,36.8,52
E00125428,9,23.8,67.2
E00125429,10,23.6,66.4
E00125430,6,25.6,68.4
E00125431,10.6,28,61.4
E00125432,7.3,28.2,64.5
E00125433,10.3,23.5,66.2
E00125434,5.5,28.9,65.6
E00125435,4.9,57.4,37.7
E00125436,7.6,36.1,56.3
E00125438,9.1,43.9,47
E00125439,5.6,12.1,82.3
E00125440,4.4,30.2,65.4
E00125441,4.8,38.1,57.1
E00125442,6.2,47.8,46
E00125443,6.4,41.7,51.9
E00125444,9.1,28,62.9
E00125445,8.6,32.5,58.9
E00125446,5.7,18.9,75.4
E00125447,1.5,29.9,68.7
E00125448,8.3,18.2,73.5
