geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00122064,0.9,0,1.3,97.8,0
E00122065,0,0,0.3,98.8,0.9
E00122066,0.3,0,1,98.4,0.3
E00122067,0,0.3,2.4,97.3,0
E00122068,0.5,1.1,1.6,95.6,1.1
E00122069,1.1,0.4,1.9,96.6,0
E00122070,1.9,0,3.4,93.2,1.5
E00122071,1.6,0,4,93.9,0.4
E00122072,2.2,0,3,94.8,0
E00122073,0,0,0,98.2,1.8
E00122074,12.8,3.9,3.6,76.3,3.4
E00122075,3.4,2,2.9,91.7,0
E00122077,2.8,5.7,0.9,88,2.5
E00122078,5.7,0.7,3,89.3,1.3
E00122080,6.7,3.8,2.9,84.9,1.6
E00122083,8.7,3,4.6,80.2,3.5
E00122084,10.7,3.1,1.8,78.8,5.5
E00122085,7.1,5.3,7.6,77.5,2.5
E00122086,3,0.3,3.3,91.7,1.8
E00122087,9.7,1.2,3.9,83,2.1
E00122088,5.6,3.3,4.9,81,5.2
E00122089,5.9,2.2,2.9,87.5,1.5
E00122090,5,0,1.1,90.7,3.2
E00122091,9.3,4,4.3,79.9,2.5
E00122092,2.8,0.9,4.1,90.3,1.9
E00122093,7.9,0.3,5.3,86.1,0.3
E00122094,8.3,4.3,2.2,84.2,1.1
E00122095,14.6,4.3,4.1,70,7
E00122096,7.4,1,2.4,88.9,0.3
E00122097,11.8,3.4,4.1,76.2,4.6
E00122098,16.3,22.8,9.7,47.5,3.7
E00122099,3.4,1.1,3.7,90.7,1.1
E00122100,20.8,32.1,9.5,29.3,8.3
E00122101,4.3,6.1,4.1,83.1,2.4
E00122102,2.6,2.2,2.6,90,2.6
E00122103,5.9,3.1,2.8,88.3,0
E00122123,4.5,0,1.6,92.6,1.3
E00122124,2,1.7,1.7,94.7,0
E00122127,0.3,0.3,1.3,97.4,0.8
E00122137,1.4,0.3,1,97.3,0
E00122138,0,0,1.5,98.5,0
E00122139,0.4,0,0,99.6,0
E00122140,1.3,0.6,1.3,96.8,0
E00122141,0,0,0.6,99.4,0
E00122142,0.5,0.5,4.2,94.7,0
E00122143,7.2,2,2.8,88,0
E00122144,0,0.3,0.3,98.3,1
E00122145,1.7,0.3,0,96.5,1.4
E00122147,2,0.6,2,92.2,3.2
E00122148,3.6,0,1.2,93.7,1.5
E00122149,1.9,2.2,1.1,94.8,0
E00122150,2.2,2.2,2.6,90.4,2.6
E00122151,3.5,0,0,95,1.4
E00122152,1.1,0.4,1.4,97.2,0
E00122153,1.4,0,2.5,95.2,0.8
E00122154,1.7,0,1.7,96.5,0
E00122155,1,0.3,1,97.8,0
E00122156,4.3,0,0.5,94.9,0.2
E00122176,0,1,0.3,97.9,0.7
E00122177,2,0.3,1.3,96.4,0
E00122178,0.3,0.3,0.3,98.7,0.3
E00122179,2.2,0,3.5,94.3,0
E00122180,2.2,0.5,2.5,94.8,0
E00122181,5.8,0,0.6,93.5,0
E00122182,3.8,0,2.3,93.9,0
E00122183,0.3,0.7,1.7,96.7,0.7
E00122184,0,0.7,2,96.3,1
E00122185,0.6,0,0.6,98.5,0.3
E00122186,0.8,0,0.4,98.7,0
E00122188,1.8,0,0,97.9,0.3
E00122189,1.9,0.4,1.2,96.5,0
E00122191,2.8,0,0.9,96.3,0
E00122200,5.9,3,1.1,90,0
E00122222,0,0.3,1,97.9,0.7
E00122224,0.3,0.3,1.6,97.8,0
E00122225,1.8,0,0.8,96.3,1
E00122227,2.6,1.5,0.8,94.5,0.6
E00122228,1.2,0,1.2,96.6,1
E00122229,0.3,0,1.1,98.3,0.3
E00122230,0.3,0.9,0,98.4,0.3
E00122231,0.4,0,2.3,96.9,0.4
E00122232,0.3,0.3,0.3,99.1,0
E00122233,0.9,0,1.1,98,0
E00122234,0.6,0.3,1.3,96.9,0.9
E00122235,1.8,0,0.5,97.4,0.3
E00122236,0,0,0,99.7,0.3
E00122237,0,0.4,0,99.6,0
E00122238,0.9,1.5,2.4,95.2,0
E00122239,0,0.6,0,99.4,0
E00122240,2.3,0.5,1.8,95.3,0
E00122241,1.2,0,0.3,98.5,0
E00122242,0,0,1.2,98.8,0
E00122243,2.1,0,2.7,94.8,0.3
E00122244,1.1,0.6,0,98.3,0
E00122245,4.4,0,3.5,91.2,0.9
E00122246,4.4,0,2.8,92.7,0
E00122247,0.6,0,1.3,97.8,0.3
E00122248,4.8,0.6,2.6,91.7,0.3
E00122249,0.8,0,0,99.2,0
E00122250,2.3,0,3.9,93.6,0.2
E00122251,0.4,0,2.3,97.4,0
E00122252,1,0,0,98.6,0.3
E00122253,3.4,0.3,0.7,92.9,2.7
E00122254,1.1,1.8,2.5,93.5,1.1
E00122255,0.4,0.4,0,98.7,0.4
E00122256,0.5,0.5,0.5,97.5,1
E00122257,1.6,0,1.8,96.1,0.5
E00122258,0.4,0.4,2.9,96,0.4
E00122259,3.8,0,3.3,91.6,1.3
E00122260,1.2,1.6,0.4,96.9,0
E00122261,4,0.3,4.7,89.6,1.3
E00122262,5,0.6,0.9,92.5,0.9
E00122263,6,3.2,2.3,85.3,3.2
E00122264,4.5,0,0.5,92.7,2.3
E00122265,0.7,0.7,3.4,94.5,0.7
E00122266,1.2,0,0.9,97.9,0
E00122267,1.6,0,2.8,95,0.6
E00122268,1.9,0,0.5,94.3,3.3
E00122269,0.7,2.2,2.2,94.8,0
E00122270,0,0.7,3.7,94.6,1
E00122271,3.5,2.7,2.7,91.2,0
E00122272,1.5,0,4.4,92.3,1.8
E00122273,1.2,0.6,4.7,93.5,0
E00122274,0.7,0.4,2.2,96.3,0.4
E00122275,4.6,0,1.5,92.7,1.1
E00122276,2.2,1,0,96.2,0.6
E00122277,6.9,1.7,3.2,84.2,4
E00122278,0.9,0.7,2.2,95.3,0.9
E00122279,1.5,1.8,2.4,93.4,0.9
E00122280,0.3,2.3,2.6,94.5,0.3
E00122281,2,0,4,94,0
E00122282,0.3,2.5,2.2,94.7,0.3
E00122283,0,0,2.4,97.2,0.4
E00122284,1.2,0,4.6,93.8,0.4
E00122285,1.1,0,1.1,97.8,0
E00122286,2.5,0.9,4.1,92.5,0
E00122287,1.3,0.3,1.6,96.8,0
E00122288,0.6,1.3,0.6,97.1,0.3
E00122289,2.2,0.3,0.3,97.2,0
E00122290,1.6,0.5,2.6,94.7,0.5
E00122291,4.6,0,2.7,91,1.6
E00122293,0,0.3,0.6,99.1,0
E00122294,4.7,3.5,3.5,87.3,1
E00122295,3.7,0.7,4.7,89.3,1.7
E00122296,0,1.5,4.1,94.4,0
E00122297,0,3.6,1.3,93.8,1.3
E00122298,0,0.4,1.3,98.3,0
E00122299,0,0,1.9,95.9,2.2
E00122300,0.7,1.4,2.4,95.1,0.3
E00122301,5.4,0,4.8,88.9,1
E00122302,0,0,2.3,97.7,0
E00122303,1.9,1.3,1.9,95,0
E00122305,8.9,6.4,5.9,72.1,6.7
E00122306,3,1.1,2.5,90.3,3
