areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00014675,80.5,5.3,14.2
E00014676,75,6,19
E00014677,82.7,5.3,12
E00014678,81.2,2.5,16.3
E00014679,85.9,2.9,11.2
E00014680,79.4,4.7,15.9
E00014681,79.8,7.7,12.5
E00014682,80.9,6.1,12.9
E00014683,85.7,2.9,11.4
E00014684,75.5,4.7,19.9
E00014686,74.2,5.8,19.9
E00014687,76.6,3.5,19.9
E00014688,75.9,5.3,18.8
E00014689,67.7,4.8,27.4
E00014690,83.8,1.2,15.1
E00014691,72.5,3.1,24.4
E00014692,83.4,6.1,10.5
E00014693,86.7,4,9.3
E00014694,79.7,2.8,17.6
E00014695,90.1,1.9,8
E00014696,90.2,2.8,7.1
E00014697,84.9,2.6,12.5
E00014698,89.9,3.5,6.7
E00014699,83,2.6,14.4
E00014700,80.8,5.6,13.6
E00014701,81.6,6.6,11.8
E00014702,70.3,5.6,24.1
E00014703,91.7,3.7,4.7
E00014704,65.1,6,28.9
E00014705,73.7,8.6,17.7
E00014706,83.4,5.9,10.7
E00014707,82.1,3.8,14
E00014708,88,4.3,7.7
E00014709,65.3,5.1,29.6
E00014710,79.1,2.8,18.2
E00014711,90.4,2.7,7
E00014712,76.2,5.1,18.7
E00014713,87.4,3.9,8.7
E00014714,84.6,2.7,12.8
E00014715,91,3.8,5.2
E00014716,78,7.5,14.5
E00014717,75.9,3.3,20.7
E00014718,88.1,3.4,8.5
E00014719,78.8,3.9,17.3
E00014720,91.5,1.3,7.2
E00014721,84.5,2.8,12.7
E00014722,87.3,6.6,6.1
E00014723,76.2,4.8,19
E00014724,71.3,5.2,23.5
E00014725,83.1,3,13.9
E00014726,71.4,4,24.6
E00014727,77,6.9,16.1
E00014728,53.7,8.7,37.6
E00014729,87.5,4.9,7.6
E00014730,69.1,4.3,26.7
E00014731,75.7,6.9,17.4
E00014732,81.9,3.3,14.8
E00014733,72.2,5.8,22
E00014734,92.6,3.4,4
E00014735,80,4.4,15.6
E00014736,89,1.8,9.2
E00014737,79.6,1.3,19.1
E00014743,72.3,8.4,19.3
E00014750,80.8,5.5,13.7
E00014751,79.5,5.1,15.3
E00014801,85.9,1.7,12.4
E00014802,85.9,2.3,11.8
E00014803,89.5,2.5,8
E00014804,85.9,3.4,10.7
E00014805,89.3,2.7,8
E00014806,82.2,3.3,14.5
E00014807,80.2,4.8,15
E00014808,90.4,4.3,5.3
E00014809,88.4,1.6,10
E00014810,63.1,8,28.9
E00014811,87.7,0.3,12
E00014812,90.3,0.7,9.1
E00014813,82,2.3,15.8
E00014814,88.3,1.1,10.6
E00014815,90.7,3.2,6.1
E00014816,89.1,2,8.9
E00014817,86.9,2.4,10.7
E00014818,90.9,1,8
E00014819,85.9,5.4,8.6
E00014820,89.1,2.8,8.1
E00014821,72.3,4.5,23.2
E00014822,85.6,2,12.4
E00014823,90.3,2.1,7.6
E00014824,87.9,1.5,10.6
E00014825,94.7,1.1,4.2
E00014826,86.3,2.8,10.9
E00014827,89.4,2.4,8.2
E00014828,91.8,1.5,6.8
E00014829,88.8,2.6,8.6
E00014830,93.1,0.8,6.2
E00014831,85.6,1.3,13
E00014832,85.8,3.6,10.5
E00014833,83.5,2.5,14
E00014834,86.1,4.3,9.6
E00014835,78.6,0.8,20.6
E00014836,91.8,2.2,6
E00014837,92.3,0.3,7.4
E00014838,86.7,2.7,10.6
E00014839,83.5,3.7,12.8
E00014840,90.2,2.8,7
E00014841,86.2,1.7,12.1
E00014842,88.3,3.6,8.1
E00014843,89.6,4.3,6
E00014844,87.9,0,12.1
E00014845,91.5,2.1,6.4
E00014846,94.9,1,4.2
E00014847,91,2.2,6.8
E00014848,85,4.3,10.7
E00014849,81.6,0.9,17.5
E00014850,86.2,4.1,9.7
E00014851,80.6,1.3,18.1
E00014852,88.2,3,8.8
E00014853,92.9,1.9,5.2
E00014854,83.5,2.7,13.8
E00014855,87.4,4.5,8
E00014856,83.9,3.2,12.9
E00014857,81,4.1,14.9
E00014941,67.3,8.4,24.3
E00014943,79.2,3.4,17.4
