areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00014675,51.1,30.5,17.7,0.7,0
E00014676,29.7,34.7,29.7,5.1,0.8
E00014677,40.8,32.8,19.2,5.6,1.6
E00014678,59,26.2,14.8,0,0
E00014679,38,33.3,22.5,4.7,1.6
E00014680,48.9,29,15.3,6.1,0.8
E00014681,64,24.8,9.6,1.6,0
E00014682,54.3,26.7,16.4,2.6,0
E00014683,33.9,33.9,27.4,4,0.8
E00014684,28.8,36.9,27,7.2,0
E00014686,29.4,31.9,31.1,5.9,1.7
E00014687,29.8,29,33.1,7.3,0.8
E00014688,34.6,33.1,30.8,1.5,0
E00014689,34.8,22,33.5,9.1,0.6
E00014690,9.4,40.2,41.7,8.7,0
E00014691,16.8,22.6,50.4,9.5,0.7
E00014692,58.2,27,12.3,0.8,1.6
E00014693,57.3,36.4,4.5,1.8,0
E00014694,25.2,24.4,43.7,5.9,0.8
E00014695,47,36.5,15.7,0.9,0
E00014696,63.1,27,9,0.8,0
E00014697,55.2,29.1,12.7,2.2,0.7
E00014698,52.8,31.2,16,0,0
E00014699,47.4,37.1,13.8,0.9,0.9
E00014700,57.5,23.9,15.9,2.7,0
E00014701,59,30.6,8.2,2.2,0
E00014702,20.3,19.6,56.2,3.9,0
E00014703,71.4,20.5,8,0,0
E00014704,0.7,35.6,55.6,6.7,1.5
E00014705,16.5,26.1,53,4.3,0
E00014706,32.2,32.2,32.2,3.3,0
E00014707,16.6,42.9,37.7,2.9,0
E00014708,75.7,14.8,7.8,0.9,0.9
E00014709,1.7,24.8,65,6,2.6
E00014710,15.6,37.8,38.5,8.1,0
E00014711,5,20.9,69.8,4.3,0
E00014712,10.1,20.2,63,5,1.7
E00014713,50.5,19.8,26.7,3,0
E00014714,4.2,28.4,61.1,5.3,1.1
E00014715,25.3,52.9,20.7,1.1,0
E00014716,23.1,42.3,33.7,1,0
E00014717,34.9,25.6,31.8,7,0.8
E00014718,47.2,39.6,10.4,2.8,0
E00014719,40,35.6,21.5,3,0
E00014720,59.3,30.1,10.6,0,0
E00014721,53.8,31.6,9.4,4.3,0.9
E00014722,75.6,12.2,11.4,0.8,0
E00014723,33.7,25.5,34.7,4.1,2
E00014724,1.6,24.4,68.5,4.7,0.8
E00014725,35.7,14.7,47.3,1.6,0.8
E00014726,12.1,24.8,54.1,8.9,0
E00014727,6.1,35.1,52.6,6.1,0
E00014728,5.8,39.8,43.7,10.7,0
E00014729,72.1,20.2,7.7,0,0
E00014730,35.6,24.3,34.2,5.4,0.5
E00014731,12.8,27.8,52.6,6,0.8
E00014732,14.4,32.6,43.9,9.1,0
E00014733,4.8,11.9,74.6,7.9,0.8
E00014734,60,29.2,10,0.8,0
E00014735,9.7,21.8,62.9,4,1.6
E00014736,76.1,17.1,5.1,0,1.7
E00014737,5.9,28.7,62.4,3,0
E00014743,33,35.7,24.3,6.1,0.9
E00014750,22.8,22.1,49.3,5.1,0.7
E00014751,66.2,22.3,8.6,2.2,0.7
E00014801,32.1,23.7,38.2,5.3,0.8
E00014802,37,33.3,22.5,7.2,0
E00014803,39.2,40.8,19.2,0,0.8
E00014804,37.2,25.6,28.1,8.3,0.8
E00014805,30.7,34.3,26.4,8.6,0
E00014806,13.5,21.6,50.5,12.6,1.8
E00014807,38,32.8,23.4,3.6,2.2
E00014808,22.4,37.6,32.8,6.4,0.8
E00014809,20.4,39.8,27.4,12.4,0
E00014810,11.5,25.4,49.2,10,3.8
E00014811,47.4,34.1,15.6,3,0
E00014812,54.1,31.1,12.3,2.5,0
E00014813,38.6,36,19.3,3.5,2.6
E00014814,49.3,32.4,16.2,2.2,0
E00014815,53.7,29.3,13.8,3.3,0
E00014816,44.4,36.1,17.3,1.5,0.8
E00014817,24.5,44.5,22.7,6.4,1.8
E00014818,35.6,40,20.7,2.2,1.5
E00014819,16.2,25.7,51.4,5.7,1
E00014820,33.6,35.7,26.4,4.3,0
E00014821,22.1,30.9,36.8,9.6,0.7
E00014822,16.4,45.1,25.4,11.5,1.6
E00014823,39.7,40.5,16.7,3.2,0
E00014824,37.2,33.9,20.7,8.3,0
E00014825,40.2,37.9,17.4,4.5,0
E00014826,44,33.6,20.1,0.7,1.5
E00014827,48.9,27.8,19.5,3.8,0
E00014828,55.4,33.8,9.2,1.5,0
E00014829,44.8,37.6,17.6,0,0
E00014830,27,47,22.6,3.5,0
E00014831,25.7,37.8,32.4,3.4,0.7
E00014832,15.3,27.1,52.5,5.1,0
E00014833,7.6,31.3,37.4,21.4,2.3
E00014834,28.8,43.2,21.6,4,2.4
E00014835,14.3,41.1,41.1,3.6,0
E00014836,39.7,42.1,17.4,0.8,0
E00014837,41.8,23.9,30.6,3,0.7
E00014838,45.8,31.4,20.3,2.5,0
E00014839,38.8,43,11.6,6.6,0
E00014840,15.9,36.4,42.4,5.3,0
E00014841,33.6,41.2,23.5,0.8,0.8
E00014842,45.9,41.8,9.8,0.8,1.6
E00014843,54.7,30.8,12,2.6,0
E00014844,30.3,43.7,22.7,3.4,0
E00014845,36,32.6,26.2,2.3,2.9
E00014846,30.6,41.1,22.6,5.6,0
E00014847,22.7,43.9,31.1,2.3,0
E00014848,20.7,42.2,31.9,5.2,0
E00014849,30.9,36.7,21.6,10.1,0.7
E00014850,38.4,27.4,26.2,6.1,1.8
E00014851,25.4,41.5,29.2,2.3,1.5
E00014852,38.3,37.6,21.1,1.5,1.5
E00014853,4.1,43.9,40.8,10.2,1
E00014854,7.4,28.9,57,5.8,0.8
E00014855,37.1,33.1,28.2,1.6,0
E00014856,32.4,27,32.4,6.8,1.4
E00014857,22.1,36.2,35.7,5.6,0.5
E00014941,21.5,38.8,35.5,4.1,0
E00014943,10.7,29.8,55.7,3.1,0.8
E00014944,6.3,55.6,36.5,1.6,0
E00014945,13.7,47.5,35.3,3.6,0
E00014946,17.3,29.9,48,3.9,0.8
E00014947,11.2,46.9,40.6,1.4,0
E00014991,48.2,31.4,12.4,5.8,2.2
E00014992,50.9,28.9,14,5.3,0.9
E00015023,45.8,31.8,16.8,4.7,0.9
E00015025,36.8,31.2,25.6,5.6,0.8
E00015028,42.6,34.4,13.9,8.2,0.8
E00015030,52.6,31,12.9,1.7,1.7
E00015035,4.3,39.3,51.3,5.1,0
E00015036,28.3,28.3,37.7,5,0.6
E00015039,5.6,18.4,72,4,0
E00015041,9.8,46.2,40.2,3.8,0
E00015042,19.7,37.8,38.6,3.9,0
E00015044,41.2,20.2,36.1,1.7,0.8
E00015047,23.5,41.7,31.3,3.5,0
E00015048,45,28.4,24.8,0.9,0.9
E00015049,24.1,39.1,33.8,2.3,0.8
E00015050,26.1,45.5,26.1,2.2,0
E00015051,4.7,37.8,52.8,4.7,0
E00015052,11.1,41,42.7,5.1,0
E00015053,5.3,27.5,61.8,5.3,0
E00015054,32.9,33.6,29.3,3.6,0.7
E00015055,5,22.1,63.6,8.6,0.7
E00015056,1.4,32.4,58.3,7.9,0
E00015057,4.4,38,54,3.6,0
E00015058,7.4,44.4,45.4,2.8,0
E00015059,39.7,43.8,16.5,0,0
E00015060,6.1,31.3,60,1.7,0.9
E00015061,10.7,45.6,39.8,3.9,0
E00015062,8.6,42.2,46.1,3.1,0
E00015063,5.1,26.3,62,5.1,1.5
E00015065,7.6,28.3,58.7,5.4,0
E00015066,9,44.3,44.8,1.5,0.5
E00015067,4.3,28.3,59.9,7.5,0
E00015068,23.7,27.6,42.3,6.4,0
E00015070,12.2,19.4,51.8,16.5,0
E00015071,28.7,27.8,37.4,6.1,0
E00015072,22.4,35.1,36.6,6,0
E00015073,34.8,35.6,28.8,0.8,0
E00015074,4,36.4,52.3,6.8,0.6
E00015075,49.6,22.7,23.5,3.4,0.8
E00015076,10.4,44.8,42.5,2.2,0
E00015077,3.2,25.3,61.7,9.1,0.6
E00015078,0.9,37.7,56.6,3.8,0.9
E00015079,4.5,39.1,52.7,3.6,0
E00015080,29.1,17.9,47,6,0
E00015081,48.9,27,20.4,2.9,0.7
E00015082,1.8,45.1,46.9,4.4,1.8
E00015083,75.9,15.2,8,0.9,0
E00015084,38.7,26.1,30.6,4.5,0
E00015085,54,16,29,1,0
E00015086,39.2,33.3,25.8,1.7,0
E00015087,38.8,29.9,24.5,5.4,1.4
E00015088,63.1,20.7,16.2,0,0
E00015089,34.7,42.6,17.8,5,0
E00015090,40,31.8,22.7,4.5,0.9
E00015091,76,14.4,9.6,0,0
E00015092,31.5,40.2,26,2.4,0
E00015093,35.9,31.1,31.1,1.9,0
E00015094,42,34.4,22.1,0.8,0.8
E00015095,47.8,30.4,21.7,0,0
E00015096,25.7,25.7,36.3,12.4,0
E00015097,37.3,37.3,21.6,3.9,0
E00015098,18.5,38.5,35.4,6.9,0.8
E00015099,13.8,29.6,52,4.6,0
E00015100,42.2,32.8,22.4,0.9,1.7
E00015101,0.9,23.7,65.8,9.6,0
E00015102,6,22.2,68.4,3.4,0
E00015103,11.5,35.3,46.8,6.5,0
E00015104,40.2,30.4,23.2,4.5,1.8
E00015105,5.7,44.3,46.2,3.8,0
E00015106,0.9,16.7,75.4,6.1,0.9
E00015107,2.4,31.3,51.8,14.5,0
E00015108,9.9,38.9,38.9,9.2,3.1
E00015109,24.2,46.1,25,4.7,0
E00015110,35.1,36,25.4,2.6,0.9
E00015111,36,31.2,24.8,6.4,1.6
E00015112,32.4,27.9,34.2,4.5,0.9
E00015113,30.8,36.5,26.9,4.8,1
E00015114,36.4,38.1,22.9,2.5,0
E00015115,35.6,30.8,26.9,5.8,1
E00015116,22,22,39.8,12.7,3.4
E00015117,20.6,29.7,33.7,13.7,2.3
E00015118,31.3,30.5,27.3,10.2,0.8
E00015119,23.8,43.5,25.9,6.8,0
E00015120,13.1,31.7,43.7,9.8,1.6
E00015121,42.9,36.5,17.3,1.9,1.3
E00015122,20.7,25,46.4,7.9,0
E00015123,46.3,33.1,16.2,2.9,1.5
E00015124,31.8,34.8,31.8,1.5,0
E00015125,22.6,34.8,33,7.8,1.7
E00015126,35,27.7,26.3,6.6,4.4
E00015127,18.3,25.7,48.6,5.5,1.8
E00015128,43.4,35.4,14.2,3.5,3.5
E00015129,4,43.2,40.8,11.2,0.8
E00015130,20.3,49.7,25.9,4.2,0
E00015131,45,27.9,22.5,1.8,2.7
E00015132,26.4,24,35.7,12.4,1.6
E00015133,38.6,36.2,20.5,2.4,2.4
E00015135,41.1,37.1,19.4,1.6,0.8
E00015136,29.7,39,27.1,2.5,1.7
E00015137,50.4,27.7,17.7,3.5,0.7
E00154540,56.3,35.6,8.1,0,0
E00154541,37.9,32.1,24.3,5,0.7
E00154542,89.3,8.6,2.1,0,0
E00154543,49.6,28.3,18.1,3.9,0
E00154544,68.7,26.9,4.5,0,0
E00154545,34.9,37.3,22.2,5.6,0
E00154546,60.8,21.5,14.6,3.1,0
E00154547,37.7,39.5,19.3,3.5,0
E00154548,57.7,30.9,9.8,0.8,0.8
E00154549,64.9,28.4,6.7,0,0
E00154550,65.2,25.9,8.9,0,0
E00154551,55.1,30.5,13.2,1.2,0
E00154552,80.3,16.1,3.6,0,0
E00154553,53.7,22.4,20.4,3.4,0
E00154554,68.1,24.4,7.4,0,0
E00154555,35,40,20,5,0
E00154556,58.5,28.1,12.6,0.7,0
E00154557,85.8,9.4,3.9,0.8,0
E00154558,69,24.6,5.6,0.8,0
E00154559,14.3,28.6,57.1,0,0
E00154560,47.6,36.1,14.3,2,0
E00154655,57.4,31.1,9.8,1.6,0
E00154656,75.7,17.1,7.2,0,0
E00154657,66.7,22.7,9.2,1.4,0
E00154658,27.6,36.6,35.1,0.7,0
E00154659,31.3,45.6,20.4,2,0.7
E00154660,70.5,21.7,7.8,0,0
E00154661,67.3,27.2,5.4,0,0
E00154662,72.7,23.1,3.3,0.8,0
E00154663,65.7,27.7,4.8,1.2,0.6
E00154664,74.3,19.9,3.7,1.5,0.7
E00154667,27.2,34.4,29.6,8.8,0
E00154668,29.2,38.7,29.9,2.2,0
E00154669,69.7,18.2,7.1,4,1
E00154670,34.4,29.5,32,4.1,0
E00154671,48.8,38.2,10.6,2.4,0
E00154672,81.2,15.2,2.2,0.7,0.7
E00154673,41.9,45.7,10.9,1.6,0
E00154674,36.8,33.3,24.6,5.3,0
E00154675,38.5,35,25.6,0.9,0
E00154676,55.9,33.1,10.2,0.8,0
E00154677,51.9,23.3,24.1,0,0.8
E00154678,31.6,24.6,43.9,0,0
E00154679,47.4,24,26.3,1.7,0.6
E00154680,36.6,38.6,24.8,0,0
E00154681,68.6,21.9,8.1,1.4,0
E00154682,52.5,25,18.3,4.2,0
E00154683,40.2,40.9,16.7,2.3,0
E00154684,51.1,20.3,25.6,3,0
E00154685,72.2,11.3,16.5,0,0
E00154691,59.5,29.8,9.9,0.8,0
E00154694,52.8,37.4,9.8,0,0
E00154695,69.4,20.4,9.5,0,0.7
E00154808,37.1,40,19.3,3.6,0
E00154809,28.4,37.3,31.3,3,0
E00154810,64.7,25.3,9.3,0.7,0
E00154811,71.4,21.8,6.7,0,0
E00154812,34.5,33.6,31.9,0,0
E00154813,58.7,20.4,18,2.4,0.6
E00154814,24.3,46.1,27,2.6,0
E00154815,79.5,15.2,4.6,0,0.7
E00154816,66.7,28,4.5,0.8,0
E00154817,23.8,21,47.6,5.7,1.9
E00154818,50.8,37.5,11.7,0,0
E00154819,38.2,36.8,24.3,0.7,0
E00154820,30.1,49.3,17.6,2.9,0
E00154821,59.3,26.8,13.8,0,0
E00154822,8.8,57.5,31,2.7,0
E00154823,55.5,21.9,17.2,4.7,0.8
E00154824,52.3,31.8,13.9,2,0
E00154825,56.2,32.8,9.5,1.5,0
E00154826,67.3,18.7,13.1,0.9,0
E00154903,82.9,14,3.1,0,0
E00154907,75.6,16.8,6.7,0.8,0
E00154908,56.3,17.6,24.4,1.7,0
E00154909,38.5,40,20,1.5,0
E00154913,50.8,33.3,15.9,0,0
E00154973,20.9,30.2,38,8.5,2.3
E00154975,0.7,23.7,65.5,8.6,1.4
E00154977,33,31.3,32.2,2.6,0.9
E00154978,17.1,23.3,47.3,12.3,0
E00154986,32.2,31.4,28.1,7.4,0.8
E00154987,28.9,24.2,39.1,5.5,2.3
E00154991,50.4,34.7,13.2,0,1.7
E00155003,45,34.2,15.4,4,1.3
E00155024,36.1,30.4,24.7,7,1.9
E00155025,41.6,36,18.6,3.7,0
E00155026,24.1,28.6,43.6,3,0.8
E00155027,39.7,35.7,19.8,2.4,2.4
E00155029,36.6,42,20.6,0.8,0
E00155030,37.3,42.9,17.4,2.5,0
E00155031,47.1,31.2,20.3,1.4,0
E00155036,45.5,38.6,14.4,1.5,0
E00155056,43,43,13.3,0,0.7
E00155057,10,29.2,51.5,8.5,0.8
E00155058,12.1,32.9,47,8.1,0
E00155059,25.8,31.6,36.8,4.7,1.1
E00155060,25.4,45.8,27.1,1.7,0
E00155061,29.1,49.7,17.2,4,0
E00155062,11.5,42.3,34.6,10.8,0.8
E00155063,23.1,51,22.4,3.5,0
E00155064,34,44.4,18.3,2,1.3
E00155066,12,12,63.2,11.2,1.6
E00155067,16.9,27.1,44.1,8.5,3.4
E00155068,11.9,38.5,40.4,7.3,1.8
E00155069,22.5,35,35,6.7,0.8
E00155070,16.4,39.7,31.9,10.3,1.7
E00155071,37.9,37.1,20.5,3.8,0.8
E00155072,8.8,43.4,40.7,6.2,0.9
E00155073,7.9,46,41,5,0
E00155128,41.2,35.9,19.1,3.8,0
E00155130,14.5,33.3,42.7,8.5,0.9
E00155131,18.4,36.2,39,6.4,0
E00155132,41.9,38.8,17.1,2.3,0
E00155133,62.4,27,9.9,0,0.7
E00155134,42.1,44.4,11.1,2.4,0
E00155136,38.5,44.3,17.2,0,0
E00155137,41.8,38.8,17.9,1.5,0
E00155139,35.4,36.9,24.6,3.1,0
E00155143,41.4,43.1,12.9,1.7,0.9
E00166070,74.6,12.7,11,1.7,0
E00166071,62,27,9,2,0
E00166073,24,48,25.3,2.7,0
E00166075,27.1,25.6,41.1,4.7,1.6
E00170431,34.6,20.8,40.8,3.8,0
E00170432,44.4,24.2,30.1,0.7,0.7
E00174870,42.2,23.4,25,6.3,3.1
E00174872,6.7,45.6,42.2,5.6,0
E00174876,37.8,35.6,24.4,2.2,0
E00174877,33.9,31.2,32.1,1.8,0.9
E00180563,30.4,33.7,31.5,3.9,0.6
E00180577,29.9,35.8,27,6.6,0.7
E00180599,3.6,23.4,61.3,9.9,1.8
E00180617,25.8,39.3,29.2,5.6,0
E00180619,35,36.5,25.5,2.9,0
E00180636,82.3,16.8,0.9,0,0
E00184349,68.1,21.3,6.4,2.1,2.1
E00184360,33,36.8,24.5,3.8,1.9
E00184369,23.8,17.3,45.4,9.7,3.8
E00184372,4.2,16.9,71.8,7,0
E00184383,15.3,8.3,70.8,5.6,0
E00184386,51.3,32.2,13.9,1.7,0.9
