geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00073746,60.4,30.4,9.2
E00073748,59.2,18.9,22
E00073751,69,5.5,25.5
E00073754,58.5,18.5,23.1
E00073755,55.3,17.1,27.6
E00073756,56.2,20.4,23.5
E00073764,53.3,16.2,30.5
E00073765,74.7,9,16.3
E00073766,70.3,7.6,22.1
E00073767,66.8,11.5,21.8
E00073768,63.4,15.3,21.3
E00073769,70.1,9.9,20.1
E00073770,71.3,13.6,15.1
E00073771,74.5,9.3,16.1
E00073772,78.9,7.5,13.6
E00073773,67.8,13.5,18.6
E00073774,66.5,15.2,18.3
E00073775,65.8,14.5,19.7
E00073776,59.1,23.4,17.5
E00073777,63.4,14.9,21.6
E00073778,72.2,9.4,18.4
E00074195,73.6,20.5,5.9
E00074223,82.1,4.3,13.6
E00074224,78.2,9.2,12.6
E00074225,82.4,8.5,9.1
E00074226,78.7,11.8,9.4
E00074227,67.8,13.8,18.4
E00075093,92.6,4.2,3.2
E00075095,87.8,0.9,11.2
E00075096,86.9,3.3,9.8
E00075097,90.9,1.4,7.7
E00075098,81.8,3.1,15.1
E00075099,86.1,4.4,9.5
E00075100,87.5,0.7,11.7
E00075101,89.8,0.7,9.5
E00075102,88.6,3.2,8.1
E00075103,85.7,1.9,12.4
E00075104,89,1.7,9.3
E00075105,73.4,3,23.6
E00075106,90,1.1,8.9
E00075107,86.9,5,8.1
E00075108,90.4,2.5,7
E00075109,85.7,5,9.3
E00075110,83.1,4.3,12.5
E00075145,75.1,16.2,8.7
E00075146,82.3,12.4,5.4
E00075147,86.3,6,7.8
E00075148,87.7,2,10.3
E00075149,80,13.2,6.8
E00075150,71.8,19.9,8.2
E00075151,65.9,27.2,6.9
E00075152,67.6,22.2,10.1
E00075153,78.5,13.6,7.9
E00075154,86.9,9.1,4
E00075155,94.6,1.8,3.6
E00075156,78.7,15.6,5.7
E00075157,89.9,3.6,6.5
E00075158,85,6.1,8.9
E00075159,83.5,10,6.5
E00075160,75.8,17.7,6.5
E00075161,87.4,6.3,6.3
E00075162,69.8,21.3,8.9
E00075163,69.4,24.8,5.8
E00075164,80.4,16.3,3.3
E00075165,84.7,10.5,4.8
E00075166,71.8,21.9,6.3
E00075167,62.4,27.8,9.8
E00075168,90.4,5.7,3.9
