geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00073746,23.6,30.1,0.8,45.5
E00073748,10.7,33.8,41.3,14.2
E00073751,21.4,18.6,55,5
E00073754,10.5,15.1,48.3,26.2
E00073755,5.9,11.9,70.4,11.9
E00073756,8,5.3,67.3,19.5
E00073764,16.3,18.3,45.1,20.3
E00073765,42.6,27,17.2,13.1
E00073766,11.3,19,59.2,10.6
E00073767,19.6,39.2,26.4,14.9
E00073768,18.1,31.9,38.2,11.8
E00073769,28.7,21.3,41.9,8.1
E00073770,18.5,31.9,41.2,8.4
E00073771,30.2,40.3,20.2,9.3
E00073772,28.3,38.6,25.2,7.9
E00073773,25.2,34.6,33.1,7.1
E00073774,19.6,36.9,20.2,23.2
E00073775,9.7,28.5,45.5,16.4
E00073776,3,18.8,70.7,7.5
E00073777,51.3,23,15.9,9.7
E00073778,43,29.8,12.4,14.9
E00074195,32.6,38.5,3.7,25.2
E00074223,54.3,36.2,0.8,8.7
E00074224,46.4,38.4,1.8,13.4
E00074225,46.6,35.1,0,18.3
E00074226,37.9,36.4,0,25.7
E00074227,42.2,23.4,22.7,11.7
E00075093,58,35.3,0.7,6
E00075095,54.4,38.3,0,7.4
E00075096,45.8,34.5,8.5,11.3
E00075097,58,35.5,1.4,5.1
E00075098,44.7,31.8,13.6,9.8
E00075099,47.5,35.3,3.6,13.7
E00075100,46.5,37.7,7,8.8
E00075101,74.2,23.5,0,2.3
E00075102,50.4,33.9,9.9,5.8
E00075103,46,22.6,7.3,24.1
E00075104,59.7,32.6,0,7.6
E00075105,21.7,20.3,49,9.1
E00075106,64.6,26.8,1.6,7.1
E00075107,66.9,24.8,0.8,7.5
E00075108,47.2,37.5,2.8,12.5
E00075109,57.9,29.8,0,12.4
E00075110,65.5,26.9,1.7,5.9
E00075145,19.4,41.7,6.5,32.4
E00075146,17,47.3,0,35.7
E00075147,32,47.1,0,20.9
E00075148,41.1,46.6,2.7,9.6
E00075149,26.3,51.3,0.6,21.8
E00075150,15.3,38.7,0.8,45.2
E00075151,12.3,15.3,3.1,69.3
E00075152,22.1,28.7,0,49.3
E00075153,16,30.2,0,53.8
E00075154,45.8,42.2,0,12
E00075155,53.8,45.2,1,0
E00075156,29.8,40.5,0.8,29
E00075157,39.6,41,2.1,17.4
E00075158,30.4,49.6,1.5,18.5
E00075159,37.7,44.7,0,17.5
E00075160,20.7,49,0,30.3
E00075161,47.7,33.3,0,18.9
E00075162,19.7,44.9,0,35.4
E00075163,17.5,39.4,0,43.1
E00075164,29.4,42.2,0,28.4
E00075165,24.8,39.7,0.8,34.7
E00075166,22.8,41.2,0.7,35.3
E00075167,8.8,26.5,2.9,61.8
E00075168,45.4,50.4,0,4.2
E00075169,29.8,42.9,0,27.4
E00075170,31.3,50.7,0.7,17.2
E00075171,22.7,40.4,0.7,36.2
E00075172,11.3,32.3,1.6,54.8
E00075173,18.4,32.5,0,49.1
E00075174,16.9,47,2.4,33.7
E00075175,37.1,50.8,0,12.1
E00075176,95.7,0.6,1.2,2.5
E00075177,30.5,30.5,0.4,38.5
E00075178,32.7,41.6,0.9,24.8
E00075179,9.9,19.9,0.7,69.5
E00075180,12.9,37.9,1.6,47.6
E00075181,17.4,25.4,0,57.2
E00075182,25.5,39.6,1.9,33
E00075183,28.8,43.2,4.5,23.4
E00075184,26.2,50,0.8,23
E00075185,7.2,18,2.7,72.1
E00075186,11.7,30.5,4.7,53.1
E00075187,20.3,33.6,0.7,45.5
E00075188,31.7,43.9,0.7,23.7
E00075189,29.8,60.5,0,9.6
E00075190,20,23.8,26.3,30
E00075191,30.5,39.6,12.3,17.5
E00075193,51.2,42.3,2.4,4.1
E00075194,26.3,43.8,1.5,28.5
E00075195,47.3,31.3,0,21.4
E00075196,17.5,35,8.1,39.4
E00075198,16.8,40.8,0.8,41.6
E00075199,25.4,20.2,28.9,25.4
E00075200,8.2,12.7,74.5,4.5
E00075201,28.3,40.4,1,30.3
E00075202,19.5,54.3,0.5,25.7
E00075203,16.8,51.9,0.8,30.5
E00075204,21.3,52.8,1.9,24.1
E00075205,33.3,56.7,0,10
E00075312,41.1,29.8,9.7,19.4
E00075313,32.1,50,4.3,13.6
E00075314,32.9,38.8,6.6,21.7
E00075315,40.3,27.1,3.1,29.5
E00075316,27.5,34.1,10.9,27.5
E00075317,2.3,12.9,68.9,15.9
E00075318,16.9,25.8,38.7,18.5
E00075319,29.3,43.6,2.3,24.8
E00075321,93,3.5,0,3.5
E00075322,32.8,32.8,0,34.4
E00075339,13.3,25.7,33.3,27.6
E00075340,22.6,36.8,21.3,19.4
E00075341,52.1,36.6,0.7,10.6
E00075342,68.5,29.1,0.8,1.6
E00075343,61,31.5,0,7.5
E00075344,45.5,47.2,0,7.3
E00075345,43.3,48,0.8,7.9
E00075346,52.8,38.6,4.7,3.9
E00075347,50,42.9,2.4,4.8
E00075348,49.7,40.4,1.2,8.7
E00075349,50.6,38.5,0.6,10.3
E00075350,54.9,34.1,1.8,9.1
E00075351,17,36.8,38.1,8.1
E00075352,49,39.6,0,11.4
E00075353,21.2,21.9,50.4,6.6
E00075354,63.2,31.6,1.5,3.8
E00075355,15.7,20.5,59.8,3.9
E00075356,45,45,6.1,3.8
E00075358,53.1,34.3,0.6,12
E00075359,44,39.2,12,4.8
E00075427,54.5,25.5,1.8,18.2
E00075430,46,38,0,16.1
E00075512,20.9,36.6,35.1,7.5
E00075513,23.9,22.9,36.7,16.5
E00075514,11.8,19.1,55.1,14
E00075515,36.4,38.8,15.5,9.3
E00075516,27.5,24.4,30.5,17.6
E00075517,32.7,25.7,31.9,9.7
E00075518,21.1,18,46.9,14.1
E00075519,53.5,36.2,3.9,6.3
E00075520,30.9,34.1,27.6,7.3
E00075521,61.1,30.2,0.8,7.9
E00075522,42.5,41.7,0,15.8
E00075523,16.7,27.5,39.9,15.9
E00075524,16.1,34.7,33.9,15.3
E00075525,57.1,31.7,0.8,10.3
E00075526,32.3,49.2,3.8,14.6
E00075527,65.4,22.1,0.7,11.8
E00075528,35.4,47.8,4.4,12.4
E00075529,20.9,31,34.2,13.9
E00075530,59.4,31.9,1.4,7.2
E00075531,6.6,3.8,80.2,9.4
E00075532,33.1,47.6,0,19.4
E00075533,22.6,54.8,8.9,13.7
E00075534,38.2,42.3,0.8,18.7
E00075535,58.6,34.2,0.9,6.3
E00075536,42.9,37.2,0,19.9
E00075537,39.4,42.4,3.8,14.4
E00075538,34.1,46.7,0,19.3
E00075539,28.5,39.6,20.1,11.8
E00075542,23.8,30.2,5.6,40.5
E00075543,25.6,36.4,14.9,23.1
E00075544,33.1,33.9,12.7,20.3
E00075545,18.6,36.4,27.1,17.8
