geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00073746,56,6.6,28.3,9
E00073748,60.8,5,22.7,11.5
E00073751,50,10.4,21.7,17.9
E00073754,66.1,7.7,13.7,12.5
E00073755,59.4,7.5,22.6,10.4
E00073756,69.2,6.2,12.3,12.3
E00073764,58.7,6.5,18.7,16.1
E00073765,49.6,8.8,24.8,16.8
E00073766,52.7,6.8,23,17.6
E00073767,52.5,7.2,22.1,18.2
E00073768,60.3,9.5,14,16.2
E00073769,57,4.4,22.2,16.3
E00073770,60.4,9.1,17.5,13
E00073771,58.8,10.8,15.5,14.9
E00073772,56.6,8.8,22,12.6
E00073773,54.7,8,20.7,16.7
E00073774,55.1,7,25.9,11.9
E00073775,61.9,7.9,16.7,13.5
E00073776,58,8.4,17.6,16
E00073777,52.2,9.8,25,13
E00073778,60.4,11,15.6,13
E00074195,53,6.5,26.2,14.3
E00074223,44.1,11.9,29.4,14.7
E00074224,43.1,11.5,33.8,11.5
E00074225,50.7,3.3,32.2,13.8
E00074226,45.3,7.5,28,19.3
E00074227,66,5,17,12.1
E00075093,24.7,20.2,46.6,8.4
E00075095,26,14.7,46.9,12.4
E00075096,27.2,10.8,50.6,11.4
E00075097,20.3,15.5,50,14.2
E00075098,32.9,13.5,35.9,17.6
E00075099,28.4,15.9,42.6,13.1
E00075100,27.2,16.5,43,13.3
E00075101,13.3,23.5,50,13.3
E00075102,21.2,18.5,43.2,17.1
E00075103,26.2,15.9,44.5,13.4
E00075104,26.8,19.7,38.9,14.6
E00075105,34.3,26.3,21.2,18.2
E00075106,16.5,19.4,50.5,13.6
E00075107,20.7,24.1,44,11.2
E00075108,16.5,26.7,44.3,12.5
E00075109,20.7,21.6,45,12.6
E00075110,15.2,19.6,50,15.2
E00075145,40,12,35.3,12.7
E00075146,45.1,10.3,39,5.6
E00075147,27.9,7.3,51.5,13.3
E00075148,31.8,6.4,47.3,14.5
E00075149,39.4,12,37.2,11.3
E00075150,31.3,9.9,48.4,10.4
E00075151,50.8,7.6,31.5,10.2
E00075152,39.9,10.1,36.2,13.8
E00075153,45.5,12.3,33.1,9.1
