geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00073746,8.4,47,2.8,38.6,3.3
E00073748,21.4,41.6,5.1,28.8,3
E00073751,24.3,42.5,7.3,23.1,2.8
E00073754,21.9,39.9,8.5,23.5,6.2
E00073755,25,40.5,5,26.5,3
E00073756,34,34,6.1,23.8,2
E00073764,27.5,37.3,3.5,27.1,4.6
E00073765,19.8,38.4,6.5,31.5,3.9
E00073766,26.4,46.8,4.4,20,2.4
E00073767,28.9,39.5,4,24.3,3.3
E00073768,18.5,44,5.8,26.9,4.7
E00073769,25.6,45.1,8.1,17.1,4.1
E00073770,25.8,38.2,9.2,24,2.8
E00073771,18.1,44,6.5,27.8,3.6
E00073772,19.9,42.5,4.2,29.5,3.8
E00073773,25.8,44.4,5.6,22.6,1.6
E00073774,16,40.2,7.9,33.2,2.6
E00073775,18.4,43.3,4.4,29.3,4.7
E00073776,23.5,40.7,8.4,25.7,1.8
E00073777,28.7,35,7.2,26.9,2.2
E00073778,21.3,40.3,7.4,30.2,0.8
E00074195,14.4,40.7,3.8,39,2.1
E00074223,17.2,44.1,7.6,28.2,2.9
E00074224,12.2,39.5,3.9,42.4,2
E00074225,19,37.5,5.1,35.6,2.8
E00074226,15.8,41.1,6.6,34,2.5
E00074227,22.9,41.4,4.9,24.8,6
E00075093,6.3,36.9,4.4,50.5,1.9
E00075095,14.4,34.5,3.7,45.7,1.6
E00075096,10.1,37.2,4.9,45.1,2.8
E00075097,8.5,32.3,4.3,53.9,1.1
E00075098,19.4,37.4,7.6,34.2,1.4
E00075099,13.5,36.3,5.3,43.1,1.8
E00075100,13.7,41.5,5.8,39,0
E00075101,10.7,33.6,6.1,48.1,1.5
E00075102,8.1,39.6,9.6,40.8,1.9
E00075103,12.2,44.6,6.6,34.3,2.2
E00075104,10.8,42.4,6.7,37.7,2.4
E00075105,31.3,44.4,6.3,15.1,2.8
E00075106,13.7,36.5,5.6,41.4,2.8
E00075107,9.7,43.7,7.1,39.2,0.4
E00075108,9.7,41,4.8,42.4,2.1
E00075109,12.1,40.6,4.5,40.6,2.2
E00075110,12.6,37.8,6.8,40.5,2.3
E00075145,11.4,43.5,4.7,38.3,2.1
E00075146,4.9,44.1,4.9,44.5,1.6
E00075147,5.9,38.8,4.9,50.5,0
E00075148,17.6,41.8,4.1,34.1,2.4
E00075149,10.1,45.5,2.5,41,0.8
E00075150,6.8,34.9,4.3,50.2,3.8
E00075151,9.2,43.5,4.2,40.2,2.9
E00075152,13,39.4,2.4,43.9,1.2
E00075153,7.7,45.9,6.6,36.1,3.8
E00075154,9.9,48.5,4.1,37.4,0
E00075155,9.2,41.7,4.6,42.9,1.7
E00075156,7.6,49.6,3.8,37,1.9
E00075157,7,39.5,7,42.7,3.8
E00075158,8,42,4.3,43.8,1.8
E00075159,10,40.5,2.7,43.2,3.6
E00075160,5.5,41.5,6.2,44.6,2.1
E00075161,12.4,38.3,3,44,2.3
E00075162,5.7,40.1,4.7,43.7,5.7
E00075163,8.4,42.7,5.8,39.8,3.2
E00075164,6.6,46.9,4.6,39.3,2.6
E00075165,8.7,46.3,5.4,38.8,0.8
E00075166,10.3,44.3,3.3,40.6,1.5
E00075167,7.7,36.7,3.6,48.5,3.6
E00075168,5.7,38.5,6.4,47.2,2.3
E00075169,6,42.1,3.8,48.1,0
E00075170,5.2,43.3,5.8,43,2.7
E00075171,10.7,41.6,3.1,44.3,0.4
E00075172,7.3,35.1,5.3,48.2,4.1
E00075173,9.5,46.7,4.3,35.7,3.8
E00075174,7.1,42.6,4.5,44.5,1.3
E00075175,8.9,41.5,5.7,38.7,5.3
E00075176,45.2,26.3,12,10.1,6.5
E00075177,8.7,35.3,5.1,47.4,3.4
E00075178,4,37.9,2.2,54.5,1.3
E00075179,12.3,35.7,6,43.3,2.8
E00075180,6.4,43.6,4.1,44.5,1.4
