geography_code,heating_type_3a-001,heating_type_3a-002
E00073746,0,100
E00073748,1.3,98.7
E00073751,0,100
E00073754,1.2,98.8
E00073755,1.5,98.5
E00073756,0.9,99.1
E00073764,1.9,98.1
E00073765,0.8,99.2
E00073766,2.8,97.2
E00073767,0.7,99.3
E00073768,0.7,99.3
E00073769,1.5,98.5
E00073770,0,100
E00073771,0,100
E00073772,0.8,99.2
E00073773,0,100
E00073774,1.8,98.2
E00073775,0.6,99.4
E00073776,1.5,98.5
E00073777,0,100
E00073778,0,100
E00074195,0,100
E00074223,0,100
E00074224,0,100
E00074225,0,100
E00074226,1.4,98.6
E00074227,2.4,97.6
E00075093,0,100
E00075095,0,100
E00075096,1.4,98.6
E00075097,0,100
E00075098,1.5,98.5
E00075099,0.7,99.3
E00075100,0.9,99.1
E00075101,0.8,99.2
E00075102,0,100
E00075103,2.9,97.1
E00075104,1.4,98.6
E00075105,0.7,99.3
E00075106,0,100
E00075107,0.8,99.2
E00075108,2,98
E00075109,0,100
E00075110,0,100
E00075145,2.9,97.1
E00075146,0.9,99.1
E00075147,1.3,98.7
E00075148,1.4,98.6
E00075149,0,100
E00075150,0,100
E00075151,4.3,95.7
E00075152,2.2,97.8
E00075153,1.9,98.1
E00075154,1.2,98.8
E00075155,0,100
E00075156,0,100
E00075157,0,100
E00075158,0,100
E00075159,0,100
E00075160,2.8,97.2
E00075161,0,100
E00075162,0,100
E00075163,2.5,97.5
E00075164,1,99
E00075165,0,100
E00075166,0.7,99.3
E00075167,0,100
E00075168,0,100
E00075169,1.2,98.8
E00075170,0.8,99.2
E00075171,1.4,98.6
E00075172,0,100
E00075173,2.7,97.3
E00075174,2.4,97.6
E00075175,0,100
E00075176,3.1,96.9
E00075177,0,100
E00075178,0,100
E00075179,1.3,98.7
E00075180,0.8,99.2
E00075181,0,100
E00075182,0,100
E00075183,0,100
E00075184,0,100
E00075185,3.6,96.4
E00075186,2.4,97.6
E00075187,0,100
E00075188,0,100
E00075189,0,100
E00075190,0,100
E00075191,0,100
E00075193,0,100
E00075194,1.5,98.5
E00075195,0,100
