areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00007074,20.7,17.4,16.5,45.5
E00007077,19.6,21.7,19.6,39.2
E00007078,28.1,23.5,21.4,27
E00007079,51.2,17.1,14.6,17.1
E00007080,35.2,18,18.9,27.9
E00007081,38.8,15.6,15,30.6
E00007082,34.7,35.6,12.9,16.8
E00007083,32.9,14,15.4,37.8
E00007084,15.2,15.2,20.8,48.8
E00007085,30.5,24.1,9.9,35.5
E00007086,31.1,20.9,25,23
E00007087,25.5,28.4,12.7,33.3
E00007088,45.2,15.7,13.9,25.3
E00007089,22.4,28.4,23.1,26.1
E00007090,40.6,23.2,15.2,21
E00007118,36.8,27.4,22.2,13.7
E00007121,25.8,14.4,22.7,37.1
E00007123,32.5,11.7,20,35.8
E00007270,19.2,21.7,21.7,37.5
E00007271,15.8,21.9,21.1,41.2
E00007273,22.8,31.7,17.1,28.5
E00007274,33.8,23.7,18,24.5
E00007275,23.4,22.5,21.6,32.4
E00007276,18.6,27.3,34.9,19.2
E00007277,22.8,28.1,19.3,29.8
E00007278,19.7,22.1,18.9,39.3
E00007279,28.6,21.1,18.8,31.6
E00007280,23.1,27.7,24.6,24.6
E00007709,42.8,29,7.2,21
E00007710,21,29.8,19.4,29.8
E00007711,26.2,27.8,13.5,32.5
E00007713,19.7,23.6,19.7,36.9
E00007714,18.4,19,21.1,41.5
E00007715,15.4,21.1,26.8,36.6
E00007716,32.8,24.6,15.7,26.9
E00007717,25.8,24.2,18.3,31.7
E00007718,24.8,27.1,21.1,27.1
E00007719,22.6,21.2,18.5,37.7
E00007720,27.6,21.4,20.7,30.3
E00007721,18.5,30,22.3,29.2
E00007722,16.9,25.8,21,36.3
E00007723,25.9,29.9,19.7,24.5
E00007724,26.1,22.5,21.1,30.3
E00007726,17.6,20.6,22.1,39.7
E00007727,29.8,21.5,14.4,34.3
E00007728,20.8,19.8,12.3,47.2
E00007729,19.1,24.1,17,39.7
E00007730,36.5,30.8,20.2,12.5
E00007733,22.4,20.4,25.5,31.6
E00007734,9,28.7,19.7,42.6
E00007735,13.5,28.4,19.9,38.3
E00007736,15.1,23.3,16.4,45.2
E00007737,31.9,30.3,13.4,24.4
E00007738,32.6,24.2,15.8,27.4
E00007741,20.2,30.3,19.2,30.3
E00007742,16,22,20,42
E00007745,16.2,19.7,20.4,43.7
E00007746,16.7,22,15.9,45.5
E00007747,21.7,19.2,21.7,37.5
E00007750,15.3,23.7,16.8,44.3
E00007751,27.1,23.3,15.8,33.8
E00007752,21.1,23.6,20.3,35
E00008579,34.1,19.2,14.4,32.3
E00008580,24,29.8,15.8,30.4
E00008581,17.6,39.2,11.2,32
E00008585,33.3,27.2,22.8,16.7
E00008586,23,23.7,8.1,45.2
E00008587,25.3,30.5,10.4,33.8
E00008588,28.7,24.5,19.1,27.7
E00008589,18.4,25.3,22.2,34.2
E00008590,22.7,24.7,16.7,36
E00008591,26.9,32.1,17.9,23.1
E00008592,20,22.3,7.7,50
E00008593,19.5,28.6,19.5,32.5
E00008594,24.5,28.3,10.7,36.5
E00008596,21.3,30,9.4,39.4
E00008597,13.3,23.3,12.7,50.7
E00008598,29.8,27.7,12.8,29.8
E00008599,26,26,12,36
E00008600,26.8,25,22.6,25.6
E00008601,7.2,18.4,18.4,56
E00008602,37.1,25,18.5,19.4
E00008603,26.1,20,10.9,43
E00008604,30.8,30.1,19.2,19.9
E00008605,21.4,27,15.1,36.5
E00008606,35.9,29.8,13,21.4
E00008607,44.8,29.1,13.3,12.7
E00008959,36.5,29.9,13.2,20.3
E00008961,37.3,38.2,11.6,12.9
E00008963,23.1,23.8,17.7,35.4
E00008972,21.2,20.2,21.2,37.4
E00008973,46.4,24,9.9,19.8
E00008974,22.6,30.8,17.1,29.5
E00008975,30.4,24,24.8,20.8
E00008976,14.8,20.5,17,47.7
E00008977,30.8,25,18.3,26
E00008978,17.6,16,15.2,51.2
E00008979,38.9,16.8,7.4,36.8
E00008980,17.2,31,17.2,34.5
E00008981,31.3,31.3,13.4,24.1
E00008982,32,22.2,17,28.8
E00008983,35.7,32.5,11.9,19.8
E00008985,22.1,32.7,14.2,31
E00008986,31.3,25.3,23.2,20.2
E00008987,23.8,27.4,23.8,25
E00008989,32.1,34.3,18.6,15
E00008990,28.5,32.5,20.3,18.7
E00008991,45.4,31.2,8.5,14.9
E00008993,31.1,26.2,24.3,18.4
E00008998,28.3,27.6,16.5,27.6
E00009000,23.5,28.7,9.6,38.3
E00009001,40.1,16.3,10.2,33.3
E00009002,21.8,19.8,18.8,39.6
E00009003,22.8,26.7,14.9,35.6
E00009005,26,22.8,12.6,38.6
